,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,0.004518956037311039,0.0,,0.0,0.04117631276358885,0.000268606787509571,,0.003880824361649821,,,,0.030745771551909006,,,,0.03265315414289637,0.004410517353136725,,9.421055316737509e-05,0.005852741689704385,,0.028252088333928543,0.04283348350786847,4.715609133728375e-05,,0.029387391558775088,2.0325901438484373e-05,,,,1.5854203122017813e-05,0.07095416488899721,,,,0.0012553276728407949,0.010320781343912016,,0.00012815480856964397,0.017754979795037675,,,0.002878554161718157,0.00010640609403046569,,,0.6584362349031908,,2.2256862075140384e-05,0.012878287892409315,0.0009958675409785418,,,,,0.00011158919889727925,Control
1,,,,,0.052518443714645306,0.001426229501389585,,0.00509234210573303,,,,0.0004474160529142667,,,0.00036395375441239435,0.14307970898648115,0.013532103710833448,,2.3460795350028837e-05,0.002820589692281564,,0.012760492685007056,0.00035191193025043256,,0.006292891212914814,0.08411234938896048,0.0035208840525970267,,,,,0.0826642162246556,0.0033490804406311075,0.0826429354147142,3.010456040490426e-05,,,,,0.006718403602913788,0.013047939332459402,,,,,,0.4131996247933685,,,0.07200491804708188,,,,,,,Control
2,,0.00010262370234896491,0.004825831765611089,,0.0449331687057127,0.0002649685582729408,6.848294170490298e-05,0.0006243025818069022,,,0.0033727848789664714,0.00017181161551259482,,,0.0071913131402651514,0.10044745545587484,0.013230803627178864,0.0,0.0020380724871795907,0.052020045359877864,0.0024891535105564444,0.0026644899833626733,,0.0002643642970226034,0.0016053207217296373,0.19484202596712016,0.0001546908800863691,,0.046951501992047916,0.06783547577516648,3.111945439237503e-05,0.00410625732666766,0.00106289553934345,,,,0.0016036086481870148,,0.00010151589005667972,0.010932697381937424,0.008956863803542584,1.6415763967498805e-05,,,0.00247878035909232,,0.10478393631892104,0.20189073345230568,0.09175475452893808,0.015775750593183133,,0.0002232745319996616,0.0009108231246752096,,0.009271885335385135,,Control
3,,,,,0.07361376883956484,,,0.011884316492856073,,,,,,,,0.07143696639158216,0.009666699625730777,,,0.0013708430213259849,,0.005117646811070155,0.0005280804206512538,,0.00266507126077245,0.0025218698098248642,,,,0.0066980773901555634,,0.03217630304796466,,0.07159861957010283,0.002581135956540566,,,,,0.006335861955405786,,,,,,,0.6970791918063098,,,0.004725547600142239,,,,,,,Control
4,,,,,,,,0.005248501334125007,,,,,,,,0.10786051778100893,0.02233622037964288,,,0.001604332166593752,,0.0014844952658682894,,,0.004328638294758482,0.021091503302769703,,,,0.004706938754888338,,0.04657406865172108,,0.04260890778581805,,,,,,0.012025027540043844,0.00579465696530586,,,,,,0.6376784544213188,,0.04962792625688083,0.03702981109925616,,,,,,,Control
5,,,,,0.01925822671399623,,,,,,,,,0.23552507907712414,,0.214631195570529,0.022094200532573736,,,,,,,,,0.0059770290567062396,,,,0.004366534660088873,,,,,,,,,,0.020629930983286814,,,,,,,0.46598837335619575,,,0.011529430049499186,,,,,,,Control
6,,,,,,,,,,,,0.022121916580943018,,,0.0011660689577160615,0.13859353311072262,0.00639472697760903,,1.704779177947458e-05,0.033091568904266226,,0.019314546399376017,0.00019875719592305066,0.0003628171215184649,0.0013949104920734788,0.15002658452706316,,,,0.04390087170373426,,0.021822176289008607,0.015702520445817807,0.07302672311558223,,,7.912181008238498e-05,,,0.02616695644569987,,0.00019875719592305066,0.0024097555085927894,,,,0.38445076928661814,,,0.05955987013995033,,,,,,,Control
7,,0.0002116914144010645,0.0005319685495160019,,0.018838709206019176,0.0004499711080797315,,0.00023462634232754607,,,,0.0013448392251404152,,,0.0053805746843453685,0.11638156656923719,0.008828729467911703,,0.00016318302701673622,0.030651820799868803,0.002565870432270621,0.05971818859533308,0.0003064755855662583,0.0008694976215667883,0.006285996927531514,0.09935634038112166,8.686857657109837e-05,1.2177837837069865e-05,,0.005316539553718776,0.0032933947610535694,0.038121706529127455,0.04936479383022024,,,0.0006069637341959573,0.0034026908556412713,,,0.0076291109589783435,0.012429919080297211,0.0009299808828242353,0.0002633457432266359,,,0.00018895945043853404,0.09643345633626095,,0.4096228868660598,0.020108451764497663,,,,,,6.870330179746916e-05,Control
8,,1.3907346012433977e-05,0.0017049188049549537,,0.009808333423849515,0.0002938815088028932,,0.0,,,,0.003818327831472202,,,0.013159496245473388,0.04132309008234672,0.001663298280392195,,0.0012770395097548865,0.032759007315974586,,0.06025129254569298,0.03568878770476917,0.0006078626855653623,0.00954165752622423,0.17648219062829634,0.0010370616559344928,,,0.004045007420127421,0.00033347176387478553,0.15849197266973028,0.027412394125252804,0.2288692343011188,0.003724427867519636,1.8373938892339782e-05,0.0018362772410140018,,3.268733880294702e-05,0.0023977482687130704,,,4.720376566264086e-05,,,0.00031134182642434316,0.05651894662715898,,0.08819358700806189,0.03664890214699983,,0.0016538575272596672,3.4413067870183354e-05,,,,Control
9,,,,,,,,0.015379996256050204,0.0030728473021083605,,,,,,,0.2158751755418448,0.008173852622335782,,0.0025537859404279597,0.0020003764154600274,,0.018108351685186548,,,0.014906496722730613,0.028393606109608824,,,,0.0011475317258325564,,0.0335521951153477,0.030063128893402187,,,,,,0.0337788929930454,0.010583780372994787,0.008874555153401423,,,,,,0.18928868691719883,0.3685406384737615,,0.015706101759262407,,,,,,,Control
10,,,0.0010275441630814178,,0.0009661988700565206,4.600948081856212e-05,1.5336493606187378e-05,,1.5336493606187378e-05,,,0.001058217377427077,9.201884807048222e-05,,0.006272614982533002,0.05985825141416738,0.0032820078146578264,,,0.12088260510869028,,0.015919317613081085,1.5336493606187378e-05,0.0002453834434324299,0.0019784104007975803,,6.134597442474951e-05,,,0.0037114260014985277,0.0005367772762165581,0.04426112236452304,0.007223485762914847,0.062235428365121984,1.5336493606187378e-05,,0.009125204610350128,1.5336493606187378e-05,1.5336493606187378e-05,0.004248210091713608,0.00013802776105583425,0.0014569691639206418,3.0672987212374755e-05,,,,0.19526421297211616,,0.43138402541422666,0.021793097905471844,,,0.006717376022711844,7.668235446429487e-05,1.5336493606187378e-05,,Control
11,,,,,,,,,,,,0.023304777036258703,,,0.00106458399383281,0.13476344354281847,0.008114533641345352,,0.00011356498117056527,0.03236752314174664,,0.019892414971853824,0.00029208151379614053,,0.00034109587901450455,0.1560009971265955,,,,0.044726360015824924,,0.019662678928744442,0.014632141175003633,0.07176013792983167,,,0.00021680587314380642,,,0.02748553199179645,,0.000344203129161272,0.0023340460296008675,,,,0.38563279700525227,,,0.05695028209320808,,,,,,,Control
12,,0.0001215129200717688,0.002523999804296023,,0.03714886575910283,4.1206113984733475e-05,,,,,,0.026021610852266758,,,,0.09465074459748744,0.00718269688100797,,0.002527208066212109,0.029578771251727445,,0.06614513695669087,9.925560302892005e-05,0.00030709082028038603,0.02161666724148026,0.07116205652797082,,,,0.0006740357769327571,0.003916485734062357,0.09831117092737214,0.04577076888403015,,,0.00031471044233109097,0.010637794448263163,,,0.01438775133724367,,0.00015439760471165344,0.0005313683798517944,,,,0.4180365276660457,,,0.04764068429018409,,,0.00017414846713255977,,,0.00032333264623057287,Control
13,,3.9889189459810827e-05,0.00016952905520419597,,0.06996635061946282,1.088812059234632e-05,,0.0001966984776168733,,,,0.003156537390416663,,,0.00021277626316445005,0.0036164841668410116,0.0004381705352396567,,7.397816514612875e-05,0.03210560785019248,0.0013039287595357546,0.09560431307966523,0.0018202495435129997,0.0004128327592817666,0.00446870855899896,0.5482107663364547,0.0005268018720240833,,,0.009621333552588198,0.0006521678960406316,0.016944663111373062,0.059262717528368127,0.0008665722893871148,,5.037027750664888e-05,0.0006783197370895381,2.9509859549349846e-05,7.591156973729305e-05,0.005983073144562493,,9.575440633082141e-05,0.0005877549957139473,,,0.0,0.13685757035761065,4.57911613696808e-05,,0.005913979369962463,,,,,,0.0,Control
14,,,,,0.08275101981961633,,,0.0017520074980879167,,,,,,,,0.02919000786008543,0.0024087456180905986,,,,,0.002546889518659258,,,,0.039635602607390484,,,0.02860879512805788,,,0.03821362794620857,,,,,,,,0.01714063301165299,,,,,,,0.5045438755615876,,0.189265210576176,0.06394358485438674,,,,,,,Control
15,,1.3622317442666318e-05,0.0012337212054508904,,0.042805528297009,0.00024369925248534676,,0.0004190865895596756,,,,0.0005661274866613974,,,0.02323276223436857,0.19850220616435904,0.006516475942536659,,0.0010971975387276977,0.06785797171506079,0.00020774034100066137,0.035714210591211576,,5.759435683480246e-05,0.012781940653372419,0.08201486495325293,8.924621206923302e-05,,0.0,0.11168597513306049,0.0018818830890648145,0.027765087542921566,0.012501881833007013,,0.002177066688355533,0.00025782239042222883,0.0020702917589887518,,0.00011138247791356578,0.005276344234759807,0.023668776556632725,0.0001814973471037601,0.000808224113565254,,,0.0003674019145566181,0.2842767305676891,,8.71427659935272e-05,0.05271576423654873,,0.00016957781934142708,0.000643153678671768,,,0.0,Control
16,,,,,0.01793255433383889,,,0.04090981562024017,,,,0.003379425575549409,,,,0.010175303212523128,0.0018728724945411227,,0.00017096929270104773,0.00719750372692825,,0.01095609670427856,,,0.006175532250676189,0.06931611068936437,,,,0.008024529743396338,,0.13298578344806822,,0.04484180585657841,,,,,,0.010456846136539112,0.021353053005741328,,,,,,0.6091807879883652,,,0.005071009920670249,,,,,,,Control
17,,,,,0.08754128659279384,0.0016900815894239345,,0.001131639867882903,,,,0.03442705302684622,,,0.0009370853026008983,0.05963291038559269,0.014128805797077178,,0.002313305062395606,0.0077694146408851346,0.06500749333344498,0.01198828695699496,0.008732559161751346,,0.0023317244295228963,0.2559538511129065,0.0006894704013328922,,,0.01166521544380209,0.00013730800949434652,0.060787679117879766,0.04826564913617354,,0.0006308633241096955,,,0.0015957869883916126,,0.006316901025205228,0.026714152353283456,6.164208657939794e-05,,,,0.0004189359466508148,0.1072415323238962,0.10561204626610124,0.06684189485053102,0.009377550977691631,,5.787448875790673e-05,,,,,Control
