,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,2,1,0.09523809523809523,0.047619047619047616
1,taxa1017280,4,4,0.19047619047619047,0.19047619047619047
2,taxa102106,14,15,0.6666666666666666,0.7142857142857143
3,taxa117563,4,4,0.19047619047619047,0.19047619047619047
4,taxa1263,19,20,0.9047619047619048,0.9523809523809523
5,taxa1301,15,12,0.7142857142857143,0.5714285714285714
6,taxa133925,3,2,0.14285714285714285,0.09523809523809523
7,taxa1348911,13,12,0.6190476190476191,0.5714285714285714
8,taxa1350,3,1,0.14285714285714285,0.047619047619047616
9,taxa1357,2,2,0.09523809523809523,0.09523809523809523
10,taxa135858,3,5,0.14285714285714285,0.23809523809523808
11,taxa1485,15,12,0.7142857142857143,0.5714285714285714
12,taxa1578,5,2,0.23809523809523808,0.09523809523809523
13,taxa158846,2,1,0.09523809523809523,0.047619047619047616
14,taxa1678,12,15,0.5714285714285714,0.7142857142857143
15,taxa1730,21,21,1.0,1.0
16,taxa189330,20,21,0.9523809523809523,1.0
17,taxa191303,2,4,0.09523809523809523,0.19047619047619047
18,taxa207244,12,15,0.5714285714285714,0.7142857142857143
19,taxa216851,17,19,0.8095238095238095,0.9047619047619048
20,taxa2172,8,11,0.38095238095238093,0.5238095238095238
21,taxa2316,0,1,0.0,0.047619047619047616
22,taxa239759,18,20,0.8571428571428571,0.9523809523809523
23,taxa239934,12,15,0.5714285714285714,0.7142857142857143
24,taxa244127,12,7,0.5714285714285714,0.3333333333333333
25,taxa283168,16,19,0.7619047619047619,0.9047619047619048
26,taxa292632,19,21,0.9047619047619048,1.0
27,taxa29465,13,10,0.6190476190476191,0.47619047619047616
28,taxa29521,1,0,0.047619047619047616,0.0
29,taxa32207,3,1,0.14285714285714285,0.047619047619047616
30,taxa33024,3,4,0.14285714285714285,0.19047619047619047
31,taxa33042,20,19,0.9523809523809523,0.9047619047619048
32,taxa35832,15,9,0.7142857142857143,0.42857142857142855
33,taxa375288,20,20,0.9523809523809523,0.9523809523809523
34,taxa397864,16,18,0.7619047619047619,0.8571428571428571
35,taxa39948,12,6,0.5714285714285714,0.2857142857142857
36,taxa40544,10,12,0.47619047619047616,0.5714285714285714
37,taxa447020,5,6,0.23809523809523808,0.2857142857142857
38,taxa459786,13,14,0.6190476190476191,0.6666666666666666
39,taxa52225,6,2,0.2857142857142857,0.09523809523809523
40,taxa561,14,8,0.6666666666666666,0.38095238095238093
41,taxa570,1,1,0.047619047619047616,0.047619047619047616
42,taxa572511,20,21,0.9523809523809523,1.0
43,taxa577309,9,6,0.42857142857142855,0.2857142857142857
44,taxa577310,12,6,0.5714285714285714,0.2857142857142857
45,taxa61170,9,10,0.42857142857142855,0.47619047619047616
46,taxa644652,2,2,0.09523809523809523,0.09523809523809523
47,taxa674963,0,2,0.0,0.09523809523809523
48,taxa724,9,7,0.42857142857142855,0.3333333333333333
49,taxa816,21,21,1.0,1.0
50,taxa830,9,3,0.42857142857142855,0.14285714285714285
51,taxa836,2,1,0.09523809523809523,0.047619047619047616
52,taxa838,8,10,0.38095238095238093,0.47619047619047616
53,taxa841,21,21,1.0,1.0
54,taxa84108,2,1,0.09523809523809523,0.047619047619047616
55,taxa84111,4,1,0.19047619047619047,0.047619047619047616
56,taxa846,5,8,0.23809523809523808,0.38095238095238093
57,taxa872,8,4,0.38095238095238093,0.19047619047619047
58,taxa904,3,1,0.14285714285714285,0.047619047619047616
59,taxa906,3,1,0.14285714285714285,0.047619047619047616
60,taxa946234,5,6,0.23809523809523808,0.2857142857142857
