item,value,type
0,MicrobiotaLoads_ori,0.03695764465618368,MicrobiotaLoadsFoldChange_ori
1,taxa1578,6.162132507581521,TaxaFoldChange
2,taxa1350,7.278966642668491,TaxaFoldChange
3,taxa447020,4.163232204465725,TaxaFoldChange
4,taxa29521,-7.942684616359349,TaxaFoldChange
5,taxa35832,-8.016042732074416,TaxaFoldChange
6,taxa1017280,5.781750960061662,TaxaFoldChange
7,taxa872,-5.014963071436807,TaxaFoldChange
8,taxa84108,2.1151668758895337,TaxaFoldChange
9,taxa283168,-8.276297737556442,TaxaFoldChange
10,taxa216851,8.052117206479249,TaxaFoldChange
11,taxa846,9.875892168740931,TaxaFoldChange
12,taxa570,3.3926564835434436,TaxaFoldChange
13,taxa102106,-7.190897617608807,TaxaFoldChange
14,taxa133925,-4.883297503164822,TaxaFoldChange
15,taxa561,8.44973142382786,TaxaFoldChange
16,taxa375288,-7.555364192253367,TaxaFoldChange
17,taxa1730,-1.9561235507451065,TaxaFoldChange
18,taxa239934,-8.06460771739777,TaxaFoldChange
19,taxa459786,7.193966063823744,TaxaFoldChange
20,taxa397864,3.7669589768184704,TaxaFoldChange
21,taxa207244,-4.956883074583391,TaxaFoldChange
22,taxa2172,-0.5002515449303521,TaxaFoldChange
23,taxa61170,7.174058880849291,TaxaFoldChange
24,taxa33042,9.40662515425626,TaxaFoldChange
25,taxa191303,9.014958932000393,TaxaFoldChange
26,taxa906,9.283590177196109,TaxaFoldChange
27,taxa2316,-3.4877197271381704,TaxaFoldChange
28,taxa84111,-4.5091390634823165,TaxaFoldChange
29,taxa1348911,-5.249134831032858,TaxaFoldChange
30,taxa29465,2.5214515901433856,TaxaFoldChange
31,taxa724,0.721991840275674,TaxaFoldChange
32,taxa292632,-6.521535126639551,TaxaFoldChange
33,taxa838,9.044215796895749,TaxaFoldChange
34,taxa1357,9.6364640157158,TaxaFoldChange
35,taxa239759,-1.7099925428111078,TaxaFoldChange
36,taxa189330,-1.7085944888499114,TaxaFoldChange
37,taxa1301,4.392248557928236,TaxaFoldChange
38,taxa836,-0.5531390131271827,TaxaFoldChange
39,taxa830,-9.066438325199453,TaxaFoldChange
40,taxa52225,4.555778391145783,TaxaFoldChange
41,changedTaxaCount,41.0,changedTaxaCount
42,totalTaxaCount,61.0,totalTaxaCount
