"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa102106",-15.8552826520759,0,Inf,0,0,TRUE
"2","taxa1263",1.16101476625976,2.72134730213299,0.426632339558333,0.669647138938129,1,FALSE
"3","taxa1301",-1.1939719096954,3.0243312668013,-0.394788733232324,0.692998810537004,1,FALSE
"4","taxa1348911",-11.5470191279149,0,Inf,0,0,TRUE
"5","taxa135858",-11.8530520766267,0,Inf,0,0,TRUE
"6","taxa1485",-1.45531317801431,4.42262139291529,-0.329061217029705,0.742109417585482,1,FALSE
"7","taxa1678",-5.4176297203985,3.05694466317357,-1.77223676491879,0.0763552631142684,1,FALSE
"8","taxa1730",-3.34529996340925,2.49774717976154,-1.33932689045359,0.180464278351852,1,FALSE
"9","taxa189330",-0.0388748331518762,2.68993273236951,-0.014451972231154,0.988469395864379,1,FALSE
"10","taxa207244",2.9469172002314,3.55006931180962,0.830101313917509,0.406481504293725,1,FALSE
"11","taxa216851",-0.456979461533237,3.27261651830815,-0.139637338801151,0.888946537532089,1,FALSE
"12","taxa2172",-0.0696833469597875,4.19112536348092,-0.0166264048236229,0.986734659464958,1,FALSE
"13","taxa239759",2.199508074342,2.85687425194572,0.769900205738487,0.441359091868738,1,FALSE
"14","taxa239934",-0.95393327367862,3.62439185170641,-0.263198161983919,0.792397847400844,1,FALSE
"15","taxa244127",-9.2204632230246,0,Inf,0,0,TRUE
"16","taxa283168",-5.4594290467539,3.66646799222392,-1.4890158753145,0.136483188356567,1,FALSE
"17","taxa292632",2.30365901667281,3.00818730797794,0.765796401894034,0.443797455474811,1,FALSE
"18","taxa29465",-3.22433809770464,3.17706971770435,-1.01487798008866,0.310163995908259,1,FALSE
"19","taxa33024",-10.4218107353497,0,Inf,0,0,TRUE
"20","taxa33042",-4.43463300049859,3.377456948129,-1.3130094827575,0.189179752834692,1,FALSE
"21","taxa35832",-12.2013545965364,0,Inf,0,0,TRUE
"22","taxa375288",-0.234761498188256,2.94617048436143,-0.0796836094293909,0.936488895776991,1,FALSE
"23","taxa397864",-3.72406420440502,4.02297415968016,-0.925699260444938,0.354602292326803,1,FALSE
"24","taxa39948",-0.356874510550572,4.42318952751212,-0.0806826179006851,0.935694360649312,1,FALSE
"25","taxa40544",-5.70526626169043,3.66966538595136,-1.55471021514168,0.120015100641256,1,FALSE
"26","taxa459786",-6.33931271057984,3.2627178949346,-1.94295459022727,0.0520216451732998,1,FALSE
"27","taxa561",-3.24594632332228,5.18673041982689,-0.625817434219111,0.531434695171609,1,FALSE
"28","taxa572511",6.78452040215295,2.95335790200943,2.29722256064422,0.0216060767659104,0.54015191914776,FALSE
"29","taxa577309",-11.8273411727531,0,Inf,0,0,TRUE
"30","taxa577310",-9.48224806401025,0,Inf,0,0,TRUE
"31","taxa61170",-10.4781672917709,0,Inf,0,0,TRUE
"32","taxa724",-11.0959177804923,0,Inf,0,0,TRUE
"33","taxa816",7.09429676753754,2.31477541515594,3.06478836827443,0.00217824071944158,0.0544560179860396,FALSE
"34","taxa830",4.47074767707822,4.52364128570736,0.988307293773213,0.323002174389075,1,FALSE
"35","taxa838",-19.509110647436,0,Inf,0,0,TRUE
"36","taxa841",1.13888779892615,2.27518498227664,0.500569319768685,0.616674259024007,1,FALSE
"37","taxa872",-9.07315463937151,0,Inf,0,0,TRUE
