,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,0,1,0.0,0.1
1,taxa1017280,0,3,0.0,0.3
2,taxa102106,7,7,0.7,0.7
3,taxa117563,1,1,0.1,0.1
4,taxa1263,9,9,0.9,0.9
5,taxa1301,5,6,0.5,0.6
6,taxa133925,1,0,0.1,0.0
7,taxa1348911,2,7,0.2,0.7
8,taxa1350,1,0,0.1,0.0
9,taxa1357,1,1,0.1,0.1
10,taxa135858,4,2,0.4,0.2
11,taxa1485,5,8,0.5,0.8
12,taxa1578,4,1,0.4,0.1
13,taxa158846,0,0,0.0,0.0
14,taxa1678,7,7,0.7,0.7
15,taxa1730,10,10,1.0,1.0
16,taxa189330,9,10,0.9,1.0
17,taxa191303,0,1,0.0,0.1
18,taxa207244,6,5,0.6,0.5
19,taxa216851,10,9,1.0,0.9
20,taxa2172,3,4,0.3,0.4
21,taxa2316,0,0,0.0,0.0
22,taxa239759,10,9,1.0,0.9
23,taxa239934,4,7,0.4,0.7
24,taxa244127,3,5,0.3,0.5
25,taxa283168,10,7,1.0,0.7
26,taxa292632,9,10,0.9,1.0
27,taxa29465,5,6,0.5,0.6
28,taxa29521,0,1,0.0,0.1
29,taxa32207,1,0,0.1,0.0
30,taxa33024,1,4,0.1,0.4
31,taxa33042,9,8,0.9,0.8
32,taxa35832,6,5,0.6,0.5
33,taxa375288,10,9,1.0,0.9
34,taxa397864,9,8,0.9,0.8
35,taxa39948,4,3,0.4,0.3
36,taxa40544,7,5,0.7,0.5
37,taxa447020,3,3,0.3,0.3
38,taxa459786,6,7,0.6,0.7
39,taxa52225,1,2,0.1,0.2
40,taxa561,4,8,0.4,0.8
41,taxa570,0,1,0.0,0.1
42,taxa572511,9,10,0.9,1.0
43,taxa577309,6,5,0.6,0.5
44,taxa577310,2,4,0.2,0.4
45,taxa61170,2,6,0.2,0.6
46,taxa644652,0,1,0.0,0.1
47,taxa674963,3,0,0.3,0.0
48,taxa724,5,3,0.5,0.3
49,taxa816,10,10,1.0,1.0
50,taxa830,3,2,0.3,0.2
51,taxa836,1,0,0.1,0.0
52,taxa838,6,3,0.6,0.3
53,taxa841,10,10,1.0,1.0
54,taxa84108,2,0,0.2,0.0
55,taxa84111,0,3,0.0,0.3
56,taxa846,3,1,0.3,0.1
57,taxa872,2,3,0.2,0.3
58,taxa904,2,0,0.2,0.0
59,taxa906,2,0,0.2,0.0
60,taxa946234,1,4,0.1,0.4
