,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.00042338708237953945,0.015596270481005871,0.13897010352737232,0.0016309225360753637,,0.0034326890526339194,,0.0,,0.0008747211800739412,0.0,,0.10343863544311878,0.11612800834575394,0.007246232686237531,6.558368922429386e-05,0.000255704990490365,0.19317201377726656,,0.07449572721754721,0.003306723490904521,0.00014310095798084654,0.0020627753201743694,0.08091670698074623,0.00025499101564655473,,,0.04585279042278226,0.00019736304611043333,0.020164383528110768,0.024228124346266783,,0.012060259068831968,0.0005708738858295067,0.008933559234973916,,0.0011412377896277207,0.025699116517328625,,,,,,,0.07207565848624888,,1.3973507657431197e-05,0.04634482108657383,,,6.395174672415592e-05,,,,0.00023958955830150283,Control
1,,,,0.017433386231581992,,,0.003870544553231742,,,,,,,,0.06716363040817272,0.013029546548723243,,,0.008480970357310894,0.009503908253883404,0.048600226508428435,,,0.0034663131561594373,0.13248018734962946,,,,0.0019483679854203212,,0.008630755813837295,0.0033458747097249372,0.05288005140670527,,,,,,0.010381373336989613,,,,,,,0.5161076692362656,,,0.10267719414393564,,,,,,,,Control
2,,,0.0013903244606945806,0.00454257852309446,0.00013624515595139775,0.0,0.0005384400513263879,,,0.004204380613823672,0.001791814986725657,,,0.0015928809591658978,0.06430187740592444,0.010687899176169616,,8.452432126970022e-05,0.023789571469741096,0.0005719479072583047,0.033709204940084336,0.00016602991677976828,,0.007702882520853358,0.187648018186414,0.00023012752707595761,,,0.08794343068925156,0.00021412828054990726,0.005283575072892165,0.014555691867794304,,0.001542166366404078,,0.0008436332256251983,3.813656876335284e-05,0.00020990206448642218,0.009983731080639421,0.020498154149822177,,0.0003116331225860257,,,0.00010173105809960348,0.05174216701039891,0.0002643397523517886,0.429646181191165,0.032272693975267386,,,0.00018041917623401487,0.0002472336397138731,,0.0010180149503399493,1.4288635262258847e-05,Control
3,,,,0.0074579647225794425,,,,,,,,,0.08518491614486295,,0.2413551082324168,0.011278474601489593,,,0.0009206856698566869,,0.0007541626985538453,,,,0.11901182343154547,,,,,,0.07844173775036685,0.013570119246278156,,,,,,,0.016888755741761144,,,,,,,0.3753750398898664,,,0.04976121187042268,,,,,,,,Control
4,,,,,,,,,,,,,,,0.1812564372928082,0.005708170217890613,,,,,,,,0.003449049142633343,0.0018037919774660492,0.001088653257976996,,,0.00243721802377798,,0.09849647662492833,0.003682062713152144,0.047313471719824564,,,,,,0.02641010653315237,,,,,,,0.6203357168234066,,,0.008018845672982826,,,,,,,,Control
5,,,,0.005633792676069521,,,,,,,,,,,0.004109494657656945,0.051694132797627364,,,0.013579382346802948,,,,,,0.015588379735106347,,,,,,0.013887281946533471,,0.15577179749666326,,,,,,0.025279767136302724,,,,,,,0.36552452481811776,,0.25009967487042273,0.098831771518697,,,,,,,,Control
6,,,0.00012796989264281702,0.00025593978528563405,0.0017915761977191635,4.265670752361487e-05,,0.00017062728995051452,4.265670752361487e-05,,,4.265670752361487e-05,,0.0013650137210435656,0.0019195541378429443,,,,0.0031565899187627287,,0.015100408244087734,0.00046922332290370855,8.531341504722973e-05,0.012711685966067686,,4.265670752361487e-05,,,,0.0008531341504722972,0.04423493350458797,0.035490310761527186,,0.0011090739357579316,,0.0038817599247928975,,,8.531341504722973e-05,0.05570960668253862,0.0011090739357579316,,,,0.00012796989264281702,0.37426994537421193,0.0005545369678789658,0.4297228374140122,0.0004265670752361486,,,,,0.015100408244087734,,,Control
7,,,0.0020095455724751087,0.038030134046022325,,,,,,,,,,0.0014186839381015194,0.12944335905917168,0.003712726050776317,,,0.03745066870033952,0.005682435947467421,0.05156225150828854,0.010080684697238084,,0.00083613851439418,0.11189615455338713,,0.0004699172372767879,,0.05514325288888218,,0.031296672807315545,,,0.013618462316220726,,0.0016700183049036998,,,0.012298238205636892,,,,,,,0.20887857131196844,0.24582102713825946,,0.038681057201874376,,,,,,,,Control
8,,,,0.017161508603752963,,,0.0002224706812202577,,,,,,,,0.031942981766523444,0.01995872667803272,,,0.004652342962004714,0.00517033888598107,0.007286916930149117,,,,0.05968798186322803,,,,0.007498464501345496,,0.03953454323311832,0.019249325798592086,,0.0022453504880275204,,,,,0.0023397502095182775,,,,,,,0.12930657391843925,0.6433220765172877,,0.010420646962779154,,,,,,,,Control
9,,,,0.07121840720905094,,,0.0008053939361670228,,,,,0.0007484777993406296,,,0.02688400062913751,0.002265119445347146,,,0.003020125260381126,,0.0036582387944060616,,,0.003678536843202572,0.0662603792899518,,,0.029373826614679174,0.0428900831077598,,0.030766843963492888,,,,,,,,0.0041773180422725745,,,,,,,0.4322637791621252,,0.23393042236873535,0.048059047533950267,,,,,,,,Control
10,,,,0.007964291461148009,2.1441467373115826e-05,,,,,,0.003940982158777505,,,,0.18227270047089308,0.0013851997035009163,0.007038262804222309,,0.0026907018773319486,,0.015695255256117827,,,0.0018198951127917269,0.009739584276243777,,,,0.004449104479921533,,0.024594071049943145,,,,,,,0.1822939396602721,0.011896474527182777,,,,,,,0.4863015825320007,,,0.05789651316227965,,,,,,,,Control
11,1.3498802260409958e-05,0.00037350069412262144,0.00020664331881349381,0.006706976323100834,0.0006708803228669912,,,,,,0.0010369718999594629,4.212032284263258e-05,,0.005698422954215919,0.03250521733782102,0.005776979893686273,,0.000590597972581395,0.021931696872520348,0.004236188035676623,0.1441052963413374,0.0007520761259371265,0.0006059236804108832,0.016882332869096323,0.30477555145652074,0.0004911331138204796,,,0.005866396771817259,0.00445358979839691,0.033841903245863114,0.1308957541293648,0.1167971178737742,0.00034964942697076923,0.00017720984020056982,0.0013583042906095224,,,0.006388790269819741,,,0.00026835212914679647,0.0002003506440755583,,,0.14301219784250568,,,0.008762143593559792,,2.5069204197904205e-05,0.00018076215658488826,,,,2.040044552137144e-05,Control
12,,,,0.01913171980226046,,,,,,0.01231975856230916,,,,,0.14604224944327907,0.011984811123871356,,,0.009959735270977002,,0.017530064008111072,,,,0.01740338240944742,,,,0.0025746393556782313,,0.09821418769326482,0.033887489088914986,0.06500520395522123,0.006611121933998565,,,,,0.006142496886775497,0.21227293910995687,,,,,,0.3136763387403523,,,0.01298211927443841,,,,,0.014261743341143754,,,Control
13,,,,0.029268332615112712,,,0.0005633248251813269,,,,,,,,0.07062965445368205,0.02680148732306911,,,0.00013865835309450678,0.025188927059238243,0.02600642517744631,0.00028439111195914144,,0.004655868563200316,0.15675367242509822,,,,0.016323382811053538,,0.055329634968747286,0.00940350227553315,0.08620476726013522,0.000608803147989292,,,,0.08611350742570055,0.001391434552044584,,,,,,,0.3790618206043888,,,0.02001127053902121,,,,,,0.005261134508304545,,Control
14,,0.0004808431340568012,0.014482619825976404,0.14232405950744895,0.0016630603431612406,,0.0036193799163634875,,0.0,,0.0009821889134138608,,,0.10261522971173995,0.11685487789042671,0.007414001348278434,0.00012954407727028798,0.0002748986521601781,0.18963722864213428,,0.07370282772279975,0.0035075843977113333,,0.0022168357726891096,0.08350492823411124,0.00021665481899377302,,,0.04641441884741881,0.00017911763754852421,0.01946068250552118,0.02409887048784973,,0.012298731090262334,0.0006725071664905579,0.008558885382358524,,0.0012119001433451115,0.026964956695047018,,,,,,,0.07046279774609626,0.00018187172423064844,1.3566426989723073e-05,0.04549863402400727,,,7.119824089343388e-05,,,,0.00028509897320508267,Control
15,,,,0.0,0.0011661623757844484,,,4.319139655137246e-05,,,0.00036712692508567214,3.239352021402624e-05,,0.0010473908495802233,0.002224353604056303,,,,0.003520094412617353,,0.006791846482114747,0.0012633516402675194,8.638279310274492e-05,0.006241154462516054,,0.00011877587812472155,,,,0.0004859028032103937,0.020332390154623674,0.017136230944146583,4.319139655137246e-05,0.0007234556474399607,,0.004545896472595677,,,3.239352021402624e-05,0.03229636358894689,0.0005398927288871869,,,,,0.2676898936662746,,0.6215565169997953,0.0006154768840664985,,,,2.1595643876680027e-05,0.011078575209355982,,,Control
16,,,,,,,,,,,0.0019081022654578344,,,,0.07736427206349777,0.02018557623084127,,,0.0068077037999610965,,0.0035837830358378298,,,0.0011649149826636425,0.13229676154035894,,,,0.0572928009497396,,0.021415565221402026,0.011991966518470388,0.05984843471442638,,,,,,0.036359926443309404,,,0.0012599691575272275,,,,0.4913127703479103,,,0.07720745272859626,,,,,,,,Control
17,,,0.0018957636092785442,0.05491582807554486,0.0012000677614018812,,,,,,,,,0.004659353997867152,0.020470246754336938,0.01200906192581985,,0.0033215006786746844,0.041802865434523016,0.001897682909570348,0.10295732860067554,0.0008823730552058443,0.0008433809545407664,0.011515902766630963,0.1846639623388836,0.020882290222245883,,,0.004616624312423297,0.0007852968667624768,0.029098208676631338,0.01482568561194516,0.056236508707915925,0.01916209208176502,,0.00024223589998667602,,,0.007737002523677852,,,,,,0.0011821879639466511,0.35201987667788515,,,0.05017667159186059,,,,,,,,Control
18,0.0,,0.0013962725083999665,0.015269470871762393,0.0002767834021510923,1.3570792494784617e-05,,,0.0004124913270989383,,0.004449194446872222,0.0,,0.03869458293460691,0.01711236423763997,0.007023594038047035,,4.496590946033111e-05,0.050262569516131374,,0.05582882247955191,0.0026551154241475244,0.0003516253100141208,0.008145311184854757,0.011358854592705577,5.2257678562006434e-05,,,0.005509741752882554,0.005938335736747691,0.07353779521410814,0.06628207985965777,0.07392830995933118,0.015942339120533656,0.0002961268451847031,0.007872680040108784,,5.3979346266568654e-05,0.02046738822097747,,8.983054434980563e-05,0.0024214749891813443,5.620738682541389e-05,,,0.4791269564854564,,,0.03397417518698071,,0.0,0.00014148057548667243,,,,0.0010132520814202987,Control
19,0.0007123185190646439,0.0001694389586692671,0.010752982846580644,0.033039165350029494,0.0004204785745612712,0.00013201309332650806,0.00032517555133872633,,,,0.016754925923884587,,,0.04130977030846583,0.05069272106799103,0.0073210514459421715,0.00028314814517513623,0.00033356058127890733,0.1561793631528858,0.0021872657368350173,0.035689550606365486,0.022913525902022155,0.0008491376661373532,0.005870236753365491,0.20672780035202806,0.00029071512341383615,,,0.01661217590197614,5.480946399923186e-05,0.02368228998848899,0.09279497896226667,,0.015913559748911302,3.895971228303608e-05,0.00229985010225135,3.8755199357665796e-05,2.484832043248757e-05,0.01852774621745676,,0.0001797668614004657,0.0008547617715850357,6.268321162598718e-05,,,0.19366044698549484,,,0.042232225858348425,,1.5031700014714706e-05,1.4111391850548502e-05,,,,3.865294289498067e-05,Control
20,,,,,,,,,,0.019058902339046644,0.12671644529560447,,,,0.052308830801962476,0.03984424991778954,,,0.011909869881286558,0.013700558726228216,,,,,0.2060369675188601,,0.0035155076642519405,,0.012571822978372168,,0.0028288533075545704,,,,,,0.006326978603931567,,0.012016400416566922,0.003909101397654193,,,,,0.001977727189327023,0.0050560327235781655,0.21158814359868888,0.2546882838266216,0.002037091533414553,,,,,,0.013908232279260446,,Control
21,,,0.0022123723387418217,0.03586557411632204,,,,,,,,,,0.0016356827383502278,0.12778373410778518,0.003994512667503166,,,0.03925166128200512,0.005329782746700158,0.052742397839411606,0.010959053805910005,0.0005986685094715232,0.0008249280267756517,0.10828207403256596,,0.00023848143403549092,,0.054631762378824576,,0.034202160978665366,,,0.014347092370062797,,0.0018364713703654671,,,0.0099911601649322,,,,,,,0.21740324940710865,0.23903809612527235,,0.038831083559190585,,,,,,,,Control
22,,,0.0018996930208484933,0.026145027201985062,0.002517614915856507,,,,0.0003527387162407867,,0.0001772082135692418,4.802447444657561e-05,,0.010279649240982621,0.19101787139591,0.0024602581745414923,9.783151672195424e-05,0.0007753121485982097,0.1262571821754961,,0.025706620373030627,0.00013054687922704503,,0.001301274515026208,0.05855148118803743,0.006705076459577024,,0.022843501869179657,0.02570745922847948,,,,,0.012608836251641536,,0.0016912374418096465,,0.00019272703937293881,0.005267383077181832,,,3.4183359540575644e-05,,,0.018980048242576864,0.3609636939167461,,,0.0702805677876991,,,,,0.0041616667386684255,0.02284528443700845,,Control
