,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.08648465482231568,0.0028267717517931053,,,,,,,,,,0.08215880307067516,0.0634078769090016,,,0.004952522258558868,0.05673322243626847,,0.002939174393317055,,,0.3116605572221739,,,0.01731835965153531,,0.033346976332850414,,0.008996851797942124,,,,,,0.04147059366434777,0.001853096759803083,,,,,0.00030843697320929444,0.2164225209107584,,,0.06911958104544974,,,,,,,,Control
1,,,0.001027528404398614,,0.0009661840521809822,4.6008775205275376e-05,1.533625840175846e-05,,1.533625840175846e-05,,,0.0010582011483319317,9.20174368456504e-05,,0.006272518784088776,0.0598573334125562,0.003281957480937905,,,0.12088075122182204,,0.015919073470312593,1.533625840175846e-05,0.00024537968016853385,0.0019783800593844493,,6.134503360703384e-05,,0.0037113690821103306,0.000536769044061546,0.04426044356451331,0.007223374981670624,0.06223447390651083,1.533625840175846e-05,,0.009125064663854255,1.533625840175846e-05,1.533625840175846e-05,0.004248144940065896,0.00013802564422642406,0.0014569468194650605,3.067251680351691e-05,,,,0.19526121834968937,,0.4313774095973425,0.021792763680890993,1.533625840175846e-05,,,0.00671727300329738,7.668117844389195e-05,1.533625840175846e-05,,Control
2,,,,,0.06555773786846786,,,0.007843924074447665,,,,,,,,0.0600862747631865,0.005211712635765131,,,,,0.003169615856360891,,,0.003052593118842992,,,,0.00629572325902923,,0.028962727457945082,,0.08341490751653048,,,,,,0.0018370569401634739,,,,,,,0.7275623653675909,,,0.0070053611416698285,,,,,,,,Control
3,,,,,0.052153913003418,,,0.0004742110307217373,,,,,,,,0.24090677368010904,0.022920668441812845,,,0.0018040566509692183,0.006240876709674057,0.00859863016276307,,,0.007183134568437681,0.0869658691341934,0.0017065108471582702,,0.0056039090994229645,,0.040469180176183735,0.013173766278091192,,,,,,,0.007309338507514597,,,,,,,0.236560470071282,,0.22446349267184448,0.0434651989664038,,,,,,,,Control
4,,,,,0.0781619886166248,,,0.0010427135488911491,,,,,0.0006188912144093559,,,0.026783057765023443,0.003251818338586284,,,0.005038005752520939,,0.007735285496880153,,,,0.07535601327473893,,0.024769021855255875,0.0028948623985126497,,0.032418839028456416,,,,,,,,0.016444105475955498,,,,,,,0.4398893738238679,,0.2479787998336887,0.03761722357658792,,,,,,,,Control
5,0.0008448607299420088,,0.0009695978587361553,,0.015147482838860504,0.00012564029384575306,,,,,,0.10525987269788246,,,0.0,0.004990388316817454,0.0002309091981941516,,0.00010496784933119623,,,0.030415889442963924,5.5695178182422485e-05,0.00013788319787864594,0.014127207385561962,0.06162485815291105,3.0005150047827612e-05,,0.004317530353370351,0.005605845123651324,0.0663770115994491,,0.05475919813394058,,,0.01027480703376914,2.558967646219412e-05,0.015178290802287537,0.06480329667286037,,0.0004653307049223298,,,,,0.5403004288227665,5.228322132079661e-05,0.0,0.0031758293764668905,,0.00024074366208942617,,4.395403251153341e-05,,,0.00031460249297638647,Control
6,,3.1373828894153727e-05,0.0016309379231206876,,0.005201339792800418,,,0.0006435143178928653,,,0.010454401297132413,0.00025770643478232984,,,0.0029363097240426173,0.03490183098868257,0.00232457017854415,,3.127359301909253e-05,0.029937248332776688,,0.025036215221659608,0.012414112890453816,0.00014363800896269105,0.009644595662513028,0.011569926350688441,6.856133854185671e-05,,0.020894869807631326,0.0004799293697929969,0.031766753524393614,0.01587886614781905,,0.02403997085942641,,0.0020380960476192576,,,0.0031005963232679143,0.005552466063139781,3.4681612771173133e-05,0.00039472887599098196,,,,0.2449634479858002,,0.4914374506087726,0.011171689219070316,,0.0,1.7340806385586567e-05,0.0008291511585061969,,,0.00017240570510525368,Control
7,,,0.001359329779131759,,0.03996283320639756,0.001897435897435897,,,,,0.005788981975120588,,0.005062503173394264,,0.00032637725310992634,0.10488042650418887,0.005511449606499111,,0.002558111195734958,0.048123889312008124,,0.013515410002538716,,,0.009556435643564357,0.06523919776593044,0.003444224422442244,0.03648570703224169,0.2611454683929932,0.0002584412287382584,0.009307946179233308,0.00018400609291698402,,0.000623000761614623,,,,0.0002568164508758568,0.017496623508504696,0.0143997969027672,,,,,2.1731403909621728e-05,0.11414978420919016,,0.18941051028179745,0.049033561817720235,,,,,,,,Control
8,,,,,,,,0.0020480314644252514,,,,,,,,0.10388021550599752,0.030182102526276736,,,,,,,,,0.013405419877157671,,,,,0.05025853599736687,,0.03828939251899647,,,,,,,0.003446001607613618,,,,,,0.6832087235002425,,0.0370310112039552,0.03825056579796823,,,,,,,,Control
9,,7.647537585036627e-05,0.0033152638502843513,,0.0025894132280901124,0.0320001842780141,7.023039870595883e-05,0.0002537917760817375,,0.0,,0.0013151307606075033,0.003135285656516019,,0.027085080135341968,0.08179824628756585,0.005807316860926408,,4.484098343033523e-05,0.013404894628807775,0.004626197167237417,0.1009651049104972,0.14863250357038654,0.00041513741509134557,0.017302477003639495,0.17357555654519674,0.0008355984172566122,,0.007602798978280791,0.003429516219024658,0.027375932267592152,0.0962094012500192,,0.021167196465957196,3.9312643007417194e-05,0.001906356055836238,,0.009119099904277811,0.003132623862979059,0.017810162932477468,0.0012122422027365286,0.00016666922608352916,,,0.0008037592714875843,0.17965365971017166,,,0.011907738140941967,,,0.0012148016195989903,,,,,Control
