,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa1017280,4,5,0.12903225806451613,0.16129032258064516,-22.00097537206806,-13.099560114622767,-8.901415257445294,-10.375576817730789,-7.50137049609655,0
1,taxa102106,10,14,0.3225806451612903,0.45161290322580644,-15.239892551085067,-8.804436410624168,-6.435456140460897,-7.3241406040543895,-5.3888707559413636,1
2,taxa1263,24,28,0.7741935483870968,0.9032258064516129,-11.88966624292064,-4.977470468071562,-6.912195774849078,-7.9572708668841035,-5.819875833945789,2
3,taxa1301,12,16,0.3870967741935484,0.5161290322580645,-16.774082324427496,-10.482283461718781,-6.291798862708716,-8.281347159636187,-4.44969035149887,3
4,taxa1348911,12,7,0.3870967741935484,0.22580645161290322,-17.49428541716112,-9.926158463030857,-7.5681269541302605,-9.708118951935996,-5.477244045240099,4
5,taxa135858,6,9,0.1935483870967742,0.2903225806451613,-13.081625103899663,-5.9035601592164,-7.178064944683262,-8.43955904714073,-5.8653406799385,5
6,taxa1485,15,12,0.4838709677419355,0.3870967741935484,-8.380762205723059,-8.598030058322042,0.21726785259898446,-1.121641645812731,1.814912314371065,6
7,taxa1678,12,16,0.3870967741935484,0.5161290322580645,-14.43450945813462,-7.869654714117352,-6.564854744017266,-8.051401525461564,-5.114989426337008,7
8,taxa1730,29,28,0.9354838709677419,0.9032258064516129,-1.0931199176040138,-3.6234677942912334,2.5303478766872196,1.8258606104336175,3.258906026127371,8
9,taxa189330,28,27,0.9032258064516129,0.8709677419354839,-17.260436272076337,-6.491415797908557,-10.769020474167785,-11.45164394739253,-10.077002381248231,9
10,taxa207244,18,16,0.5806451612903226,0.5161290322580645,-17.032270535869433,-11.360554634394392,-5.671715901475041,-6.84197533846325,-4.480281579676368,10
11,taxa216851,24,27,0.7741935483870968,0.8709677419354839,-12.104059632054277,-6.91266206941339,-5.19139756264089,-6.443822371946306,-4.014844204128044,11
12,taxa2172,11,11,0.3548387096774194,0.3548387096774194,-15.999047623260001,-7.334200163569757,-8.664847459690245,-10.146485965026898,-7.297136285320741,12
13,taxa239759,23,24,0.7419354838709677,0.7741935483870968,-12.554800446917222,-6.461565927643767,-6.0932345192734525,-7.2423549013181265,-5.034626139259781,13
14,taxa239934,14,14,0.45161290322580644,0.45161290322580644,-15.783065492638086,-8.646228812488426,-7.136836680149662,-8.585860492568267,-5.639041396180069,14
15,taxa244127,5,11,0.16129032258064516,0.3548387096774194,-16.898418880661517,-11.05233743310571,-5.846081447555807,-7.3799924836692945,-4.35207889362055,15
16,taxa283168,19,17,0.6129032258064516,0.5483870967741935,-7.904447646785037,-8.016571417550832,0.11212377076579404,-0.6585452240814906,0.8702164918212583,16
17,taxa292632,29,30,0.9354838709677419,0.967741935483871,-9.473982464747907,-4.223555819789842,-5.250426644958066,-6.098839136855953,-4.326883687058201,17
18,taxa29465,10,13,0.3225806451612903,0.41935483870967744,-16.034258288356597,-10.913495882845858,-5.120762405510736,-6.911180311590988,-3.584437820468666,18
19,taxa33024,6,8,0.1935483870967742,0.25806451612903225,-13.248217170824045,-5.8348703647571964,-7.413346806066847,-9.121014477115509,-5.896825526039046,19
20,taxa33042,24,22,0.7741935483870968,0.7096774193548387,-13.898478768249952,-6.5911616749174256,-7.307317093332528,-8.371512317595103,-6.135934450227695,20
21,taxa35832,10,10,0.3225806451612903,0.3225806451612903,-17.33761618941862,-10.408318739508198,-6.92929744991042,-8.57866728268914,-5.207025465350617,21
22,taxa375288,26,26,0.8387096774193549,0.8387096774193549,-11.937819878881925,-5.3408324004097745,-6.5969874784721485,-7.535504986240862,-5.596607063260048,22
23,taxa397864,19,20,0.6129032258064516,0.6451612903225806,-3.2958772860224843,-7.196118628130751,3.900241342108266,2.802905835333335,5.090090131060008,23
24,taxa39948,12,8,0.3870967741935484,0.25806451612903225,-18.419785260017896,-5.328744674169514,-13.091040585848386,-14.414611135120879,-11.829194363593036,24
25,taxa40544,10,11,0.3225806451612903,0.3548387096774194,-14.908501968567204,-8.534145314800128,-6.374356653767079,-8.5094515606532,-4.144203359252495,25
26,taxa459786,11,15,0.3548387096774194,0.4838709677419355,-23.004590553117957,-10.255133509542866,-12.749457043575092,-14.015537498487808,-11.393254517692553,26
27,taxa52225,7,9,0.22580645161290322,0.2903225806451613,-15.95354710064393,-10.42515013471218,-5.528396965931753,-9.334670026512379,-2.0761240314684026,27
28,taxa561,13,15,0.41935483870967744,0.4838709677419355,-23.715311049746422,-7.627185250268921,-16.088125799477503,-18.696761241835283,-13.192621555597468,28
29,taxa572511,27,26,0.8709677419354839,0.8387096774193549,-21.105806647273734,-6.642173830974955,-14.463632816298777,-15.151528844140586,-13.630813548014237,29
30,taxa577309,11,15,0.3548387096774194,0.4838709677419355,-14.641465831825958,-7.442101743723562,-7.199364088102396,-8.990438137885677,-5.522399916796804,30
31,taxa577310,8,7,0.25806451612903225,0.22580645161290322,-10.822420217732324,-13.13795946369868,2.315539245966358,0.569814044281831,3.9300831487822787,31
32,taxa61170,11,9,0.3548387096774194,0.2903225806451613,-18.520281826890653,-11.223161566940064,-7.297120259950589,-9.17988359191143,-5.236876301449075,32
33,taxa724,11,10,0.3548387096774194,0.3225806451612903,-15.747558963531747,-11.8768341491335,-3.870724814398246,-5.154648606361693,-2.384902616880638,33
34,taxa816,29,29,0.9354838709677419,0.9354838709677419,-8.589068552256261,-2.266264541439919,-6.322804010816343,-7.096427632940567,-5.467839595407497,34
35,taxa830,10,12,0.3225806451612903,0.3870967741935484,-12.197607816116237,-5.105580166473623,-7.092027649642614,-11.424584685234418,-2.2675768186702623,35
36,taxa838,14,16,0.45161290322580644,0.5161290322580645,-9.094487395093708,-5.427001407052682,-3.667485988041027,-5.6111396669339335,-1.4574866112697769,36
37,taxa841,30,30,0.967741935483871,0.967741935483871,-2.137274291181021,-5.966127675321678,3.828853384140657,3.1323244849228873,4.5339973800651805,37
38,taxa872,7,8,0.22580645161290322,0.25806451612903225,-17.12860956826807,-10.994192149788411,-6.1344174184796625,-7.9977182899187085,-3.9062518892858185,38
39,taxa904,5,5,0.16129032258064516,0.16129032258064516,-9.794471005213062,-11.600108968633258,1.8056379634201947,-0.5560572463501696,4.175951981798134,39
40,taxa946234,5,5,0.16129032258064516,0.16129032258064516,-21.404864507817038,-13.63025846593926,-7.774606041877776,-10.051609031651516,-4.689550781776024,40
