"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",0.0886032487477446,0.852609801844168,0.103920044733357,0.917232799835296,1,FALSE
"2","taxa102106",-1.96492823429688,1.02389326058907,-1.91907526880919,0.0549748088302327,1,FALSE
"3","taxa1263",-0.253551570780942,1.09282682339826,-0.232014410107996,0.816526821514941,1,FALSE
"4","taxa1301",-1.444085177845,1.23438185481394,-1.16988529296121,0.242047133158963,1,FALSE
"5","taxa1348911",1.92261803219656,1.37321784943516,1.40008231977714,0.161488668824798,1,FALSE
"6","taxa135858",1.76345621608258,1.55166020773311,1.13649638451378,0.255748877844834,1,FALSE
"7","taxa1485",0.769194840339107,1.26590656877956,0.60762370565837,0.543437074654973,1,FALSE
"8","taxa1578",0.112123438607955,1.11627390981826,0.100444378052524,0.919991539296148,1,FALSE
"9","taxa1678",-1.62520993965272,1.21251583838537,-1.34036182308094,0.18012774110166,1,FALSE
"10","taxa1730",0.536646572569293,0.804588815878209,0.666982391476002,0.504783381003279,1,FALSE
"11","taxa189330",5.63986506525034,1.03185552291302,5.46575071801574,4.60951753507782e-08,2.02818771543424e-06,TRUE
"12","taxa207244",0.973237072942926,1.24238353083187,0.783362825400036,0.433414079745001,1,FALSE
"13","taxa216851",-0.0541547259490542,0.99097067732749,-0.0546481618357286,0.95641876846234,1,FALSE
"14","taxa2172",-1.6094105575381,1.3921280813551,-1.15607937164194,0.247648692852228,1,FALSE
"15","taxa239759",-0.569269784283513,1.11743986749474,-0.509441090158879,0.610443080742736,1,FALSE
"16","taxa239934",-4.37554448001281,1.13435608483987,-3.8572936121998,0.000114649413375765,0.00504457418853364,TRUE
"17","taxa244127",2.49552585792402,1.19914540423641,2.0810869550162,0.037425947652551,1,FALSE
"18","taxa283168",-1.11409166332128,1.14777667662057,-0.970651944768153,0.331721629552013,1,FALSE
"19","taxa292632",-6.31320913205462,0.826484434596429,-7.63863040583136,2.19544522124779e-14,9.65995897349027e-13,TRUE
"20","taxa29465",-0.69916172148293,1.24093478332475,-0.563415363061801,0.573152078214335,1,FALSE
"21","taxa33024",-1.049388285913,1.40386501907072,-0.747499418859825,0.454762153470224,1,FALSE
"22","taxa33042",0.847588192385565,1.11704178118619,0.758779310372357,0.447984584151996,1,FALSE
"23","taxa35832",0.291707366110448,1.09332733297747,0.266806982055445,0.789617778171177,1,FALSE
"24","taxa375288",-0.87544840871977,1.07985514790487,-0.810709112623402,0.417532738975708,1,FALSE
"25","taxa397864",-2.30614829654383,1.22266748426042,-1.88616146763631,0.0592731992344489,1,FALSE
"26","taxa39948",1.19349858023123,1.64787396717377,0.724265692647704,0.468902634888501,1,FALSE
"27","taxa40544",-0.913368478254874,1.23072823698224,-0.74213660726146,0.458004572181104,1,FALSE
"28","taxa447020",1.51430257459712,1.08627783448733,1.39402878943194,0.163308911115973,1,FALSE
"29","taxa459786",-0.0353644622546287,1.11652484557627,-0.0316736903748669,0.974732276395689,1,FALSE
"30","taxa52225",2.26613236088613,1.21984711813551,1.85771833797487,0.0632090229774689,1,FALSE
"31","taxa561",-2.52800670463136,1.39041901040941,-1.81816178123672,0.0690394095162542,1,FALSE
"32","taxa572511",0.199093468499182,0.947585844807258,0.210105996823621,0.833584945157075,1,FALSE
"33","taxa577309",2.10453845147868,1.70565929398583,1.23385629175727,0.217256458991452,1,FALSE
"34","taxa577310",1.24265505249521,1.31549726682209,0.944627620167659,0.344849020935977,1,FALSE
"35","taxa61170",0.699830696872658,1.0761399622176,0.650315685173995,0.515488327363794,1,FALSE
"36","taxa724",0.171049986758593,1.20370573463429,0.142102826161712,0.886998785878536,1,FALSE
"37","taxa816",-5.65229265068887,0.738013694849743,-7.65879100907425,1.87691536991655e-14,8.25842762763284e-13,TRUE
"38","taxa830",2.49001854470291,1.62956175554246,1.52802956760237,0.12650519696967,1,FALSE
"39","taxa838",0.382973746189059,1.81681208127773,0.210794363454321,0.833047737037702,1,FALSE
"40","taxa841",3.88765550996943,0.762595577739144,5.09792558920301,3.43395742740921e-07,1.51094126806005e-05,TRUE
"41","taxa846",-0.564867121255428,0.878936862388463,-0.642670873673943,0.520437684181254,1,FALSE
"42","taxa872",-0.367655211829456,0.9879266141241,-0.372148301881128,0.709782435122953,1,FALSE
"43","taxa904",0.27568447266504,1.22351103035011,0.225322425238906,0.821728455366389,1,FALSE
"44","taxa946234",0.431792940188958,0.994510783023859,0.434176227708733,0.664160474444053,1,FALSE
