taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff,DR_inferred_foldchange
0,taxa1017280,0.0,-0.9698098763017474,-0.25980987630174657,0.6982387535201352,0.2307836917144729,0.2307836917144729,0.8325188126792755,0.0,0.9929021057495198,0.0,-10.485419420632695,-0.004587176784276065
1,taxa102106,0.0,-0.8643996948420529,-0.15439969484205207,0.4525568679404063,0.1350900957374606,0.1350900957374606,0.8667310593930333,0.0,0.9929021057495198,1.0,-0.21476220875962868,-0.07330581382061467
2,taxa1263,0.0,-1.0899088171741953,-0.3799088171741945,0.8276781086764184,0.004326936532959158,0.004326936532959158,0.4818842305021592,0.0,0.8822475545173719,1.0,-0.8070230540781516,-0.7811581942427333
3,taxa1301,0.0,0.0705873406077977,0.7805873406077986,0.06678934594564047,0.9124210043205884,0.9124210043205884,0.22076238056002384,0.0,0.5395542732266114,1.0,-2.888719938118589,-0.07152796466515177
4,taxa1348911,0.0,-0.10087818605400932,0.6091218139459915,0.2295073351288941,0.7547186803859308,0.7547186803859308,0.5804350905959135,0.0,0.9286961449534616,1.0,-0.6220640408649633,-0.10821814683540067
5,taxa135858,9.043298303983835,6.284932561818089,6.994932561818091,2.101435956012437e-06,2.3164638516384892e-06,2.3164638516384892e-06,2.3164638516384892e-06,1.0,2.8699907327718987e-05,1.0,3.0351732141553094,5.060993565542629
6,taxa1485,0.0,-0.7529981457118833,-0.04299814571188243,0.7843428856976272,0.3074001191528086,0.3074001191528086,0.9763977957191552,0.0,0.9929021057495198,1.0,0.3864512084169965,-0.02030179540783118
7,taxa1578,-7.3877848122718035,-8.607295133725989,-7.897295133725987,0.00014037984430216875,6.391423786016426e-05,6.391423786016426e-05,6.391423786016426e-05,0.0,0.0005113139028813142,1.0,-0.6832370532430407,-0.07315418961604529
8,taxa1678,0.0,-0.4793827000482178,0.23061729995178304,0.8913353038349825,0.5795454651778388,0.5795454651778388,0.6874966698672849,0.0,0.9771243501873588,1.0,-0.034129136844004815,-0.0783609106263383
9,taxa1730,-0.852812654574798,-1.6943064616178862,-0.9843064616178854,0.017139667548918068,1.646536579419116e-06,1.646536579419116e-06,0.0049271820279339395,1.0,0.02627830414898101,1.0,-0.9638765981037776,-1.440730922358501
