"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",5.06112411302597,0,Inf,0,0,TRUE
"2","taxa102106",-2.56449552619813,1.08510827408283,-2.3633545033704,0.0181103364114333,0.688192783634465,FALSE
"3","taxa1263",3.79024147998729,1.34043033820528,2.82763033031773,0.00468939227768095,0.178196906551876,FALSE
"4","taxa1301",-2.92576384780302,1.1390335675221,-2.56863707201172,0.0102099324339187,0.387977432488911,FALSE
"5","taxa1348911",0.0637342772165344,1.74742881452777,0.0364731751512053,0.970905067601456,1,FALSE
"6","taxa135858",0.00977170856986609,1.61310696837496,0.00605769410302038,0.995166688961406,1,FALSE
"7","taxa1485",6.4981092653582,1.64714850411678,3.94506582079104,7.97780617241878e-05,0.00303156634551914,TRUE
"8","taxa1578",-0.239704805776233,1.2557130265712,-0.190891390551839,0.848610685488641,1,FALSE
"9","taxa1678",-3.74826210928557,1.12605436196108,-3.32866887772434,0.000872620831362249,0.0331595915917655,TRUE
"10","taxa1730",3.13239931914405,0.954950278559471,3.28017006693713,0.00103744528771973,0.0394229209333496,TRUE
"11","taxa189330",-0.922880908643759,1.09227861472413,-0.844913464571351,0.39815915619557,1,FALSE
"12","taxa207244",-0.567457654640577,1.34145012981641,-0.423018077249163,0.67228207190825,1,FALSE
"13","taxa216851",1.18273097729374,1.1401923156459,1.03730832164373,0.299592188766392,1,FALSE
"14","taxa2172",-1.66105501515241,1.61706950986254,-1.02720075112517,0.304325944501617,1,FALSE
"15","taxa239759",2.0939921922784,1.21997035180098,1.71642875516372,0.0860835973377761,1,FALSE
"16","taxa239934",0.540678148474966,1.53894711103553,0.351329908999376,0.725340859163381,1,FALSE
"17","taxa244127",1.02077066995616,1.18335322241288,0.862608602928209,0.388352698748486,1,FALSE
"18","taxa283168",-0.236342424582157,1.24951198335844,-0.189147785479348,0.849976989994107,1,FALSE
"19","taxa292632",-0.272741859131681,1.16491357958012,-0.234130551753022,0.814883628134101,1,FALSE
"20","taxa29465",-4.37130155388107,1.10414240395714,-3.95900160904495,7.52637298417227e-05,0.00286002173398546,TRUE
"21","taxa33024",-1.73467052532472,1.56470657849345,-1.10862352671573,0.267592624464577,1,FALSE
"22","taxa33042",-2.52988676492419,1.1889189196349,-2.12788838931177,0.0333463384715035,1,FALSE
"23","taxa35832",-2.67914445234462,0.997785435712595,-2.68509075844671,0.00725101132493971,0.275538430347709,FALSE
"24","taxa375288",5.1902953846237,1.30483838280725,3.97773046303037,6.95761757731127e-05,0.00264389467937828,TRUE
"25","taxa397864",-0.941177095892218,1.62143229442942,-0.58046031223488,0.561604243135022,1,FALSE
"26","taxa39948",-1.31362878369827,1.93694126628882,-0.678197530591717,0.497646458069131,1,FALSE
"27","taxa40544",1.74279451037938,1.64586404674635,1.05889335988878,0.289648348664679,1,FALSE
"28","taxa447020",1.37237053144272,1.21289980700111,1.13147889340992,0.257853582168159,1,FALSE
"29","taxa459786",-1.16726732787964,1.04609366418633,-1.11583443035912,0.264493012949298,1,FALSE
"30","taxa52225",7.12351860297483,0,Inf,0,0,TRUE
"31","taxa561",1.38174131837658,1.71241381265077,0.806896854118271,0.419725911423674,1,FALSE
"32","taxa572511",-0.566315293919512,1.06228596630446,-0.533110021108195,0.593957422540396,1,FALSE
"33","taxa577309",-0.8301366347069,1.7103545241824,-0.485359393605095,0.627421431278872,1,FALSE
"34","taxa577310",-0.732432608756164,1.23553844871316,-0.592804383804494,0.553312073596618,1,FALSE
"35","taxa61170",1.42538431972737,1.35499767039747,1.05194595597294,0.292824345674108,1,FALSE
"36","taxa724",0.207290848109762,1.51217822774426,0.137080963279693,0.890966799512522,1,FALSE
"37","taxa816",3.90219441752001,0.924109243539463,4.22265489150837,2.41441364757011e-05,0.000917477186076642,TRUE
"38","taxa830",-4.00132901568177,1.61498325198469,-2.4776287994098,0.0132258663184938,0.502582920102764,FALSE
"39","taxa838",2.90729952775523,2.02634645145725,1.43474948504706,0.151358497357036,1,FALSE
"40","taxa841",-3.89610633718938,0.868907542559917,-4.48391358844801,7.32863496808348e-06,0.000278488128787172,TRUE
"41","taxa872",7.81942371418391,0,Inf,0,0,TRUE
"42","taxa946234",4.0361838873381,0,Inf,0,0,TRUE
