item,value,type
0,MicrobiotaLoads_ori,0.013721175698293564,MicrobiotaLoadsFoldChange_ori
1,taxa1485,6.08080257447491,TaxaFoldChange
2,taxa189330,-3.8498402964540457,TaxaFoldChange
3,taxa283168,6.0282493743093255,TaxaFoldChange
4,taxa2316,4.2292286365593945,TaxaFoldChange
5,taxa904,4.9873167757539925,TaxaFoldChange
6,taxa836,2.7283287380237464,TaxaFoldChange
7,taxa191303,-1.1802703172485636,TaxaFoldChange
8,taxa946234,-2.431234266020481,TaxaFoldChange
9,taxa397864,9.671382324792297,TaxaFoldChange
10,taxa84108,8.571466096096412,TaxaFoldChange
11,taxa1730,9.150894933127542,TaxaFoldChange
12,taxa570,-3.324051692580701,TaxaFoldChange
13,taxa39948,-7.998472473696637,TaxaFoldChange
14,taxa830,-1.1986062487433014,TaxaFoldChange
15,taxa2172,-0.5766995426578951,TaxaFoldChange
16,taxa84111,6.2548091417344915,TaxaFoldChange
17,taxa459786,-7.410412622847682,TaxaFoldChange
18,taxa572511,-8.381139225755662,TaxaFoldChange
19,taxa100883,-6.578804434309415,TaxaFoldChange
20,taxa841,8.571482021497886,TaxaFoldChange
21,taxa561,-8.321041913839963,TaxaFoldChange
22,taxa158846,-7.987252197965907,TaxaFoldChange
23,taxa32207,8.596113864008068,TaxaFoldChange
24,taxa1017280,-2.5232472884455914,TaxaFoldChange
25,taxa1578,4.011450246096542,TaxaFoldChange
26,taxa577310,6.816483467089213,TaxaFoldChange
27,taxa1350,-8.89570206272516,TaxaFoldChange
28,taxa117563,3.7812467231527136,TaxaFoldChange
29,changedTaxaCount,29.0,changedTaxaCount
30,totalTaxaCount,61.0,totalTaxaCount
31,MicrobiotaLoads,5.8634621462865075,MicrobiotaLoadsFoldChange
32,taxa100883,0.06407750645105953,ranksums_on_loads
33,taxa1017280,0.22067136191984693,ranksums_on_loads
34,taxa102106,0.5195144496475282,ranksums_on_loads
35,taxa117563,0.22067136191984693,ranksums_on_loads
36,taxa1263,0.06375156152137952,ranksums_on_loads
37,taxa1301,0.9629724397707234,ranksums_on_loads
38,taxa133925,0.5637028616507731,ranksums_on_loads
39,taxa1348911,0.17629637444051116,ranksums_on_loads
40,taxa1350,0.2482130789899236,ranksums_on_loads
41,taxa1357,,ranksums_on_loads
42,taxa135858,0.23859282931643555,ranksums_on_loads
43,taxa1485,6.302464499635027e-05,ranksums_on_loads
44,taxa1578,0.2967175263220605,ranksums_on_loads
45,taxa158846,0.22067136191984693,ranksums_on_loads
46,taxa1678,0.7805955556973272,ranksums_on_loads
47,taxa1730,9.127341799289131e-11,ranksums_on_loads
48,taxa189330,5.216871757387397e-10,ranksums_on_loads
49,taxa191303,1.0,ranksums_on_loads
50,taxa207244,0.3006229881969068,ranksums_on_loads
51,taxa216851,0.04753693120206903,ranksums_on_loads
52,taxa2172,0.019747671760562958,ranksums_on_loads
53,taxa2316,0.3173105078629141,ranksums_on_loads
54,taxa239759,0.5512556812735369,ranksums_on_loads
55,taxa239934,0.3120887251415569,ranksums_on_loads
56,taxa244127,0.8650633353902321,ranksums_on_loads
57,taxa283168,3.0955067058454105e-07,ranksums_on_loads
58,taxa292632,0.3629714323398304,ranksums_on_loads
59,taxa29465,0.3852612410903167,ranksums_on_loads
60,taxa29521,0.27523352407483426,ranksums_on_loads
61,taxa32207,,ranksums_on_loads
62,taxa33024,0.6985353583033387,ranksums_on_loads
63,taxa33042,0.04084818792524464,ranksums_on_loads
64,taxa35832,0.4962917022310929,ranksums_on_loads
65,taxa375288,0.4313104402679192,ranksums_on_loads
66,taxa397864,9.36984880761076e-08,ranksums_on_loads
67,taxa39948,0.00021282941901437676,ranksums_on_loads
68,taxa40544,0.6220654737597032,ranksums_on_loads
69,taxa447020,0.6170750774519738,ranksums_on_loads
70,taxa459786,0.0001680586065106329,ranksums_on_loads
71,taxa52225,0.5604442739198832,ranksums_on_loads
72,taxa561,4.56630823470909e-05,ranksums_on_loads
73,taxa570,0.22067136191984693,ranksums_on_loads
74,taxa572511,4.3221981295504046e-09,ranksums_on_loads
75,taxa577309,0.8967643618426941,ranksums_on_loads
76,taxa577310,0.002621821769090596,ranksums_on_loads
77,taxa61170,0.4704479999364631,ranksums_on_loads
78,taxa644652,0.17971249487899976,ranksums_on_loads
79,taxa674963,0.0832645166635504,ranksums_on_loads
80,taxa724,0.09102238821888042,ranksums_on_loads
81,taxa816,0.3310724033392624,ranksums_on_loads
82,taxa830,0.42879428738548975,ranksums_on_loads
83,taxa836,0.2482130789899236,ranksums_on_loads
84,taxa838,0.15753853102836854,ranksums_on_loads
85,taxa841,2.8719490663203238e-11,ranksums_on_loads
86,taxa84108,0.3173105078629141,ranksums_on_loads
87,taxa84111,0.04953461343562671,ranksums_on_loads
88,taxa846,0.8272593465627113,ranksums_on_loads
89,taxa872,0.6434288435636205,ranksums_on_loads
90,taxa904,0.016293603621028527,ranksums_on_loads
91,taxa906,0.20999967175560952,ranksums_on_loads
92,taxa946234,0.34720763934942456,ranksums_on_loads
93,qml_loads_delta,6.329999999999998,qml_loads_delta
94,taxa1017280,-8.901415257445294,logged_relative_abundance_diff
95,taxa1017280,-2.5714152574452953,qml_logged_loads_diff
96,taxa1017280,0.03733641592066288,qml_diff_pvalue
97,taxa1017280,0.019964453305216043,mwu_diff_pvalue
98,taxa1017280,0.019964453305216043,mwu_logged_pvalue
99,taxa102106,-6.403742219539087,logged_relative_abundance_diff
100,taxa102106,-0.07374221953908844,qml_logged_loads_diff
101,taxa102106,0.5386755507626599,qml_diff_pvalue
102,taxa102106,6.047509713585377e-05,mwu_diff_pvalue
103,taxa102106,6.047509713585377e-05,mwu_logged_pvalue
104,taxa1263,-6.907720396632619,logged_relative_abundance_diff
105,taxa1263,-0.5777203966326203,qml_logged_loads_diff
106,taxa1263,0.14449124709752106,qml_diff_pvalue
107,taxa1263,2.2802178970619298e-08,mwu_diff_pvalue
108,taxa1263,2.2802178970619298e-08,mwu_logged_pvalue
109,taxa1301,-6.241765555770222,logged_relative_abundance_diff
110,taxa1301,0.08823444422977644,qml_logged_loads_diff
111,taxa1301,0.8709251829918023,qml_diff_pvalue
112,taxa1301,5.927924113060678e-05,mwu_diff_pvalue
113,taxa1301,5.927924113060678e-05,mwu_logged_pvalue
114,taxa1348911,-7.5681269541302605,logged_relative_abundance_diff
115,taxa1348911,-1.2381269541302622,qml_logged_loads_diff
116,taxa1348911,0.2907659523151036,qml_diff_pvalue
117,taxa1348911,0.0006196262532207218,mwu_diff_pvalue
118,taxa1348911,0.0006196262532207218,mwu_logged_pvalue
119,taxa135858,-7.178064944683262,logged_relative_abundance_diff
120,taxa135858,-0.848064944683264,qml_logged_loads_diff
121,taxa135858,0.31647178784797814,qml_diff_pvalue
122,taxa135858,0.0017898432786234543,mwu_diff_pvalue
123,taxa135858,0.0017898432786234543,mwu_logged_pvalue
124,taxa1485,0.18612247138655746,logged_relative_abundance_diff
125,taxa1485,6.516122471386556,qml_logged_loads_diff
126,taxa1485,0.00010479936141451709,qml_diff_pvalue
127,taxa1485,0.9805355409897708,mwu_diff_pvalue
128,taxa1485,0.9805355409897708,mwu_logged_pvalue
129,taxa1678,-6.6263583359101075,logged_relative_abundance_diff
130,taxa1678,-0.2963583359101092,qml_logged_loads_diff
131,taxa1678,0.7277059387577536,qml_diff_pvalue
132,taxa1678,1.7532066493785224e-05,mwu_diff_pvalue
133,taxa1678,1.7532066493785224e-05,mwu_logged_pvalue
134,taxa1730,2.5127507263698847,logged_relative_abundance_diff
135,taxa1730,8.842750726369882,qml_logged_loads_diff
136,taxa1730,9.622906144793633e-11,qml_diff_pvalue
137,taxa1730,3.337459015985466e-09,mwu_diff_pvalue
138,taxa1730,3.337459015985466e-09,mwu_logged_pvalue
139,taxa189330,-10.814683646174924,logged_relative_abundance_diff
140,taxa189330,-4.4846836461749255,qml_logged_loads_diff
141,taxa189330,4.4407400579870094e-10,qml_diff_pvalue
142,taxa189330,2.0769151352345584e-10,mwu_diff_pvalue
143,taxa189330,2.0769151352345584e-10,mwu_logged_pvalue
144,taxa207244,-5.724827253822195,logged_relative_abundance_diff
145,taxa207244,0.6051727461778036,qml_logged_loads_diff
146,taxa207244,0.32543844595354465,qml_diff_pvalue
147,taxa207244,3.4724623724184915e-06,mwu_diff_pvalue
148,taxa207244,3.4724623724184915e-06,mwu_logged_pvalue
149,taxa216851,-5.223353433908408,logged_relative_abundance_diff
150,taxa216851,1.10664656609159,qml_logged_loads_diff
151,taxa216851,0.053075442246098434,qml_diff_pvalue
152,taxa216851,4.6753055466094136e-08,mwu_diff_pvalue
153,taxa216851,4.6753055466094136e-08,mwu_logged_pvalue
154,taxa2172,-8.651732325012228,logged_relative_abundance_diff
155,taxa2172,-2.3217323250122295,qml_logged_loads_diff
156,taxa2172,0.021546120951385753,qml_diff_pvalue
157,taxa2172,8.151536127743217e-05,mwu_diff_pvalue
158,taxa2172,8.151536127743217e-05,mwu_logged_pvalue
159,taxa239759,-6.13692127449669,logged_relative_abundance_diff
160,taxa239759,0.19307872550330796,qml_logged_loads_diff
161,taxa239759,0.6169953637949551,qml_diff_pvalue
162,taxa239759,4.796806402547997e-08,mwu_diff_pvalue
163,taxa239759,4.796806402547997e-08,mwu_logged_pvalue
164,taxa239934,-7.10661822731627,logged_relative_abundance_diff
165,taxa239934,-0.7766182273162716,qml_logged_loads_diff
166,taxa239934,0.5052568397470112,qml_diff_pvalue
167,taxa239934,4.775116665910071e-05,mwu_diff_pvalue
168,taxa239934,4.775116665910071e-05,mwu_logged_pvalue
169,taxa244127,-5.846081447555807,logged_relative_abundance_diff
170,taxa244127,0.4839185524441909,qml_logged_loads_diff
171,taxa244127,0.6504386114127976,qml_diff_pvalue
172,taxa244127,0.0022223851324291153,mwu_diff_pvalue
173,taxa244127,0.0022223851324291153,mwu_logged_pvalue
174,taxa283168,0.12629901444066682,logged_relative_abundance_diff
175,taxa283168,6.456299014440665,qml_logged_loads_diff
176,taxa283168,3.366273461531289e-07,qml_diff_pvalue
177,taxa283168,0.8991381498150794,mwu_diff_pvalue
178,taxa283168,0.8991381498150794,mwu_logged_pvalue
179,taxa292632,-5.269037798250528,logged_relative_abundance_diff
180,taxa292632,1.0609622017494704,qml_logged_loads_diff
181,taxa292632,0.3433216398435014,qml_diff_pvalue
182,taxa292632,5.946549249610466e-08,mwu_diff_pvalue
183,taxa292632,5.946549249610466e-08,mwu_logged_pvalue
184,taxa29465,-5.039353373016285,logged_relative_abundance_diff
185,taxa29465,1.2906466269837136,qml_logged_loads_diff
186,taxa29465,0.3061723762831656,qml_diff_pvalue
187,taxa29465,0.0011302886391506167,mwu_diff_pvalue
188,taxa29465,0.0011302886391506167,mwu_logged_pvalue
189,taxa33024,-7.413346806066847,logged_relative_abundance_diff
190,taxa33024,-1.0833468060668485,qml_logged_loads_diff
191,taxa33024,0.9485325168506443,qml_diff_pvalue
192,taxa33024,0.0024146489137588465,mwu_diff_pvalue
193,taxa33024,0.0024146489137588465,mwu_logged_pvalue
194,taxa33042,-7.33614070233726,logged_relative_abundance_diff
195,taxa33042,-1.0061407023372615,qml_logged_loads_diff
196,taxa33042,0.08430909541301808,qml_diff_pvalue
197,taxa33042,1.696274463743077e-08,mwu_diff_pvalue
198,taxa33042,1.696274463743077e-08,mwu_logged_pvalue
199,taxa35832,-6.964327827705265,logged_relative_abundance_diff
200,taxa35832,-0.6343278277052669,qml_logged_loads_diff
201,taxa35832,0.7913367801006604,qml_diff_pvalue
202,taxa35832,0.00018267179110955002,mwu_diff_pvalue
203,taxa35832,0.00018267179110955002,mwu_logged_pvalue
204,taxa375288,-6.5880959589436054,logged_relative_abundance_diff
205,taxa375288,-0.25809595894360715,qml_logged_loads_diff
206,taxa375288,0.30976461353128426,qml_diff_pvalue
207,taxa375288,1.3272467279036637e-08,mwu_diff_pvalue
208,taxa375288,1.3272467279036637e-08,mwu_logged_pvalue
209,taxa397864,3.867627745463042,logged_relative_abundance_diff
210,taxa397864,10.197627745463041,qml_logged_loads_diff
211,taxa397864,1.0123648228562869e-07,qml_diff_pvalue
212,taxa397864,1.0962075298601851e-05,mwu_diff_pvalue
213,taxa397864,1.0962075298601851e-05,mwu_logged_pvalue
214,taxa39948,-13.091040585848386,logged_relative_abundance_diff
215,taxa39948,-6.761040585848388,qml_logged_loads_diff
216,taxa39948,0.0002476242575277967,qml_diff_pvalue
217,taxa39948,0.0002476242575277967,mwu_diff_pvalue
218,taxa39948,0.0002476242575277967,mwu_logged_pvalue
219,taxa40544,-6.362735260516219,logged_relative_abundance_diff
220,taxa40544,-0.03273526051622078,qml_logged_loads_diff
221,taxa40544,0.9719131339533064,qml_diff_pvalue
222,taxa40544,0.00037639671578693843,mwu_diff_pvalue
223,taxa40544,0.00037639671578693843,mwu_logged_pvalue
224,taxa459786,-12.747888714671335,logged_relative_abundance_diff
225,taxa459786,-6.417888714671337,qml_logged_loads_diff
226,taxa459786,6.43416622314317e-05,qml_diff_pvalue
227,taxa459786,2.0830822474004425e-05,mwu_diff_pvalue
228,taxa459786,2.0830822474004425e-05,mwu_logged_pvalue
229,taxa52225,-5.528396965931753,logged_relative_abundance_diff
230,taxa52225,0.8016030340682452,qml_logged_loads_diff
231,taxa52225,0.8323391769047831,qml_diff_pvalue
232,taxa52225,0.04430715797264818,mwu_diff_pvalue
233,taxa52225,0.04430715797264818,mwu_logged_pvalue
234,taxa561,-16.171836277307296,logged_relative_abundance_diff
235,taxa561,-9.841836277307298,qml_logged_loads_diff
236,taxa561,0.00015850068949278706,qml_diff_pvalue
237,taxa561,9.766793052928582e-06,mwu_diff_pvalue
238,taxa561,9.766793052928582e-06,mwu_logged_pvalue
239,taxa572511,-14.453161862118353,logged_relative_abundance_diff
240,taxa572511,-8.123161862118355,qml_logged_loads_diff
241,taxa572511,1.7163960701474578e-09,qml_diff_pvalue
242,taxa572511,4.4860868077937927e-10,mwu_diff_pvalue
243,taxa572511,4.4860868077937927e-10,mwu_logged_pvalue
244,taxa577309,-7.168675789849112,logged_relative_abundance_diff
245,taxa577309,-0.8386757898491135,qml_logged_loads_diff
246,taxa577309,1.0,qml_diff_pvalue
247,taxa577309,2.6236149394587004e-05,mwu_diff_pvalue
248,taxa577309,2.6236149394587004e-05,mwu_logged_pvalue
249,taxa577310,2.315539245966358,logged_relative_abundance_diff
250,taxa577310,8.645539245966356,qml_logged_loads_diff
251,taxa577310,0.0014600619162422478,qml_diff_pvalue
252,taxa577310,0.05619711191879385,mwu_diff_pvalue
253,taxa577310,0.05619711191879385,mwu_logged_pvalue
254,taxa61170,-7.297120259950589,logged_relative_abundance_diff
255,taxa61170,-0.9671202599505904,qml_logged_loads_diff
256,taxa61170,0.32332000913391523,qml_diff_pvalue
257,taxa61170,0.00035594050505148236,mwu_diff_pvalue
258,taxa61170,0.00035594050505148236,mwu_logged_pvalue
259,taxa724,-3.853718898169374,logged_relative_abundance_diff
