,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,5,7,0.06756756756756757,0.0945945945945946
1,taxa1017280,12,10,0.16216216216216217,0.13513513513513514
2,taxa102106,30,31,0.40540540540540543,0.4189189189189189
3,taxa117563,3,2,0.04054054054054054,0.02702702702702703
4,taxa1263,64,66,0.8648648648648649,0.8918918918918919
5,taxa1301,35,31,0.47297297297297297,0.4189189189189189
6,taxa133925,4,2,0.05405405405405406,0.02702702702702703
7,taxa1348911,28,39,0.3783783783783784,0.527027027027027
8,taxa1350,5,5,0.06756756756756757,0.06756756756756757
9,taxa1357,7,1,0.0945945945945946,0.013513513513513514
10,taxa135858,20,14,0.2702702702702703,0.1891891891891892
11,taxa1485,40,33,0.5405405405405406,0.44594594594594594
12,taxa1578,16,10,0.21621621621621623,0.13513513513513514
13,taxa158846,2,2,0.02702702702702703,0.02702702702702703
14,taxa1678,35,35,0.47297297297297297,0.47297297297297297
15,taxa1730,72,71,0.972972972972973,0.9594594594594594
16,taxa189330,71,67,0.9594594594594594,0.9054054054054054
17,taxa191303,6,4,0.08108108108108109,0.05405405405405406
18,taxa207244,45,36,0.6081081081081081,0.4864864864864865
19,taxa216851,62,61,0.8378378378378378,0.8243243243243243
20,taxa2172,26,26,0.35135135135135137,0.35135135135135137
21,taxa2316,4,1,0.05405405405405406,0.013513513513513514
22,taxa239759,58,58,0.7837837837837838,0.7837837837837838
23,taxa239934,26,32,0.35135135135135137,0.43243243243243246
24,taxa244127,18,22,0.24324324324324326,0.2972972972972973
25,taxa283168,48,50,0.6486486486486487,0.6756756756756757
26,taxa292632,71,71,0.9594594594594594,0.9594594594594594
27,taxa29465,26,25,0.35135135135135137,0.33783783783783783
28,taxa29521,8,4,0.10810810810810811,0.05405405405405406
29,taxa32207,2,3,0.02702702702702703,0.04054054054054054
30,taxa33024,16,18,0.21621621621621623,0.24324324324324326
31,taxa33042,63,59,0.8513513513513513,0.7972972972972973
32,taxa35832,30,24,0.40540540540540543,0.32432432432432434
33,taxa375288,67,65,0.9054054054054054,0.8783783783783784
34,taxa397864,59,49,0.7972972972972973,0.6621621621621622
35,taxa39948,26,25,0.35135135135135137,0.33783783783783783
36,taxa40544,31,25,0.4189189189189189,0.33783783783783783
37,taxa447020,14,11,0.1891891891891892,0.14864864864864866
38,taxa459786,30,30,0.40540540540540543,0.40540540540540543
39,taxa52225,14,12,0.1891891891891892,0.16216216216216217
40,taxa561,31,32,0.4189189189189189,0.43243243243243246
41,taxa570,6,1,0.08108108108108109,0.013513513513513514
42,taxa572511,67,64,0.9054054054054054,0.8648648648648649
43,taxa577309,31,31,0.4189189189189189,0.4189189189189189
44,taxa577310,18,20,0.24324324324324326,0.2702702702702703
45,taxa61170,22,21,0.2972972972972973,0.28378378378378377
46,taxa644652,6,6,0.08108108108108109,0.08108108108108109
47,taxa674963,7,5,0.0945945945945946,0.06756756756756757
48,taxa724,26,15,0.35135135135135137,0.20270270270270271
49,taxa816,74,72,1.0,0.972972972972973
50,taxa830,22,25,0.2972972972972973,0.33783783783783783
51,taxa836,4,2,0.05405405405405406,0.02702702702702703
52,taxa838,26,40,0.35135135135135137,0.5405405405405406
53,taxa841,74,74,1.0,1.0
54,taxa84108,3,2,0.04054054054054054,0.02702702702702703
55,taxa84111,9,5,0.12162162162162163,0.06756756756756757
56,taxa846,7,11,0.0945945945945946,0.14864864864864866
57,taxa872,19,12,0.25675675675675674,0.16216216216216217
58,taxa904,8,8,0.10810810810810811,0.10810810810810811
59,taxa906,11,8,0.14864864864864866,0.10810810810810811
60,taxa946234,16,9,0.21621621621621623,0.12162162162162163
