,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa906,condition
0,8.122400340616788e-05,0.006118404643675033,0.0771856789787543,0.00025032310727161417,0.0046498222595086755,,0.018572684649822264,,0.004126098753675109,0.15364437289476404,0.009890483640568668,0.00032277975547140915,0.014726939714355533,,0.12845686990303004,0.0026250670778253937,0.0006380014461097384,0.014111108591756169,0.02426259740456054,2.8216775376832512e-05,,0.005884406956442873,0.0069274199034079316,0.053442572563720786,0.03936089003771475,2.8821420563478934e-05,0.023488046920466483,0.0004176082755771212,0.014192634917755657,,0.01696997180841817,,,0.0007276904821289556,,,0.353833324515591,,,0.02031587672292386,0.00012364994066919104,0.0045964119346882425,,Control
1,,,0.052518443714645306,0.0014262295013895852,0.00509234210573303,,0.0004474160529142668,,0.00036395375441239435,0.14307970898648115,0.01353210371083345,2.3460795350028837e-05,0.002820589692281565,,0.012760492685007056,0.00035191193025043256,,0.006292891212914815,0.08411234938896048,0.0035208840525970267,,,,0.0826642162246556,0.0033490804406311075,0.08264293541471418,3.010456040490426e-05,,,,0.006718403602913789,0.013047939332459402,,,,,0.4131996247933685,,,0.07200491804708188,,,,Control
2,3.541671571560438e-05,0.0048667032537915164,0.03588717959542542,,1.3395434024240054e-05,,0.00913355491275513,,0.003006361613394784,0.017336939005311892,0.006202491875466303,0.00013151880678344773,0.027980829104300095,0.0002904373649801139,0.026241350811803895,0.0055061322673274,0.0010541800654833766,0.0029291349066338248,0.20131206246656216,0.0,0.06951022639907191,0.018061510209350335,0.0008472612020331832,0.02380947065303958,0.0072483505349649245,,0.0031774578388862143,,0.008230377921726826,0.0003764928805297771,0.017669592283580525,0.03752964247180667,2.719679029163889e-05,0.0006128411066089824,,,0.14109857172199525,0.13202316517057258,0.17304262264737616,0.0230075712616794,3.9577418707981966e-05,0.0017603832880188801,,Control
3,,,0.036033983055619945,0.013840183811777285,,,,,,0.09907688116780562,0.01546849406537681,0.0015297835303414453,0.00086981567342562,,0.0005497549374430865,,,0.008247835207708538,0.03750100365284301,0.0013117755250955522,,0.012204418570937377,,0.047177274861652053,0.013359840850126446,,,,,,0.05031249996851779,,0.00019554230045391803,,,0.0006910974657979792,0.5723898905940326,,0.00038010360618888854,0.08885982115485609,,,,Control
4,,0.0001299656911474869,0.0002599313822949738,0.0018195173409253247,,,,4.332197488714539e-05,0.0013863022623328556,0.001949491205061035,,,0.0032058196032581808,,0.015335911858032094,0.0004765412567307009,8.664394977429078e-05,0.012909935439588167,,4.332197488714539e-05,,,0.0008664394977429078,0.044924814634589715,0.03604381211786439,,0.0011263708800378818,,0.0039422992477023315,,8.664394977429078e-05,0.05657844502737565,0.0011263708800378818,,,0.0001299656911474869,0.3801070011214231,0.0005631854400189409,0.43642472782449476,0.0004332197488714539,,,,Control
5,,,0.03842895656958087,0.0042958383801690245,0.0004351806775977521,,,,2.1225750108504764e-05,0.06951074117996164,0.012140073054596644,0.0010584362852614094,0.01279669849825178,,0.04051985135638881,,,0.019647335745958398,0.05205821135567071,0.0047203533823391205,,0.015448650052853174,,0.025830893076075844,0.08903051122377538,,0.0006035082680104715,,,0.00018987014276164958,0.016095349026308315,,,,,0.00032345508747437865,0.5433274584117859,,7.054129886806559e-05,0.053446861176202246,,,,Control
6,,,0.026771062075549,0.006125675782169132,0.00796189183796542,,0.10487054995380674,0.002479176715255729,0.0013657324995263306,0.1040403571829783,0.01517340208570983,0.0008012416562943802,0.0016268514321579816,0.04639499939359153,0.0026116364477764935,0.022188849573250513,,0.007266617967687649,0.2801003564116938,0.00011982855127616846,,0.008256656660460996,0.00013167726996578963,0.08841782159071285,,,,,,0.03679966108193334,0.017977747882740164,,0.0012341670099255374,8.137610571739801e-05,0.004966736957886188,0.0006502263831842091,0.20675008090103916,,,0.004835618589745382,,,,Control
7,,,,,,,0.02330477703625871,,0.00106458399383281,0.13476344354281847,0.008114533641345355,0.00011356498117056531,0.032367523141746644,,0.01989241497185383,0.00029208151379614053,,0.00034109587901450466,0.1560009971265955,,,0.04472636001582493,,0.019662678928744442,0.014632141175003638,0.07176013792983167,,,0.00021680587314380648,,0.027485531991796458,,0.000344203129161272,0.002334046029600868,,,0.3856327970052524,,,0.0569502820932081,,,,Control
8,,,,,,,,,,0.5792500579250058,,,,,,,,,0.20713802071380208,,,,,,,,,,,,,,,,,,0.09732090973209098,,0.11629101162910116,,,,,Control
9,,0.0020104903365396267,0.038048013463392906,,,,,,0.0014193509155624871,0.1295042153222516,0.0037144715449826796,,0.037468275688936785,0.005685107477466853,0.05158649289050844,0.010085424011826485,,0.0008365316150196046,0.11194876120596962,,,0.05516917783651395,,0.031311386567586696,,,0.013624864875081093,,0.0016708034442422504,,0.012304020076758761,,,,,,0.20897677309983853,0.24593659698445966,,0.038699242643061904,,,,Control
10,,0.0005566420225632453,0.009393030286855987,,0.00038912275303638796,0.0038005807672281257,,0.00032035275061272653,0.0002468225271081929,0.09422948782755762,0.0017521664829592692,,0.014649124610535424,0.0006005981065866165,0.000935839208239517,0.00048635280064568854,,0.0007535328689720787,0.04544512168998786,,0.0025329440215218707,0.0004217353315053408,0.00048250411126115364,0.00487608688760642,0.0006614681676420226,,,,,,0.0007664968753199853,0.006775313817574756,,,,,0.044030424497272534,0.1934736153605649,0.5560039503758093,0.006539328389523016,,,0.009877357461509815,Control
11,,,,,,0.18417096316580736,,,,,0.0964189807162038,,,,,,,,0.10844597831080431,,,,,,0.0224331955133609,,,,,,,,,,,,0.4627289074542184,,,0.12580197483960504,,,,Control
12,,0.0007086486159090497,0.033599869087555134,0.002656715053974818,0.0013972140726627824,0.02770806524795263,,,0.0020484822338423547,0.07045087223604192,0.02065207573794984,0.001018078031042826,0.09025361098389416,0.014880558333076537,0.005390362421327678,0.08856481919312452,,0.020382918901228043,0.13905196862776764,0.002152617133166221,0.10932570527485767,0.020918469812036503,,0.002054432799518004,0.019561528317785702,,0.006435749298417681,,0.0003027350287486704,0.00329948240704632,0.02363490304297052,,,,,0.0027835896149877738,0.2083356799105715,,0.04763980375884482,0.034791044823698554,,,,Control
13,,0.00030094732985571965,0.01425620061045548,0.0011508420642207602,0.0002679820847586152,0.009094350385865799,0.04157708572627202,0.005159111573458534,0.0009020305373801532,0.019648908982248258,0.009007727864902946,,0.009183102968819544,0.0006186308610684306,,,,0.0018936251099010554,0.004595963755676615,,,0.003919922652377533,,0.0011214269224418053,0.0001438299001467511,0.041930067427619476,,,,,0.004270165702593847,0.002797177120131844,,,0.0006957188188339673,,0.01498914479836833,0.006688800377487555,0.7724304656477801,0.007344048018494618,,,0.026012722758840055,Control
14,,,0.02519144341680647,,,,,,,0.28075635929485526,0.028901144992306046,,,,,,,,0.007818476307228959,,,0.005711808903838967,,,,,,,,,0.026985752467042753,,,,,,0.60955351261707,,,0.015081502000851553,,,,Control
15,,,0.08623338957059504,,,,,,,0.22672826574078264,0.02205230841760727,0.005401944932067549,0.004486696179755228,,0.0010223952808320865,,,0.005638909573402567,0.19867347421531734,,,0.006776836763247273,,0.041435374234872854,0.0543768114621733,,,,,,,0.012233234906910372,,,,,0.3085333462254245,,,0.026407012497012064,,,,Control
16,,,0.07280766316406982,,0.00211437309994356,,,0.0003529655189201689,,0.030860894870693805,0.003344672690115285,,0.003714134745114938,,0.0064644291931956616,,,0.0039080696326835,0.08506549476883778,,0.027140624218866385,0.0019934655611171014,,0.03324454374554455,,,,,,,0.0048007937650336,,,,,,0.43154234263486496,,0.2484287803799052,0.04421675201109372,,,,Control
17,,,,,,0.019248353998966614,0.12797604778862037,,,0.052828797516079135,0.04024031466228042,,0.012028257843945766,0.013836746715774562,,,,,0.20808504168425176,,,0.012696790969135886,,0.0028569730253249015,,,,,,,0.012135847327238035,0.0039479591311902835,,,,0.001997386437914452,0.005106291325834031,0.21369139825160932,0.25721996782787004,0.0020573408828025094,,,0.01404648461116206,Control
18,,,0.03472235355955875,,,,,,,0.11525820162480735,0.013644648810507455,,,,,,,,0.0052749552738236205,,,0.0005878400814542965,,,0.006610720578464405,,,,,0.22981467431974925,0.017355027608744477,0.09091079144378507,,,,,0.4627101350016912,,,0.02311065169741407,,,,Control
19,,,0.06826457855104111,,0.011186906309359044,,,,,0.07011226186739968,0.021461845274383832,,,,,,,,,,,0.010188061073854823,,0.033562622826499536,,0.05796088069931993,,,,,0.0095193919068685,,,,,,0.7126251713007554,,,0.005118280190518104,,,,Control
20,0.0002753940265104533,0.009012752296716912,0.03920523634873701,0.0026862462303868344,0.00041602969553637063,,0.01275691460455244,5.7408739520281245e-05,,0.030820621723005245,0.009465830045362352,0.0037462613476717337,0.05215116949053994,0.07645826069780899,0.004257167643804694,0.0003401494054574616,0.0006115552562791204,0.010813203716224086,0.338506906785629,0.00194864363194344,,0.06318603181346756,0.0019652260466494808,0.13058021869056435,0.008297189616553699,0.13095174874157312,0.0007298361510494254,0.0019756162938387094,0.004298413776586176,0.0028361176746920656,0.013052249509506864,,,4.754325229010493e-05,,,0.04065388869169574,0.002077944485853836,,0.0047736363955036025,0.0001205898385901337,0.0009239973358986397,,Control
21,,,0.12200394927798873,0.13159441523029342,,,,,,0.07016345776315426,,,0.022368542166269743,,,,,,0.19931970721177955,,,,,0.01573673974326079,,0.021165243207541595,,,,,,,,,,,0.3961182368508153,,,0.021529708548896492,,,,Control
