,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100883,7,7,0.09859154929577464,0.09859154929577464,-14.864626763786696,-8.979881019198848,-5.884745744587847,-8.89107618714336,-3.2192165800438346,0
1,taxa1017280,8,12,0.11267605633802817,0.16901408450704225,-20.49003976586309,-13.718646990137733,-6.771392775725357,-8.139176754526023,-5.4626477962754,1
2,taxa102106,29,32,0.4084507042253521,0.4507042253521127,-12.81807297587598,-9.586816704434785,-3.231256271441195,-3.891820466090358,-2.537677216971841,2
3,taxa117563,5,4,0.07042253521126761,0.056338028169014086,-23.326576656318743,-12.881002481766908,-10.445574174551835,-13.551341603130725,-7.8724427047290675,3
4,taxa1263,62,64,0.8732394366197183,0.9014084507042254,-7.99460753019235,-5.378197392554456,-2.616410137637895,-3.282395852142506,-1.9814173296872908,4
5,taxa1301,28,38,0.39436619718309857,0.5352112676056338,-9.2421451611123,-9.399737155824386,0.1575919947120882,-1.1068249148673674,1.5016001014241362,5
6,taxa1348911,31,35,0.43661971830985913,0.49295774647887325,-18.786851700292704,-9.99944471473193,-8.787406985560777,-9.831539419928145,-7.638259193761871,6
7,taxa1350,6,4,0.08450704225352113,0.056338028169014086,-14.53014195171679,-10.69152185802006,-3.838620093696727,-5.718578425390357,-1.9291693538644077,7
8,taxa1357,7,6,0.09859154929577464,0.08450704225352113,-15.240543862037146,-11.948658448244274,-3.2918854137928717,-5.7842132819376015,-0.26205571736155203,8
9,taxa135858,15,13,0.2112676056338028,0.18309859154929578,-15.652876074782439,-5.561916634771244,-10.090959440011197,-11.495306262394983,-8.701366622277265,9
10,taxa1485,31,38,0.43661971830985913,0.5352112676056338,-11.523359056797705,-8.731227909302879,-2.792131147494828,-4.089786896837244,-1.5156583101341767,10
11,taxa1578,11,14,0.15492957746478872,0.19718309859154928,-13.1802277520075,-10.422522310536324,-2.757705441471179,-5.230707788967196,-0.06987185310125178,11
12,taxa1678,29,35,0.4084507042253521,0.49295774647887325,-11.800082284710701,-8.363620652657815,-3.4364616320528865,-4.412219521981493,-2.513946049903562,12
13,taxa1730,69,70,0.971830985915493,0.9859154929577465,-3.2273114122428814,-3.7017046063079797,0.47439319406509833,0.03360019514237796,0.8922287209383177,13
14,taxa189330,67,69,0.9436619718309859,0.971830985915493,-15.97362219666355,-6.830931922702388,-9.14269027396116,-9.727363014962062,-8.53630197970777,14
15,taxa191303,4,7,0.056338028169014086,0.09859154929577464,-16.704719960980615,-11.67966076789343,-5.025059193087186,-8.492141698554907,-1.7284751381479722,15
16,taxa207244,35,43,0.49295774647887325,0.6056338028169014,-13.266271794873798,-11.139451188889408,-2.12682060598439,-3.041716909094108,-1.2524223593217338,16
17,taxa216851,55,60,0.7746478873239436,0.8450704225352113,-16.04040082612146,-6.528995898920648,-9.511404927200813,-10.234888010058151,-8.776622929795987,17
