"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",2.46580176474002,1.01854303532867,2.42091073151793,0.0154816785872915,0.650230500666244,FALSE
"2","taxa102106",0.61636622152672,1.16111783060566,0.530838649859691,0.595530594393249,1,FALSE
"3","taxa1263",5.75587212469944,1.28294690061502,4.48644610462067,7.24210260105173e-06,0.000304168309244173,TRUE
"4","taxa1301",-0.0899436287314099,1.26682462490585,-0.0709992740613914,0.943398333249405,1,FALSE
"5","taxa1348911",4.89854370291703,1.64048051324133,2.98604199402424,0.00282613830534191,0.11869780882436,FALSE
"6","taxa135858",2.06500175597409,1.42110101979454,1.45309990437741,0.146196017620363,1,FALSE
"7","taxa1485",4.04352594186732,1.55110225556786,2.60687258196718,0.00913733551331177,0.383768091559094,FALSE
"8","taxa1578",2.61386226692021,1.37507541928498,1.90088647521558,0.0573168839756434,1,FALSE
"9","taxa1678",-0.0766363024929362,1.24430398804567,-0.0615896945032721,0.950889583957764,1,FALSE
"10","taxa1730",4.0817483214778,0.883329308208542,4.6208682125083,3.82137471227107e-06,0.000160497737915385,TRUE
"11","taxa189330",-3.31777444659906,0.967014392213723,-3.43094629543609,0.000601479666236507,0.0252621459819333,TRUE
"12","taxa207244",4.80784343873492,1.52241381767823,3.15803980685564,0.00158833867449804,0.0667102243289176,FALSE
"13","taxa216851",-5.35018374295166,0.953824375011034,-5.6091916741903,2.0327379365031e-08,8.537499333313e-07,TRUE
"14","taxa2172",0.976371493152052,1.51968571974363,0.642482508368088,0.520559942899198,1,FALSE
"15","taxa239759",0.0377579065366795,1.26385575866548,0.0298751707050405,0.976166607915478,1,FALSE
"16","taxa239934",1.49486927153667,1.30723197059805,1.14353787633634,0.252815338117621,1,FALSE
"17","taxa244127",-0.563811850888918,0.963332591892951,-0.585272267993161,0.558364658708067,1,FALSE
"18","taxa283168",-0.235905866920097,1.19519113999629,-0.197379196536572,0.843530808145772,1,FALSE
"19","taxa292632",1.92751575148141,1.09717145710169,1.75680449851765,0.0789511380664937,1,FALSE
"20","taxa29465",-1.26825772052569,1.16011413671173,-1.09321805535487,0.274298071452409,1,FALSE
"21","taxa33024",2.56350357905965,1.34359478581743,1.90794397694841,0.0563984575232532,1,FALSE
"22","taxa33042",-3.85531370844439,1.05398318798608,-3.65785123746709,0.00025433858776212,0.010682220686009,TRUE
"23","taxa35832",-1.18560902959584,1.07113081084761,-1.10687603940516,0.268347526584173,1,FALSE
"24","taxa375288",6.48104155825499,1.32930106900964,4.87552572502142,1.08519052546802e-06,4.5578002069657e-05,TRUE
"25","taxa397864",-3.78995037890635,1.23169942285896,-3.07700913759407,0.00209088891287102,0.0878173343405827,FALSE
"26","taxa39948",-1.87832166385313,1.73814751617222,-1.08064571411615,0.279854739421317,1,FALSE
"27","taxa40544",-1.79929601375524,1.25524071761385,-1.43342706184325,0.151735829278892,1,FALSE
"28","taxa447020",1.11789609259732,0.965187762491717,1.15821618967834,0.246775823124248,1,FALSE
"29","taxa459786",3.06628155205368,1.40845336231018,2.17705579333083,0.029476404849216,1,FALSE
"30","taxa52225",-0.697501168474163,1.14522541661463,-0.609051421977718,0.542490355235884,1,FALSE
"31","taxa561",-0.862490986982048,1.29752017875206,-0.664722600161472,0.506227935873962,1,FALSE
"32","taxa572511",0.946463281071399,1.01606293123568,0.931500650181541,0.351594648428054,1,FALSE
"33","taxa577309",2.1778077700604,1.65696712370219,1.31433372389096,0.188733923150723,1,FALSE
"34","taxa577310",-0.183960696605371,1.13781324366986,-0.161679166268122,0.871558511577201,1,FALSE
"35","taxa61170",1.50557119039737,1.14319296700622,1.31698779982888,0.187842714060716,1,FALSE
"36","taxa724",0.0328804375438914,1.1601789862356,0.0283408318319725,0.977390314575049,1,FALSE
"37","taxa816",2.20118854746519,0.857651902650868,2.56652907859431,0.010272201205756,0.431432450641751,FALSE
"38","taxa830",2.92315133244708,1.74031104893684,1.67967176570696,0.0930211960913622,1,FALSE
"39","taxa838",0.389248034121776,1.69803328745243,0.229234631027621,0.81868655745624,1,FALSE
"40","taxa841",8.25533595278801,0.88586492536706,9.31895565158243,1.17491022922676e-20,4.93462296275239e-19,TRUE
"41","taxa846",-6.19885536185998,0,Inf,0,0,TRUE
"42","taxa872",0.523507662167484,1.01550844185198,0.515512860939653,0.606194684833241,1,FALSE
"43","taxa946234",2.65847986522622,1.07374937137029,2.47588490956092,0.0132906413674512,0.558206937432952,FALSE
