"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",0,0,Inf,0,0,TRUE
"2","taxa102106",-1.27574458656818,3.79190369452986,-0.336439078979919,0.736539784447007,1,FALSE
"3","taxa1263",1.93670995674709,3.13950339610031,0.616884173195273,0.537311126729738,1,FALSE
"4","taxa1301",13.0708672762467,0,Inf,0,0,TRUE
"5","taxa133925",0,0,Inf,0,0,TRUE
"6","taxa1348911",1.639892870615,4.0754008345655,0.40238811768066,0.687398413429452,1,FALSE
"7","taxa135858",7.94700090709817,0,Inf,0,0,TRUE
"8","taxa1485",1.91337583980585,4.61893983514838,0.414245672837257,0.678694196153303,1,FALSE
"9","taxa1578",11.9428816530824,0,Inf,0,0,TRUE
"10","taxa1678",-1.38963472878416,4.06174638477382,-0.342127399680456,0.732255018329157,1,FALSE
"11","taxa1730",1.62795023166453,2.78536998566324,0.584464627695372,0.558907756751384,1,FALSE
"12","taxa189330",1.02754223693618,2.71823460657937,0.378018230821231,0.705417050880454,1,FALSE
"13","taxa191303",0,0,Inf,0,0,TRUE
"14","taxa207244",-6.95427775436761,0,Inf,0,0,TRUE
"15","taxa216851",-0.960204325598575,2.54128000354924,-0.377842789561764,0.705547384464374,1,FALSE
"16","taxa2172",0.83621192480485,5.84434746318644,0.143080460234808,0.886226636627561,1,FALSE
"17","taxa239759",-3.95624388165508,3.55543065316391,-1.11273268067667,0.265823255359761,1,FALSE
"18","taxa239934",-3.2275678113589,4.20207710000062,-0.768088670090898,0.442434507562127,1,FALSE
"19","taxa244127",0,0,Inf,0,0,TRUE
"20","taxa283168",3.48451225516941,3.26276172516663,1.06796405888066,0.285536724544218,1,FALSE
"21","taxa292632",-1.19127684059589,4.16238523106298,-0.286200525531767,0.774724541256166,1,FALSE
"22","taxa29465",10.478098442505,0,Inf,0,0,TRUE
"23","taxa33024",-8.88960154920525,0,Inf,0,0,TRUE
"24","taxa33042",5.23481047243266,2.83363482575985,1.84738358833126,0.0646915660468135,1,FALSE
"25","taxa35832",-7.43265126687332,0,Inf,0,0,TRUE
"26","taxa375288",7.31896024417103,4.62556588513023,1.58228429254445,0.113584684898039,1,FALSE
"27","taxa397864",-5.46331883458211,3.15036201313293,-1.73418763043966,0.0828847969897568,1,FALSE
"28","taxa39948",9.57637257692394,0,Inf,0,0,TRUE
"29","taxa40544",0,0,Inf,0,0,TRUE
"30","taxa459786",7.46990413116989,0,Inf,0,0,TRUE
"31","taxa52225",6.76300126795293,0,Inf,0,0,TRUE
"32","taxa561",-2.62958888504907,4.86345532253716,-0.540683261314977,0.58872591778271,1,FALSE
"33","taxa572511",1.79659938292687,3.1699417076984,0.566761016003454,0.570876559864004,1,FALSE
"34","taxa577309",9.45371623733126,0,Inf,0,0,TRUE
"35","taxa577310",-6.37959216733228,0,Inf,0,0,TRUE
"36","taxa61170",6.34061914330261,0,Inf,0,0,TRUE
"37","taxa644652",0,0,Inf,0,0,TRUE
"38","taxa674963",0,0,Inf,0,0,TRUE
"39","taxa724",10.2779803623587,0,Inf,0,0,TRUE
"40","taxa816",-2.88141903526563,3.10646612497543,-0.927555273208851,0.353638307676384,1,FALSE
"41","taxa830",8.83604150596885,0,Inf,0,0,TRUE
"42","taxa838",4.3480308220174,6.98372307859437,0.622594964474527,0.533550721085572,1,FALSE
"43","taxa841",-2.10624662969545,3.49917264316924,-0.601927039469478,0.547222704538262,1,FALSE
"44","taxa872",0,0,Inf,0,0,TRUE
"45","taxa904",10.4884685340911,0,Inf,0,0,TRUE
"46","taxa906",7.98919760336886,0,Inf,0,0,TRUE
"47","taxa946234",0,0,Inf,0,0,TRUE
