item,value,type
MicrobiotaLoads_ori,0.22150005549082152,MicrobiotaLoadsFoldChange_ori
taxa946234,-7.88739881765268,TaxaFoldChange
taxa191303,-9.05962353419926,TaxaFoldChange
taxa52225,-7.65092228608297,TaxaFoldChange
taxa1017280,-6.703490315935234,TaxaFoldChange
taxa239934,8.041502212965769,TaxaFoldChange
taxa32207,1.3218540731924513,TaxaFoldChange
taxa100883,5.932152099249982,TaxaFoldChange
taxa724,4.423445098730153,TaxaFoldChange
taxa830,-4.09763767196484,TaxaFoldChange
taxa459786,3.0365167657485674,TaxaFoldChange
taxa570,-7.7019642060403095,TaxaFoldChange
taxa1485,0.25185197000768866,TaxaFoldChange
taxa1263,-7.510582052972945,TaxaFoldChange
taxa846,-8.992926349785053,TaxaFoldChange
taxa102106,-7.774347099890997,TaxaFoldChange
taxa29521,-0.7283846163137149,TaxaFoldChange
taxa61170,-3.2641746053173826,TaxaFoldChange
taxa375288,-1.9262738081335515,TaxaFoldChange
taxa447020,-3.3504896613500734,TaxaFoldChange
taxa674963,-0.4144231608368685,TaxaFoldChange
taxa572511,-3.7607491354423686,TaxaFoldChange
taxa239759,-2.193940213900576,TaxaFoldChange
taxa397864,6.761394375757796,TaxaFoldChange
taxa29465,-6.840270455377383,TaxaFoldChange
taxa906,-2.025952320132232,TaxaFoldChange
taxa577309,8.108494513481546,TaxaFoldChange
taxa838,-0.491894479055988,TaxaFoldChange
taxa189330,4.681244062454652,TaxaFoldChange
taxa577310,8.261421250786107,TaxaFoldChange
taxa135858,-5.681308768545983,TaxaFoldChange
taxa1578,-8.667430246030849,TaxaFoldChange
taxa283168,0.4519243672985666,TaxaFoldChange
taxa904,9.868333527553833,TaxaFoldChange
taxa39948,-8.834068195963221,TaxaFoldChange
taxa117563,6.283639689327682,TaxaFoldChange
taxa836,7.8351411672625675,TaxaFoldChange
taxa1678,-7.328705566591062,TaxaFoldChange
taxa872,-1.9605898917007811,TaxaFoldChange
taxa1301,-4.38368708146649,TaxaFoldChange
taxa1350,3.2784397717230562,TaxaFoldChange
taxa244127,5.037144569723118,TaxaFoldChange
taxa33042,-9.025011640762683,TaxaFoldChange
taxa33024,-4.866386568782475,TaxaFoldChange
taxa35832,3.6966608692066347,TaxaFoldChange
taxa816,-1.24465382292588,TaxaFoldChange
taxa1730,5.875011858992052,TaxaFoldChange
taxa292632,-7.968231431974591,TaxaFoldChange
taxa84111,-7.297864742645192,TaxaFoldChange
changedTaxaCount,49.0,changedTaxaCount
totalTaxaCount,61.0,totalTaxaCount
MicrobiotaLoads,3.327902203787808,MicrobiotaLoadsFoldChange
taxa100883,0.04550026389635839,ranksums_on_loads
taxa1017280,8.184658360899193e-05,ranksums_on_loads
