item,value,type
0,MicrobiotaLoads_ori,0.09526904168937024,MicrobiotaLoadsFoldChange_ori
1,taxa570,-7.303590706230151,TaxaFoldChange
2,taxa191303,6.338026869269361,TaxaFoldChange
3,taxa100883,-2.051290348721306,TaxaFoldChange
4,taxa35832,-3.4474977890380742,TaxaFoldChange
5,taxa1357,4.162255535150091,TaxaFoldChange
6,taxa158846,5.555412780225248,TaxaFoldChange
7,taxa52225,1.8273980685262432,TaxaFoldChange
8,taxa577309,-7.942638156506042,TaxaFoldChange
9,taxa1263,-2.250477273408129,TaxaFoldChange
10,taxa838,1.4496277144580034,TaxaFoldChange
11,changedTaxaCount,11.0,changedTaxaCount
12,totalTaxaCount,61.0,totalTaxaCount
13,MicrobiotaLoads,0.4070425684074834,MicrobiotaLoadsFoldChange
14,taxa100883,0.2967175263220605,ranksums_on_loads
15,taxa1017280,0.7770077441735238,ranksums_on_loads
16,taxa102106,0.9474017699931632,ranksums_on_loads
17,taxa117563,0.4795001221869535,ranksums_on_loads
18,taxa1263,1.9286013773945176e-07,ranksums_on_loads
19,taxa1301,0.4671659966948255,ranksums_on_loads
20,taxa133925,0.2482130789899236,ranksums_on_loads
21,taxa1348911,0.9173901837328212,ranksums_on_loads
22,taxa1350,0.3271868777903057,ranksums_on_loads
23,taxa1357,0.6985353583033387,ranksums_on_loads
24,taxa135858,0.3197670634951787,ranksums_on_loads
25,taxa1485,0.5006705692961291,ranksums_on_loads
26,taxa1578,0.8369957300480487,ranksums_on_loads
27,taxa158846,0.014305878435429647,ranksums_on_loads
28,taxa1678,0.7062499450504146,ranksums_on_loads
29,taxa1730,0.948495297667926,ranksums_on_loads
30,taxa189330,0.3471919840327241,ranksums_on_loads
31,taxa191303,0.025347318677468245,ranksums_on_loads
32,taxa207244,0.5255883594963477,ranksums_on_loads
33,taxa216851,0.25166243205419897,ranksums_on_loads
34,taxa2172,0.17354622178785328,ranksums_on_loads
35,taxa2316,0.7696979437812898,ranksums_on_loads
36,taxa239759,0.5677006738914073,ranksums_on_loads
37,taxa239934,0.238937386506456,ranksums_on_loads
38,taxa244127,0.2318604627746803,ranksums_on_loads
39,taxa283168,0.596234364569017,ranksums_on_loads
40,taxa292632,0.09857937468296277,ranksums_on_loads
41,taxa29465,0.7169847899212756,ranksums_on_loads
42,taxa29521,0.6985353583033387,ranksums_on_loads
43,taxa32207,1.0,ranksums_on_loads
44,taxa33024,0.6120898800892568,ranksums_on_loads
45,taxa33042,0.05427953414752055,ranksums_on_loads
46,taxa35832,0.0020310602685448577,ranksums_on_loads
47,taxa375288,0.7664132681219542,ranksums_on_loads
48,taxa397864,0.8319192329681414,ranksums_on_loads
49,taxa39948,0.8246370938202567,ranksums_on_loads
50,taxa40544,0.4660663241283043,ranksums_on_loads
51,taxa447020,0.7392700713993302,ranksums_on_loads
52,taxa459786,0.3854046432608734,ranksums_on_loads
53,taxa52225,0.9061856157549284,ranksums_on_loads
54,taxa561,0.057134203440634974,ranksums_on_loads
55,taxa570,0.05280751141611358,ranksums_on_loads
56,taxa572511,0.5525526495043989,ranksums_on_loads
57,taxa577309,5.168298207097003e-09,ranksums_on_loads
58,taxa577310,0.9533073469737826,ranksums_on_loads
59,taxa61170,0.7588659735380152,ranksums_on_loads
60,taxa644652,0.12663045794761718,ranksums_on_loads
61,taxa674963,0.4624327264504764,ranksums_on_loads
62,taxa724,0.3971804712199201,ranksums_on_loads
63,taxa816,0.6254624307068377,ranksums_on_loads
64,taxa830,0.2742439127348604,ranksums_on_loads
65,taxa836,0.07709987174354177,ranksums_on_loads
66,taxa838,0.4407459028995047,ranksums_on_loads
67,taxa841,0.8002660266569336,ranksums_on_loads
68,taxa84108,0.6547208460185769,ranksums_on_loads
69,taxa84111,0.496905847564768,ranksums_on_loads
