,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,4,2,0.07272727272727272,0.03636363636363636
1,taxa1017280,9,7,0.16363636363636364,0.12727272727272726
2,taxa102106,27,20,0.4909090909090909,0.36363636363636365
3,taxa117563,3,2,0.05454545454545454,0.03636363636363636
4,taxa1263,46,46,0.8363636363636363,0.8363636363636363
5,taxa1301,30,24,0.5454545454545454,0.43636363636363634
6,taxa133925,7,4,0.12727272727272726,0.07272727272727272
7,taxa1348911,33,22,0.6,0.4
8,taxa1350,7,4,0.12727272727272726,0.07272727272727272
9,taxa1357,7,3,0.12727272727272726,0.05454545454545454
10,taxa135858,7,11,0.12727272727272726,0.2
11,taxa1485,30,21,0.5454545454545454,0.38181818181818183
12,taxa1578,15,6,0.2727272727272727,0.10909090909090909
13,taxa158846,5,1,0.09090909090909091,0.01818181818181818
14,taxa1678,31,24,0.5636363636363636,0.43636363636363634
15,taxa1730,54,52,0.9818181818181818,0.9454545454545454
16,taxa189330,49,50,0.8909090909090909,0.9090909090909091
17,taxa191303,5,2,0.09090909090909091,0.03636363636363636
18,taxa207244,32,30,0.5818181818181818,0.5454545454545454
19,taxa216851,45,48,0.8181818181818182,0.8727272727272727
20,taxa2172,21,19,0.38181818181818183,0.34545454545454546
21,taxa2316,3,1,0.05454545454545454,0.01818181818181818
22,taxa239759,46,42,0.8363636363636363,0.7636363636363637
23,taxa239934,28,24,0.509090909090909,0.43636363636363634
24,taxa244127,19,13,0.34545454545454546,0.23636363636363636
25,taxa283168,42,34,0.7636363636363637,0.6181818181818182
26,taxa292632,49,53,0.8909090909090909,0.9636363636363636
27,taxa29465,31,23,0.5636363636363636,0.41818181818181815
28,taxa29521,4,5,0.07272727272727272,0.09090909090909091
29,taxa32207,1,1,0.01818181818181818,0.01818181818181818
30,taxa33024,4,6,0.07272727272727272,0.10909090909090909
31,taxa33042,46,43,0.8363636363636363,0.7818181818181819
32,taxa35832,26,15,0.4727272727272727,0.2727272727272727
33,taxa375288,52,48,0.9454545454545454,0.8727272727272727
34,taxa397864,47,36,0.8545454545454545,0.6545454545454545
35,taxa39948,27,25,0.4909090909090909,0.45454545454545453
36,taxa40544,26,22,0.4727272727272727,0.4
37,taxa447020,10,6,0.18181818181818182,0.10909090909090909
38,taxa459786,29,20,0.5272727272727272,0.36363636363636365
39,taxa52225,6,8,0.10909090909090909,0.14545454545454545
40,taxa561,24,18,0.43636363636363634,0.32727272727272727
41,taxa570,3,5,0.05454545454545454,0.09090909090909091
42,taxa572511,52,48,0.9454545454545454,0.8727272727272727
43,taxa577309,19,21,0.34545454545454546,0.38181818181818183
44,taxa577310,14,11,0.2545454545454545,0.2
45,taxa61170,20,13,0.36363636363636365,0.23636363636363636
46,taxa644652,7,3,0.12727272727272726,0.05454545454545454
47,taxa674963,3,2,0.05454545454545454,0.03636363636363636
48,taxa724,14,16,0.2545454545454545,0.2909090909090909
49,taxa816,54,53,0.9818181818181818,0.9636363636363636
50,taxa830,23,16,0.41818181818181815,0.2909090909090909
51,taxa836,3,0,0.05454545454545454,0.0
52,taxa838,23,17,0.41818181818181815,0.3090909090909091
53,taxa841,55,53,1.0,0.9636363636363636
54,taxa84108,5,1,0.09090909090909091,0.01818181818181818
55,taxa84111,6,3,0.10909090909090909,0.05454545454545454
56,taxa846,9,9,0.16363636363636364,0.16363636363636364
57,taxa872,14,8,0.2545454545454545,0.14545454545454545
58,taxa904,9,6,0.16363636363636364,0.10909090909090909
59,taxa906,5,8,0.09090909090909091,0.14545454545454545
60,taxa946234,7,8,0.12727272727272726,0.14545454545454545
