,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa946234,condition
0,,,0.07668214026943719,0.034332977194856874,,,,0.0015606643005972485,0.18196322358537295,0.01963796681771851,0.002861695464760713,0.007415969740510139,0.011422118246161277,0.02277751169730686,0.0007723497361709793,,0.01364614162849435,0.01899998771936288,0.00235297007208734,,0.09892155538362664,,0.03463252240192888,0.03771844183276228,0.009847228874233995,,,,0.0007854490824317299,0.01349058689164794,,,,,,0.3444810816785175,0.03782487402113088,,0.0278725433608829,,,,,Control
1,,,0.01918704157435774,4.559152394102732e-05,,,0.0009415640813907817,0.0069203134234696205,0.15627146883475054,0.0007720303825254054,0.0005179906553025187,0.08556433595215081,,0.022797013911674508,,0.00016139608131983808,0.007053227843380074,0.16070438382846738,7.490781279097852e-05,0.02254933821868595,0.0040124714205306885,0.0013812040857099784,0.058424964124061125,0.026127803370121275,,0.007139716111908934,,0.001888448912715184,0.0001020332046094387,0.00530750022300202,1.4397323349798098e-05,,0.00019582446324326836,0.0,,0.3569409443705162,,,0.054673313778707926,0.00018205311047389625,,0.0,4.872137684315734e-05,Control
2,,,0.024404240513761256,,0.02358380176523481,,,,0.1265741241357333,0.012053675719120943,,0.006187263769864701,,,,,,0.042513851711479415,,,0.00943582361925833,,,,,,,,,0.009167565356053198,,,,,,0.3580334947308932,,0.36559368893908734,0.02245246973951355,,,,,Control
3,,,,,,,,,,,,,,,,,,0.6664687334125067,,,,,,,,,,,0.23701190519523796,0.01630319347872261,,,,,,0.06880527247789099,,,0.011410895435641824,,,,,Control
4,3.175277333304066e-05,0.00986818656608354,0.0081485288183589,0.0007513047139975496,6.180069977571673e-05,,0.0026632905015414477,0.12408408432726795,0.10384115856280128,0.043054736133920836,0.00010857743633009545,0.14746819048723142,0.00028396356017635363,0.006973995863828338,0.001640062708530745,0.000355993341294258,0.004225676123629956,0.08236850542572849,4.933400688992559e-05,0.05184876260614404,0.044204016043887864,0.004440593384746544,0.03481755527726298,0.00589802437014698,,,0.0005759185901512914,0.0023922198459734767,0.0011279693238374783,0.016293541390006418,0.05333741360022427,0.004024717296428228,8.769306192312909e-05,,,0.22063808796306705,,0.0003280764734645376,0.02400626872201587,,,,,Control
5,,0.0018957636092785442,0.05491582807554486,0.0012000677614018812,,,,0.004659353997867152,0.02047024675433693,0.01200906192581985,0.0033215006786746844,0.041802865434523016,0.001897682909570348,0.10295732860067552,0.0008823730552058443,0.0008433809545407664,0.011515902766630963,0.1846639623388836,0.020882290222245883,,0.004616624312423297,0.0007852968667624768,0.02909820867663133,0.01482568561194516,0.05623650870791593,0.01916209208176502,,0.00024223589998667596,,0.007737002523677852,,,,,0.0011821879639466511,0.35201987667788515,,,0.05017667159186058,,,,,Control
6,,,0.07441479468028757,,,,,,0.16771506115862647,0.002523024303317225,0.002790118539747975,0.0118245143647838,,0.011128344836930863,,,0.0021844859513769415,0.23304844650108605,,,0.06919701330749302,,0.04533991385646302,0.061835908469412476,,,,,,0.022141208883706232,0.018209626889265727,,,,0.0010167442013245904,0.2506805667899831,,,0.02595022726619503,,,,,Control
7,,,0.13506609271549008,,,0.014373299526635448,,0.0007770961499668817,0.04018398534080103,0.033841654390360326,,0.0034117261891477807,0.011320058094247798,0.01368493079153304,0.0057875408509034925,,0.0025681115621030153,0.2370950362699038,,,0.007969650240647382,,0.030575423827785185,0.032917979251001955,,,,,0.001430363929738288,0.01459907233808547,,,,,,0.3918068303425658,,0.004154046392629319,0.0184371017964539,,,,,Control
8,,,0.0872281688100188,,,,,,0.05999292409206635,0.1325510129435138,,0.03495309801289146,,0.015619858767962071,,,,0.2629540911156568,,,0.029805765616992493,,0.02470084402574316,0.00776868538376553,0.19483909208816289,,,,,0.018188553364409565,,,,,,0.03430699274014282,,0.01327478477784906,0.08381612826082524,,,,,Control
9,,,0.087681207122246,0.001692782910366469,0.0011334486104274337,,0.03448207907997474,0.0009385830812695128,0.05972822390814507,0.014151388398551266,0.002317002504844909,0.007781832788394694,0.06511139725397888,0.01200744828673472,0.008746516739357765,,0.002335451312339149,0.25636295177565577,0.000690572407795795,,0.011683860396196528,0.00013752747404797863,0.06088483835071015,0.04834279393772186,,0.0006318716566777555,,,,0.006326997565595993,0.026756850587301016,6.174061144379528e-05,,,0.00041960554772412997,0.10741294049672576,0.10578084997010453,0.0669487307639735,0.00939253946996576,,5.796699172906417e-05,,,Control
10,,,,,,,,,,,,,,,,,,0.2181122181122181,,,,,0.15443715443715444,,0.021520521520521523,,,,,,0.015447515447515449,,,,,0.5904825904825906,,,,,,,,Control
11,,0.0016046951738087757,0.025465086285056098,0.025408593005764254,,0.010857027564736138,0.000642061953615238,0.0023586199498915857,0.1762682255951332,0.009485047924791408,0.0028864694509782886,0.040469313065220114,,0.18090312628495395,,0.0006667841481697149,0.008108879813868437,0.049785902730423354,0.004523957287811804,,0.06326092897221562,0.0016539352472602548,0.019156533887028766,0.05837114449969479,,0.0035567269653250778,7.386011017721829e-05,0.00021800480652584212,,0.022283993655998837,0.01140581942071403,,,,0.0009349484486056733,0.2602920181534462,0.000280321082055722,,0.01907797451672962,,,,,Control
12,,,0.03923581388934924,0.0018298627230106928,0.0014651367243910208,0.07464918356246594,,,0.08458693751142898,0.026771133155930552,0.001881839238529579,0.022205435897652788,0.03819216552527946,,0.02739674342088056,,0.005654199017966623,0.11600334653076794,0.0014867286815873028,0.08651273975559019,0.025276502263204402,,0.011688038066843133,0.01528009387381638,,,,,,0.024332800175228746,,,,,0.0031213733998439815,0.299964595868123,,0.04356444481346163,0.04890088590464791,,,,,Control
