item,value,type
0,MicrobiotaLoads_ori,-0.13009321671172105,MicrobiotaLoadsFoldChange_ori
1,taxa904,-7.263930318128816,TaxaFoldChange
2,taxa1357,-2.0341611112550733,TaxaFoldChange
3,taxa52225,-8.765022590316287,TaxaFoldChange
4,taxa1485,9.242191179017539,TaxaFoldChange
5,taxa33042,7.1213269182813335,TaxaFoldChange
6,taxa40544,2.1174236171715943,TaxaFoldChange
7,taxa1301,9.55399963441208,TaxaFoldChange
8,taxa2316,-0.8884069379617863,TaxaFoldChange
9,taxa872,9.113759281716355,TaxaFoldChange
10,taxa117563,-2.9924803359524788,TaxaFoldChange
11,taxa39948,-7.357955316817372,TaxaFoldChange
12,taxa61170,4.121171552168338,TaxaFoldChange
13,taxa100883,-3.688796422864094,TaxaFoldChange
14,taxa830,-3.9432470277667115,TaxaFoldChange
15,taxa577310,8.491903764493491,TaxaFoldChange
16,taxa29465,-1.590412196241422,TaxaFoldChange
17,taxa292632,-9.859957638204,TaxaFoldChange
18,taxa189330,1.9790881858198617,TaxaFoldChange
19,taxa841,-6.717414374095553,TaxaFoldChange
20,changedTaxaCount,20.0,changedTaxaCount
21,totalTaxaCount,61.0,totalTaxaCount
22,MicrobiotaLoads,1.376218789081328,MicrobiotaLoadsFoldChange
23,taxa100883,,ranksums_on_loads
24,taxa1017280,0.5637028616507731,ranksums_on_loads
25,taxa102106,0.18587673236587587,ranksums_on_loads
26,taxa117563,0.3173105078629141,ranksums_on_loads
27,taxa1263,0.30550708686125383,ranksums_on_loads
28,taxa1301,0.007773956552267306,ranksums_on_loads
29,taxa133925,,ranksums_on_loads
30,taxa1348911,0.7750969621959847,ranksums_on_loads
31,taxa1350,,ranksums_on_loads
32,taxa1357,,ranksums_on_loads
33,taxa135858,0.6055766163353464,ranksums_on_loads
34,taxa1485,0.0017925441684880925,ranksums_on_loads
35,taxa1578,,ranksums_on_loads
36,taxa158846,0.3173105078629141,ranksums_on_loads
37,taxa1678,0.2415665869689728,ranksums_on_loads
38,taxa1730,0.4064834423565799,ranksums_on_loads
39,taxa189330,0.03529659684140792,ranksums_on_loads
40,taxa191303,0.3173105078629141,ranksums_on_loads
41,taxa207244,0.7222829627161922,ranksums_on_loads
42,taxa216851,0.4571247100343577,ranksums_on_loads
43,taxa2172,0.20999967175560952,ranksums_on_loads
44,taxa2316,,ranksums_on_loads
45,taxa239759,0.2312660431554833,ranksums_on_loads
46,taxa239934,0.6847433561373875,ranksums_on_loads
47,taxa244127,0.4624327264504764,ranksums_on_loads
48,taxa283168,0.8919398442755283,ranksums_on_loads
49,taxa292632,1.4057935180978473e-06,ranksums_on_loads
50,taxa29465,0.10034824646229076,ranksums_on_loads
51,taxa29521,1.0,ranksums_on_loads
52,taxa32207,,ranksums_on_loads
53,taxa33024,1.0,ranksums_on_loads
54,taxa33042,4.865007418510381e-05,ranksums_on_loads
55,taxa35832,0.5186050164287256,ranksums_on_loads
56,taxa375288,0.9650216587392896,ranksums_on_loads
57,taxa397864,0.3050588592616783,ranksums_on_loads
58,taxa39948,0.02013675155034634,ranksums_on_loads
59,taxa40544,0.08897301170181332,ranksums_on_loads
60,taxa447020,0.5637028616507731,ranksums_on_loads
61,taxa459786,0.3016995824783478,ranksums_on_loads
62,taxa52225,0.0832645166635504,ranksums_on_loads
63,taxa561,0.9352830631070441,ranksums_on_loads
