,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,1,1,0.0625,0.0625
1,taxa1017280,1,0,0.0625,0.0
2,taxa102106,5,6,0.3125,0.375
3,taxa117563,0,0,0.0,0.0
4,taxa1263,13,12,0.8125,0.75
5,taxa1301,8,5,0.5,0.3125
6,taxa133925,2,0,0.125,0.0
7,taxa1348911,8,5,0.5,0.3125
8,taxa1350,2,1,0.125,0.0625
9,taxa1357,1,0,0.0625,0.0
10,taxa135858,4,2,0.25,0.125
11,taxa1485,4,2,0.25,0.125
12,taxa1578,3,2,0.1875,0.125
13,taxa158846,1,2,0.0625,0.125
14,taxa1678,6,7,0.375,0.4375
15,taxa1730,14,16,0.875,1.0
16,taxa189330,13,15,0.8125,0.9375
17,taxa191303,1,0,0.0625,0.0
18,taxa207244,8,6,0.5,0.375
19,taxa216851,13,15,0.8125,0.9375
20,taxa2172,2,8,0.125,0.5
21,taxa2316,0,0,0.0,0.0
22,taxa239759,13,11,0.8125,0.6875
23,taxa239934,5,7,0.3125,0.4375
24,taxa244127,2,2,0.125,0.125
25,taxa283168,9,11,0.5625,0.6875
26,taxa292632,14,16,0.875,1.0
27,taxa29465,4,5,0.25,0.3125
28,taxa29521,0,2,0.0,0.125
29,taxa32207,0,0,0.0,0.0
30,taxa33024,3,2,0.1875,0.125
31,taxa33042,11,13,0.6875,0.8125
32,taxa35832,5,2,0.3125,0.125
33,taxa375288,15,14,0.9375,0.875
34,taxa397864,12,11,0.75,0.6875
35,taxa39948,5,10,0.3125,0.625
36,taxa40544,8,5,0.5,0.3125
37,taxa447020,1,1,0.0625,0.0625
38,taxa459786,5,5,0.3125,0.3125
39,taxa52225,3,2,0.1875,0.125
40,taxa561,5,6,0.3125,0.375
41,taxa570,0,1,0.0,0.0625
42,taxa572511,14,14,0.875,0.875
43,taxa577309,9,3,0.5625,0.1875
44,taxa577310,4,1,0.25,0.0625
45,taxa61170,2,1,0.125,0.0625
46,taxa644652,0,0,0.0,0.0
47,taxa674963,0,0,0.0,0.0
48,taxa724,3,2,0.1875,0.125
49,taxa816,15,16,0.9375,1.0
50,taxa830,6,6,0.375,0.375
51,taxa836,0,0,0.0,0.0
52,taxa838,6,5,0.375,0.3125
53,taxa841,16,15,1.0,0.9375
54,taxa84108,2,0,0.125,0.0
55,taxa84111,0,0,0.0,0.0
56,taxa846,1,2,0.0625,0.125
57,taxa872,3,1,0.1875,0.0625
58,taxa904,3,1,0.1875,0.0625
59,taxa906,3,1,0.1875,0.0625
60,taxa946234,0,0,0.0,0.0
