,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa946234,condition
0,0.0033930927036311593,0.045689655265450685,,,,0.00034103603509778836,,,0.09601707683984352,0.005251307403730437,0.0,0.029471449186224342,0.00249409581364237,0.03493676749425824,0.0012837416574329721,0.0006445149372164531,0.007570028674007647,0.055962286594812366,0.0008836718529685728,0.0708805625972182,0.00016145250269186434,0.005358366817280123,0.0004378427830353565,,,0.00033456066734276695,0.0014560943625124558,0.13738463997440936,0.007739899154781038,0.00347565364250768,0.00012486667487599396,0.00022814879056858367,,0.020437231940010465,7.943117779492792e-05,0.4612663466611871,0.005614359689195298,0.0010818181062722241,,Control
1,,0.0820319940955725,0.2016695777866548,0.0009775684254488917,,,0.043672928136617314,,0.11977485795331225,0.040961352903222975,,0.0005983278483209284,,,,,0.008429599803648779,0.05962717985451175,0.0009692951998234227,,,0.027191845581980054,,0.029547263559127363,,,,0.008764410095010335,,,,,,0.3332679986832293,,,0.042515800073519364,,,Control
2,0.015604898780938082,0.1390469857368919,0.0016318248087580922,0.00343458811374319,,0.0008752051006822641,0.0,0.10349586063501763,0.11619225365925744,0.0072502415080306385,0.000255846453755881,0.1932788820234546,,0.07453694037032524,0.003308552864286264,0.0001431801254964105,0.0020639165060865328,0.08096147240195427,0.0002551320839209025,0.0458781574891574,0.00019747223295477854,0.020175539037964266,0.024241528032994904,,0.012066931146790142,0.0005711897094821164,0.008938501533752034,0.0011418691547963914,0.025713333998717808,,,,,0.07211553278824873,,1.3981238198865453e-05,0.04637046035829117,,0.00023972210605208,Control
3,,,,,,,,,0.1812564372928082,0.005708170217890613,,,,,,,0.003449049142633343,0.0018037919774660492,0.001088653257976996,0.00243721802377798,,0.09849647662492833,0.003682062713152144,0.047313471719824564,,,,,0.02641010653315237,,,,,0.6203357168234066,,,0.008018845672982826,,,Control
4,0.001397143977070098,0.01527900114998113,0.00027695615357456867,,,0.004451971364375393,0.0,0.03871873374795349,0.017123044738197903,0.007027977739737829,4.4993974455583046e-05,0.05029394036555375,,0.055863667446697345,0.0026567725862658123,0.00035184477322023505,0.008150394994400078,0.011365944101269681,5.2290294637569485e-05,0.0055131805997332,0.005942042085985512,0.07358369304867417,0.06632344911647643,0.07397445152953167,0.01595228936232999,0.0002963116696128938,0.007877593689818028,5.401303690276073e-05,0.020480162724154104,,8.988661113086073e-05,0.00242298632710133,,0.4794259984912832,,,0.03399537980792031,,0.0010138844919551989,Control
5,,0.0816978333299462,0.01366574357787447,,0.008880311441643281,,0.0018735905030137188,,0.08365587387417933,0.008434895388827681,,0.0004222502060970613,0.0005267071149370326,,,,0.005554327648680247,0.01170433345593682,0.005121442212953308,0.05474795084923361,,0.008060766964323228,0.00816385498222074,,,,,0.00020459654624603246,0.008451427379440457,0.0026641776719355977,,,0.017418084249761944,0.030617983709987185,0.1944077856620046,0.4144443687459453,0.0392816944848121,,,Control
6,0.0005320876675842692,0.01884292755812159,0.00045007186533167683,0.00023467887971286353,,0.0013451403607071223,,0.005381779499297587,0.11640762665757186,0.008830706391548312,0.00016321956685911963,0.030658684336605846,0.0025664449803892908,0.05973156065515196,0.00030654421138964,0.0008696923189359057,0.0062874044840718814,0.09937858819134854,8.688802812898407e-05,0.0053177300299641905,0.0032941322159695326,0.038130242718052404,0.04937584756429309,,,0.0006070996451395487,0.0034034527840710697,,0.007630819264781114,0.012432702380082341,0.0009301891235677686,0.0002634047114424225,0.00018900176212169193,0.09645504965610208,,0.40971460936929033,0.02011295443656768,,6.871868579827361e-05,Control
7,0.002212900074324924,0.03587412943015332,,,,,,0.0016360729113643166,0.1278142154251699,0.003995465511848071,,0.039261024307383645,0.005331054104127832,0.05275497892243756,0.010961667960204575,0.000598811314852606,0.0008251248037221019,0.10830790345669969,,0.05464479414769549,,0.034210319504719665,,,0.014350514701387932,,0.001836909439162712,,0.009993543439502744,,,,,0.2174551084132014,0.2390951158713763,,0.038840346260665265,,,Control
8,0.002031080316362199,0.0014826392632130152,6.670384171649075e-05,0.00013972216070390578,,,,0.0010012464778132804,0.12745829775699433,0.004721851294519504,0.0005121615110107835,0.04272995288366677,0.004403716448742575,0.04642610345203287,0.02426492883067476,,0.0058608681855165864,0.05231762555448285,,0.013277508761911255,,0.10320324247259774,0.015247396053084318,,0.005522527012472699,,,,0.016253005260648417,0.0063870363552010565,,,,0.22548883525792857,,0.2397641462373235,0.06090875890326944,0.0005306457081129437,,Control
9,,0.057430423798798924,,0.01309893785440641,,,0.010718710385939747,,0.17421580662205882,0.019886696894642012,0.0035457769343859983,0.003427467397200208,,0.009169991755095247,,,,0.04841149393864145,,,,0.02923147929365865,0.014177927517695461,0.025616354254848765,,,,,0.0027339863529614638,,,,,0.552508880734963,,,0.03582606626470389,,,Control
10,,0.36824470582496455,,0.012477275835426089,,,,,0.07331390400929609,0.025439195928247824,0.004219595350899429,0.01547703977414772,,0.005089145797891477,,,0.005717190748836899,0.028404007989498326,,0.025300150608837748,,0.029346184300269945,0.0764631661653631,0.05077255626490083,0.0034446654070924656,,,,0.0642118253634342,,,,,0.19735180186183537,,,0.014727588769058029,,,Control
11,,0.02553143879369152,,,,,,,0.10679035628432372,0.012027939258116438,,0.00023781696833366858,,,,,,0.005262656031227374,,,,,0.003889681439935255,,,,,0.22681354292219202,,0.11866570837379165,,,,0.47587258010645567,,,0.024908279821932743,,,Control
12,0.00020414805623851097,0.015787449682444846,0.003079436922172629,0.0007246033553016608,,0.00023837647285335112,,0.0007352997354937984,0.22376827361951754,0.017115125140007983,0.0003274111041669532,0.027061434404957826,,0.0105802480643372,,0.00029002470863824384,0.004500018081976039,0.11328689066924195,0.002234830368143939,0.1133072647267508,6.957740639266617e-05,0.006745239219449483,0.007956171327486997,0.06958372235049387,,,,0.00026781698595361534,0.018690651007166062,,0.00184028674448538,6.591007604107613e-05,0.004443581942676571,0.2489241224256742,0.035822686614906375,,0.07234939878703049,,,Control
13,,0.0501134013317235,0.0020134673623418524,,0.018229879003238768,,0.0050373261713225264,,0.15645694205717822,0.009417314780298702,0.008473823333956746,0.01042760020475005,,0.003804394153173224,,,0.0029091428021324884,0.057099415308840516,0.004498839481135897,0.2686559821747017,,0.01238434569679266,,,,,,,0.03126308048737976,0.00818332254027465,,,,0.14324339683214188,,0.15369188340782455,0.05409644287079246,,,Control
14,,0.0361570623052963,,,,7.385966910193727e-05,,,0.28305565882543793,0.01797690384539069,0.00013996238665435598,0.01458205713680576,,,,0.0009745654055474795,,0.027253768220264152,,0.007850934324814141,,,,,0.017425935446199525,0.001724291635746596,0.00167707540892344,,0.02330604197949759,,,0.0007089179198733887,,0.5503219865620371,,,0.016157055560121043,,0.0006139233682887051,Control
15,0.004697317397295768,0.08111047689630313,0.0005364764641415542,,0.015682176734363236,0.0009820709607661704,,,0.05006053725515259,0.02114254584738147,3.872453350317556e-05,0.03727892253025892,0.0012407592401302025,0.04832674858846976,0.009541452199390836,0.001128783421030234,0.007879130761205739,0.45250404482474943,,0.027493999009113698,0.0026022046957852067,0.04320933821661244,,,0.015815036515975756,,0.0015726988050910272,0.0073631184814357846,0.014404267128758442,,0.00040928368743193687,0.0007756450599511399,3.620586465744057e-05,0.12028952518159863,4.5336039223229923e-05,2.812513544404079e-05,0.03373085273836498,3.368719581170558e-05,4.050859060223786e-05,Control
16,,0.07238809754672659,0.0001075107409315704,,,,,,0.16367090353649483,0.0009996470402090169,0.003414784552532183,0.014557360023043808,,0.010076596331652378,0.0003813588546251932,,0.002170804139772077,0.2064601784272598,0.0003545825946195946,0.0698314718423284,,0.0819679131150933,0.06491031981402672,,,,,,0.022135751581219294,0.019536932982266813,,,0.0010345373183981302,0.2494107194294222,,,0.016590530129378014,,,Control
17,,,,,0.03846683705876761,0.16480514137692862,,,0.045581534555299334,0.06519033240761853,,,0.031012778566266577,,,,,0.13195958207383118,,0.011322900042149331,,,,,,,,,0.0004263307956800723,,,,,0.0006827181858793859,0.3125107792073402,0.193396857393085,0.004644208337154256,,,Control
18,,0.08086592191623292,0.0033614892309340857,,,,,,0.06522133672467885,0.0834920470350829,,0.009011277798414737,0.04153406442349939,,0.003991742899856026,,,0.3488674912110595,,0.013795234427473744,,0.027191396812474688,,0.014713723834989282,,,,,0.0008385318525030549,0.0015274755937743126,,,,0.23154869502010653,,,0.07403957121892021,,,Control
19,,0.1673469665306067,,,,,,,,,,,,,,,,0.25354194929161017,,,,,,,,,,0.11180197763960446,,,,,,0.42369391526121697,,,0.043615191276961736,,,Control
20,0.00021758549049498137,0.08288811221421429,0.00670515065559061,0.0002475349021196948,,,0.0024472086344354714,0.00038331226824381477,0.1327321742710032,0.009642605027963505,0.001615660205633866,0.00839467937647335,,0.026791658224550645,,,0.012990909047053946,0.08503854026969748,0.004239952273904053,0.08012713826738835,0.00016602828189270634,0.021445386745395437,0.004630199137456947,0.03766580717885387,0.0004699444589166434,,,,0.017560304848829845,,,0.00022331406922856744,0.00017336488272694827,0.44082619371520637,,,0.022377235552725437,,,Control
21,,0.016259859550164926,,,,,,,0.014555314835751568,0.0072156821721016,,0.0041577023005792395,,0.008248569534171607,,,0.0025317163455627475,0.07217205250089906,,0.011445730677125402,,0.02241710272289269,0.008125621067615545,0.18951699489498328,0.0004688474939004233,,,,0.015020354634681227,,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,Control
22,0.0010765974688131507,0.00507163475210324,0.0001893482785261839,,,0.0005409663204676831,0.00068451264964277,0.006898981535774595,0.026814877077130983,0.0038290429657517177,0.0008601706751760984,0.0398476959354545,,0.04965303765071233,0.006260874817232608,0.0001779732889071202,0.01366518775024348,0.11657753741541112,0.0021416186207573423,0.0029190437962266246,0.00012975541255728392,0.019899185379615113,0.022574623203468876,,0.023101597280068855,,0.0006925657396385672,,0.004127611277345903,0.012033732380719897,0.00028789796734975326,0.0002061591038924108,0.0006294496467965059,0.12960441711986267,,0.4396383155955637,0.0698655888947889,,,Control
23,,0.027804483739781432,,,,,,,0.10232748196031391,0.01497583504165995,,0.0004348437073508938,,,,,,0.0072077749042432655,,,,,0.005517807229481655,,,,,0.22494935766649196,,0.13217932529265639,,,,0.46197916961962165,,,0.02262392083839892,,,Control
24,0.004724409829135809,0.0031496065527572056,0.00866144591626502,,,0.013648326943299554,0.004724409829135809,0.05958002939347445,0.006036741907615687,0.00026246721272976713,,0.010761151736751495,,0.10314972220236035,0.00026246721272976713,0.022834619611307037,0.020472450563259754,,0.0005249344254595344,0.0015748032763786028,0.0007874008411555099,0.03307084489293692,0.05433068513887909,0.006824147530973945,,,0.023359546066428656,,0.002362200929398947,0.04461938631237084,0.024934405135172668,,,0.2800521692729622,,0.2656170902740135,0.0034120697803180153,0.00026246721272976713,,Control
25,,,,,,,,,0.5792500579250058,,,,,,,,,0.20713802071380208,,,,,,,,,,,,,,,,0.09732090973209097,,0.11629101162910115,,,,Control
26,,0.03459585168719784,0.003342471202203814,0.005891959978917454,0.0291679799242487,0.15924350675172683,,0.0001505315684099448,0.06292361762096943,0.008920874533562903,0.0009509288417367768,0.004286493062394117,,0.0069536036719139065,,,0.021903460509485374,0.1935061981525652,,0.008817879249913993,,0.061941912082047634,0.04377330027056069,0.01898881587013087,0.0003926822155687225,,,,0.015454269636980222,,8.28837785577024e-05,,,0.3015151378181516,,,0.017195641572756267,,,Control
27,,,,0.2639161791209276,,,,,0.07848659057534557,0.022804056693030417,,,,,,,,0.010128451276926043,,,,0.02345824927600466,,0.02892951135477448,,,,,,0.0026036229900113887,,,,0.5161976522446865,,0.027978742639285948,0.025496943829007458,,,Treat
28,0.0007159112223893505,0.0230136357496741,,0.19353407357148567,,0.004647485387146347,,7.932683135093191e-06,0.029151962010084694,0.004111531425487564,,0.08219977808952154,0.0027200888917290693,0.0012447066696507675,0.002742002677354961,0.0001070527930311578,0.007447135895113702,0.2621520940199976,0.0001957316577598985,0.01923605851239515,0.001536428701607998,0.01433969132955161,0.05199799442632599,,,2.664592783990582e-07,0.002954251796030362,0.011460855757634916,0.051506850551324486,,0.004620819022914432,0.0002291745502778149,,0.21072133253033204,,,0.017405153618765202,,,Treat
29,,,,0.6262972511462377,,,,,0.06960450270032771,0.006347230624179725,0.00033725313304462423,0.0002663415976999529,,2.786024658048288e-05,,,0.003997925233341141,0.013828163830985403,,0.004934084558211103,,0.006633783887625254,0.008939029977275156,,,,,0.0003520837992186832,0.0018497213865173586,0.001924876454011159,,,,0.062402664231659855,0.18645891026793104,,0.005798316925153705,,,Treat
30,0.0014377480372946916,0.04531827834638944,7.7907124284388e-05,0.2524628865166558,,4.983509486447007e-05,0.004845773822182423,5.623460813572065e-05,0.010708613646626014,0.004131871724441413,0.00011731174315151454,0.022345045260731708,,0.0006627785523506804,0.0,,0.004359347378470091,0.09028350921817366,3.0488969524797417e-05,0.09837904282695094,0.003974085143612273,0.033109462403204296,0.019674260838665962,,0.00027466653608950364,,0.0016046566548280166,,0.0024506228335025846,,,0.0006606491267111763,,0.13062838740903296,,0.26992764051769225,0.001882977586079639,0.00035419800175708044,0.00019172007859654723,Treat
31,,0.10817840738805744,,,0.00015508574264873234,,,,0.06773444803306508,0.07782776726966839,,,0.08785260570688308,6.4047368768754266e-06,0.009352732072915109,,,0.10592322025181644,,,,0.008380982985343887,0.020873190972925046,,,,,0.0002773052534647749,,,,,,0.44777252206284684,,,0.06566532752348829,,,Treat
32,0.0023449025211276266,0.03636439374193957,0.047566291234484054,0.21491596245396427,,7.643341298619502e-05,0.013482013016181156,1.0609083422190076e-05,0.03427000094444361,0.004785535083323968,,0.05788676323778101,,0.00015256404543047869,,3.697544410117035e-05,0.006645792184414825,0.11065941494824667,0.003402574429420162,0.24233371671958864,0.005153499443202909,0.009782488038765545,,0.03199227061374939,,1.2041862532014706e-06,0.0063482232486753035,3.309616073752682e-05,0.006395862642850239,,0.0004488750830726647,,8.338498603018403e-07,0.15191035991785679,,,0.012858286654309367,,0.0001410576598111197,Treat
33,0.0002967635487522018,0.014058010373145255,0.001134843014540776,0.04507052233694942,2.042222012052606e-05,0.01113401586978755,0.005087389410240392,2.865747906975814e-06,0.01937574911023982,0.008882502093187746,,0.009055439125810784,0.001679726798371761,,,,0.0018672998623710337,0.004532070494611061,,0.03720742790937391,,0.0006831470240559354,0.00014183037146296674,0.041347154052521574,,,,,0.004210801698321181,0.002758290658557287,,,,0.014780765143378964,0.00859170302532906,0.7616921082497996,0.00638915186116414,,,Treat
34,,0.044403929237906856,,,,,,,0.14739545291069217,0.017449163381699127,,,,,,,,0.006745762216556502,,0.007236082866094587,,,0.008453976723501757,,,,,0.012061144454027742,0.02219410088485956,0.11625929513411816,,,,0.5917268268418185,,,0.0260742653487249,,,Treat
35,,0.059624139835416964,0.000307549696020369,,,,,,0.04376742417494931,0.0468566875503495,0.0019009967266705203,0.0066052856218918946,0.019243608841170913,0.00017892807175514286,,,0.0062946434702839055,0.13990568348286958,0.02699264823148606,0.06393094664159936,,0.022978967687599605,0.012985121255783128,0.036310615943511565,0.0003987449094841215,,,,0.007197540745236991,,,,2.151326818670928e-06,0.44512406701670076,,,0.05939424877040146,,,Treat
36,,0.000905287209640107,,,,,,,0.19976513956284336,,,0.00890990815392135,,7.47147789439863e-06,,,,0.18001218241198388,,,,0.004107659141589973,0.0014008109316401894,,,,,,,,,,,0.16323998266678896,0.4267853994622644,,0.014866158981433453,,,Treat
