,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,0,1,0.0,0.04
1,taxa1017280,7,3,0.28,0.12
2,taxa102106,11,10,0.44,0.4
3,taxa117563,1,1,0.04,0.04
4,taxa1263,22,20,0.88,0.8
5,taxa1301,12,9,0.48,0.36
6,taxa133925,3,1,0.12,0.04
7,taxa1348911,11,8,0.44,0.32
8,taxa1350,2,2,0.08,0.08
9,taxa1357,0,2,0.0,0.08
10,taxa135858,4,7,0.16,0.28
11,taxa1485,16,10,0.64,0.4
12,taxa1578,7,4,0.28,0.16
13,taxa158846,1,2,0.04,0.08
14,taxa1678,13,9,0.52,0.36
15,taxa1730,25,23,1.0,0.92
16,taxa189330,23,21,0.92,0.84
17,taxa191303,2,1,0.08,0.04
18,taxa207244,13,9,0.52,0.36
19,taxa216851,20,17,0.8,0.68
20,taxa2172,9,11,0.36,0.44
21,taxa2316,1,1,0.04,0.04
22,taxa239759,19,17,0.76,0.68
23,taxa239934,14,10,0.56,0.4
24,taxa244127,8,5,0.32,0.2
25,taxa283168,18,12,0.72,0.48
26,taxa292632,23,24,0.92,0.96
27,taxa29465,12,5,0.48,0.2
28,taxa29521,3,2,0.12,0.08
29,taxa32207,2,0,0.08,0.0
30,taxa33024,7,8,0.28,0.32
31,taxa33042,21,16,0.84,0.64
32,taxa35832,11,8,0.44,0.32
33,taxa375288,20,19,0.8,0.76
34,taxa397864,18,15,0.72,0.6
35,taxa39948,7,3,0.28,0.12
36,taxa40544,10,9,0.4,0.36
37,taxa447020,5,4,0.2,0.16
38,taxa459786,11,9,0.44,0.36
39,taxa52225,3,5,0.12,0.2
40,taxa561,13,9,0.52,0.36
41,taxa570,1,1,0.04,0.04
42,taxa572511,22,21,0.88,0.84
43,taxa577309,12,10,0.48,0.4
44,taxa577310,9,5,0.36,0.2
45,taxa61170,9,5,0.36,0.2
46,taxa644652,0,2,0.0,0.08
47,taxa674963,2,3,0.08,0.12
48,taxa724,5,6,0.2,0.24
49,taxa816,25,24,1.0,0.96
50,taxa830,8,6,0.32,0.24
51,taxa836,3,1,0.12,0.04
52,taxa838,13,14,0.52,0.56
53,taxa841,24,24,0.96,0.96
54,taxa84108,3,1,0.12,0.04
55,taxa84111,3,2,0.12,0.08
56,taxa846,5,1,0.2,0.04
57,taxa872,8,5,0.32,0.2
58,taxa904,4,5,0.16,0.2
59,taxa906,3,2,0.12,0.08
60,taxa946234,4,4,0.16,0.16
