,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,condition
0,,0.0009985989015412085,,,,,,,0.2203557576086666,,,0.009828289188881891,,0.0013050985643915788,,,,0.19856678157654026,,,,0.007334591931948874,0.0015451983002818695,,,,,,,,,,0.18006580192761787,0.3614126024461373,,0.01858727955399249,,Control
1,0.005295145440279559,0.02615583568581588,0.001087834581605292,0.00027991779042335326,,0.0053318643074099495,0.008560785185676425,0.026614872382102427,0.0786358442460925,0.007032222484193087,0.00047042869938517776,0.1232441820938461,,0.04161549589084346,0.0006993876188048609,0.0009771694086472221,0.004065927963075263,0.09629222847720044,0.0006113030234172794,0.036379751609578154,,0.06637967634098625,0.018027336332006906,0.1373834887968804,0.0004812104166035192,0.000380004674789843,,0.007372965434018027,,,0.000232620634701384,0.00043960926243086224,0.27782959556965,9.479774007069957e-05,,0.028028497909465717,,Control
2,,0.24880779909903086,,,0.051883760223972696,,,,0.0303478170541811,,,0.03261052729830189,,,,,,0.18457272212222042,,,,,,,,,,,,,,,,0.19867188091991794,0.0891194699968837,0.1639860232854914,,Control
3,,0.027021264555974568,,0.0015598790656691204,,,,,0.05742743738051066,0.0068177133225818184,,0.011043442586507256,0.003304676100514537,0.037895956864599636,,,,0.22010088639367525,,0.0023681625823036537,,0.019285731608240674,0.042254665389419056,,,,0.1658229152772557,0.057883265226933774,,0.00040772896482314574,,,0.32312848868463706,,,0.023677785996354197,,Control
4,,0.03459585168719784,0.003342471202203814,0.005891959978917454,0.0291679799242487,0.15924350675172683,,0.0001505315684099448,0.06292361762096943,0.008920874533562904,0.0009509288417367768,0.0042864930623941165,,0.0069536036719139065,,,0.021903460509485377,0.1935061981525652,,0.008817879249913995,,0.061941912082047634,0.04377330027056069,0.018988815870130873,0.0003926822155687225,,,0.015454269636980225,,8.28837785577024e-05,,,0.3015151378181516,,,0.017195641572756267,,Control
5,0.00472440982913581,0.0031496065527572056,0.00866144591626502,,,0.013648326943299554,0.00472440982913581,0.059580029393474454,0.0060367419076156874,0.0002624672127297671,,0.010761151736751495,,0.10314972220236036,0.0002624672127297671,0.022834619611307037,0.020472450563259754,,0.0005249344254595343,0.0015748032763786028,0.00078740084115551,0.03307084489293692,0.05433068513887909,0.0068241475309739445,,0.023359546066428653,,0.002362200929398947,0.04461938631237084,0.02493440513517267,,,0.2800521692729623,,0.2656170902740134,0.003412069780318016,0.0002624672127297671,Control
6,0.0033942282789092655,0.0457049463428,,,,0.0003411501705265038,,,0.09604921112801627,0.005253064872619816,0.0,0.02948131247379972,0.002494930519261868,0.03494845987431639,0.00128417129063695,0.0006447306387292027,0.007572562155455871,0.055981015640763666,0.0008839675937566494,0.0709042843819185,0.0001615065364264714,0.005360160116025604,0.0004379893170335523,,,0.0014565816774505028,0.13743061885396646,0.007742489487230781,0.003476816848672802,0.00012490846433517875,0.00022822514572564206,,0.02044407172228908,7.945776123655278e-05,0.46142071988515765,0.00561623866174993,0.0010821801611891372,Control
7,0.002631797701691647,0.052044751617181736,0.005500792979033659,,,0.0024125153507882895,,0.007197006458080216,0.22394952288173456,0.004964871827316069,0.0007307364242521774,0.08433146728352364,,0.016641708199276264,0.0014117197100640972,,0.0008312664282610929,0.10417549631314912,0.0010737873849791387,0.11542216254575549,,0.01833392914252206,0.010788650715360039,0.05300746460872945,0.0005493319770996335,0.00012980859988116574,,0.013302924542711331,,,0.00023453588511652265,0.011117778987140758,0.17331086047541067,,,0.09590511196094113,,Control
8,,0.02487288951813525,,,,0.12705107109618125,,,0.024302089133976086,0.006582484654312731,,,,0.04370233285522898,,,,0.05184366467556808,,,,0.042184501969809746,0.02712992746630667,,,,,0.19019557796509431,0.2522546957928722,,,,0.17507325233512883,,,0.03480751253738594,,Control
9,,0.39120938185579246,,,,0.04179264282800467,,,0.20464617285510392,0.013676840765204132,0.0016741383316220063,,,0.0019565876101343407,,,,0.06019071215120779,,0.0014152443378984188,,0.04439218264339548,,,,,0.002568596736736501,0.08576811106959195,,,,,0.14185634916641066,,,0.008853039648897774,,Control
