"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",-1.80357731610397,1.73559653336857,-1.03916854028479,0.298726358884889,1,FALSE
"2","taxa102106",0.708317678299744,2.21605987332838,0.319629305518671,0.749249356263143,1,FALSE
"3","taxa1263",1.67086266246293,2.54576032411666,0.656331488331565,0.511610861567888,1,FALSE
"4","taxa1301",4.04861748247475,2.55197099687113,1.58646688674699,0.112633437951428,1,FALSE
"5","taxa1348911",-3.68087445771077,2.90334837127943,-1.26780323509325,0.20486822661297,1,FALSE
"6","taxa135858",-0.170318213320924,3.64841070370818,-0.0466828510145021,0.962765998351287,1,FALSE
"7","taxa1485",2.68817824162161,2.46719263696044,1.0895696596004,0.275902754130929,1,FALSE
"8","taxa1578",0.309430695427058,2.80786436925458,0.110201439505144,0.912249620668854,1,FALSE
"9","taxa1678",1.31920712254934,2.27362503922498,0.580221936242848,0.561764962530812,1,FALSE
"10","taxa1730",-6.11292998896821,1.69585000070243,-3.60464073263331,0.000312585032231835,0.0121908162570416,TRUE
"11","taxa189330",-4.95705792109186,2.05334512743576,-2.41413771842744,0.015772499468674,0.615127479278285,FALSE
"12","taxa207244",-2.97479241054943,2.55158234236745,-1.16586181098483,0.243670321403155,1,FALSE
"13","taxa216851",-2.35051614141556,2.23816342710531,-1.0501986195242,0.293626804111143,1,FALSE
"14","taxa2172",-3.93024249470462,3.36634760450156,-1.16750940676744,0.243004711720894,1,FALSE
"15","taxa239759",5.40696834930429,2.39346408306656,2.25905556200231,0.0238799289000548,0.931317227102137,FALSE
"16","taxa239934",-4.17446315792951,2.37079346546834,-1.76078735610352,0.0782744006724785,1,FALSE
"17","taxa244127",1.32827004438124,1.72062410045904,0.771969917210199,0.440132245005183,1,FALSE
"18","taxa283168",-2.80369673972747,2.21144639184412,-1.26781130669393,0.20486534343594,1,FALSE
"19","taxa292632",-3.98674568541717,2.4257933935406,-1.64348113736029,0.100283424898644,1,FALSE
"20","taxa29465",1.25666389943188,2.79766636814144,0.449182902486943,0.653299720209727,1,FALSE
"21","taxa33024",-0.144866699122922,3.52731224895374,-0.0410699957640245,0.967240094325173,1,FALSE
"22","taxa33042",1.00202933091672,2.25512631516368,0.444334015429195,0.656801111877731,1,FALSE
"23","taxa35832",-1.05208693299798,2.22138221844555,-0.473618148314069,0.635772231460956,1,FALSE
"24","taxa375288",-4.85007022851335,2.09481430449139,-2.3152745415737,0.0205979120931017,0.803318571630966,FALSE
"25","taxa397864",-2.24949875933427,2.66193885540266,-0.845060266793393,0.39807719109957,1,FALSE
"26","taxa39948",0.279376060303792,2.8554610268042,0.0978392132413261,0.922059969078105,1,FALSE
"27","taxa40544",0.53036495804401,2.71322843790973,0.195473757621604,0.84502207978491,1,FALSE
"28","taxa447020",0.334880738711956,1.96959995610553,0.170024749276555,0.864990672918591,1,FALSE
"29","taxa459786",3.79976353860786,2.53241567793717,1.50045017163337,0.133497831608595,1,FALSE
"30","taxa52225",3.2101025817868,0,Inf,0,0,TRUE
"31","taxa561",-1.05962586263462,2.91062503162612,-0.364054404507964,0.715817383807122,1,FALSE
"32","taxa572511",-6.58027965460877,1.894238336945,-3.47383934020751,0.000513068140093576,0.0200096574636495,TRUE
"33","taxa577309",-4.35158047305511,3.16802019688516,-1.37359619024324,0.169567080326041,1,FALSE
"34","taxa577310",1.12644843379,2.51887045137012,0.447203798503125,0.654727919032816,1,FALSE
"35","taxa61170",-0.429271421297097,1.92194461396715,-0.223352649279015,0.823261053832713,1,FALSE
"36","taxa724",0.15635223554108,2.64491514562649,0.0591142728339005,0.952861090445261,1,FALSE
"37","taxa816",0.900082374506717,2.21217561773711,0.406876546007424,0.684098662844556,1,FALSE
"38","taxa830",4.284323828469,4.59037248386373,0.933328143528534,0.350650568458025,1,FALSE
"39","taxa838",-2.15395927923517,3.50046823167362,-0.615334617165011,0.538333760727683,1,FALSE
"40","taxa841",-8.20309195050169,1.6598311294381,-4.94212441555947,7.72758740669346e-07,3.01375908861045e-05,TRUE
"41","taxa846",6.62232206245987,0,Inf,0,0,TRUE
"42","taxa872",4.99624122033566,0,Inf,0,0,TRUE
"43","taxa906",-3.96678102782795,0,Inf,0,0,TRUE
"44","taxa946234",0,0,Inf,0,0,TRUE
