,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa906,taxa946234,condition
0,,0.05701061171581183,,0.00039015751277072955,,0.00010568669549683306,,,0.198442253236287,0.020158544256633694,0.001252199521861613,0.005337533457301155,,0.009579316189821023,,,0.018138111089407494,0.08967571951218027,,,0.005765965594665838,2.8629825293090225e-05,0.07163588385143842,,,,,,,,0.03781563367143601,,2.558409919808063e-05,0.0003944215293037431,,0.43671854282717293,,,0.04752520541392028,,,,,Control
1,,0.07283494884086311,0.04179301866083035,0.000459259425169533,,0.0004661431794170405,,0.000209183935043662,0.19900522559141468,0.02664413589928184,0.004773626714144707,0.003823154914985121,0.018706859024103517,0.010841604712022251,0.0006391617190111106,,0.012168011687176315,0.024013103380324034,0.002747131657759055,,0.09300928043089425,,0.041518182203933586,0.03258943923191275,0.007293183511333177,,,,,,0.011891736833869633,,,,0.0006137842966359708,0.3157269845529582,0.049547002736343694,,0.028685836860572436,,,,,Control
2,0.00023327558381471087,0.07492960579470533,,,,0.0014879351762217207,0.001184643092866683,0.0022550724755331236,0.3119748057859561,0.009144312687147563,8.907090923809649e-05,0.01729903629786124,0.05828608628964191,0.00604487054163456,0.002503005297576889,,0.0052498844896879575,0.159465114532787,,0.044754298460606655,0.043908463066803856,,,0.021715600420234297,,,,,0.0004433250824356902,0.017205906461113554,0.06686440408517524,,,,,0.10616181275310513,0.0005561858167994049,,0.04824328489905334,,,,,Control
3,,0.08625596677538136,,,,,,,0.05932427262704264,0.1310736649006172,,0.034563528066982985,,0.0154457675462601,,,,0.2600233348486571,,,0.02947356529257805,,0.02442554063296655,0.00768209945814551,0.19266751191699624,,,,0.011145505493240887,,0.01798583274297243,,,,,0.033924623964100974,,0.013126830591185952,0.08288195514287201,,,,,Control
4,0.005638757822047222,0.03753265665288206,,0.005224511099222439,,0.08454086123918979,,0.0012191669512791404,0.10835014262349763,0.005549666555182686,0.0007581058112075265,0.10962951535014862,0.0041980247636093275,0.066429436728489,0.007498607188082621,0.00222562158589538,0.009204068582346561,0.24801016592224734,8.090151065586889e-05,,0.009546378257392527,0.000752129502622825,0.03465915894745254,0.01950191230807472,3.3312386740651896e-05,1.2505979075394233e-05,0.0007354179730618998,0.0012686375056747265,,0.00032969302358937534,0.014064135530283392,0.0480996556096842,,0.0004565235724424886,,0.1368475060753604,,,0.03249086565501781,0.00013723375268574203,0.0049747235348581486,,0.0,Control
5,,0.06336425188353499,0.008277856355118688,,0.0023058408927486354,,,,0.04554528376048802,0.000771158367558322,,0.005535627516581196,,,,,,0.029379534746487496,0.00038769406625875245,0.03299216668162559,0.00027493472234688,,0.0012238463831898826,0.0021432528543176106,,,,,,,0.03970428784685364,0.0016877793837129294,,,0.008379164384141066,0.009023429802923904,0.10138736290661195,0.5857213451477891,0.061895182297711515,,,,,Control
6,0.009691616014207404,0.01677371281148562,0.00019181376192230052,0.00018552478612156932,,0.0013298140765739604,,0.004860363943029589,0.17489946007114052,0.012169066739321244,0.0009751969894875714,0.06587519568097489,0.001443218511174242,0.0245709270183631,,0.0,0.0034842954637921857,0.27328440036796603,6.430984931715417e-05,0.031967574040771427,0.04402962675638667,0.00020063861506203619,0.011736750370567756,0.0013359001821875716,,,,0.0008423170169237353,,0.00015621004408267728,0.01433501029211177,0.0118752092732774,0.0001262866914824242,9.595759850793034e-05,6.897586362092244e-05,0.25336559104555345,,0.0001115786029161981,0.039677452632093595,6.238258253951076e-05,,,0.00021362230703773924,Control
7,,,,,,,,,0.1799383851940553,0.015432793863013964,,,,,,,,0.001885714971608485,,,0.0012843368880962743,,0.08258807005037459,0.0007666756792001917,0.033084135764154,,,,,,0.00611601104045529,,,,,0.6678623023218769,,,0.011041574227165082,,,,,Control
8,0.0010866581501800812,0.03049600826814798,0.00037165936146715497,3.0123076100648403e-05,,0.0015141088427350563,,0.0012685633456470241,0.11288622768717993,0.006575528097829567,,0.07964223119503334,0.0003034581715632221,0.02669201530591681,0.0016653606262545092,0.00011296153537743152,0.00222719842239935,0.26533657022049667,0.00015252458955187468,0.022347822250091957,0.1404986938888764,0.0009098441788428243,0.009874747401036148,0.003474760468511415,,0.006733992448866077,1.9410291994431894e-05,0.003961926977420846,6.692838387151108e-05,0.00010755210973963901,0.006369333520577242,0.019348879103367547,0.0002805476629796304,0.00030897366437038313,0.00022549880207738913,0.19017737400599152,,,0.06433885999854899,,0.0005690503636618969,,2.4607583293487424e-05,Control
9,,0.03555322260314961,,,,,,,0.32758135007064676,0.013554716745758205,,0.009758504998735304,0.00026934259547840606,0.014135322175259403,,,,0.10607845484025857,,,,,0.01134023457917447,0.012354319576812151,0.04638525023243456,,,,,,0.025241552717535153,,,,0.0006901650867597053,0.2952247987980435,0.0829498239046211,,0.018882941075333098,,,,,Control
