,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,0,3,0.0,0.15
1,taxa1017280,4,6,0.2,0.3
2,taxa102106,8,10,0.4,0.5
3,taxa117563,0,2,0.0,0.1
4,taxa1263,16,17,0.8,0.85
5,taxa1301,5,8,0.25,0.4
6,taxa133925,0,3,0.0,0.15
7,taxa1348911,7,9,0.35,0.45
8,taxa1350,1,3,0.05,0.15
9,taxa1357,0,3,0.0,0.15
10,taxa135858,3,5,0.15,0.25
11,taxa1485,8,12,0.4,0.6
12,taxa1578,1,6,0.05,0.3
13,taxa158846,1,2,0.05,0.1
14,taxa1678,8,12,0.4,0.6
15,taxa1730,18,18,0.9,0.9
16,taxa189330,18,17,0.9,0.85
17,taxa191303,1,2,0.05,0.1
18,taxa207244,9,9,0.45,0.45
19,taxa216851,15,18,0.75,0.9
20,taxa2172,8,9,0.4,0.45
21,taxa2316,1,1,0.05,0.05
22,taxa239759,14,16,0.7,0.8
23,taxa239934,8,11,0.4,0.55
24,taxa244127,6,7,0.3,0.35
25,taxa283168,11,14,0.55,0.7
26,taxa292632,20,17,1.0,0.85
27,taxa29465,6,11,0.3,0.55
28,taxa29521,2,0,0.1,0.0
29,taxa32207,1,1,0.05,0.05
30,taxa33024,6,6,0.3,0.3
31,taxa33042,16,14,0.8,0.7
32,taxa35832,6,7,0.3,0.35
33,taxa375288,17,17,0.85,0.85
34,taxa397864,14,15,0.7,0.75
35,taxa39948,6,5,0.3,0.25
36,taxa40544,5,11,0.25,0.55
37,taxa447020,5,5,0.25,0.25
38,taxa459786,8,11,0.4,0.55
39,taxa52225,2,2,0.1,0.1
40,taxa561,9,9,0.45,0.45
41,taxa570,2,1,0.1,0.05
42,taxa572511,16,17,0.8,0.85
43,taxa577309,8,7,0.4,0.35
44,taxa577310,5,5,0.25,0.25
45,taxa61170,7,7,0.35,0.35
46,taxa644652,1,3,0.05,0.15
47,taxa674963,1,1,0.05,0.05
48,taxa724,2,7,0.1,0.35
49,taxa816,18,20,0.9,1.0
50,taxa830,10,4,0.5,0.2
51,taxa836,0,2,0.0,0.1
52,taxa838,8,11,0.4,0.55
53,taxa841,18,20,0.9,1.0
54,taxa84108,1,0,0.05,0.0
55,taxa84111,2,3,0.1,0.15
56,taxa846,1,3,0.05,0.15
57,taxa872,5,5,0.25,0.25
58,taxa904,1,3,0.05,0.15
59,taxa906,2,2,0.1,0.1
60,taxa946234,4,4,0.2,0.2
