,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa102106,4,5,0.4,0.5,-12.430564384595902,-8.656869991783612,-3.7736943928122875,-4.42676014919396,-3.09411656714951,0
1,taxa1263,8,9,0.8,0.9,-2.6280406529420826,-3.900472009538027,1.2724313565959446,-0.037561228043010465,2.4584814101916392,1
2,taxa1301,4,5,0.4,0.5,-19.39265334183884,-6.232079646041646,-13.160573695797199,-16.633354698375992,-9.868577778606566,2
3,taxa1485,4,4,0.4,0.4,-11.648242708960861,-7.763908288322425,-3.884334420638435,-6.96603466314514,-0.5356734177803428,3
4,taxa1678,5,5,0.5,0.5,-12.78424350462238,-8.649514858616651,-4.13472864600573,-5.24447848278456,-2.9966722273891913,4
5,taxa1730,10,10,1.0,1.0,-12.102126343929024,-3.14715477732772,-8.954971566601303,-10.013199973676377,-7.843591912101869,5
6,taxa189330,9,9,0.9,0.9,-13.309503908841325,-6.096184286400396,-7.21331962244093,-8.340021676095558,-6.248240184565518,6
7,taxa207244,5,4,0.5,0.4,-18.625168740321058,-10.911592165642007,-7.713576574679049,-10.574959486768758,-4.74068298808538,7
8,taxa216851,9,8,0.9,0.8,-9.877386900806775,-5.814443333196381,-4.062943567610394,-5.4611222821262775,-2.609701515782035,8
9,taxa239759,6,7,0.6,0.7,-2.576061985920931,-5.844547667673169,3.2684856817522387,1.6266825017681052,4.792945605217055,9
10,taxa283168,8,7,0.8,0.7,-12.272690029989054,-7.3837835565037935,-4.88890647348526,-6.72968816491297,-2.916161703472693,10
11,taxa292632,9,9,0.9,0.9,-5.814780898891851,-3.837623752759736,-1.9771571461321147,-3.1598043900543953,-0.7781203682951267,11
12,taxa33042,7,7,0.7,0.7,-3.1483415267274677,-6.764082772715892,3.6157412459884246,1.516310482956376,5.023526315487566,12
13,taxa375288,10,10,1.0,1.0,-8.816490138005673,-5.246083164202891,-3.570406973802781,-4.6688203915190005,-2.458001508631701,13
14,taxa397864,7,7,0.7,0.7,-16.342819452729948,-6.008233155193312,-10.334586297536637,-13.07733807073942,-7.831884356951509,14
15,taxa39948,6,4,0.6,0.4,-7.468781855683895,-4.029280329527105,-3.4395015261567896,-4.822991588307836,-2.2341867140071825,15
16,taxa572511,8,8,0.8,0.8,-4.211062207302585,-6.481153440846764,2.270091233544178,1.3170644590599752,3.229549572257943,16
17,taxa816,10,10,1.0,1.0,-3.442398965586631,-1.6146183788899486,-1.8277805866966819,-2.810231929765589,-0.8492291806517277,17
18,taxa841,10,10,1.0,1.0,-15.016921364067759,-5.486689705339126,-9.530231658728631,-10.35317271988435,-8.749701601541199,18
