,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100883,6,4,0.11764705882352941,0.0784313725490196,-11.61053048895317,-10.685957470544823,-0.9245730184083477,-4.785576365684351,2.755141390047137,0
1,taxa1017280,10,8,0.19607843137254902,0.1568627450980392,-10.253638135650053,-12.760295994699815,2.5066578590497604,1.4141374271538445,3.5291066417960244,1
2,taxa102106,23,18,0.45098039215686275,0.35294117647058826,-15.79692238251058,-9.166490536462145,-6.630431846048432,-7.54355157222768,-5.6631660837892746,2
3,taxa1263,44,44,0.8627450980392157,0.8627450980392157,-8.774725339856795,-4.974678904997947,-3.8000464348588503,-4.30693346868397,-3.225168789985372,3
4,taxa1301,30,23,0.5882352941176471,0.45098039215686275,-15.345179870008222,-10.276499671909656,-5.068680198098566,-6.450237939101223,-3.6343523102998745,4
5,taxa1348911,26,21,0.5098039215686274,0.4117647058823529,-11.007670477587425,-10.180131926045775,-0.8275385515416493,-1.8716667445899884,0.31116000625843404,5
6,taxa135858,10,13,0.19607843137254902,0.2549019607843137,-18.255346013352028,-6.541248674310556,-11.71409733904147,-12.647238671399137,-10.89008708221951,6
7,taxa1485,26,20,0.5098039215686274,0.39215686274509803,-17.60750263432806,-8.771390290952407,-8.836112343375651,-10.339970094222279,-7.355216554419571,7
8,taxa1578,12,12,0.23529411764705882,0.23529411764705882,-4.102698123200069,-10.100541447192748,5.997843323992679,4.3644901250893415,7.88515169897308,8
9,taxa1678,28,22,0.5490196078431373,0.43137254901960786,-10.791778361252987,-8.205986458232514,-2.585791903020472,-3.640828296581818,-1.6160346510686483,9
10,taxa1730,51,50,1.0,0.9803921568627451,-5.394337313614342,-3.7050316198818307,-1.6893056937325113,-2.271899439768107,-1.156681490112558,10
11,taxa189330,49,49,0.9607843137254902,0.9607843137254902,-1.6194152083912605,-7.001624998932293,5.382209790541034,4.9641375457072945,5.77609935076538,11
