item,value,type
0,MicrobiotaLoads_ori,0.011206386530624002,MicrobiotaLoadsFoldChange_ori
1,taxa570,-2.1802284251385906,TaxaFoldChange
2,taxa207244,8.201635534890642,TaxaFoldChange
3,taxa292632,7.711668065214878,TaxaFoldChange
4,taxa35832,7.746769280258127,TaxaFoldChange
5,taxa1578,-4.948452647671863,TaxaFoldChange
6,taxa447020,-6.248124241065017,TaxaFoldChange
7,taxa135858,6.9657839085464985,TaxaFoldChange
8,taxa29521,7.399757753555026,TaxaFoldChange
9,taxa189330,7.141690615171356,TaxaFoldChange
10,taxa1730,-2.2257121330663976,TaxaFoldChange
11,taxa100883,3.39342464948591,TaxaFoldChange
12,taxa946234,6.863122632957666,TaxaFoldChange
13,taxa561,-5.691938356762093,TaxaFoldChange
14,taxa846,0.5127664832212773,TaxaFoldChange
15,taxa2316,2.7043307196813267,TaxaFoldChange
16,taxa644652,3.440002840126727,TaxaFoldChange
17,taxa2172,-2.757498631169759,TaxaFoldChange
18,taxa61170,8.933086411797902,TaxaFoldChange
19,taxa33024,-3.3075596215538443,TaxaFoldChange
20,taxa1350,-3.9557885884721817,TaxaFoldChange
21,taxa830,1.5063004368170765,TaxaFoldChange
22,taxa1017280,4.524564500468144,TaxaFoldChange
23,taxa577310,-9.812638599954102,TaxaFoldChange
24,taxa577309,0.5922879564746513,TaxaFoldChange
25,taxa216851,-7.110477630982466,TaxaFoldChange
26,taxa836,-9.222878260592276,TaxaFoldChange
27,taxa32207,2.5049865573973022,TaxaFoldChange
28,taxa117563,1.611174196978343,TaxaFoldChange
29,taxa1485,-5.24441194392905,TaxaFoldChange
30,taxa40544,9.606574535519224,TaxaFoldChange
31,taxa572511,-1.3901227456878968,TaxaFoldChange
32,taxa1301,-1.5089384446622347,TaxaFoldChange
33,taxa39948,-8.528802612677001,TaxaFoldChange
34,taxa29465,1.2577448168715792,TaxaFoldChange
35,taxa674963,-1.3324991563892024,TaxaFoldChange
36,taxa283168,-9.588007076318801,TaxaFoldChange
37,taxa724,7.847985021750323,TaxaFoldChange
38,taxa244127,-7.038811955830394,TaxaFoldChange
39,taxa1348911,-3.18043872129969,TaxaFoldChange
40,taxa459786,-8.96280218017981,TaxaFoldChange
41,taxa102106,3.00319962141292,TaxaFoldChange
42,taxa84108,-7.262260214574949,TaxaFoldChange
43,taxa1357,-5.987057774376089,TaxaFoldChange
44,taxa133925,5.952693186847246,TaxaFoldChange
45,taxa904,2.1239335986209973,TaxaFoldChange
46,taxa239759,-4.366195914972551,TaxaFoldChange
47,taxa906,3.728700416541189,TaxaFoldChange
48,taxa841,4.8602294432973485,TaxaFoldChange
49,taxa816,7.204282661832945,TaxaFoldChange
50,taxa52225,7.707499877957847,TaxaFoldChange
51,taxa838,-9.6898578495782,TaxaFoldChange
52,taxa191303,-2.168852754255424,TaxaFoldChange
53,changedTaxaCount,53.0,changedTaxaCount
54,totalTaxaCount,61.0,totalTaxaCount
55,MicrobiotaLoads,5.952767992225282,MicrobiotaLoadsFoldChange
56,taxa100883,0.3545394797735013,ranksums_on_loads
57,taxa1017280,0.0004465330677056216,ranksums_on_loads
58,taxa102106,5.939080177139097e-07,ranksums_on_loads
59,taxa117563,0.04122683333716368,ranksums_on_loads
60,taxa1263,0.7188420358513145,ranksums_on_loads
61,taxa1301,0.029791013545681443,ranksums_on_loads
62,taxa133925,0.009023438818080327,ranksums_on_loads
63,taxa1348911,1.5760459675736459e-06,ranksums_on_loads
64,taxa1350,0.08647626549366562,ranksums_on_loads
65,taxa1357,0.030368472234253974,ranksums_on_loads
66,taxa135858,3.4359576028665665e-05,ranksums_on_loads
67,taxa1485,7.476475346732556e-05,ranksums_on_loads
68,taxa1578,0.0031143075315550827,ranksums_on_loads
69,taxa158846,0.7728299926844475,ranksums_on_loads
70,taxa1678,0.9665922320128412,ranksums_on_loads
71,taxa1730,2.620751136308651e-10,ranksums_on_loads
72,taxa189330,5.560891960028728e-20,ranksums_on_loads
73,taxa191303,0.5270892568655381,ranksums_on_loads
74,taxa207244,2.5017605730985617e-12,ranksums_on_loads
75,taxa216851,4.105716207232442e-17,ranksums_on_loads
76,taxa2172,0.042338613161894266,ranksums_on_loads
77,taxa2316,,ranksums_on_loads
78,taxa239759,7.277500418220276e-15,ranksums_on_loads
79,taxa239934,0.4490545358098671,ranksums_on_loads
80,taxa244127,8.341029300148263e-08,ranksums_on_loads
81,taxa283168,2.1068709111519115e-16,ranksums_on_loads
82,taxa292632,7.708584563794048e-21,ranksums_on_loads
83,taxa29465,0.1289015087660543,ranksums_on_loads
84,taxa29521,0.0081509715935027,ranksums_on_loads
85,taxa32207,0.06407750645105953,ranksums_on_loads
86,taxa33024,0.00160938580023614,ranksums_on_loads
87,taxa33042,0.10433807830005697,ranksums_on_loads
88,taxa35832,9.521076015899789e-09,ranksums_on_loads
