,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.0025387387634360284,,0.014869247947884983,,,0.00042907974781157635,,,,0.03226829972834764,,0.0010716840364768552,0.12189479423514195,0.009499862168538178,,,0.03143653889207873,0.0055681879909452595,0.054833772211045094,0.09723022220056178,,0.005407968435326077,0.2380783400522998,,,,0.0030112747658768897,,0.028816268884560178,0.03449949411030679,0.0002463197984360825,0.0026112335433549744,,0.0014063378104444259,,0.021193249862803118,,0.005069456395760577,0.007039913249944031,,,,,,0.10482095363126251,0.10153533587471195,,0.020004091792199905,0.053347426156096285,,,0.0012719077143482295,,,,Control
1,,,0.0015939843428685895,,0.02529511491695564,0.025238998712371577,,,,0.0013615029238775063,0.010784560351861795,0.0006377763938712176,0.005313179666937642,0.002342876910373695,0.1750916911384395,0.009421738240534753,,0.002867203183584924,0.040199193245841446,,0.17969565533731577,,0.000662333575624095,0.008054755614943798,0.049453597632200585,0.004493761308861256,,,0.06283868235092599,0.0016428957544590312,0.019028670103792656,0.05798153563769673,,0.00353298694176934,7.336711738566273e-05,0.00021654969363901007,,,,0.022135255071489307,0.011329689196392611,,,,,0.0009287079644724555,0.25855465155134927,0.00027845002780948623,,,0.018950635092354794,,,,,,,Control
2,,,0.0018972032818106125,,0.08669936484301384,,,,,,0.011051785568874319,,,0.03078307361472793,0.0351086472419197,0.015437704926205793,,,0.04044150639560874,0.005573930478395189,0.08214850741431945,0.05103856975010844,,0.023073776757774524,0.18699282581708743,0.00024273316925388163,,,0.007432288143902442,0.0007625789168429606,0.025257232762932885,0.03369171703440517,,0.006667216460237877,,0.0030958086618661515,0.012656504210283161,0.008491714043084981,,0.007787922877118228,,,0.0009085096411911437,,0.004708421064876749,0.00015579792635037328,0.28324166875782103,,,0.012160339747499338,0.010286298424072818,,,0.0029406339272211794,,0.009265718141193636,,Control
3,,,0.0015393940997331483,,0.01507192539982089,2.988918684952521e-05,,0.015844500293691558,,,,0.0005210412302146963,,0.026491614315991518,0.05661183650170495,0.002836241487261704,,0.0005798098340877493,0.04229966191896457,,0.08937674683868838,,,0.009534246697068144,0.037380669188600474,,,,0.0052883665327139685,0.005396310927113099,0.25050975705240924,0.012742689342192517,0.11102419236842222,0.01745104408685354,0.00015873581664680282,0.009698738201723133,0.00042491114277973686,,,0.0054037832238254795,0.009635627587598289,,,,,,0.268154474991889,,,,0.004867494469238221,,,0.0011262972639175823,,,,Control
4,,,,,0.01743338623158199,,,0.003870544553231741,,,,,,,0.06716363040817273,0.013029546548723243,,,0.008480970357310894,0.009503908253883404,0.04860022650842844,,,0.0034663131561594378,0.13248018734962944,,,,0.001948367985420321,,0.008630755813837295,0.003345874709724937,0.05288005140670528,,,,,,,0.010381373336989614,,,,,,,0.5161076692362657,,,,0.10267719414393561,,,,,,,Control
5,,,,,0.13247006904067182,,,,,,0.014097039029968842,,,0.0007621600548865746,0.03941163326341466,0.033191204420082054,,,0.0033461514636118775,0.011102482104433035,0.013421901013971445,0.0056763020287398,,0.0025187514430623516,0.23253797598212983,,,,0.007816470413728701,,0.029987752099605924,0.032285282681902366,,,,,,0.0014028717697849495,,0.014318472398766224,,,,,0.007534684763992299,,0.38427614823667733,,,0.004074203979446648,0.018082733414305985,,,,,0.011685710396817312,,Control
6,,,0.001076306562702531,,0.0050702643517605344,0.00018929711495497528,,,,,,0.0005408201466071437,0.0006843276883008143,0.006897117370249458,0.026807631461361645,0.0038280083246450564,6.018058200057162e-05,0.0008599382494897732,0.039836928737334916,,0.049639620962969824,0.00625918307375845,0.0001779251989582118,0.013661495296253507,0.1165460371388662,0.002141039936558798,,,0.0029182550449039736,0.0001297203515029044,0.019893808444603683,0.02256852334161236,,0.02309535502517924,,0.0006923786022808241,,,,0.004126495960453911,0.01203048076032832,0.00028782017478534255,0.0002061033978882453,,,0.0006292795639624988,0.1295693968657792,,,0.43951952145367307,0.06984671059782062,,0.0002100282184535,,,,,Control
7,,,0.005633442921124958,,0.07655810500307837,,,,,,,0.0005931422454900667,,0.022875713762590188,0.03392590550769193,0.03531701320284741,,,0.10410873737963114,,0.05710764686709025,,,0.0036230367756240264,0.19153685811667273,,,,0.034570857158953264,0.0006477684733226831,0.015638593681465713,0.009815920678290749,0.2500643845042594,0.0004474723046030895,3.048203873532736e-05,0.00043479660532701284,0.014595464111674918,,,0.012819256600417692,,,,,,,0.032426249562386565,,,0.01576504887186276,0.031017637330135562,,0.00012444317463894376,0.001592812274905737,0.013375880759898106,0.03535333008728124,,Control
8,,,0.0002175408240727762,0.00020528217255458744,0.08287109676246,0.006703774207696725,,0.0002474840876172046,,,,,0.0024467062661303004,0.0003832335810686229,0.13270492672190096,0.00964062557305428,,0.001615328539396744,0.00839295609845305,,0.02678615837474397,,,0.012988242245021308,0.08502108337340004,0.004239081887289739,,,0.08011068959436424,0.00016599419924629393,0.02144098438981307,0.004629248640118649,0.037658075060125175,0.00046984798769713693,,,,,,0.017556700031299756,,,0.00022326822683127427,,,0.00017332929400717736,0.4407356999564416,,,,0.02237264190519541,,,,,,,Control
9,,,,,0.036026996325403904,0.013837500299652524,,,,,,,,,0.09905767087294877,0.015465494835602063,,0.0015294869163146544,0.0008696470224208579,,0.0005496483439136695,,,0.008246236011766927,0.03749373247788162,0.001311521181253416,,,0.01220205222193102,,0.04716812752727946,0.013357250473048091,,,,,,,,0.050302744736540464,,0.0001955043862078857,,,,0.0006909634669686224,0.5722789083099536,,0.000193892809608542,0.00038002990683274235,0.08884259187447108,,,,,,,Control
