,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,taxa946234,condition
20,,,,0.07441479468028758,,,,,0.1677150611586265,0.0025230243033172255,0.0027901185397479753,0.0118245143647838,,0.011128344836930865,,,0.002184485951376942,0.23304844650108605,,0.069197013307493,,0.04533991385646303,0.06183590846941248,,,,,,0.022141208883706236,0.01820962688926573,,,0.0010167442013245904,0.2506805667899831,,0.02595022726619503,,,,Control
21,,,,0.9760613067344168,,,,,0.0007101535187056835,0.0005462220798481176,,,0.003794181378422879,0.0013364875324305713,7.906710099217959e-07,,3.474306445210404e-05,0.002033884163730161,,0.00014346606210954106,,0.001339364970357764,6.575166409580045e-05,,,,,,2.7600394958299152e-05,,,,,0.006816859958354342,0.006811182053151556,0.0002780057539564444,,,,Treat
22,5.922223631402791e-09,2.680803760776159e-05,3.132307226117663e-07,0.05946268694802435,9.301273136016998e-06,,0.0007379939973734555,2.4299110602609748e-06,0.0003333033930541253,2.4040640495839204e-05,1.3954264109330627e-10,0.12811158791281005,3.297138636019049e-05,0.0010010839135244473,9.542832830300188e-07,1.1619368101739096e-06,9.096998127553366e-06,0.0004827257807635039,1.3180345256930998e-05,1.6678149029294055e-05,2.183801656995848e-05,0.00035936743128447827,6.815409159211923e-07,,,3.816581183497013e-06,9.781706272330616e-06,1.0077996413794699e-06,2.44663130163116e-05,7.204963747460719e-05,2.9867982716655016e-06,2.2904540252520066e-06,1.3065407184898659e-05,0.0007591865751917537,0.8083494320653009,0.00011251335173199992,,,1.1921227291592091e-06,Treat
23,,,,,,,,,0.008832146924055083,0.003591054014592675,,0.8746903369947984,,0.006951476056727673,,,0.000132359459170083,0.004840210245554725,,0.018433054203939994,,0.008392908956279992,7.448035021800076e-05,0.0043450146879783595,,,,,0.002854336322207477,0.0011956556186573264,,,,0.05060372836723521,,0.015063237798585156,,,,Treat
24,,0.00030116847964882206,,0.9658838090859874,,0.00042167013763400534,,5.502710107150148e-05,0.0002923392460724562,0.00015468816838844462,7.876846049346954e-09,0.020624964175057957,0.002839598101255414,0.0038157163106443386,1.0622237105338722e-06,,2.2443860109870955e-05,0.0008024901219402869,,0.00023385903926632416,0.0005113172647870711,0.0005486760924516495,2.7347856766248548e-05,,,,1.6736692343767426e-06,,0.0001326922087352546,,,1.9645967536390334e-07,,0.0033091584118434022,,2.0090718801469473e-05,3.3900718878991263e-09,,,Treat
25,,0.0004270314972034195,,0.010969013097325182,8.785237994514505e-07,0.00011660634834088537,,1.3186929526705853e-05,0.0009827550956626688,6.218920279490408e-05,9.208342507136941e-09,0.39013881366048203,0.00041474277070885785,0.01021090005614753,5.052656617920038e-06,,1.7503286485113334e-05,0.0006890499557095168,,0.0002502335613919342,,0.005040971183255092,3.52812060563431e-05,,7.273451256663283e-05,,,,0.00021406041341332885,8.412054390892101e-05,,,,0.0029698035853263807,0.5764758742416278,0.0008021995872292279,,6.988876077563864e-06,,Treat
26,,0.0003846248700347523,,0.2107627934557116,,0.00024266066904276207,,1.2204617227878849e-05,0.0009178060313960938,6.850652780237458e-05,,0.26537686192798016,0.00010704653608303784,0.005743446304852309,2.909936121415056e-08,,3.590595392192277e-05,0.0011409410591423687,0.0001284396752136721,7.526893548117763e-05,,0.001013354197973495,2.6773679009533515e-05,,0.00010891982944740501,6.0232316245744575e-06,5.186889554037709e-06,2.018380081977061e-05,8.588930244699478e-05,,1.133313329811723e-06,,,0.0013124596403924222,0.5121249436187723,0.0002985867027117262,1.013066660941249e-08,,,Treat
27,7.098704867156103e-09,0.0006775655858028163,5.490361196726577e-07,0.7255591350027131,6.581532144064835e-06,,0.0002202378642803,0.0001081279095461473,0.00036620949320064275,2.7014724156519183e-05,2.7635266923919296e-10,0.25881977680237195,0.00018674041720353167,0.00951052557939748,7.751887019622869e-06,1.0797091371703424e-06,3.686024625856989e-06,0.0016137214419082702,4.432187077500606e-05,0.0001092257148723781,0.0004633448006249224,0.0006248356354007602,0.00010470446083904503,,,6.246860933165417e-06,6.925829934194758e-06,3.707886366726495e-05,2.6901236243514218e-05,,7.819220292810711e-07,1.910891075732211e-06,9.544856014291523e-06,0.0014334060179682904,0.0,2.196911288913638e-05,3.358873044608139e-09,8.81831756457481e-08,,Treat
28,,,,0.9098085561588347,,,0.08799726130911903,,0.0005012235154937434,0.00015284271416492507,4.524570713477865e-08,,,,,,,0.0001099078039767345,,,,0.0006751649591061968,,,,,,,0.0001567845285475533,,,,,0.0005469921051563433,,5.1221659893732875e-05,,,,Treat
29,,,,0.32429649758919976,0.00044156963618939733,0.003259958050653727,,,0.0033169575255048256,0.001582576616478415,,0.6102645139515804,,0.0009148376593081714,,,,0.009031325082748606,,0.0005819570625460317,,0.009816740070000626,6.0099323147943146e-05,,,,,,0.0017131785486507,,,,,0.0275335420054391,,0.007186246878552402,,,,Treat
30,,0.00046790686585340024,,0.3255990290404783,6.126353989973192e-05,,0.009868342446865203,8.015464206411241e-05,0.001460163320159065,5.529486829429213e-05,1.1109880434194975e-08,0.6511042116060318,,0.0030950936625778287,2.4857837433017503e-07,,2.099287845645821e-06,0.001160225389190371,7.146017664163412e-05,0.0018394681394481186,,0.0007572696018329571,2.1110036154750664e-05,0.0009592123737114062,6.118030913999991e-06,,1.4457068950711867e-06,,0.00014815759320735048,,,2.6120776787130028e-06,0.00024078447579391183,0.001930201128503009,,0.001068116301704475,,,,Treat
31,,0.0001530817123540406,,0.025375649824684373,1.6865576479511757e-06,,0.0017697315628552287,6.145041382367562e-05,0.00013982671221939385,3.4105943547457105e-05,1.0459147904617642e-08,0.24605211656168471,,0.007385582582716079,8.816839360292239e-07,1.0803966296905879e-06,2.7600083474030775e-05,0.0010383761544475157,0.0001139858559311575,3.720546327504224e-05,9.470623649739664e-05,0.0006573449271392164,3.532688925747196e-05,,0.00020576989596026536,,6.168802029720408e-06,,3.6765342794572036e-05,0.00010718652177920007,7.812648226466068e-07,1.836294557684215e-06,1.090271057621315e-05,0.001154408810067591,0.7148741233514085,0.0006223048035941059,2.181141108049448e-09,,,Treat
32,3.3134996728835585e-08,0.001285732414888243,1.0838028058161114e-06,0.28845892702020764,4.504915536023247e-05,2.3036859405566562e-05,0.014590631379263681,0.0006974860973409588,0.0010346122341503294,0.00043120946697479867,6.725280883214655e-09,0.6691942580465519,,0.015744612607344943,5.340098979562806e-07,7.10600219449747e-07,1.5207668826907388e-05,0.000988315662916854,5.685926813854764e-05,0.0003746264027959968,,,,0.0006013769277312366,,3.9892657016899657e-05,3.23604311184689e-05,1.259326989801319e-06,0.0008916418245403429,,,2.188595716605623e-05,1.2957611158319341e-05,0.0052889988494512,6.686958894038348e-05,7.821077741363378e-05,,,2.1613491106231956e-05,Treat
33,,0.0005181992213764184,,0.009495565326241946,,0.0002921930261857875,,1.6627738479151333e-05,0.0008438275683636021,4.8678772067678314e-05,2.265318578685503e-08,0.4373274450384875,0.0002850200286328613,0.009540533782808088,5.3223297078097535e-06,1.4389498911093371e-05,1.8296629035170915e-05,0.0006271800403706954,,0.0002479930626153712,0.0003045509948509482,0.004558969077105769,3.059410716238809e-05,,9.018670979710924e-05,,3.099732009584952e-06,,0.00026270403237108736,9.896812078509145e-05,,,,0.0024462621664837064,0.5321797486812422,0.0007263533212662816,,1.7268340456818826e-05,,Treat
34,,0.0018306774725946812,,0.13251721087406307,,,0.00834452960187032,0.00015587187917669217,0.0037625308935373535,0.0006453619900933773,5.958955046319137e-08,0.8055412836152002,,0.021541523879602092,,,1.9712218567615884e-05,0.0016554860259235255,,,,0.007221746735825583,0.0002963357797949079,,0.00039888401336347375,,0.00010729806342224345,,0.0005951853034442202,,,3.029848654723613e-05,,0.014686914183907048,,0.0004139666058189549,,,0.000235122787696988,Treat
35,,0.00030393545072889005,,0.19093347874994185,3.0104471042189868e-05,0.0004596650369721564,,3.778917937809382e-05,0.00042161646719144095,0.0001970189410838998,1.0739173110093018e-08,0.705370926293697,0.0009913280408398281,0.0009963863131931196,1.742164048935563e-05,,5.072886919861509e-05,0.0016529358994072832,9.7640021384316e-05,0.0002753503257567241,,0.0005292546409552493,3.083155927548753e-05,,7.765269936161052e-05,,2.742471242285866e-06,0.0001026443099160518,0.0001889410728425495,,,,7.470492904465027e-05,0.002305882845443339,0.09448768103932906,0.0003633279931117015,,,,Treat
36,1.7637279857751273e-08,0.0010800106150401058,,0.37347235704826215,7.768886441147076e-06,0.00107136919772843,0.0016851677261374713,0.00047936087829943315,0.00031957449995130625,3.46340617080676e-05,1.7530536965074524e-09,0.614127332767802,,0.005749552221768679,2.590579794255846e-07,,2.348222526906503e-06,0.0003900882534988379,6.047670488537194e-06,0.0003102629797588624,6.856498491381152e-05,0.000337152994756549,1.9778461710947482e-05,,5.745278311960165e-05,3.625074405798061e-05,3.998231866436266e-05,1.2706022676160022e-05,0.00012596517457452128,,,,,0.0003291627247718345,1.1569389969804926e-05,0.00021254413432041788,3.87676029149779e-10,,1.2716401063089374e-05,Treat
37,,0.00022354650745535693,,0.02570120082552929,1.372279791975131e-06,0.000343647487332827,0.0066284517915056575,1.6043714259207032e-05,0.0003791575926208773,0.00010764997812734899,1.1621846428907378e-09,0.1661086611671146,4.119408552364361e-05,0.0056698192452782105,2.6439060972498742e-08,,1.7592592181423215e-05,0.0018900164307731925,1.3850299651842198e-05,0.001267509659009404,0.000176729436950049,0.00019736387745687616,2.575725090306936e-05,,1.5532909964409792e-05,,8.497188903928729e-06,4.744935696847598e-06,0.00010055750103411266,0.0002064602041530679,,3.13881131148226e-06,1.9925481238801364e-06,0.0005211541627703958,0.7899994085138093,0.0003250549750969157,2.1181329312756354e-09,2.490170937136556e-06,1.3741373551631735e-06,Treat
38,,,,0.5522367504240888,,0.013830582377770042,,,0.0022172917860787513,0.0007347565739440696,,0.3315459942499716,0.0038324209647309527,0.045766908639838864,,,4.4323794990491625e-05,0.007470765633207747,,0.00015722132060975332,,0.0018050165852401278,3.3148883885518876e-05,0.004845147481387699,,,,,0.0005854219314077548,,,,,0.029104121269013516,,0.0057901280838342645,,,,Treat
39,,,,0.8970660591722529,,0.014681660656830941,0.0017447570785120773,,0.0008209954982709403,0.00025237064760590144,3.056675674796464e-09,0.06229919715452543,,0.002862430298589617,3.166738384143349e-07,,1.4336063435718307e-05,7.313968753671217e-05,,0.000304454347980106,,0.002574015655190179,,0.0028097593028700678,8.55128874105542e-05,,,,0.00011357259498732439,,,,,0.014173043556667582,,0.00012437566681986698,,,,Treat
40,,0.00046873962972321305,7.475476587162147e-07,0.18037847864491535,5.820648864021124e-06,,0.03436450430442303,0.0008137322485802178,0.00021067639564556384,0.0001477034906760311,1.2908821095692886e-09,0.7327572186825617,,0.019605997015994386,8.827807244239656e-07,5.039646227371182e-06,3.884132187726032e-05,0.0002388723585582675,6.566749837356148e-06,0.00016580166118034708,0.010233150746891014,0.0057353529732613335,0.0002448908410270923,0.002526056670346564,0.0003352612814590608,7.185853850347203e-05,0.00016555944386884233,2.5477159248115778e-06,0.0004304213297186027,,5.755396273115119e-07,5.09226909398994e-05,,0.010075856259135754,,0.0007144638828458507,3.467984074279678e-09,,0.0002034542001369709,Treat
41,,0.00021103775625170166,,0.5387151750479502,1.3165102116114778e-06,0.006637230057046272,0.009483479482633292,8.776147016303477e-05,0.0012623353886895494,6.563939678577763e-05,,0.40919559023143026,5.81379680809742e-05,0.014374847496411448,,6.38087967029295e-06,9.1578444269796e-06,0.0013064502712295954,,0.0006494495349461873,0.0024813808856784677,0.004454222199057114,8.65066574753564e-05,,0.00044049217043122427,,2.2680414761645953e-05,,0.00013535762431645865,,4.0168893200063446e-07,8.463279931788071e-07,,0.00872695420169996,,0.001587166687467091,1.8062604042487243e-09,,,Treat
