,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,1,1,0.029411764705882353,0.029411764705882353
1,taxa1017280,5,5,0.14705882352941177,0.14705882352941177
2,taxa102106,13,16,0.38235294117647056,0.47058823529411764
3,taxa117563,1,0,0.029411764705882353,0.0
4,taxa1263,32,32,0.9411764705882353,0.9411764705882353
5,taxa1301,13,19,0.38235294117647056,0.5588235294117647
6,taxa133925,3,2,0.08823529411764706,0.058823529411764705
7,taxa1348911,12,13,0.35294117647058826,0.38235294117647056
8,taxa1350,2,2,0.058823529411764705,0.058823529411764705
9,taxa1357,4,3,0.11764705882352941,0.08823529411764706
10,taxa135858,6,8,0.17647058823529413,0.23529411764705882
11,taxa1485,14,17,0.4117647058823529,0.5
12,taxa1578,6,8,0.17647058823529413,0.23529411764705882
13,taxa158846,4,2,0.11764705882352941,0.058823529411764705
14,taxa1678,15,18,0.4411764705882353,0.5294117647058824
15,taxa1730,32,34,0.9411764705882353,1.0
16,taxa189330,30,32,0.8823529411764706,0.9411764705882353
17,taxa191303,2,5,0.058823529411764705,0.14705882352941177
18,taxa207244,16,18,0.47058823529411764,0.5294117647058824
19,taxa216851,30,29,0.8823529411764706,0.8529411764705882
20,taxa2172,9,15,0.2647058823529412,0.4411764705882353
21,taxa2316,0,1,0.0,0.029411764705882353
22,taxa239759,27,30,0.7941176470588235,0.8823529411764706
23,taxa239934,12,17,0.35294117647058826,0.5
24,taxa244127,7,10,0.20588235294117646,0.29411764705882354
25,taxa283168,23,26,0.6764705882352942,0.7647058823529411
26,taxa292632,32,32,0.9411764705882353,0.9411764705882353
27,taxa29465,9,19,0.2647058823529412,0.5588235294117647
28,taxa29521,1,3,0.029411764705882353,0.08823529411764706
29,taxa32207,2,0,0.058823529411764705,0.0
30,taxa33024,9,9,0.2647058823529412,0.2647058823529412
31,taxa33042,24,28,0.7058823529411765,0.8235294117647058
32,taxa35832,12,11,0.35294117647058826,0.3235294117647059
33,taxa375288,30,32,0.8823529411764706,0.9411764705882353
34,taxa397864,24,26,0.7058823529411765,0.7647058823529411
35,taxa39948,11,11,0.3235294117647059,0.3235294117647059
36,taxa40544,15,18,0.4411764705882353,0.5294117647058824
37,taxa447020,6,4,0.17647058823529413,0.11764705882352941
38,taxa459786,14,16,0.4117647058823529,0.47058823529411764
39,taxa52225,5,4,0.14705882352941177,0.11764705882352941
40,taxa561,20,9,0.5882352941176471,0.2647058823529412
41,taxa570,1,0,0.029411764705882353,0.0
42,taxa572511,27,32,0.7941176470588235,0.9411764705882353
43,taxa577309,15,15,0.4411764705882353,0.4411764705882353
44,taxa577310,8,9,0.23529411764705882,0.2647058823529412
45,taxa61170,8,10,0.23529411764705882,0.29411764705882354
46,taxa644652,2,1,0.058823529411764705,0.029411764705882353
47,taxa674963,2,3,0.058823529411764705,0.08823529411764706
48,taxa724,7,12,0.20588235294117646,0.35294117647058826
49,taxa816,33,34,0.9705882352941176,1.0
50,taxa830,5,14,0.14705882352941177,0.4117647058823529
51,taxa836,1,3,0.029411764705882353,0.08823529411764706
52,taxa838,14,18,0.4117647058823529,0.5294117647058824
53,taxa841,33,34,0.9705882352941176,1.0
54,taxa84108,4,1,0.11764705882352941,0.029411764705882353
55,taxa84111,3,2,0.08823529411764706,0.058823529411764705
56,taxa846,5,5,0.14705882352941177,0.14705882352941177
57,taxa872,6,8,0.17647058823529413,0.23529411764705882
58,taxa904,6,5,0.17647058823529413,0.14705882352941177
59,taxa906,4,5,0.11764705882352941,0.14705882352941177
60,taxa946234,6,5,0.17647058823529413,0.14705882352941177
