,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,2,1,0.08,0.04
1,taxa1017280,4,6,0.16,0.24
2,taxa102106,12,13,0.48,0.52
3,taxa117563,2,1,0.08,0.04
4,taxa1263,22,22,0.88,0.88
5,taxa1301,11,14,0.44,0.56
6,taxa133925,0,2,0.0,0.08
7,taxa1348911,11,13,0.44,0.52
8,taxa1350,2,1,0.08,0.04
9,taxa1357,2,1,0.08,0.04
10,taxa135858,6,4,0.24,0.16
11,taxa1485,11,14,0.44,0.56
12,taxa1578,1,6,0.04,0.24
13,taxa158846,3,3,0.12,0.12
14,taxa1678,14,13,0.56,0.52
15,taxa1730,24,23,0.96,0.92
16,taxa189330,23,22,0.92,0.88
17,taxa191303,3,4,0.12,0.16
18,taxa207244,14,12,0.56,0.48
19,taxa216851,20,21,0.8,0.84
20,taxa2172,7,9,0.28,0.36
21,taxa2316,0,2,0.0,0.08
22,taxa239759,19,19,0.76,0.76
23,taxa239934,13,10,0.52,0.4
24,taxa244127,7,11,0.28,0.44
25,taxa283168,18,17,0.72,0.68
26,taxa292632,25,23,1.0,0.92
27,taxa29465,12,14,0.48,0.56
28,taxa29521,3,1,0.12,0.04
29,taxa32207,1,1,0.04,0.04
30,taxa33024,5,5,0.2,0.2
31,taxa33042,20,20,0.8,0.8
32,taxa35832,8,10,0.32,0.4
33,taxa375288,21,22,0.84,0.88
34,taxa397864,20,19,0.8,0.76
35,taxa39948,11,7,0.44,0.28
36,taxa40544,13,6,0.52,0.24
37,taxa447020,6,8,0.24,0.32
38,taxa459786,14,13,0.56,0.52
39,taxa52225,6,2,0.24,0.08
40,taxa561,12,12,0.48,0.48
41,taxa570,3,2,0.12,0.08
42,taxa572511,22,23,0.88,0.92
43,taxa577309,11,11,0.44,0.44
44,taxa577310,7,6,0.28,0.24
45,taxa61170,10,9,0.4,0.36
46,taxa644652,2,3,0.08,0.12
47,taxa674963,0,4,0.0,0.16
48,taxa724,8,7,0.32,0.28
49,taxa816,24,25,0.96,1.0
50,taxa830,8,7,0.32,0.28
51,taxa836,0,2,0.0,0.08
52,taxa838,8,12,0.32,0.48
53,taxa841,25,25,1.0,1.0
54,taxa84108,0,2,0.0,0.08
55,taxa84111,6,3,0.24,0.12
56,taxa846,5,3,0.2,0.12
57,taxa872,6,9,0.24,0.36
58,taxa904,2,3,0.08,0.12
59,taxa906,2,1,0.08,0.04
60,taxa946234,5,5,0.2,0.2
