,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.027021264555974568,,0.0015598790656691204,,,,,0.05742743738051066,0.006817713322581818,,0.011043442586507251,0.003304676100514537,0.03789595686459963,,,,0.2201008863936752,,,0.0023681625823036533,,0.01928573160824068,0.042254665389419056,,,,,,0.1658229152772557,0.05788326522693376,,0.0004077289648231457,,,0.32312848868463706,,,0.02367778599635419,,,,,,,Control
1,3.060839932738043e-05,0.003865904602546747,0.059951864040891124,0.07841978186839196,0.0020774388251816158,,0.00046401483146994076,0.02222701186989475,0.005428845993201109,0.056498960270935344,0.007889633764125298,,0.09543454468199257,,0.039830029858068425,,0.00044626621102663336,0.010956531609230217,0.18243775069926377,0.00560962685172845,,0.04150573344207817,0.008496275234127685,0.02610673276380455,,0.0527437985576217,,0.00029938840592093986,0.010465946986677483,,0.0013295523457830872,0.010544487289118226,,0.0002507125486572584,,0.0007393841462520334,0.25044578795478717,,,0.02402823114697962,0.0012920358007741802,,,,,0.0001831190001426266,Control
2,,,,0.00030484864280276065,0.003175925678906444,,,,,0.09800724823565386,0.014007235922682751,0.00038436991448641576,0.005497536379699196,,0.004296919089414744,,,0.002368297382877993,0.03461873911071619,,,0.002644928800244618,,0.04597355584240218,0.0012434048648548813,0.046634146741885235,6.002573410959775e-05,,,,,0.01232641275952152,0.00927679764247647,,,,0.619193664565937,,0.06105868977674531,0.03892725291458287,,,,,,,Control
3,7.45330173187262e-05,,0.05673103841661978,9.139888980141898e-05,0.0,,0.03454080187831282,,0.010750024339372864,0.00035266842341055807,0.0037016045403332693,0.0006311068092475881,0.05306296363475509,,0.09436576845964692,0.00011331442470407968,0.0016398273742603761,,0.06483503964792946,0.00020037060482432632,,,,0.00011654620865285912,,0.004135673521953711,,,0.007277472486409337,,0.0006243402616048313,0.043014236412267357,,,0.0033990287681287925,,0.5429326338675607,5.797012458123148e-05,,0.0721935087195551,0.0023789969592952773,,,,,0.0027791322094535336,Control
4,,0.0024568643773193364,0.024107079610144622,0.02498352945800964,,0.010018982581147874,0.0010404387121817316,0.004846884354889099,0.0038817863444159236,0.16690626920624888,0.007951924443103232,0.0016856458356450782,0.04340699251793129,,0.20081572688012925,,,0.008111818704066227,0.05296277309468894,0.004371603270605374,,0.06094827328529272,0.0023218448317302277,0.01850760715884072,0.055099951315166124,,0.004324310601869841,0.00018006018248009306,0.0003290013794718698,,0.0001641935944844055,0.02443208875134661,0.011643721191906277,,,0.0007233116824356667,0.2469404100090122,0.0001796507221447205,,0.01665725590329202,,,,,,,Control
5,,0.009691616014207404,0.016773712811485625,0.00019181376192230055,0.00018552478612156938,,0.0013298140765739604,,0.004860363943029589,0.17489946007114046,0.01216906673932124,0.0009751969894875711,0.06587519568097486,0.001443218511174242,0.024570927018363102,,0.0,0.003484295463792186,0.27328440036796603,6.430984931715417e-05,0.03196757404077143,0.04402962675638667,0.00020063861506203624,0.011736750370567754,0.0013359001821875716,,,,0.0008423170169237354,,0.00015621004408267728,0.014335010292111771,0.0118752092732774,0.0001262866914824242,9.595759850793035e-05,6.897586362092244e-05,0.2533655910455534,,0.00011157860291619811,0.039677452632093595,,6.238258253951074e-05,,,,0.00021362230703773926,Control
6,,0.0018197890321121736,0.0054897429375402144,0.00666898013982501,,,0.00020271015914383907,0.0002331882759071408,0.017758412241484462,0.06807686253765914,0.005166347618058469,0.00044254634642552535,0.08044831877900983,,0.03417312818083384,0.00013428780976582275,0.00011137808441354224,0.007203063112100048,0.19321489618979568,0.004472612497234725,,0.08496368246016088,0.0006583477771992394,0.0368687028298727,0.002692813208929434,0.12296283705038519,,5.553562886735853e-05,0.0025362293271689812,,0.00010452562191977977,0.01048355168653932,,6.842234937801632e-05,0.0004914340639183384,0.001999282639224907,0.21157949567307904,,,0.09869888101332988,,5.839934453639359e-05,,,,0.00016159538418126422,Control
7,,,0.06025682723597033,6.180875319259236e-05,0.00014012735698754668,,0.049905770027687014,0.0014676225319837082,,0.21268299105661395,0.021683109102045735,,0.003777969750651727,0.0017487027384889195,0.007842798155519493,,,0.004069162240650885,0.2792063384618433,,,0.08550967559794552,2.847949228907427e-05,0.012767273843938987,0.005237750103599313,0.022686082526139222,0.00031595726590270086,,,0.001976332303668984,0.001183962661321878,0.004750090391432048,0.004550630758842264,0.0008096017989133215,,0.0005198539208418703,0.14685615297367177,0.03760438353043344,,0.018359882548922814,,,,0.0011892251762013807,0.012811437694300303,,Control
8,,0.0006059843540563247,0.008559390935016285,,0.00022070482356517014,0.0038897467949351957,,0.0002733205321858021,0.0005389093667307862,0.08847180787072763,0.0019748964831118134,,0.015991158954365214,0.00043960223729222687,0.0013042470215141014,0.0005356961936852514,,0.000818455421692312,0.04790188335117482,,0.003089064236650999,0.00033919057961926525,0.00042775366168681743,0.0044827780451517085,0.00048287966174927346,,,,,0.010208953647267704,,0.0014280545954248635,0.006026105223585131,,,,0.04328505574302969,0.18039858005866652,0.5595198635847384,0.006869864383011031,,,0.00030816337739831987,,0.011607888861967407,,Control
9,,0.004719455024074285,0.0031463033493828564,0.008652362077728964,,,0.013634013028574598,0.004719455024074285,0.059517543825566274,0.006030410771994364,0.0002621919457819048,,0.010749865796068648,,0.10304154217900355,0.0002621919457819048,0.022810671416099597,0.02045097973296745,,0.0005243838915638096,,0.0015731516746914282,0.0007865750411478254,0.03303616128258333,0.05427370490992817,0.0068169905903295224,,,0.023335047345684517,,,0.0023597235310476986,0.04457259097302937,0.02490825475422817,,,0.27975845980321074,,0.2653385198385697,0.0034084913141753173,,,0.0002621919457819048,0.0007865750411478254,0.0002621919457819048,,Control
10,,,0.24880779909903084,,,0.05188376022397269,,,,0.030347817054181096,,,0.03261052729830189,,,,,,0.18457272212222048,,,,,,,,,,,,,,,,,,,0.19867188091991791,0.08911946999688371,0.1639860232854914,,,,,,,Control
11,,,0.07668214026943719,0.034332977194856874,,,,,0.0015606643005972487,0.1819632235853729,0.019637966817718507,0.0028616954647607126,0.007415969740510138,0.011422118246161279,0.022777511697306855,0.0007723497361709794,,0.013646141628494353,0.018999987719362885,0.00235297007208734,,0.09892155538362664,,0.034632522401928885,0.03771844183276229,0.009847228874233997,,,,,0.00078544908243173,0.01349058689164794,,,,,0.3444810816785175,0.03782487402113089,,0.027872543360882893,,,,,,,Control
12,,,,,,,,,,0.17993838519405528,0.015432793863013963,,,,,,,,0.0018857149716084848,,,0.0012843368880962741,,0.08258807005037458,0.0007666756792001915,0.033084135764154,,,,,,0.0061160110404552895,,,,,0.6678623023218768,,,0.01104157422716508,,,,,,,Control
13,0.0003112077694294416,0.005939657258668289,0.037870019562787474,0.0033222137596731383,2.6810812385826405e-05,,0.0029296629971938687,,0.05143710001303107,0.13032988832942533,0.031800152811513306,0.0003633118010471797,0.07118837256547705,,0.06953025028550985,0.0024908762299586645,7.689138646501157e-05,0.004945937261484942,0.0728847381929229,0.0007017350743701583,,0.019306921276979767,,,,0.027295228120555983,,0.00025495564985766997,0.0023864658209693333,,4.137970666340754e-05,0.0657553890744624,,,0.0016140109056267495,0.0004913966632375806,0.3900447103177718,,2.70131581396817e-05,0.005767764540768216,0.0006990034066931116,,,,,0.00016693524693061723,Control
14,,,0.1135416948278408,,,0.06296096809278319,,,,0.07926571601474848,0.03569249453586573,,,0.03467120572803481,0.005229660007112213,0.0032678746337314376,,0.010011999259664396,0.1329027186537538,,,0.006551346225432193,,0.02359871730617661,0.02445509427841194,,,,,,,0.0018035282398520998,,,,,0.44544288082052474,,0.0024380124900439414,0.01816608888602367,,,,,,,Control
15,,0.001890433441820516,0.015622948306641087,,5.812176907600229e-05,,0.0356516488565687,,0.0003156490471185345,0.12423197324322117,0.008150992823641044,,0.02541193676595819,0.007298302701837767,0.051336383352052414,0.07701745139198073,0.0022210455363193874,0.0035299559190659956,0.2559495417541292,,,0.002851122157300918,,0.0333830676527213,0.039108519959178356,,0.002002401823578139,,0.0009584493478452499,,0.014859120364178175,0.006279492217281363,0.0070167531164363256,,,,0.1032837069107496,0.11403776103137947,0.012751570051185834,0.05457430537360692,,,0.00020734508512752485,,,,Control
16,,,0.036384177934472184,,0.007816017255293189,0.0213628693244907,0.000881919851756898,,,0.11714674367382813,0.002538885091762517,0.0001831252826649722,0.002288449449868837,,0.01333300037827394,0.0008229333690129617,,0.017390324963110326,0.02044426275785648,,,0.00251946271329805,0.00013749810785955834,0.037404623533160826,,0.044950371712467005,,,0.00013297649594190466,,0.0005305700529737664,0.00834884811422578,,2.47661016398756e-05,0.00010800486648759025,,0.6621777336715088,,,0.003072435298045646,,,,,,,Control
17,,0.0016423913795691268,0.015246538067211627,,3.018130427744281e-05,,0.03730612449798176,,0.0007135795240276208,0.12816587400941554,0.010283593493805058,,0.02642683132177142,0.006782765438727939,0.05267237157677194,0.08109777431680756,0.0019669674262430405,0.008235736107276346,0.23198143107956895,,,0.003042722601599975,,0.030892648149301725,0.036187180587547677,,0.001994303355033048,,0.0009268810650321745,0.0007915224882727341,0.021413381333462867,0.006061462752662992,0.007245037334883114,,,,0.10601360963419752,0.1115397353130101,0.01864706663635665,0.052692289205183984,,,,,,,Control
18,,,0.3680388073208597,,0.012470299353784456,,,,,0.07327291163947566,0.02542497198339701,0.004217236027447021,0.015468386019492028,,0.005086300278348678,,,0.005713994067379578,0.028388126314451517,,,0.025286004409091803,,0.029329775821470304,0.07642041293284263,0.05074416755158287,0.0034427393740952684,,,,,0.0641759222843701,,,,,0.1972414555618262,,,0.01471935405869111,,,,0.0005591350013940287,,,Control
19,,,0.06826457855104111,,0.011186906309359044,,,,,0.07011226186739968,0.021461845274383832,,,,,,,,,,,0.010188061073854823,,0.033562622826499536,,0.05796088069931992,,,,,,0.0095193919068685,,,,,0.7126251713007555,,,0.005118280190518105,,,,,,,Control
