,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa1263,6,7,0.8571428571428571,1.0,-2.22913307803085,-3.630293721009124,1.4011606429782741,0.31612690639593916,2.3293198066758847,0
1,taxa1730,7,7,1.0,1.0,-7.405385333429784,-3.2265849994361897,-4.178800333993595,-5.647745046971297,-2.6929328861270245,1
2,taxa189330,6,6,0.8571428571428571,0.8571428571428571,-8.95482724076025,-6.491884959909919,-2.462942280850331,-3.7075171510160865,-1.1878592848016192,2
3,taxa216851,6,7,0.8571428571428571,1.0,-3.4495644194185924,-6.386362575356912,2.9367981559383196,0.8019795629101246,4.830357518025418,3
4,taxa239759,6,5,0.8571428571428571,0.7142857142857143,-13.315110709804484,-6.777587144619121,-6.537523565185363,-8.147691753452376,-5.093250797509419,4
5,taxa283168,4,5,0.5714285714285714,0.7142857142857143,-18.670664445242796,-7.528269587525209,-11.142394857717587,-12.266299228972809,-9.827991782521142,5
6,taxa292632,7,7,1.0,1.0,-8.821718443395403,-2.8809104004060426,-5.940808042989358,-7.736008907279908,-4.081455298360994,6
7,taxa33042,6,5,0.8571428571428571,0.7142857142857143,-7.9235093109571295,-6.736080219656105,-1.1874290913010246,-4.053924269466289,1.5941853428792947,7
8,taxa375288,6,6,0.8571428571428571,0.8571428571428571,-14.946883961714112,-5.394364332615233,-9.552519629098882,-10.010998797799658,-9.056083043627265,8
9,taxa572511,6,6,0.8571428571428571,0.8571428571428571,-11.990581920052959,-6.222709056424315,-5.767872863628643,-6.397965752383551,-5.052066541890267,9
10,taxa816,7,6,1.0,0.8571428571428571,-1.8191367478578622,-3.032256595299321,1.2131198474414586,-0.01071482579951291,2.569113150270052,10
11,taxa838,6,4,0.8571428571428571,0.5714285714285714,-15.981628221383543,-3.9307904965236684,-12.050837724859877,-14.92713552235551,-9.200169300582687,11
12,taxa841,6,7,0.8571428571428571,1.0,-2.4388452036193713,-5.640158388384152,3.201313184764781,1.938863836760801,4.397608429373253,12
