"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa102106",-1.02300513454147,2.35520052707551,-0.434360099185162,0.664026967800213,1,FALSE
"2","taxa1263",0.97523654037786,1.91628261471021,0.508921039564585,0.61080757181723,1,FALSE
"3","taxa1301",2.92118818289993,2.70202023589385,1.08111262236109,0.279647019316946,1,FALSE
"4","taxa1348911",7.61796206903168,3.33156609526885,2.28660091116005,0.0222191280160231,0.755450352544785,FALSE
"5","taxa135858",4.3550974670391,3.87154846965463,1.12489808694752,0.260632222740762,1,FALSE
"6","taxa1485",-3.09567825545594,3.11487539042513,-0.993836949295566,0.320302254314028,1,FALSE
"7","taxa1578",6.61732962748511,0,Inf,0,0,TRUE
"8","taxa1678",0.755285772442672,2.21589182671882,0.340849568257607,0.733216832357402,1,FALSE
"9","taxa1730",3.40748634526023,1.62822706044383,2.09275869934958,0.0363707003434101,1,FALSE
"10","taxa189330",-1.00174627491445,1.57936422478813,-0.634271853947325,0.525903421695799,1,FALSE
"11","taxa191303",-3.89508978946995,0,Inf,0,0,TRUE
"12","taxa207244",-0.3904085295213,2.83001736845447,-0.137952697348466,0.890277802050546,1,FALSE
"13","taxa216851",1.09756046609452,1.84666201192079,0.594348320921432,0.55227916586703,1,FALSE
"14","taxa2172",7.62826347175082,3.29772071238898,2.31319269794216,0.0207120468641074,0.704209593379652,FALSE
"15","taxa239759",-0.674949410849933,1.9493027546978,-0.346251709347515,0.729153556834775,1,FALSE
"16","taxa239934",1.68025096153288,3.03754546555199,0.553160761077709,0.580153333295144,1,FALSE
"17","taxa244127",-1.53224114796361,2.64136619315185,-0.580094176996809,0.561851110342725,1,FALSE
"18","taxa283168",-4.36153543432439,1.49905125288519,-2.90953056203372,0.00361971994454474,0.123070478114521,FALSE
"19","taxa292632",2.105174433291,1.63266782349156,1.28940768171015,0.197256392249356,1,FALSE
"20","taxa29465",-0.57903650989944,2.69059100232039,-0.215207926214008,0.829605211486084,1,FALSE
"21","taxa33024",-6.03510940339846,0,Inf,0,0,TRUE
"22","taxa33042",4.52047617217607,1.57041053585385,2.87853148521971,0.00399531397020489,0.135840674986966,FALSE
"23","taxa35832",0.122417444543656,2.66821010486973,0.045879986857194,0.963405905551607,1,FALSE
"24","taxa375288",3.0194200921963,1.9334669724958,1.56166106540661,0.11836785551923,1,FALSE
"25","taxa397864",-1.34137721786366,2.46783978164373,-0.543543072707183,0.586755943004587,1,FALSE
"26","taxa39948",-2.52385328920734,3.57092339529761,-0.706778894369699,0.47970389241693,1,FALSE
"27","taxa40544",4.24450851956588,3.41152050551478,1.24416913593354,0.213437320421015,1,FALSE
"28","taxa459786",-2.74530262354437,2.31209933012711,-1.18736361702654,0.235084224581732,1,FALSE
"29","taxa52225",7.15576103875753,0,Inf,0,0,TRUE
"30","taxa561",-0.817836590215494,2.97601004631142,-0.274809754499704,0.783462403530046,1,FALSE
"31","taxa572511",3.34560013048498,1.72473573353323,1.93977550614743,0.0524069786363796,1,FALSE
"32","taxa577309",2.66049375228564,3.68037097893082,0.722887384863179,0.469749074524158,1,FALSE
"33","taxa577310",-7.31489765767735,0,Inf,0,0,TRUE
"34","taxa61170",-7.17554899882865,0,Inf,0,0,TRUE
"35","taxa724",-0.173129064436954,2.82402560585928,-0.0613057700602099,0.951115695604483,1,FALSE
"36","taxa816",2.65135678367437,1.6999201724659,1.5596948766296,0.118832003456145,1,FALSE
"37","taxa830",0.426924045377889,3.62571260274788,0.117749003341944,0.906266537772431,1,FALSE
"38","taxa838",3.87082976040923,3.4714768330766,1.11503833859053,0.26483399299422,1,FALSE
"39","taxa841",1.83124941742225,1.59691571846944,1.14674143177537,0.251488501488849,1,FALSE
"40","taxa846",3.84454023874834,0,Inf,0,0,TRUE
"41","taxa872",0.233079447850089,2.57792750401694,0.0904134997927222,0.927958629347209,1,FALSE
"42","taxa906",4.4332233345031,0,Inf,0,0,TRUE
"43","taxa946234",-3.69988533548251,0,Inf,0,0,TRUE
