,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa946234,condition
0,,,0.06336425188353498,0.008277856355118688,,0.0023058408927486354,,,,0.04554528376048801,0.0007711583675583219,,0.005535627516581196,,,,,,0.029379534746487492,0.00038769406625875234,0.03299216668162559,0.00027493472234687996,,0.0012238463831898826,0.0021432528543176097,,,,,,,0.03970428784685363,0.001687779383712929,,,0.008379164384141066,0.009023429802923904,0.10138736290661193,0.5857213451477891,0.061895182297711494,,,Control
1,,0.0006548923722346757,0.06943102983556346,6.442141414743539e-05,0.009103133051576676,,,0.01784707858274297,0.009761311033276068,0.1245210784168197,0.003171434535815548,0.0018245693416729925,0.07973317565537055,,0.07646774922022513,0.0038445151033013225,,0.0031388131275587425,0.10627573702967529,0.0008912215673037738,,6.99365443203488e-05,0.002382653577893763,0.023217641939208944,0.02189248523617255,0.052182753577764696,0.01820485798481133,0.0006114753900223785,0.0042227122213289794,,0.0012915965492182537,0.009371731625317079,,,0.00010220592299165068,,0.32473321144504513,0.0003921609582526941,0.0004478989759576701,0.0341465177644103,,,Control
2,,0.00047063285465547277,0.04960679187805935,,0.006159195796856159,,0.001393442373587772,,0.004239751997476978,0.11639163224722372,0.003497143853835085,,0.029012015791197613,0.0005628123989092592,0.04193013216457648,,0.0004942608346457172,0.0009173335064023713,0.07213551305674061,,,0.024706551643361496,0.0012182099726300779,0.06062767272509706,0.02582933702727561,,0.020126475607913443,,0.0010526112974194796,,,0.009834310057913902,,,4.4822176633854535e-05,,0.4440792642672943,,,0.08567008647029414,,,Control
3,,0.0017572022156046054,0.0015520111847348713,,0.0005646140199351057,,,,0.0011209953880476071,0.10921915277467463,0.004412805587698792,0.000593271985140376,0.03931706088910972,0.00367051218349101,0.037375614009930884,0.023281939354326663,,0.009847293687661109,0.042166183684426414,,0.09234117443050892,0.013004255134673678,0.00014328982602635116,0.09359441330163104,0.012111272938877458,,0.0056098748470185715,,0.00010389815021692516,,,0.020433129191357674,0.006868636889616604,,,,0.2066874977073628,,0.22048708953456966,0.05373681108335863,,,Control
4,,,0.036384177934472184,,0.007816017255293187,0.0213628693244907,0.0008819198517568978,,,0.11714674367382813,0.002538885091762517,0.0001831252826649722,0.002288449449868837,,0.01333300037827394,0.0008229333690129617,,0.017390324963110326,0.02044426275785648,,,0.00251946271329805,0.0001374981078595583,0.037404623533160826,,0.044950371712467,,,0.00013297649594190466,,0.0005305700529737664,0.008348848114225779,,2.47661016398756e-05,0.00010800486648759025,,0.6621777336715088,,,0.0030724352980456456,,,Control
5,,,0.03459585168719784,0.003342471202203814,0.005891959978917454,0.0291679799242487,0.15924350675172683,,0.0001505315684099448,0.06292361762096943,0.008920874533562904,0.0009509288417367768,0.0042864930623941165,,0.0069536036719139065,,,0.021903460509485374,0.19350619815256523,,,0.008817879249913991,,0.06194191208204762,0.04377330027056069,0.01898881587013087,0.0003926822155687223,,,,,0.015454269636980222,,8.28837785577024e-05,,,0.3015151378181516,,,0.01719564157275626,,,Control
6,,,0.08623338957059502,,,,,,,0.22672826574078267,0.02205230841760727,0.005401944932067549,0.004486696179755228,,0.0010223952808320865,,,0.005638909573402567,0.1986734742153173,,,0.006776836763247272,,0.041435374234872854,0.05437681146217329,,,,,,,,0.01223323490691037,,,,0.30853334622542455,,,0.026407012497012064,,,Control
7,,,0.057010611715811836,,0.0003901575127707297,,0.00010568669549683308,,,0.19844225323628706,0.0201585442566337,0.0012521995218616132,0.005337533457301155,,0.009579316189821023,,,0.01813811108940749,0.08967571951218027,,,0.005765965594665839,2.862982529309023e-05,0.07163588385143843,,,,,,,,0.03781563367143601,,2.5584099198080635e-05,0.0003944215293037432,,0.43671854282717293,,,0.04752520541392028,,,Control
8,3.9889189459810827e-05,0.00016952905520419597,0.06996635061946282,1.088812059234632e-05,0.00019669847761687328,,0.0031565373904166617,,0.00021277626316445003,0.003616484166841011,0.00043817053523965657,7.397816514612875e-05,0.03210560785019248,0.001303928759535755,0.09560431307966522,0.0018202495435129997,0.00041283275928176655,0.004468708558998959,0.5482107663364547,0.0005268018720240833,,0.009621333552588198,0.0006521678960406315,0.01694466311137306,0.05926271752836812,0.0008665722893871147,,5.0370277506648866e-05,0.0006783197370895381,2.9509859549349836e-05,7.591156973729304e-05,0.0059830731445624915,,9.57544063308214e-05,0.0005877549957139473,0.0,0.13685757035761062,4.579116136968077e-05,,0.005913979369962462,,0.0,Control
9,1.36246278773511e-05,0.0012339304526862757,0.04281278839630518,0.00024374058548231792,0.0004191576694032132,,0.0005662235056087385,,0.023236702663734978,0.19853587344483892,0.0065175811797405,0.0010973836306507646,0.06786948087362717,0.0002077755751296043,0.03572026795635791,,5.76041252167418e-05,0.01278410855462334,0.08202877521407698,8.926134881411641e-05,0.0,0.11170491780943233,0.0018822022688211209,0.027769796684486883,0.012504002234438974,,0.0021774359331928395,0.0002578661187963363,0.0020706428940953678,,0.00011140136911481194,0.005277239137464881,0.023672790936897538,0.00018152813024823676,0.0008083611936937208,0.00036746422833914584,0.2843249457719775,,8.715754598011365e-05,0.05272470517707809,0.0006432627617681722,0.0,Control
