,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa872,taxa946234,condition
0,,2.5236013144885283e-05,0.09353769306319448,0.0002767754612394329,,,0.07653908391630918,0.003625779059320429,0.0013502292886706509,0.10586507514279378,0.03376999159004732,0.001182194371876659,0.009210939627044553,,0.026329060787400535,,0.00042675534423871047,0.0013159657586284085,0.07359180482016059,0.0004022374290288423,,0.014398376524188515,0.00033422329604079775,0.06676648911866198,0.06869437690334423,0.03667449256635276,,,9.76613191623203e-05,,0.038906751290062935,0.018201423188038867,0.0001520315913850406,6.975808511594305e-05,1.959381508403695e-05,0.30166576152131713,,,0.02657023910814698,,,,Control
1,3.9890366618927124e-05,0.00016953405813044026,0.0699684153775735,1.0888441908737762e-05,0.00019670428233261767,,0.0031566305421406107,,0.00021278254234738929,0.00361659089193028,0.0004381834659721944,7.398034829581638e-05,0.0321065553101303,0.0013039672394258475,0.09560713443277427,0.0018203032604065517,0.0004128449422780289,0.004468840433852512,0.5482269444365861,0.0005268174183321064,,0.009621617485168822,0.0006521871419915916,0.016945163160757976,0.05926446641444828,0.000866597862568325,,5.0371763970328896e-05,0.0006783397548004292,7.591380994316233e-05,0.0059832497094210665,,9.575723211329191e-05,0.0005877723407931711,0.0,0.1368616091244736,4.5792512700298996e-05,,0.005914153895813281,,,0.0,Control
2,,,,,,,,,,,,,,,,,,,0.2297570689271207,,,,,0.03976281192884359,0.01099290329787099,,,,,,,,,,,0.4920781476234443,,,0.2274090682227205,,,,Control
3,,,0.005907040917096448,,,,,,,0.26252205969646203,0.004474966996604285,,,,,,,,0.13012164013426344,,,,,0.08093201856282606,0.011479156838272468,,,,,,0.03583819732317895,,,,,0.41363848376019513,,,0.05508643577110116,,,,Control
4,0.0009331833393502089,0.058937365635484226,0.055417676829335384,0.0003127028730624394,0.001112589277246622,,0.030435085597695807,,0.06352563057990979,0.11883337935500841,0.01049378026230783,0.0009424051398962859,0.05889419084201851,0.07826007678196885,0.03602182003761028,,0.002118289502709166,0.00046779679133737587,0.15678737619339794,,,0.04455837792720123,0.01089398544736998,0.009560177750205524,0.08817801847608699,,0.0023477865844808623,0.0020998459016170114,0.014162484981826241,0.0012310055797132965,0.0297815952771806,,,0.0029185950796454425,,0.05884032714337436,,0.00010605070627988897,0.04861869479036385,0.0008279709785745086,0.011761358664641362,0.000620375673099746,Control
5,,,0.07699480009354435,0.0325386118965633,,,,,,0.20213350922594472,0.0310463034459902,0.002874582604926575,0.0026753039025564666,0.0160694694683731,0.015243248812795863,,,,0.035312794544570585,0.0008409256997724876,,0.0014368349390227449,,0.048891939424953665,0.03449854075254534,0.0074383184244468,,,,,0.008631860942611586,,,,,0.4107494075895472,0.04962090396064646,,0.0230026442711886,,,,Control
6,,,,,0.003682592385183544,,,,,0.09070664851571301,0.015516598223380086,,,,,,,,0.02863780885243337,,,,,0.04556313476471403,,0.058722576171255945,,,,,,0.006379340454860615,,,,0.667334023118508,,0.05277814904110584,0.030679128472845592,,,,Control
7,,,,,0.010543936791836888,,,,,0.19986023404605924,0.018225243323042976,0.004236476881942854,0.0007647650940298053,,0.012667943250746957,,,0.011479519885003711,0.03970576546731052,,,0.0014718500086731937,,0.030833813031338964,0.025667256486189085,,,,,0.02463409334642726,0.00531123325197782,0.00552703120751709,,,,0.1791810959720925,0.4110183747884487,,0.01887136716736237,,,,Control
8,,,0.013183532414293826,6.83974507772105e-05,,,0.0012206861534696514,,,0.14194656095991404,0.004239625641340435,0.0004467684897720912,0.0006164917331568484,0.0005128284348020865,0.008751621517573778,,,0.0020305810795373937,0.027463456654716254,,,0.0011615370949966406,,,,0.044099485057646964,,,1.92081994010294e-05,6.0368626688949536e-05,0.012139988544189228,,,,,0.7217679104771886,,,0.020201639343595864,,,6.931212693916429e-05,Control
9,,,0.012232021600897309,,0.0014890482066340744,0.05054923582915821,,,,0.028046089237333927,0.026243326157603292,,0.0027494204237672347,0.008253569821057976,0.0022045794612822454,,,0.007190838994850605,0.13567734389571393,,,0.0010494594518166928,,0.024363384931416092,0.045511320022961516,,0.0004449993920689654,,,,0.004400583572958208,0.010631289674390913,,,,0.2112129025526876,,0.41337064427112025,0.014379942502280892,,,,Control
10,,,0.06826457855104112,,0.011186906309359044,,,,,0.07011226186739969,0.021461845274383832,,,,,,,,,,,0.010188061073854828,,0.033562622826499536,,0.05796088069931993,,,,,0.009519391906868504,,,,,0.7126251713007554,,,0.005118280190518105,,,,Control
11,1.840882085603458e-05,0.0016221120653751135,0.009820241424057562,0.0003818050469257116,9.214581047274765e-05,,0.0050752407156739315,,0.009743249836278457,0.005348932079892654,0.0018117941145270719,0.0044565619462415655,0.053429517557692575,,0.0070414248305295125,0.00015510194367653445,,0.007605995905512098,0.07947942295567757,0.00013404876181355563,0.040387427365251236,0.0012029808457744587,0.004952277928851025,0.06820051131771256,0.011175374733923887,,0.020832377718898936,,0.006539911594943291,0.0005143282158506456,0.002811972812307426,,8.960315565837825e-05,0.0003480385909908858,,0.5861999138955374,,,0.07031315234987581,3.915688414128902e-05,,0.0001769687750801114,Control
12,0.0001188646580186159,0.005580489016663636,0.16982220912033702,0.0008653226121915015,,0.005557905739822101,7.883983254500224e-05,1.3912911625588632e-05,0.014216374408146755,0.08224436234706384,0.003551825192532516,2.661600484895216e-05,0.0490867685790804,0.0034334646255148285,0.07487838300511633,0.06446446783516306,0.00020829040158308772,0.0021372450257308223,0.21216786956221917,0.0009752144503936144,,0.010035746101057744,0.0007434334081673229,0.02215127085374062,0.078355804365912,,,7.117764933090994e-05,0.0009105899840747571,0.002172128122994979,0.003536904098905074,,0.000337438516020617,0.0002512389548620787,0.0006453372993869044,0.18846046978861655,,0.0,0.002888441435312422,,1.159409302132386e-05,,Control
13,0.0,0.0010867020655400677,0.03049724071018233,0.00037167438142043886,3.012429347129128e-05,,0.001514170032755926,,0.0012686146123825487,0.11289078978366408,0.006575793836124055,,0.07964544979441762,0.00030347043528649426,0.02669309401632885,0.0016654279288476914,0.00011296610051734228,0.0022272884306696284,0.265347293326928,0.00015253075356238332,0.022348725397653934,0.14050437189416146,0.0009098809485800585,0.009875146471421644,0.0034749008947869797,,0.00673426459121599,1.9411076426923605e-05,0.003962087091665998,0.00010755645626721605,0.00636959092588395,0.01934966105396629,0.0002805590008153713,0.0003089861509925053,0.0002255079152111453,0.19018505968693858,,,0.06434146013935454,2.6517863971207118e-05,0.0005690733608221046,2.46085777652802e-05,Control
14,,0.00011550724480547491,0.12938851044283178,,0.0002241441702173157,,0.00029424289778048966,,,0.26195991104224575,0.034000995981614594,0.0376043711548352,,,0.00036337548667893374,,,0.006150868134632066,0.046292104725566705,,0.006650683870518954,0.024545718916125524,,0.0049993381950146605,0.012627217650537552,,,,,0.0004401298361546907,0.12363032400104214,,7.772048814048686e-05,0.0009911509212722585,,0.2656634425903766,,,0.0439802422496088,,,,Control
15,,,0.07589884874302148,,0.01101187064188888,,0.0002257759959093522,,,0.06665095963825289,0.01199441247037756,0.00010641862801413715,0.004271088064774743,,0.00814659171023963,0.000951950234196207,,0.0030047966616847505,0.003476107814407117,,,0.010111976268144451,,0.032986264173562055,,0.08218797902800774,0.0040641685269866504,,,,0.005397761437520079,,,,,0.6736018312429245,,,0.005911198720087817,,,,Control
16,,0.0018406696537447648,0.0013436441076513427,6.0450458924069223e-05,0.0001266234225655633,,,,0.0009073811571029392,0.11550927794892113,0.0042791849821499466,0.0004641471553533097,0.03872408537727329,0.003990874789932053,0.042073727502232816,0.02199012899149906,,0.005311420787633064,0.04741292844913047,,0.09374846532828032,0.01203276269209928,,0.09352809687388933,0.013817976072855185,,0.005004798580319412,,,,0.014729310960490162,0.005788261498905025,,,,0.2043496030038364,,0.2172866254868291,0.0551986562310377,,0.0004808984873443166,,Control
17,,,0.05743042379879892,,0.013098937854406413,,,0.010718710385939747,,0.17421580662205885,0.019886696894642016,0.0035457769343859996,0.003427467397200208,,0.009169991755095249,,,,0.04841149393864147,,,,,0.029231479293658647,0.014177927517695465,0.025616354254848768,,,,,0.0027339863529614638,,,,,0.552508880734963,,,0.03582606626470389,,,,Control
18,,,0.02725637343535557,,,,,,,0.049807897792024686,0.012379420397984193,,,,0.006484005113243406,,,,0.021276560142156786,,0.01609617482498395,0.00032315966063843166,,0.09737794107973186,,,,,,,0.009201160822967387,,0.0018477620984335957,,,0.39705550303775305,,0.20516245989133677,0.15573158170339027,,,,Control
19,,,0.08086592191623292,0.003361489230934085,,,,,,0.06522133672467882,0.08349204703508287,,0.009011277798414733,0.04153406442349937,,0.003991742899856025,,,0.3488674912110594,,,0.01379523442747374,,0.02719139681247468,,0.01471372383498928,,,,,0.0008385318525030547,0.0015274755937743122,,,,0.23154869502010644,,,0.07403957121892021,,,,Control
20,,,0.007558012289907123,,,,,,,0.17941223735999123,0.019688441416323792,0.0018084376410928782,0.005507347670708034,,0.011191518994768246,,,,0.025507092587538163,,,,,0.04649400937175566,0.03511332069821365,,0.0019597529774582996,,,,0.013608278979361217,,,,,0.6418627193396407,,,0.010288830673241009,,,,Control
21,,0.0052951454402795604,0.026155835685815882,0.0010878345816052921,0.0002799177904233533,,0.0053318643074099495,0.008560785185676427,0.026614872382102434,0.0786358442460925,0.007032222484193088,0.00047042869938517787,0.12324418209384613,,0.041615495890843464,0.000699387618804861,0.0009771694086472224,0.004065927963075264,0.09629222847720043,0.0006113030234172795,,0.036379751609578154,,0.06637967634098627,0.01802733633200691,0.13738348879688042,0.0004812104166035192,0.0,0.00038000467478984306,,0.0073729654340180285,,,0.000232620634701384,0.00043960926243086235,0.27782959556965003,9.479774007069958e-05,,0.028028497909465717,,,,Control
22,0.0,0.004502389741561821,0.06126362438748111,0.005318762646603401,0.0017289378056802834,,0.001322413309104366,1.3597821367133017e-05,0.012788096285870928,0.022911926105208254,0.008601478173834748,0.003105138052636865,0.11131478744943248,0.0062847115866834415,0.04532274731188698,0.0014810545583875843,0.00015189270090101178,0.003809001576440757,0.06600271694543375,0.0011653836534646594,,0.1303728895299898,0.002914264930483405,0.01734044543038162,0.006867907036429368,,0.0023564520806227916,,0.002845268577620544,8.642170913333428e-05,0.01252701811562197,,,0.0013210031646662924,0.0,0.38262657733468797,5.620432831748314e-05,0.000317282498566437,0.08311179796336865,0.00010606300666363751,,6.174418146705584e-05,Control
