,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,,0.01905890233904664,0.1267164452956044,,,0.05230883080196247,0.03984424991778952,,0.011909869881286556,0.013700558726228213,,,,,0.20603696751886008,,0.00351550766425194,,0.012571822978372166,,0.0028288533075545696,,,,,,0.006326978603931564,,0.012016400416566918,0.0039091013976541925,,,0.0019777271893270222,0.005056032723578164,0.21158814359868885,0.25468828382662156,0.002037091533414552,,,,0.013908232279260442,,Control
1,,0.0003630698990360529,0.008948363068694492,,0.0005181550508222575,0.0040000927499548545,,0.00041837858423618147,0.00046856795374628006,0.0925728867590305,0.002238445880150396,,0.013942305713688315,0.0005847061547926481,0.0011517456515177415,0.0004941645321964303,,0.0007650867488119424,0.04838857493207622,,0.00013199804181155918,0.0030181879248592862,0.0009628328646817307,0.0002875850872928647,0.005667483983819349,0.0007784371211016285,,,,,0.009557461257069045,,0.002499530980341928,0.006248877640224331,,,,0.044164737972845335,0.1916822362455782,0.5442214017710222,0.00586201798004049,,,,0.010062667450557698,,Control
2,3.928000559638842e-05,0.003772804042681978,0.06305564630339208,6.833506128237676e-05,0.00013059589489520897,,0.0006336431830613276,,0.018985302292545133,0.24564480407021852,0.005548402027617691,6.34756791467411e-05,0.05494007318836918,,0.08027608174655104,0.0002879183915364141,0.00022960580590878596,0.00735214393408896,0.02770910807154509,0.0008256900145467629,,,0.007331086611501206,0.004583106013799229,0.03592591831439373,0.01271720552321423,0.07699670746489173,,0.00020581508086973623,0.0019265425425238965,,0.0008336877476449966,0.007262954024474478,,0.0019916380157158496,0.0003979631494829972,0.0004669056335323284,0.24225437265933433,,0.0,0.09746290646327183,,2.9864952708594294e-05,,,5.041608965722019e-05,Control
3,,,,,,0.02497971473480488,,,,0.051198116095549674,0.04808903645947297,,0.002677458438096137,0.019375467300814627,,,,,0.16047162995869077,,0.002509341360742728,,0.013814154381963865,,,,,,,,,,,,,,,0.004593682749936039,0.3027079884993435,0.36958341002058487,,,,,,,Control
4,0.0,0.0010866581501800812,0.030496008268147985,0.000371659361467155,3.0123076100648413e-05,,0.0015141088427350566,,0.0012685633456470244,0.11288622768717994,0.00657552809782957,,0.07964223119503336,0.0003034581715632222,0.02669201530591681,0.0016653606262545095,0.00011296153537743153,0.00222719842239935,0.2653365702204967,0.0001525245895518747,,0.022347822250091964,0.1404986938888764,0.0009098441788428244,0.00987474740103615,0.003474760468511415,,0.006733992448866078,1.9410291994431898e-05,0.003961926977420847,6.692838387151108e-05,0.00010755210973963902,0.006369333520577243,0.019348879103367547,0.0002805476629796304,0.0003089736643703832,0.00022549880207738915,0.19017737400599152,,,0.06433885999854899,,0.000569050363661897,,,2.4607583293487428e-05,Control
5,3.191068985316732e-05,0.010043578812876751,0.08338708765016933,0.0006686740010140971,8.73399725526625e-05,,0.0010307774459388365,,0.004249509269537373,0.10799178361899964,0.01662951005279976,0.00010039434567441276,0.029504022922650357,0.003632845548738503,0.01449947150510084,0.0011496136838011187,0.0014958653899351615,0.0022625507954982726,0.5337176844691709,0.0,,0.012975321640068555,0.07000376504697814,0.0082976082109106,0.014924774692916594,0.00013748534232192543,,0.0006030913169976851,,0.004820689896681891,2.6108746243500534e-05,,0.027431382174232775,0.0023135250143546306,,0.0006574845383383111,,0.03544987545506406,6.931250490834071e-05,0.0016042374080728664,0.008219592790587758,0.00019954541771818266,0.001419507667786511,0.0003518464374719357,,1.2225524034655014e-05,Control
6,,,0.0009985989015412085,,,,,,,0.2203557576086666,,,0.009828289188881891,,0.0013050985643915788,,,,0.19856678157654026,,,,,,0.007334591931948875,0.0015451983002818695,,,,,,,,,,,,0.18006580192761787,0.3614126024461373,,0.01858727955399249,,,,,,Control
7,,,0.07238809754672659,0.0001075107409315704,,,,,,0.16367090353649486,0.000999647040209017,0.003414784552532182,0.014557360023043808,,0.01007659633165238,0.0003813588546251931,,0.0021708041397720773,0.20646017842725983,0.00035458259461959465,,,0.0698314718423284,,0.0819679131150933,0.0649103198140267,,,,,,,0.02213575158121929,0.019536932982266816,,,0.0010345373183981304,0.24941071942942222,,,0.016590530129378018,,,,,,Control
8,,0.001840669653744765,0.0013436441076513429,6.045045892406923e-05,0.0001266234225655633,,,,0.0009073811571029391,0.11550927794892113,0.0042791849821499466,0.00046414715535330963,0.038724085377273294,0.003990874789932054,0.042073727502232816,0.02199012899149906,,0.005311420787633064,0.047412928449130476,,,0.09374846532828034,0.012032762692099283,,0.09352809687388933,0.013817976072855185,,0.005004798580319412,,,,,0.01472931096049016,0.005788261498905026,,,,0.20434960300383637,,0.2172866254868291,0.055198656231037695,,0.00048089848734431665,,,,Control
9,,0.001890433441820516,0.015622948306641085,,5.81217690760023e-05,,0.0356516488565687,,0.0003156490471185344,0.12423197324322119,0.008150992823641044,,0.025411936765958192,0.007298302701837768,0.051336383352052414,0.07701745139198074,0.0022210455363193874,0.003529955919065996,0.2559495417541292,,,,0.002851122157300918,,0.03338306765272129,0.039108519959178356,,0.002002401823578139,,0.00095844934784525,,0.014859120364178177,0.006279492217281363,0.0070167531164363256,,,,0.10328370691074962,0.11403776103137948,0.012751570051185837,0.054574305373606934,,0.00020734508512752488,,,,Control
10,,,0.031276781116426865,,,,,,0.007357878865827026,0.19314469658748296,0.006520152747770772,,0.02942097739664992,,0.03470988250858576,,,0.002025617136783201,0.2112541132332324,,,,0.013037495344432694,0.0010129591122010034,0.020403202488348662,0.014156638023532403,,,,,,,0.004963027945848789,0.010806737176703404,3.924175298430521e-05,,,0.16802596017594354,0.2353993330106343,,0.016445305376611936,,,,,,Control
11,,0.0012485836867122569,0.01495094532957619,0.00034811138233487466,0.0015462879763256028,0.01944776207126373,,,0.00024195404506333596,0.01670601948395436,0.008241458845784439,,0.013391349880772103,0.003474157644553176,0.024268595604965255,0.0001305543701487584,,,0.16465880094229002,,,,0.001951056930879476,,0.020584038755392425,0.05366611289434601,,0.004934148678139523,,0.00031443944439689376,0.004390155333488788,0.0004704998034627454,0.0037507917694089236,0.016973580332120236,,,,0.18297875472100228,,0.4200463362159133,0.008166755534371134,,,,0.013118748323334078,,Control
12,,,0.005907040917096447,,,,,,,0.2625220596964621,0.004474966996604285,,,,,,,,0.13012164013426344,,,,,,0.08093201856282606,0.011479156838272466,,,,,,,0.035838197323178944,,,,,0.4136384837601951,,,0.05508643577110115,,,,,,Control
13,,,0.017433386231581992,,0.0038705445532317417,,,,,0.06716363040817272,0.013029546548723242,,0.008480970357310894,0.009503908253883404,0.04860022650842843,,,0.003466313156159437,0.13248018734962946,,,,0.001948367985420321,,0.008630755813837295,0.003345874709724936,0.05288005140670527,,,,,,0.010381373336989614,,,,,0.5161076692362657,,,0.10267719414393563,,,,,,Control
14,,,0.02779940633162586,,,,,,,0.10230879582334744,0.014973100287521425,,0.00043476430005073434,,,,,,0.007206458684333381,,0.00018261112858941202,,,,,0.005516799616476139,,,,,,0.22490827941041305,,0.1321551878768885,,,,0.4618948070820726,,,0.0226197894586815,,,,,,Control
15,,,,,,,0.0019081022654578342,,,0.0773642720634978,0.020185576230841273,,0.006807703799961096,,0.0035837830358378293,,,0.0011649149826636427,0.13229676154035894,,,,0.05729280094973959,,0.02141556522140203,0.01199196651847039,0.05984843471442637,,,,,,0.03635992644330941,,,0.0012599691575272275,,0.4913127703479103,,,0.07720745272859628,,,,,,Control
16,4.8335199776933044e-05,0.0037163726728489397,0.05440408690225847,4.370307646497697e-05,,0.005430157599939822,0.0015204441279831507,0.0010044658703643901,0.00805083171284541,0.07143257778367197,0.011452924888811422,3.514371817114507e-05,0.14163421914635807,,0.0868237137726419,,0.0011873340428537869,0.008237627120316685,0.03733048316771982,0.0,,0.024780449942304883,0.060092435027673405,0.0014371666067008095,0.030293180175196974,0.024028233395776363,,0.00041507852808441256,6.273506137714436e-05,0.005146288999583209,,,0.019126742043396747,,,0.0015254790446265812,,0.3170617918200932,,,0.07994873649270325,0.0002631247437856793,0.003362115937817168,,,0.00010402137785327467,Control
17,,,0.06336425188353496,0.008277856355118685,,0.0023058408927486354,,,,0.045545283760488005,0.0007711583675583215,,0.005535627516581195,,,,,,0.02937953474648749,0.0003876940662587523,,0.032992166681625586,0.0002749347223468799,,0.0012238463831898824,0.0021432528543176093,,,,,,,0.03970428784685362,0.001687779383712929,,,0.008379164384141064,0.009023429802923902,0.10138736290661192,0.5857213451477891,0.06189518229771149,,,,,,Control
18,,0.002456864377319337,0.024107079610144622,0.02498352945800964,,0.010018982581147872,0.0010404387121817316,0.004846884354889098,0.003881786344415923,0.16690626920624885,0.007951924443103234,0.0016856458356450785,0.04340699251793128,,0.20081572688012925,,,0.008111818704066227,0.052962773094688935,0.004371603270605376,,,0.060948273285292724,0.002321844831730228,0.018507607158840724,0.05509995131516613,,0.004324310601869842,0.00018006018248009308,0.00032900137947186977,,0.00016419359448440547,0.024432088751346608,0.01164372119190628,,,0.0007233116824356667,0.24694041000901218,0.0001796507221447205,,0.01665725590329202,,,,,,Control
19,,,0.019131719802260465,,,0.01231975856230916,,,,0.14604224944327907,0.011984811123871356,,0.009959735270977002,,0.017530064008111072,,,,0.017403382409447415,,,,0.0025746393556782313,,0.09821418769326477,0.033887489088914986,0.06500520395522123,0.006611121933998565,,,,,0.006142496886775497,0.21227293910995687,,,,0.3136763387403523,,,0.01298211927443841,,,0.014261743341143752,,,Control
20,,0.0008609860896506567,7.174887769687916e-05,0.0007892368799198578,,,0.021883359552629773,7.174887769687916e-05,0.0013632316645459822,0.0007533628284443246,,,0.001399102395682317,,0.0004843046754284944,,,0.00032286978361899634,,0.0001434973126818652,,,,0.00010762326120633209,0.0004843046754284944,0.0004484306239529613,0.02756944042930121,,,1.7937247093713106e-05,1.7937247093713106e-05,,3.5874383509452943e-05,0.001112103343199656,,,0.00017937247093713105,0.004681611862475446,,0.9369687318589776,5.381163060316604e-05,,8.968601411261899e-05,5.381163060316604e-05,3.5874383509452943e-05,,Control
21,,,0.08275101981961634,,0.0017520074980879167,,,,,0.029190007860085437,0.002408745618090599,,,,0.0025468895186592584,,,,0.0396356026073905,,,0.02860879512805788,,,0.038213627946208584,,,,,,,,0.01714063301165299,,,,,0.5045438755615878,,0.18926521057617604,0.06394358485438674,,,,,,Control
