,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa904,taxa906,condition
0,0.004839737112121856,0.04506264095236913,0.00026573204937586307,0.0006261014724747146,0.0033825033575057596,0.00017230668043908103,0.007212034480324163,0.10073688880997392,0.013268927398994301,0.0,0.0020439450715390873,0.05216993801908524,0.002496325857990813,0.002672167552389664,,0.0002651260469827595,0.0016099463576781665,0.19540345164823056,0.0001551366126344833,0.047086789945733495,0.06803093965418071,3.120912324482769e-05,0.004118089262334497,0.0010659582094689692,,,,0.0016082293508977066,,0.00010180840204137966,0.010964199297623028,0.008982672472573597,1.6463065012643735e-05,,,0.10508586498408082,0.20247246956378231,0.09201914038358537,0.015821207477948334,0.0009134476072046007,,0.009298601720178191,Control
1,0.002631634710103039,0.05204152839955398,0.005500452305817902,,,0.0024123659397186944,0.00719656073555562,0.2239356533170339,0.004964564344584457,6.193165550071335e-05,0.0007306911685356889,0.08432624449614398,,0.016640677550737126,0.0014116322799253504,,0.0008312149465550286,0.10416904455219984,0.0010737208835487314,,0.11541501426014754,,0.018332793691938434,0.010787982556360619,0.05300418176869234,0.0005492979560608723,,0.0001298005606196769,,,0.013302100670571396,,,0.0002345213599208831,0.011117090444682598,0.1733001270469052,,,0.0958991723985864,,,,Control
2,,0.008909710322006898,,0.0006840473072223664,,,,0.29839895226715074,0.010833988556668377,,,0.004771118731151961,,0.007457427071154619,,,0.007101352462927434,0.1070675716262048,,,0.001225360333803845,,0.08411065360942678,0.015023749040583251,0.0008235030317861865,,,,,,0.019737961405540412,,,,,0.3755223003286167,,,0.05833230390575556,,,,Control
3,,0.08275101981961634,,0.001752007498087917,,,,0.029190007860085434,0.0024087456180905994,,,,,0.0025468895186592584,,,,0.039635602607390505,,0.028608795128057883,,,0.03821362794620859,,,,,,,,0.017140633011652993,,,,,0.5045438755615878,,0.18926521057617604,0.06394358485438675,,,,Control
4,,0.05480094247719988,0.006383504711292132,,,,,0.297038460108018,0.004510384928198986,,0.0015410004355680652,0.0038515634872489813,,0.0007943569714174214,,,,0.060630428778787375,,,0.0892494696560325,,0.014709407551381356,0.00446360902260339,0.0272911885549256,,,,,,0.018595558122500574,,,,0.015378230076823957,0.3243862172971048,,,0.07637567782089705,,,,Control
5,,0.08434055864646779,,,,,,0.19312120255539306,0.02872832545600344,,0.0025094582741319073,0.004552954034885997,,0.003357555528405418,,,,0.16019683711922708,,,0.0018582684262436536,,0.04393391849459792,0.06289439623227756,,,,,,,0.025979374026703743,0.014888680645955525,,,,0.34292897751410445,,,0.03070949304560252,,,,Control
6,0.005317243612980166,0.02626499154954666,0.001092374429797401,0.00028108596828447374,,0.005354115718558181,0.02672594393867014,0.07896401435703782,0.007061569981571097,0.001700917380029557,0.00047239193434436453,0.12375851569449427,,0.04178916938585678,0.0007023063655247243,0.000981247419080283,0.004082896255887919,0.09669408378384203,0.0006138541676561363,,0.03653157483009977,,0.06665669792011705,0.01810256961805912,0.13795682981194513,0.00048321864678555425,0.0,0.0003815905441536315,,,0.007403734950231339,,,0.00023359142785849972,0.0004414438789700202,0.2789890587899679,9.519335844517787e-05,,0.028145468934025385,,0.0027223053461795346,,Control
7,,0.019131719802260458,,,0.012319758562309154,,,0.14604224944327904,0.011984811123871352,,,0.009959735270977,,0.017530064008111062,,,,0.017403382409447412,,,0.0025746393556782305,,0.09821418769326475,0.03388748908891498,0.06500520395522122,0.006611121933998564,,,,,0.006142496886775494,0.21227293910995682,,,,0.3136763387403522,,,0.012982119274438405,,0.014261743341143749,,Control
8,,0.03459585168719784,0.0033424712022038145,0.0058919599789174545,0.029167979924248702,0.15924350675172685,0.00015053156840994482,0.06292361762096943,0.008920874533562904,,0.0009509288417367769,0.004286493062394117,,0.006953603671913907,,,0.021903460509485377,0.19350619815256523,,,0.008817879249913995,,0.06194191208204764,0.0437733002705607,0.01898881587013087,0.0003926822155687225,,,,,0.015454269636980227,,8.28837785577024e-05,,,0.3015151378181516,,,0.017195641572756267,,,,Control
9,0.00014648400872837068,0.0006884733460924311,0.0029296694964894786,,,0.0033544754709788982,0.0005566385924831323,0.0004540991456885969,,,,0.003442366730462156,,5.8593496710568916e-05,,1.4648400872837066e-05,0.00032226439207929807,,0.0002929669496489478,,0.0001318358214170923,5.8593496710568916e-05,0.0021533091621449636,0.0018603454159193962,0.00766110447334676,0.0005712867797944106,,0.0003369125793905763,,,4.394509583773185e-05,0.0005419893373640605,,,0.00011718656629802045,0.00377928144546832,,0.9699122428027173,0.0004248027710660401,1.4648400872837066e-05,0.0001318358214170923,,Control
10,,0.10885349615625116,,,0.05669842203994555,,,0.07175919163045363,0.04606529381164316,,,0.003253866080952556,0.03156182839487361,0.010763968072976053,0.00383008685874026,,0.013611442443604875,0.10697970143293278,,,0.007845241160428566,,0.03933655265909653,0.02686126247313579,,,,,,0.007075965929094263,0.013947527442212402,,,,,0.43025080264201904,,0.0026707092150134787,0.01863464155662633,,,,Control
11,,0.0019682067460874853,5.729697720550415e-05,,,0.0006356225513626473,0.004549501253560852,0.16586818057339422,0.006860176175573296,,0.00043068733130486534,0.0683758075387462,,0.07148762961293717,0.00017593304641055153,0.004106182313524613,0.008401939810889658,0.022832188572739373,0.0006444141510396824,2.7587433469316815e-05,0.0038539543503765743,,0.04857763033041256,0.05465232254863422,0.040235513818474684,,0.0010347813872740078,0.0014122138561674083,3.07200724346971e-05,0.0003319586774604605,0.0508361619715819,0.00012318344834834135,0.000552658145214995,0.0016210901381493784,0.00039562198546657615,0.39807251756046247,0.0007679007579975767,,0.041080416863298705,,,,Control
