,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa816,taxa830,taxa838,taxa841,taxa872,taxa946234,condition
21,,0.0360834963797768,0.0005113832887593762,,,0.0075257966652181535,,0.097786870385897,0.004512259078192145,0.001316518419161609,0.0018915715591936784,,0.003687081609869414,,,0.008824398448965983,0.0014015465194303887,0.0043930172899580705,,,5.6989071965860814e-05,0.0001503175344037359,,0.0751853890951664,,,0.00038293012299618384,0.0018074544742849217,,3.9274884409865e-05,0.0002247171221389183,0.7342308049316704,,,0.019988183118541218,,,Control
22,,0.016259859550164932,,,,,,0.014555314835751572,0.007215682172101601,,0.00415770230057924,,0.008248569534171607,,,0.0025317163455627475,0.07217205250089907,,,0.011445730677125406,,0.0224171027228927,0.008125621067615545,0.18951699489498328,0.0004688474939004233,,,0.015020354634681227,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,Control
23,,0.012232021600897309,,0.0014890482066340742,0.05054923582915822,,,0.02804608923733393,0.026243326157603296,,0.002749420423767235,0.008253569821057976,0.002204579461282246,,,0.007190838994850606,0.13567734389571398,,,0.001049459451816693,,0.024363384931416092,0.045511320022961516,,0.00044499939206896547,,,0.004400583572958208,0.010631289674390915,,,0.21121290255268763,,0.4133706442711203,0.014379942502280894,,,Control
24,0.000397404614269825,0.022168350533542016,,0.008008926471162114,,0.009499790729490067,0.0013667754206147613,0.19405276481990974,0.002282324273044465,,0.04562936029373444,9.104042624604696e-05,0.10941398813302479,6.084757042006083e-06,0.004744814333810621,0.10129328846650011,0.1455214676707291,0.00010865127060427952,,0.0011093222774213095,0.000852876497001672,0.012885177239861427,0.02886425337604259,,,2.9810900827141178e-05,0.1550216181726384,0.028591617836758076,,9.732264712455839e-06,0.0001272155274360041,0.11697208711598739,,,0.01095125657758909,,,Treat
25,0.0010916666408772111,0.0038969573455609452,,,,0.00021627825148701384,0.0014838025089854634,0.7336555520000536,0.006143441300395865,0.000415534030404214,0.01106145027546591,,0.012279640312462025,,,0.020277132037675963,0.01575918845548257,,,,,0.018536698879773866,0.016056369876601386,,0.009400054407908157,1.8567527249219e-05,,0.005665790720086894,,,0.00028842258523289663,0.13981020970839836,,,0.003940702399911854,,2.54073598667364e-06,Treat
26,,0.08985646626432998,,,0.00014027631141215265,,,0.40934396435303777,0.021913229570778323,,0.0015478619265087614,0.002492637680609879,0.00512041243978856,1.1708564668571642e-05,,0.1586552145884851,0.05089017268615913,,,0.003731975992371474,,0.018712371888181065,0.012777884659578189,,,,0.003366032277429153,0.0066348295103825115,,,,0.20467002012094393,,0.0012704545939657376,0.008864486571369878,,,Treat
27,0.0001168723451944351,0.009384459159106236,0.0019177603998799067,,,0.0073310589391774265,0.008494460885849889,0.0035674096283785225,0.0,,0.003761149255493446,,0.007665730888376078,,0.012167453093180118,0.03553601827948358,,5.843595671465072e-05,,0.0,0.0011580912355289123,0.003973642466005448,0.003755838544349897,0.0021724731861010615,0.0008811244487191559,1.564429932417797e-05,,9.031015417401783e-05,0.004329568053906634,2.974772928770892e-07,0.0,0.03789840048622619,0.00037034593026034375,0.8516135495557705,0.00030811731406807076,0.003431788017438345,,Treat
28,0.001244280171402556,0.0625469223182332,0.0007876617699292568,,,,0.003058156493096547,0.16111478133791754,0.007882120723442746,0.002180059482916153,0.02743721649334804,0.00020678646209683674,0.06757581053428427,3.7217631245778532e-06,0.006037414665904139,0.18520369367573128,0.12120377540021689,0.013706044113222706,,0.0030301109603793684,0.0005154278282348522,0.019098543669927776,0.009730805330424017,0.007239566788117558,0.0311352478625312,2.890189783879864e-06,,0.005078164165187006,,,,0.23104745251258205,,,0.03293334528796552,,,Treat
29,,0.00041072258387177,,,4.990982187208598e-05,0.05586116188749013,,0.2633671276937645,0.029590929529012936,,0.0029263938854385734,0.0012585106142365334,,,,,0.07119969517718115,,,0.005498478666676089,,0.0024581778572863723,,,,,,0.004562658543194141,0.0011084725983887057,,,0.0019452907330950056,0.4568824447895149,0.10168881096109512,0.001191214657881995,,,Treat
30,,0.1974258637829888,,,,0.013998827398770149,,0.6928873835814536,0.0020368476500885547,0.0004270550571280438,,,0.00039122868251460823,,,,0.02139564523155063,,0.0007165858889673492,0.00026319392075428597,,0.009415474911243794,,,,,0.0011552618891240384,0.015072100323008668,,,,0.04251776032668833,,,0.0022967713557192023,,,Treat
31,0.00011747422275596501,0.012849826081805668,0.0006506539668209732,,3.0632689997003965e-05,0.00014056046131496336,0.00016998009275297899,0.47758559927780825,0.0016817201123751758,7.150604863406566e-06,0.012927425305305659,5.3549147065568984e-05,0.004193523297893805,2.7133724707965695e-05,0.0013007530327901848,0.06876516394595646,0.033768220709947255,0.00015429983780250884,,0.0008153221816754216,1.8642648393881404e-05,0.006778415880266255,0.0002713654545662792,,,1.2438733355134798e-05,3.141158564996456e-05,0.0017114972740563618,0.005040103837972118,7.680521650253415e-06,0.0001602246246893314,0.05310754232052057,,0.3097509229880262,0.007870670773151608,,9.466406272362271e-08,Treat
32,0.0038083512298349737,0.006498823342393342,,,0.0003896074354882074,0.0013684417835224505,0.023042198806364544,0.14915289849736577,0.00793431770087026,,0.028926466223760345,0.0026660733319641126,0.00020718524669687056,7.376554195036983e-05,0.0016209103036348934,0.06154400305677625,0.16751107805246082,4.618450704699856e-05,0.002409205779616474,0.00868107473729917,,0.00392800522504752,,,,3.340639376657313e-06,0.005907553181423691,0.0037724872830219415,0.00014364929775651647,,,0.009766088135396324,0.4657476515206716,0.03783601236323894,0.005719912495669894,0.0012947142813510542,,Treat
33,,0.041879002792794134,0.011339184265383108,,,,,0.6966689041578901,0.011785061733782244,0.0015942159237737818,,0.001124021761426175,0.004199559239648862,,,,0.007100058408383685,,,0.0006689770425066317,,0.013695664378262407,0.010623768354914395,0.00011127384278924604,,,,0.00047807469360458185,,,,0.10733285710404314,0.08425451666715071,,0.0071448596336468485,,,Treat
34,0.0009219441835438694,0.03025584642213411,7.637920367219896e-05,,,0.00014579149385265047,0.0016544011623490593,0.6819670255677311,0.0014402247572640491,6.844912241661545e-05,0.016595637415632206,4.660744455622676e-05,0.015607395184344288,6.490442175461198e-06,0.0018866940903377268,0.05312452873423382,0.10452713945846502,,,0.0023385071194096806,0.00010793900073389358,0.008739559549903445,0.004888525879757756,,0.0062335910272881085,2.597485334132557e-05,9.862837901681177e-05,0.005042022715721095,0.003704503747674098,3.7790303918482765e-07,7.644341485645468e-05,0.05492913651564879,,,0.005052135977241373,0.0004373423759658236,7.568576936150495e-07,Treat
35,0.0010353551698418484,0.0011261897107838537,0.00012072604320814454,0.0020371759614557154,,,0.0008939763499563105,0.5325424772956123,0.0019401968636868915,0.0004012416278910691,0.02056796663203958,0.000256537677864538,0.018424863782875004,7.690498357402242e-05,0.0027002211938091355,0.1070043508731575,0.01660271974286807,,0.044331896559350784,0.004847236867695011,0.0003907643319983622,0.0363441872598159,0.005479108354557638,,0.006368192016254919,3.4392473466648875e-06,,0.005212864312839676,0.0029977138857462354,,,0.07394771961606876,,0.09143229998812832,0.021875903960867818,0.0010377696907060113,,Treat
36,,0.04057446869737742,,,,,,0.7372027574306922,0.0059793920850150315,0.001464714993043637,0.0012165490848874347,,0.0002772182455548755,,,0.03746413945121072,0.05386948961211751,,,0.0018375112181564662,,0.011235030095163023,0.014744047194881022,,,,,,0.0033169909739746936,,,0.08365753885931168,,,0.0071601520586142475,,,Treat
37,,0.012676111455002253,,,,,,0.8071052010705279,0.0027849866236102174,,0.002005007289910067,9.187601848858567e-06,0.00290427929383605,,,,0.021795149491103255,,,,,0.0023299934778413045,0.0025383499641181985,0.0018692732929247117,,,,0.005186193706296835,,,,0.060657639036822066,0.07425889053192133,,0.0038797371642369178,,,Treat
38,7.782279261632877e-05,0.051445043443509655,0.0023982001177753377,0.0011257014468409187,,,0.00013709752011024386,0.5692871732090451,0.003448825791027097,0.0005778656878060514,0.0030024860146220366,,0.009582448062660938,,,0.11385027356641338,0.03041534005208235,0.0015164840530705213,,0.028658701690711733,5.938256508183609e-05,0.00767027195364559,0.0016560618377029488,0.0026423137739445424,0.0004161010575123458,,,0.006280712741558097,,,7.987170678682798e-05,0.1576682589234293,,,0.00800356199204679,,,Treat
39,,0.040974112998369325,0.0112700168388217,,,,0.0002638845142691752,0.6944809104289936,0.006888530419546187,0.0011118898660061967,0.0013584956675763446,0.0007129634268474793,0.005244449930644903,1.4100488264021799e-06,,,0.008772944944972603,0.0008007476021228031,,0.02897097611950499,,0.01172105082203424,0.011929053909752296,0.00048095512044395893,,,,0.0024886990875139965,,,,0.10494230861578072,0.05891525728672977,,0.008671342351243295,,,Treat
40,,,,,,,,,,,,,,,,,0.019949686588282098,,,,,,,,,,,,,,,,0.980050313411718,,,,,Treat
41,0.000819736666015965,0.010446307864988721,0.00016239013115999616,,,0.0017648998447262814,0.0017951138161104926,0.6379417936773712,0.0037431842015151987,0.00012726007824009517,0.0026326015224823534,,0.05509386143513096,1.970165611620563e-06,0.0018841728124953994,0.1407916623858565,0.024621702763347915,0.0,0.0,0.0014932929832328563,0.002049846559900334,0.007355148886148042,0.021113161804860493,,0.019979043728048904,1.3694755045639534e-05,,0.0055560756313952925,6.324472462130435e-06,0.0,0.0006545563264167936,0.05788034959638724,5.800766654734354e-05,4.172025951909573e-06,0.0020090829432746708,,5.852552754477412e-07,Treat
42,,0.0048504700109235415,,,,,,0.8128372706501589,0.0035746325206657045,,0.0007788644442942056,,,1.3461992127688997e-06,,,0.011502191931675185,,0.002670168422552367,0.001278840242452167,,0.0075838654969033375,0.013812195355676656,,0.0004767035525790334,,,0.003565307728730357,0.0021646954763102477,,,0.04880795625076905,0.08317139577267155,,0.0029240959444249925,,,Treat
43,,0.03900316836227768,0.00949867665080717,,,,,0.7075884059377886,0.009063041735577176,0.0008391486015762215,0.0007809751317544798,0.0007788074179076568,0.00444981156666492,,,,0.010308516481328158,0.00024548316120197674,,0.0004194410791014961,,0.014272542568957472,0.010070819387588328,0.00042589160366892617,,,,0.0025198141902684807,,,,0.11990603101344308,0.06311448961314277,,0.006714935496945389,,,Treat
44,,0.029309501168408806,1.7325179367301354e-05,0.0004994138579075706,,0.013988737396123257,,0.7148893483915774,0.0060778406783770795,,0.0010589762807596073,8.137822355803793e-05,0.0021983599048265557,,,0.027947979690729985,0.07826237619235174,,,0.023968619181784577,7.982887321160559e-06,0.0035787052472724488,0.0014681571029786593,0.001247232716046853,0.0002192459149239808,,0.0003318682939238994,0.001331464619356178,0.0012755554846032673,2.5415356474654217e-06,,0.04116422124764101,0.04592683852130022,,0.005146330283212959,,,Treat
45,0.0005619186844298998,0.009051956717057944,,0.00013129395232438598,,0.012763710684224067,0.00024414014367446824,0.5258326274004386,0.0035183716860269854,,0.009041529610242124,0.0003852725553324565,0.018021033299619068,0.00017830693899873875,0.007339850295956696,0.06904256146295734,0.0793688411824195,,,0.001041020248063362,,0.010569439429939955,0.012380881415924498,,0.0016891314290163452,5.76467307720609e-06,0.007326255615912887,0.0020738352734113764,0.0024787769215709504,,,0.036270908870053485,0.1662749196662746,0.006379804036433197,0.018027847806619954,,,Treat
46,,,,,5.1240234323034274e-05,,,0.24214477471571763,0.018966573828852813,,0.0010560039642847074,0.0012687015042649255,,,,,0.06329087129064954,,,0.005448376558542501,,,,,,,,,,,,0.0018117731075026893,0.5201960062095994,0.1457656785862626,,,,Treat
47,,0.034383212946071974,0.011369358693940177,0.0015885475072169408,,0.00012680943323419534,5.6906327102671725e-05,0.649194778958837,0.007248261739297032,0.001298615800512934,0.001040049772994852,0.0008448849215929676,0.0029493464874892567,1.1173917910178689e-06,,0.08110908503945907,0.00653251654065007,0.0007473287691901951,,0.025302213263556056,,0.011294592276946243,0.008865620051734755,0.00038914333731252204,,,,0.003235024075562148,,,,0.08589026233950849,0.05872863894614035,,0.007803685379859063,,,Treat
