,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,4,1,0.2857142857142857,0.07142857142857142
1,taxa1017280,5,2,0.35714285714285715,0.14285714285714285
2,taxa102106,7,8,0.5,0.5714285714285714
3,taxa117563,2,2,0.14285714285714285,0.14285714285714285
4,taxa1263,13,12,0.9285714285714286,0.8571428571428571
5,taxa1301,11,9,0.7857142857142857,0.6428571428571429
6,taxa133925,2,4,0.14285714285714285,0.2857142857142857
7,taxa1348911,7,9,0.5,0.6428571428571429
8,taxa1350,2,3,0.14285714285714285,0.21428571428571427
9,taxa1357,3,1,0.21428571428571427,0.07142857142857142
10,taxa135858,3,4,0.21428571428571427,0.2857142857142857
11,taxa1485,9,9,0.6428571428571429,0.6428571428571429
12,taxa1578,5,4,0.35714285714285715,0.2857142857142857
13,taxa158846,1,2,0.07142857142857142,0.14285714285714285
14,taxa1678,9,8,0.6428571428571429,0.5714285714285714
15,taxa1730,14,14,1.0,1.0
16,taxa189330,14,13,1.0,0.9285714285714286
17,taxa191303,1,4,0.07142857142857142,0.2857142857142857
18,taxa207244,10,8,0.7142857142857143,0.5714285714285714
19,taxa216851,14,13,1.0,0.9285714285714286
20,taxa2172,6,4,0.42857142857142855,0.2857142857142857
21,taxa2316,1,0,0.07142857142857142,0.0
22,taxa239759,14,12,1.0,0.8571428571428571
23,taxa239934,8,4,0.5714285714285714,0.2857142857142857
24,taxa244127,6,8,0.42857142857142855,0.5714285714285714
25,taxa283168,13,11,0.9285714285714286,0.7857142857142857
26,taxa292632,13,12,0.9285714285714286,0.8571428571428571
27,taxa29465,8,6,0.5714285714285714,0.42857142857142855
28,taxa29521,0,1,0.0,0.07142857142857142
29,taxa32207,1,1,0.07142857142857142,0.07142857142857142
30,taxa33024,4,1,0.2857142857142857,0.07142857142857142
31,taxa33042,13,11,0.9285714285714286,0.7857142857142857
32,taxa35832,10,5,0.7142857142857143,0.35714285714285715
33,taxa375288,14,13,1.0,0.9285714285714286
34,taxa397864,12,12,0.8571428571428571,0.8571428571428571
35,taxa39948,9,8,0.6428571428571429,0.5714285714285714
36,taxa40544,8,11,0.5714285714285714,0.7857142857142857
37,taxa447020,3,3,0.21428571428571427,0.21428571428571427
38,taxa459786,8,9,0.5714285714285714,0.6428571428571429
39,taxa52225,3,5,0.21428571428571427,0.35714285714285715
40,taxa561,8,5,0.5714285714285714,0.35714285714285715
41,taxa570,1,1,0.07142857142857142,0.07142857142857142
42,taxa572511,14,13,1.0,0.9285714285714286
43,taxa577309,5,10,0.35714285714285715,0.7142857142857143
44,taxa577310,6,6,0.42857142857142855,0.42857142857142855
45,taxa61170,8,7,0.5714285714285714,0.5
46,taxa644652,1,2,0.07142857142857142,0.14285714285714285
47,taxa674963,1,2,0.07142857142857142,0.14285714285714285
48,taxa724,6,4,0.42857142857142855,0.2857142857142857
49,taxa816,14,14,1.0,1.0
50,taxa830,2,4,0.14285714285714285,0.2857142857142857
51,taxa836,1,0,0.07142857142857142,0.0
52,taxa838,6,10,0.42857142857142855,0.7142857142857143
53,taxa841,14,14,1.0,1.0
54,taxa84108,1,2,0.07142857142857142,0.14285714285714285
55,taxa84111,1,2,0.07142857142857142,0.14285714285714285
56,taxa846,2,3,0.14285714285714285,0.21428571428571427
57,taxa872,5,6,0.35714285714285715,0.42857142857142855
58,taxa904,2,4,0.14285714285714285,0.2857142857142857
59,taxa906,4,3,0.2857142857142857,0.21428571428571427
60,taxa946234,2,2,0.14285714285714285,0.14285714285714285
