,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,8,2,0.13114754098360656,0.03278688524590164
1,taxa1017280,15,7,0.2459016393442623,0.11475409836065574
2,taxa102106,32,23,0.5245901639344263,0.3770491803278688
3,taxa117563,5,3,0.08196721311475409,0.04918032786885246
4,taxa1263,55,51,0.9016393442622951,0.8360655737704918
5,taxa1301,36,24,0.5901639344262295,0.39344262295081966
6,taxa133925,4,3,0.06557377049180328,0.04918032786885246
7,taxa1348911,30,35,0.4918032786885246,0.5737704918032787
8,taxa1350,7,3,0.11475409836065574,0.04918032786885246
9,taxa1357,4,2,0.06557377049180328,0.03278688524590164
10,taxa135858,13,19,0.21311475409836064,0.3114754098360656
11,taxa1485,31,31,0.5081967213114754,0.5081967213114754
12,taxa1578,11,14,0.18032786885245902,0.22950819672131148
13,taxa158846,3,4,0.04918032786885246,0.06557377049180328
14,taxa1678,38,25,0.6229508196721312,0.4098360655737705
15,taxa1730,60,58,0.9836065573770492,0.9508196721311475
16,taxa189330,58,59,0.9508196721311475,0.9672131147540983
17,taxa191303,6,2,0.09836065573770492,0.03278688524590164
18,taxa207244,33,32,0.5409836065573771,0.5245901639344263
19,taxa216851,52,48,0.8524590163934426,0.7868852459016393
20,taxa2172,29,21,0.47540983606557374,0.3442622950819672
21,taxa2316,2,3,0.03278688524590164,0.04918032786885246
22,taxa239759,52,48,0.8524590163934426,0.7868852459016393
23,taxa239934,31,25,0.5081967213114754,0.4098360655737705
24,taxa244127,22,15,0.36065573770491804,0.2459016393442623
25,taxa283168,42,45,0.6885245901639344,0.7377049180327869
26,taxa292632,58,59,0.9508196721311475,0.9672131147540983
27,taxa29465,29,21,0.47540983606557374,0.3442622950819672
28,taxa29521,5,4,0.08196721311475409,0.06557377049180328
29,taxa32207,6,2,0.09836065573770492,0.03278688524590164
30,taxa33024,16,16,0.26229508196721313,0.26229508196721313
31,taxa33042,50,52,0.819672131147541,0.8524590163934426
32,taxa35832,29,20,0.47540983606557374,0.32786885245901637
33,taxa375288,55,57,0.9016393442622951,0.9344262295081968
34,taxa397864,48,44,0.7868852459016393,0.7213114754098361
35,taxa39948,22,27,0.36065573770491804,0.4426229508196721
36,taxa40544,28,21,0.45901639344262296,0.3442622950819672
37,taxa447020,13,7,0.21311475409836064,0.11475409836065574
38,taxa459786,33,23,0.5409836065573771,0.3770491803278688
39,taxa52225,11,11,0.18032786885245902,0.18032786885245902
40,taxa561,34,26,0.5573770491803278,0.4262295081967213
41,taxa570,6,4,0.09836065573770492,0.06557377049180328
42,taxa572511,56,53,0.9180327868852459,0.8688524590163934
43,taxa577309,25,25,0.4098360655737705,0.4098360655737705
44,taxa577310,20,14,0.32786885245901637,0.22950819672131148
45,taxa61170,25,15,0.4098360655737705,0.2459016393442623
46,taxa644652,7,2,0.11475409836065574,0.03278688524590164
47,taxa674963,5,7,0.08196721311475409,0.11475409836065574
48,taxa724,17,13,0.2786885245901639,0.21311475409836064
49,taxa816,60,61,0.9836065573770492,1.0
50,taxa830,16,19,0.26229508196721313,0.3114754098360656
51,taxa836,2,0,0.03278688524590164,0.0
52,taxa838,31,26,0.5081967213114754,0.4262295081967213
53,taxa841,60,60,0.9836065573770492,0.9836065573770492
54,taxa84108,3,3,0.04918032786885246,0.04918032786885246
55,taxa84111,9,4,0.14754098360655737,0.06557377049180328
56,taxa846,9,9,0.14754098360655737,0.14754098360655737
57,taxa872,14,8,0.22950819672131148,0.13114754098360656
58,taxa904,8,7,0.13114754098360656,0.11475409836065574
59,taxa906,9,10,0.14754098360655737,0.16393442622950818
60,taxa946234,14,4,0.22950819672131148,0.06557377049180328
