,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,1,2,0.027777777777777776,0.05555555555555555
1,taxa1017280,4,8,0.1111111111111111,0.2222222222222222
2,taxa102106,16,18,0.4444444444444444,0.5
3,taxa117563,1,5,0.027777777777777776,0.1388888888888889
4,taxa1263,31,33,0.8611111111111112,0.9166666666666666
5,taxa1301,16,17,0.4444444444444444,0.4722222222222222
6,taxa133925,3,3,0.08333333333333333,0.08333333333333333
7,taxa1348911,11,15,0.3055555555555556,0.4166666666666667
8,taxa1350,2,4,0.05555555555555555,0.1111111111111111
9,taxa1357,2,3,0.05555555555555555,0.08333333333333333
10,taxa135858,9,7,0.25,0.19444444444444445
11,taxa1485,16,22,0.4444444444444444,0.6111111111111112
12,taxa1578,6,8,0.16666666666666666,0.2222222222222222
13,taxa158846,2,2,0.05555555555555555,0.05555555555555555
14,taxa1678,16,21,0.4444444444444444,0.5833333333333334
15,taxa1730,35,35,0.9722222222222222,0.9722222222222222
16,taxa189330,33,31,0.9166666666666666,0.8611111111111112
17,taxa191303,5,1,0.1388888888888889,0.027777777777777776
18,taxa207244,14,21,0.3888888888888889,0.5833333333333334
19,taxa216851,29,34,0.8055555555555556,0.9444444444444444
20,taxa2172,16,11,0.4444444444444444,0.3055555555555556
21,taxa2316,3,0,0.08333333333333333,0.0
22,taxa239759,26,34,0.7222222222222222,0.9444444444444444
23,taxa239934,15,13,0.4166666666666667,0.3611111111111111
24,taxa244127,8,15,0.2222222222222222,0.4166666666666667
25,taxa283168,25,27,0.6944444444444444,0.75
26,taxa292632,34,32,0.9444444444444444,0.8888888888888888
27,taxa29465,11,15,0.3055555555555556,0.4166666666666667
28,taxa29521,3,0,0.08333333333333333,0.0
29,taxa32207,3,2,0.08333333333333333,0.05555555555555555
30,taxa33024,5,8,0.1388888888888889,0.2222222222222222
31,taxa33042,28,29,0.7777777777777778,0.8055555555555556
32,taxa35832,10,15,0.2777777777777778,0.4166666666666667
33,taxa375288,31,34,0.8611111111111112,0.9444444444444444
34,taxa397864,28,31,0.7777777777777778,0.8611111111111112
35,taxa39948,11,14,0.3055555555555556,0.3888888888888889
36,taxa40544,18,16,0.5,0.4444444444444444
37,taxa447020,5,7,0.1388888888888889,0.19444444444444445
38,taxa459786,15,19,0.4166666666666667,0.5277777777777778
39,taxa52225,9,5,0.25,0.1388888888888889
40,taxa561,18,15,0.5,0.4166666666666667
41,taxa570,2,0,0.05555555555555555,0.0
42,taxa572511,28,34,0.7777777777777778,0.9444444444444444
43,taxa577309,18,12,0.5,0.3333333333333333
44,taxa577310,6,10,0.16666666666666666,0.2777777777777778
45,taxa61170,8,15,0.2222222222222222,0.4166666666666667
46,taxa644652,2,5,0.05555555555555555,0.1388888888888889
47,taxa674963,4,3,0.1111111111111111,0.08333333333333333
48,taxa724,9,11,0.25,0.3055555555555556
49,taxa816,35,35,0.9722222222222222,0.9722222222222222
50,taxa830,18,9,0.5,0.25
51,taxa836,1,4,0.027777777777777776,0.1111111111111111
52,taxa838,20,19,0.5555555555555556,0.5277777777777778
53,taxa841,35,36,0.9722222222222222,1.0
54,taxa84108,3,5,0.08333333333333333,0.1388888888888889
55,taxa84111,3,5,0.08333333333333333,0.1388888888888889
56,taxa846,4,7,0.1111111111111111,0.19444444444444445
57,taxa872,8,10,0.2222222222222222,0.2777777777777778
58,taxa904,3,4,0.08333333333333333,0.1111111111111111
59,taxa906,5,4,0.1388888888888889,0.1111111111111111
60,taxa946234,7,11,0.19444444444444445,0.3055555555555556
