,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,2,1,0.05714285714285714,0.02857142857142857
1,taxa1017280,7,6,0.2,0.17142857142857143
2,taxa102106,14,13,0.4,0.37142857142857144
3,taxa117563,1,1,0.02857142857142857,0.02857142857142857
4,taxa1263,27,32,0.7714285714285715,0.9142857142857143
5,taxa1301,17,15,0.4857142857142857,0.42857142857142855
6,taxa133925,2,2,0.05714285714285714,0.05714285714285714
7,taxa1348911,14,21,0.4,0.6
8,taxa1350,4,1,0.11428571428571428,0.02857142857142857
9,taxa1357,4,2,0.11428571428571428,0.05714285714285714
10,taxa135858,9,7,0.2571428571428571,0.2
11,taxa1485,15,14,0.42857142857142855,0.4
12,taxa1578,7,5,0.2,0.14285714285714285
13,taxa158846,1,2,0.02857142857142857,0.05714285714285714
14,taxa1678,19,15,0.5428571428571428,0.42857142857142855
15,taxa1730,34,35,0.9714285714285714,1.0
16,taxa189330,32,35,0.9142857142857143,1.0
17,taxa191303,3,1,0.08571428571428572,0.02857142857142857
18,taxa207244,19,13,0.5428571428571428,0.37142857142857144
19,taxa216851,28,30,0.8,0.8571428571428571
20,taxa2172,12,17,0.34285714285714286,0.4857142857142857
21,taxa2316,2,1,0.05714285714285714,0.02857142857142857
22,taxa239759,26,28,0.7428571428571429,0.8
23,taxa239934,18,16,0.5142857142857142,0.45714285714285713
24,taxa244127,10,8,0.2857142857142857,0.22857142857142856
25,taxa283168,25,24,0.7142857142857143,0.6857142857142857
26,taxa292632,33,35,0.9428571428571428,1.0
27,taxa29465,14,15,0.4,0.42857142857142855
28,taxa29521,5,3,0.14285714285714285,0.08571428571428572
29,taxa32207,2,0,0.05714285714285714,0.0
30,taxa33024,4,7,0.11428571428571428,0.2
31,taxa33042,28,29,0.8,0.8285714285714286
32,taxa35832,11,9,0.3142857142857143,0.2571428571428571
33,taxa375288,30,34,0.8571428571428571,0.9714285714285714
34,taxa397864,24,24,0.6857142857142857,0.6857142857142857
35,taxa39948,13,15,0.37142857142857144,0.42857142857142855
36,taxa40544,15,8,0.42857142857142855,0.22857142857142856
37,taxa447020,4,7,0.11428571428571428,0.2
38,taxa459786,16,12,0.45714285714285713,0.34285714285714286
39,taxa52225,6,1,0.17142857142857143,0.02857142857142857
40,taxa561,13,20,0.37142857142857144,0.5714285714285714
41,taxa570,2,0,0.05714285714285714,0.0
42,taxa572511,30,29,0.8571428571428571,0.8285714285714286
43,taxa577309,13,17,0.37142857142857144,0.4857142857142857
44,taxa577310,9,12,0.2571428571428571,0.34285714285714286
45,taxa61170,12,8,0.34285714285714286,0.22857142857142856
46,taxa644652,3,0,0.08571428571428572,0.0
47,taxa674963,5,4,0.14285714285714285,0.11428571428571428
48,taxa724,11,11,0.3142857142857143,0.3142857142857143
49,taxa816,35,35,1.0,1.0
50,taxa830,14,12,0.4,0.34285714285714286
51,taxa836,2,1,0.05714285714285714,0.02857142857142857
52,taxa838,17,19,0.4857142857142857,0.5428571428571428
53,taxa841,34,35,0.9714285714285714,1.0
54,taxa84108,0,1,0.0,0.02857142857142857
55,taxa84111,2,0,0.05714285714285714,0.0
56,taxa846,5,5,0.14285714285714285,0.14285714285714285
57,taxa872,7,4,0.2,0.11428571428571428
58,taxa904,4,3,0.11428571428571428,0.08571428571428572
59,taxa906,4,4,0.11428571428571428,0.11428571428571428
60,taxa946234,4,1,0.11428571428571428,0.02857142857142857
