,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa904,taxa906,condition
0,,,,,,,,,0.07296782703217296,0.05126274873725126,,,,,,,,0.20803679196320798,,,,,,,,,,,,,,,,,,0.006390193609806389,0.2397337602662397,0.37312662687337317,0.04848205151794847,,,,Control
1,,0.020880850030090624,,,,,,,0.045915413590050726,0.009004102504369303,,0.0005864917999757593,,0.0060464586714265986,0.00020042929646693514,,0.0016363845283274274,0.033151110572435506,,0.01594493755997794,0.0005679179855911272,,0.08619404179318109,,,,,,,0.0012025757788016107,0.005376122364708912,,0.0012814882557351899,,,0.3960157594092897,,0.23670699912745044,0.13239351931283183,,0.006895397419289169,,Control
2,,0.039710088128495566,,,,,,,0.08743579517554427,0.007786552649681551,0.0029470525823120626,0.00650708249896695,,0.012528724560015213,,,0.024693743900110296,0.049873028267077665,,,7.302112501146581e-05,,0.10061510795073014,0.03488639263338884,,,,,,,0.013237429588379918,,,,,0.569896871164828,,,0.049809109775458035,,,,Control
3,0.0031022321473437946,0.01755884307724293,0.0019248477942925386,0.0,0.004070696255647726,0.02078614312620417,0.013441855455412127,0.015374824542017489,0.022156611203992753,0.008840229714813715,0.00021023995474815923,0.07902017420375042,0.001275144409266841,0.0004824047633815802,0.0185197949901575,0.00024972973861925237,0.0019620027066236958,0.16065641969376837,0.0002479024478488675,0.011220174427085974,0.04734733721605552,1.4618326163078191e-05,0.006922488051294895,0.0029917825718894257,,0.0,,0.0008934436705642442,0.00469288876296374,6.090969234615912e-05,0.005000685741619664,0.0031028412442672556,,,0.00016029400702430877,0.010324903465751344,0.3857796577667116,0.019987820091853847,0.0727223150474654,2.4059328476732855e-05,0.00786252763650395,0.05101115672683089,Control
4,,0.00023917249632355187,,,0.03203108330529343,0.1314909866269621,,,0.0522995015823416,0.05825591229125904,,0.007447093707017215,0.026094361840007487,,,,,0.14435013527028512,,,0.016466321704209735,,0.002696182846337163,,,,,,0.004040750931171689,,0.004758890185730708,0.0023073720984143004,,,0.0028468573739170782,0.00703538125992299,0.26204932487138,0.23393515751757596,0.002183640746330106,,,0.009471873345520628,Control
5,,0.027021264555974568,,0.00155987906566912,,,,,0.05742743738051065,0.006817713322581818,,0.011043442586507251,0.003304676100514537,0.037895956864599616,,,,0.2201008863936752,,,0.0023681625823036533,,0.019285731608240674,0.04225466538941905,,,,,,0.16582291527725568,0.05788326522693375,,0.0004077289648231456,,,0.32312848868463706,,,0.023677785996354183,,,,Control
6,0.0023591153650574944,0.025849080589865996,0.001346000852976396,0.000670488657054279,0.021170115479881246,0.0006586987188950678,0.00013307251939701132,0.0016417745189705236,0.039272591571937084,0.008250291160211934,0.00018679362892246124,0.10427123829207882,0.0005436699309417187,0.06591416104850484,0.003895703131407575,0.00027629463773108285,0.01042609861719404,0.29938138707084627,0.0001662893886455719,0.0765970752751669,0.006257894132506603,0.0009339681446123062,0.044106363696012334,0.014683599068287326,0.0021908780735856183,0.021815486442596333,0.00011912963600872663,0.002342609451634599,0.010381706936994571,0.003061385594540952,0.008555599297934816,0.05253791234027198,,0.0002187802437544084,,0.122633810672047,,0.0002879820546889097,0.04686295375883733,,,,Control
7,,0.0009985989015412085,,,,,,,0.22035575760866666,,,0.009828289188881895,,0.0013050985643915792,,,,0.19856678157654029,,,,,0.007334591931948875,0.00154519830028187,,,,,,,,,,,,0.1800658019276179,0.3614126024461374,,0.01858727955399249,,,,Control
8,0.00563953175615351,0.0375378081071562,,0.005225228176893793,,0.08455246469121819,,0.0012193342850988628,0.10836501396102337,0.0055504282612819965,0.0007582098631923757,0.10964456228489255,0.004198600953374189,0.06643855434062418,0.007499636391328382,0.0022259270582187843,0.009205331864583055,0.2480442059594631,8.091261459760973e-05,,0.009547688522517946,0.0007522327343438521,0.03466391600672892,0.01950458899601724,3.331695895195695e-05,1.2507695553392476e-05,0.0007355189110822388,0.001268811629456088,,0.00032973827481023164,0.014066065869288161,0.04810625741191651,,0.0004565862314844599,,0.13686628874978163,,,0.03249532511042746,0.00497540632853975,,,Control
9,,0.0770510524646194,0.03677629626597628,,,,,0.000861107415859112,0.1889841695404357,0.022478638600943485,0.0036283167729193747,0.004433040328274818,0.014013487101296521,0.017113678458500047,0.000716003397357838,,,0.028627856287670245,0.002612997963631899,,0.09453803096507475,,0.038248109452227216,0.038926864709433816,0.008001801008974347,,,,,,0.00812111785352476,,,,,0.34244753026411395,0.04412359424086449,,0.028296306908302035,,,,Control
10,,,,,,0.023304777036258703,,0.0010645839938328101,0.13476344354281847,0.008114533641345352,0.00011356498117056531,0.032367523141746644,,0.019892414971853824,0.00029208151379614053,,0.0003410958790145045,0.1560009971265955,,,0.044726360015824924,,0.019662678928744442,0.014632141175003634,0.07176013792983167,,,0.00021680587314380645,,,0.02748553199179646,,0.0003442031291612719,0.0023340460296008675,,0.3856327970052524,,,0.0569502820932081,,,,Control
11,0.00041740583356336496,0.04236509502190736,0.03325408701721544,,0.01853803271921817,0.00043770426585464697,0.005289029583471017,0.00041740583356336496,0.21886758858642844,0.01111395838697735,0.0028320949744069742,0.016446366853669837,,0.08532430557981234,,,0.008844655479448455,0.046959032096561173,0.005721994113866786,,0.06146066488390788,0.00017650362697952212,0.020089368742454417,0.056846841527872255,,0.0011577319046946358,,,,9.871014281750275e-05,0.039481893334726396,0.008880615646299507,,,0.001306827496194559,0.29345247791824225,0.0001926805501761275,,0.02002692787967007,,,,Control
12,0.0045722840724545626,0.07895147597129881,0.0005221965187307356,,0.015264748118836075,0.0009559301686780562,,,0.04872802448521455,0.02057977297526779,3.76937627957045e-05,0.036286631135783565,0.0012077326762428577,0.047040385853377595,0.009287477559953,0.0010987374326032458,0.007669403839942273,0.4404592796017087,,,0.026762162980475446,0.0025329391389763926,0.04205919085281679,,,0.015394071435094508,,0.0015308366646515654,0.026657458083820713,0.007167126789355608,0.014020853946577826,,0.00039838936288142963,0.0007549989182196531,3.5242135947203404e-05,0.11708765526203907,4.412928327301991e-05,2.7376499808262354e-05,0.03283300396407631,3.2790509098702305e-05,,,Control
13,,,,0.015427402307609679,,,,,0.21654057165324647,0.0081990470419184,0.002561657522835932,0.0020065422132866917,,0.01816416739797045,,,0.014952443297778123,0.02848112425543816,,,0.0011510687844413683,,0.03365561367703598,0.030155793040690212,,,,,,0.033883010309863376,0.010616402958182933,0.008901909361566726,,,,0.18987213499496366,0.36967659821122745,,0.015754512971944277,,,,Control
14,0.0045611112698160025,0.03849634439827199,0.07116363199922639,,0.004576959327121771,0.001269257787023712,,0.024769504138513237,0.2364358546852258,0.022439435942404728,0.0008076452643531668,0.06793012359364897,,0.00041578438243603227,,,,0.019729014370957802,0.021216914782977006,,0.011426752146578989,0.0,0.0377396753692017,,,0.012210171081292763,4.663568455582591e-05,0.0015079880770118685,3.280648805334073e-05,0.000126481629325649,0.01235330831224549,,,0.00014465137655519158,0.01346358081101071,0.25643166151133734,4.108381734679901e-05,,0.1406257681134463,,,3.7853640061546995e-05,Control
15,0.0009963427742041469,0.01454151885664975,0.0022835966500925706,0.0002599330551296214,,0.00031694476947288086,,0.0035656034301476333,0.2108424373809565,0.013459910775153468,,0.0626769633522646,,0.025375056355827368,,0.0007640578778887788,0.002907193808749815,0.11919585430994434,0.0018238703305387843,,0.11317985712561669,0.0001362226802892038,0.004380921398100795,0.0077799295355391864,0.0803640152553257,,,6.215790448751818e-05,,0.0010140012697971918,0.014109945224355727,,0.0016619166995282867,,0.0028789402158009435,0.2186898728225057,0.025583325698136195,0.0009265160373447919,0.07022309440615188,,,,Control
16,,0.034722353559558744,,,,,,,0.11525820162480734,0.013644648810507457,,,,,,,,0.00527495527382362,,,0.0005878400814542964,,,0.0066107205784644045,,,,,,0.22981467431974928,0.017355027608744474,0.09091079144378506,,,,0.4627101350016913,,,0.02311065169741407,,,,Control
17,0.0025861408936364485,0.05333318074669957,0.0007799134955315747,,,,,0.008108831808884838,0.01924272739020548,0.01006950253651648,0.002589685494641981,0.05259408079988885,0.0019367699894229109,0.1121623159896344,0.0013435050554112286,,0.010589647415499748,0.17784782359472776,0.01900635314029369,,0.004675430000611698,0.0009419523986416278,0.03008940901576355,0.015752814514472708,0.05496896347359556,0.023077175483676,,0.0005774661409584519,,0.0011513876809113716,0.009850446194374578,,,,0.0010417075983687543,0.3365163175200918,,,0.049166451627538986,,,,Control
18,0.002500844359123874,0.0015675971054650633,0.00029160722131957057,0.0003870044408655444,,,2.5203195556905744e-05,0.0021593514738714203,0.10726875781676588,0.004686440482914055,0.0009691774291428302,0.049680809859906694,0.0037323641420181327,0.04450426095430338,0.028906086540483367,0.0005980030945774909,0.010548266358618353,0.040102970675665386,,0.10708129603163188,0.011708238226853131,0.0009438700881497388,0.08778741666933107,0.013234489594152528,,0.006213525013702936,,0.0004569901739822414,,,0.012591391525706687,0.007240815596237307,,,,0.17861671323877,,0.22084977052073868,0.052840061666595675,0.0025066765035502664,,,Control
