,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,condition
0,,0.12117072070812455,,,,,0.08459169075744238,0.038090723353560264,,,0.037000812716911295,0.0055810482050763065,0.0034874477182451173,,0.010684719546085842,0.14183263890645853,,0.006991540375962577,,0.025184348252969342,0.026098266396264072,,,,,0.0019247098343184912,,,,,0.4753728133543015,0.002601825972053368,0.019386693902226294,,,Control
1,0.00235124301123308,0.21429579089263465,,0.0008293479137419823,,0.006857957082704115,0.062234434150296586,0.019278588174790695,0.0007191154900310503,0.0037078936625941795,0.04949008647931599,0.02847705675677872,0.00837328824570203,,0.012335612511984388,0.1000133154099719,,0.020367888732350046,0.0007776699532877081,0.01843809199135394,0.019399760489323604,,,0.00020858725167229248,,0.016537259913676966,,,2.448451755394043e-05,,0.41241617178420864,,0.0025038805355587085,0.000362475049234718,,Control
2,,,,0.00013159087549481844,,,0.1782428524409954,0.0183137951339348,,,,,,,0.0067963777697378144,0.0035542807767475547,0.0004825679351931782,0.002506862326338837,,0.07683702495591857,0.004641513378779997,0.04436256114024463,,,,0.002882034139716229,,,,,0.6484918807715206,,0.01275665835537744,,,Control
3,,0.0007674685189090637,,,0.1811324915698933,,0.07121470070003331,0.0959500055558201,,0.00948897226398536,0.024579826930534104,,,,,0.23086842003814242,,0.01782908029634064,,0.007970759378564512,,,,,,0.014794638746969811,0.003594275464364516,,,0.0019082541345506246,0.006307698325770615,0.3297308375228752,0.003862570553246299,,,Control
4,0.005642907717803223,0.037560279157247516,,0.005228356126287278,0.08460307986469867,0.0012200642084263065,0.10842988390894132,0.0055537508834002484,0.0007586637461619645,0.10971019820173435,0.0042011143386008224,0.06647832608431047,0.007504125857110058,0.0022272595526010366,0.009210842401395587,0.2481926912882033,8.096105086779503e-05,0.009553404002399813,0.0007526830392579141,0.03468466667471479,0.019516264920063975,3.333690329850384e-05,1.2515182965883502e-05,0.001269571171132058,0.0003299356642067871,0.014074486160367336,0.0481350549942613,,0.0004568595551705261,,0.1369482202579169,,0.03251477760686,0.00013733475113004897,0.004978384728464277,Control
5,,0.06376714487293417,6.540947972273367e-05,0.00014829060678376023,0.05281307717859975,,0.22507303694576383,0.02294627883395099,,0.0039980588999807155,0.0018505750465128011,0.00829968767246427,,,0.004306215079909856,0.2954717639615388,,0.09049112145481164,3.013859165855508e-05,0.013511043282293555,0.005542880118073393,0.02400768140975228,0.0003343636509365785,,0.0012529355097473229,0.005026811334818568,0.004815731995412819,0.0008567659063515333,,0.000550138495564495,0.15541139505207316,,0.019429454620344375,,,Control
6,0.0013987786279368569,0.015296877498362494,0.00027728019077039463,,0.004457180146697758,0.03876403445619805,0.017143078607564425,0.007036200435531798,4.504661716138133e-05,0.050352784002688195,,0.05592902763427342,0.002659880995765618,0.0003522564296944054,0.00815993091228734,0.011379242194151734,5.235147399836209e-05,0.005519630991098628,0.005948994242961162,0.0736697855699858,0.06640104719181011,0.0740610012361441,0.015970953454263883,0.007886810431660224,5.4076231862649206e-05,0.02050412440333524,,8.999177797780461e-05,0.0024258212079473597,,0.47998692430626183,,0.03403515421770258,0.00014173451390641828,,Control
7,0.0010771084788730636,0.0050740420180067965,0.00018943815322676323,,0.0005412230916749737,0.0069022561570421135,0.026827604835033707,0.00383086043191899,0.0008605789576409842,0.039866609758008625,,0.0496766056066845,0.006263846559325765,0.00017805776443642607,0.013671673970593476,0.11663287127612025,0.0021426351461453414,0.0029204293286920146,0.00012981700133402329,0.019908630584724384,0.022585338312773772,,0.02311256251912258,0.0006928944679426534,,0.004129570459814034,0.012039444226124496,0.0002880346189412774,0.00020625695789920842,0.0006297484168670655,0.12966593422618694,0.43984699117627096,0.06989875079587188,0.00021018470270295312,,Control
8,0.0009710331231639236,0.015169905168997652,0.00012582627511915058,,0.10541568549139632,0.0,0.004997775427635973,0.00023125100563032382,0.00010512322985194206,,,0.030460913102786497,5.5777621957770406e-05,0.00013808730192788564,0.014148119434863144,0.061716079442207694,3.0049565703375413e-05,0.00432392145425426,0.0056141432753242715,0.06647526734817205,,0.054840256408220635,,0.010290016499121077,0.015200758736458975,0.06489922290215087,,0.0004660195189516781,,,0.5411002181156269,0.0,0.003180530454229838,,4.401909624775393e-05,Control
9,0.0031512385183103445,0.015501292208047138,,0.0003505021695948533,0.0407803277998567,0.001874926389453166,0.132464477148175,0.009742557400952874,,0.03438745333473173,0.006152003219460858,0.06356364765277252,0.10926412985913048,,0.0018525250241917773,0.27720558128884104,,0.0024377889761976446,,0.021325307761382924,0.038001540263569035,,0.0028569660382857433,0.0015045118951815227,0.023065712821059365,0.01070853142419395,0.008920834593410129,,,,0.11508871110350823,0.02003066724276643,0.05894240439283985,,0.0008263614740867681,Control
