,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,6,2,0.15,0.05
1,taxa1017280,2,9,0.05,0.225
2,taxa102106,18,22,0.45,0.55
3,taxa117563,6,3,0.15,0.075
4,taxa1263,35,34,0.875,0.85
5,taxa1301,22,22,0.55,0.55
6,taxa133925,4,2,0.1,0.05
7,taxa1348911,17,21,0.425,0.525
8,taxa1350,6,2,0.15,0.05
9,taxa1357,3,2,0.075,0.05
10,taxa135858,7,9,0.175,0.225
11,taxa1485,22,20,0.55,0.5
12,taxa1578,14,11,0.35,0.275
13,taxa158846,2,6,0.05,0.15
14,taxa1678,19,25,0.475,0.625
15,taxa1730,39,38,0.975,0.95
16,taxa189330,36,38,0.9,0.95
17,taxa191303,4,3,0.1,0.075
18,taxa207244,25,25,0.625,0.625
19,taxa216851,33,35,0.825,0.875
20,taxa2172,12,12,0.3,0.3
21,taxa2316,1,0,0.025,0.0
22,taxa239759,34,31,0.85,0.775
23,taxa239934,19,17,0.475,0.425
24,taxa244127,13,12,0.325,0.3
25,taxa283168,30,26,0.75,0.65
26,taxa292632,36,40,0.9,1.0
27,taxa29465,22,20,0.55,0.5
28,taxa29521,2,4,0.05,0.1
29,taxa32207,3,3,0.075,0.075
30,taxa33024,9,8,0.225,0.2
31,taxa33042,34,30,0.85,0.75
32,taxa35832,16,19,0.4,0.475
33,taxa375288,32,35,0.8,0.875
34,taxa397864,27,29,0.675,0.725
35,taxa39948,16,16,0.4,0.4
36,taxa40544,19,14,0.475,0.35
37,taxa447020,5,11,0.125,0.275
38,taxa459786,20,19,0.5,0.475
39,taxa52225,6,6,0.15,0.15
40,taxa561,24,19,0.6,0.475
41,taxa570,1,1,0.025,0.025
42,taxa572511,37,33,0.925,0.825
43,taxa577309,10,13,0.25,0.325
44,taxa577310,13,11,0.325,0.275
45,taxa61170,13,17,0.325,0.425
46,taxa644652,4,3,0.1,0.075
47,taxa674963,3,3,0.075,0.075
48,taxa724,12,16,0.3,0.4
49,taxa816,40,40,1.0,1.0
50,taxa830,11,12,0.275,0.3
51,taxa836,3,2,0.075,0.05
52,taxa838,19,17,0.475,0.425
53,taxa841,40,39,1.0,0.975
54,taxa84108,3,2,0.075,0.05
55,taxa84111,6,5,0.15,0.125
56,taxa846,4,7,0.1,0.175
57,taxa872,6,8,0.15,0.2
58,taxa904,8,0,0.2,0.0
59,taxa906,4,5,0.1,0.125
60,taxa946234,7,8,0.175,0.2
