"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",-7.16139605580224,0,Inf,0,0,TRUE
"2","taxa102106",-2.72722811791923,2.28067583660529,-1.19579822530966,0.231775308653715,1,FALSE
"3","taxa1263",1.07380785654975,2.43564150291703,0.440872704486152,0.659305155267855,1,FALSE
"4","taxa1301",0.313245608752442,2.58356378381325,0.121245548770661,0.903496547505553,1,FALSE
"5","taxa1348911",2.97202972873073,2.96947342168013,1.00086086207472,0.316894080343546,1,FALSE
"6","taxa135858",-9.03025807370108,0,Inf,0,0,TRUE
"7","taxa1485",-1.38297461675474,2.60719013957961,-0.530446397353183,0.595802464303429,1,FALSE
"8","taxa1678",1.50601390356651,2.81964548067486,0.534114630327942,0.593262228174933,1,FALSE
"9","taxa1730",-0.229264422486455,1.66359197641668,-0.137812892666315,0.89038829471514,1,FALSE
"10","taxa189330",0.179966630269529,1.84202727182804,0.0977003071680526,0.922170271640422,1,FALSE
"11","taxa207244",2.58640874920757,2.76416871691635,0.935691346689183,0.349432127234394,1,FALSE
"12","taxa216851",-1.23235437420518,1.876881737246,-0.656596710250614,0.511440264747892,1,FALSE
"13","taxa2172",-1.90010634145513,2.77328763132207,-0.685145788700368,0.493251928704939,1,FALSE
"14","taxa239759",1.27187615042785,2.04255149935916,0.622689881174056,0.533488333487071,1,FALSE
"15","taxa239934",-4.37079269921533,2.49047746016496,-1.75500190992527,0.0792589810674249,1,FALSE
"16","taxa244127",-0.610014549081253,2.2054051728404,-0.276599763432856,0.782087446365787,1,FALSE
"17","taxa283168",-5.29054616050518,2.15991418879706,-2.44942423543766,0.0143084808798348,0.486488349914384,FALSE
"18","taxa292632",1.82292372266397,2.22843947237953,0.81802702979294,0.413341753237694,1,FALSE
"19","taxa29465",-0.046531451470873,2.49447500822772,-0.0186538054369736,0.985117279756235,1,FALSE
"20","taxa33024",-7.26885291652481,0,Inf,0,0,TRUE
"21","taxa33042",-4.51553908642151,2.01039360018048,-2.24609702598344,0.0246977938086552,0.839724989494276,FALSE
"22","taxa35832",-0.0712873312660287,2.32561912649607,-0.03065305511717,0.975546230140779,1,FALSE
"23","taxa375288",1.42770396562356,2.25123569966393,0.634186800536564,0.525958920676146,1,FALSE
"24","taxa397864",5.00257037932576,2.6413171410456,1.89396808947577,0.0582292456041614,1,FALSE
"25","taxa39948",-0.430102274629347,3.23625589451747,-0.132901194666955,0.894271522078935,1,FALSE
"26","taxa40544",-2.6509017962106,2.71931160770294,-0.974842967132361,0.329638160106787,1,FALSE
"27","taxa447020",-7.82031938308778,0,Inf,0,0,TRUE
"28","taxa459786",-1.33990060444446,2.48665334783369,-0.538836909298898,0.589999393415261,1,FALSE
"29","taxa561",0.177477073293943,3.07517240878612,0.057712885556228,0.953977329615561,1,FALSE
"30","taxa572511",2.0890517400588,1.67103641595157,1.25015333006324,0.211243541509584,1,FALSE
"31","taxa577309",0.33989204803339,3.21560512913414,0.105700804167119,0.915819742294031,1,FALSE
"32","taxa577310",1.87272728710615,2.27231767237504,0.824148537800515,0.409855163740719,1,FALSE
"33","taxa61170",-2.34321991328448,1.8809856413611,-1.24574045742789,0.212859695494782,1,FALSE
"34","taxa724",-2.26834822256507,2.20496692287364,-1.02874478480105,0.30359961905475,1,FALSE
"35","taxa816",-0.168809645061195,1.51094137817428,-0.111724814410188,0.911041603454254,1,FALSE
"36","taxa830",-3.50852362694991,2.92935172016232,-1.19771333800623,0.231028634963847,1,FALSE
"37","taxa838",-0.0213036944346534,3.23413475044894,-0.00658713878006975,0.99474426167564,1,FALSE
"38","taxa841",-0.104860223345945,1.53190355498422,-0.0684509302199675,0.945426680415205,1,FALSE
"39","taxa872",-7.11075012783816,0,Inf,0,0,TRUE
"40","taxa946234",-7.20950483474923,0,Inf,0,0,TRUE
