,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.07705105246461938,0.03677629626597628,,,,,,,,,0.0008611074158591119,0.18898416954043568,0.02247863860094348,,0.003628316772919374,0.004433040328274817,0.014013487101296518,0.017113678458500044,0.0007160033973578379,,,0.028627856287670245,0.0026129979636318984,,,0.09453803096507471,,0.0382481094522272,0.038926864709433816,0.008001801008974345,,,,,,,0.008121117853524758,,,,,,0.3424475302641139,0.04412359424086448,,0.028296306908302035,,,,,,,Control
1,,,0.0006058791054835022,,0.008557904322904748,,,0.00022066649111064413,,,0.003889071215943646,,0.00027327306132992414,,0.0005388157678757175,0.08845644191044977,0.0019745534791465644,,,0.015988381577942107,0.00043952588629772517,0.001304020497286696,0.0005356031529004944,,0.0008183132707201365,0.047893563656409614,,0.00017368199709800471,0.003088527721805212,0.00033913166832200007,0.00042767936857658964,0.004481999467308278,0.0004827957942452629,,,,,0.010207180535809964,,,0.001427806568050765,0.006025058597595175,,,,,0.04327753790810376,0.18036724807300827,0.559422685057415,0.006868671211245195,,,0.0003081098549675008,,0.011605872780647768,,Control
2,,,0.00021754082407277617,0.00020528217255458744,0.08287109676245999,0.006703774207696724,,0.00024748408761720447,,,,,0.0024467062661303,,0.0003832335810686228,0.13270492672190096,0.009640625573054278,,0.0016153285393967435,0.008392956098453048,,0.02678615837474396,,,0.012988242245021304,0.08502108337340003,0.004239081887289739,,,0.08011068959436422,0.00016599419924629387,0.021440984389813064,0.004629248640118648,0.03765807506012517,0.000469847987697137,,,,,,0.017556700031299756,,,0.0002232682268312742,,0.0001733292940071773,0.4407356999564416,,,0.022372641905195403,,,,,,,Control
3,,,,,0.017932554333838894,,,0.040909815620240174,,,,0.0033794255755494086,,,,0.01017530321252313,0.0018728724945411225,,0.00017096929270104776,0.00719750372692825,,0.010956096704278565,,,0.006175532250676189,0.06931611068936439,,,,0.008024529743396338,,0.13298578344806825,,0.04484180585657842,,,,,,,0.010456846136539112,0.021353053005741328,,,,,0.6091807879883653,,,0.005071009920670249,,,,,,,Control
4,,,,,0.0009985989015412085,,,,,,,,,,,0.2203557576086666,,,,0.009828289188881891,,0.0013050985643915788,,,,0.19856678157654026,,,,,,0.007334591931948875,0.0015451983002818695,,,,,,,,,,,,,,0.18006580192761787,0.3614126024461373,,0.01858727955399249,,,,,,,Control
5,0.000530272082544673,,,,,5.7430922066644626e-05,,,,0.0004960773462611758,,0.0340010337565972,,,,0.07660564580463054,0.006284830180010425,,0.0007692293642883973,,,,,0.00043479063790737135,0.0284904048758244,0.027376082638835196,6.35190056779497e-05,,,0.0016141539014773545,0.008062652062571698,0.34740025638949446,0.0799876777187707,0.06557880729977458,,,0.011719763887882663,,0.0003466148936036361,,0.011348593723713428,,0.0007698381726495277,0.0033287611825412425,7.772453410432823e-05,,0.2345718321823811,,8.249353293318388e-05,0.017493702384844406,0.0018347454643269753,,4.261658527913559e-05,0.04030159148593684,,0.00032885798307066296,Control
6,,,,,,0.0007501139803584118,,0.0035567006074845053,,,,,,,,0.09284028784661325,0.011616138797271046,,7.639764563814627e-05,0.006917683590525051,,0.0071772712896826215,,,0.001073777124244752,0.030522399707553105,,,,0.0029492161026521487,,0.04831730078081681,0.000742823344820363,0.04998634289399211,0.0010020003039476228,,,,,,0.006616303093283169,0.01020432262807901,,,,,0.6183167462817759,,0.06632065241946417,0.0410135215617979,,,,,,,Control
7,,,,,0.3650640705381168,,,0.013250216899162908,,,,,,,,0.10162710687109257,0.04333570444138176,,0.001338370177212449,0.01883864418985356,,,,,,0.017495652112670478,,,,0.026330303861311303,,0.03144575672167315,0.06810259561500541,0.05121934524844473,0.0005829096224876122,,,,,,0.03890297223382588,,,,,,0.19370602867426745,,,0.02876032279349395,,,,,,,Control
8,0.0036287264170676856,,0.007852640764977164,,0.10524013963573689,0.00019219820788812973,2.980992183333243e-05,0.0002336289467073375,,,,0.001378228894524817,,,0.009139014680022322,0.07168538426606055,0.03193936075805722,2.6778404358756253e-05,0.00024242034738360842,0.01957713564848302,0.005627304837473275,0.08720301486433858,0.040192464981425896,,0.01194478515332506,0.16981045133838468,0.00024706867417795855,,0.04575762371067037,0.051897659203676956,0.0003566075055926445,0.03107638878362787,0.05213250075737412,0.0035182781304106277,8.447828695818952e-05,,0.0005933690203570442,0.00044836143448981683,0.002201589040619707,,0.015785111490118166,0.004173490107249027,0.00013015315024180398,5.3657859299998376e-05,,0.00025676953009660236,0.0684325660158403,0.13537645485049873,0.014339077654745326,0.006122149539906594,,0.00015996307207513639,0.0009131941139248308,,,0.0,Control
9,,,0.0015163923052716444,,0.02649395823961272,0.0011536788027546152,0.0,0.0006445281718922022,,,0.0030663729868350966,0.0076998280541383185,0.0013245903882150676,,0.004466742028879244,0.050992070583105474,0.0047292024204521246,,0.0002805858263401071,0.06001648902545885,0.0008533290842671942,0.04711486600029922,0.0003253361935337664,7.854355065797889e-05,0.007467371913338301,0.1962790018476679,0.0019922617706010157,,,0.007675148789850739,5.22258289903119e-05,0.0020908764241650752,0.008065511260656757,0.0,4.2907102641060176e-05,7.014645658502677e-05,0.00029328387103579067,,0.0016035377571750864,,0.004557778817060397,0.0031917149764118464,2.2221578217446436e-05,1.9661488561058594e-05,,0.0057775079329498175,0.053405006286044145,0.011540884170996378,0.46464296016817946,0.01906939102532922,,0.00029072378137940286,0.001093363090450118,,,,Control
