,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,2,4,0.05405405405405406,0.10810810810810811
1,taxa1017280,6,11,0.16216216216216217,0.2972972972972973
2,taxa102106,18,23,0.4864864864864865,0.6216216216216216
3,taxa117563,4,1,0.10810810810810811,0.02702702702702703
4,taxa1263,32,33,0.8648648648648649,0.8918918918918919
5,taxa1301,21,16,0.5675675675675675,0.43243243243243246
6,taxa133925,5,2,0.13513513513513514,0.05405405405405406
7,taxa1348911,14,22,0.3783783783783784,0.5945945945945946
8,taxa1350,6,3,0.16216216216216217,0.08108108108108109
9,taxa1357,3,1,0.08108108108108109,0.02702702702702703
10,taxa135858,10,9,0.2702702702702703,0.24324324324324326
11,taxa1485,20,22,0.5405405405405406,0.5945945945945946
12,taxa1578,9,9,0.24324324324324326,0.24324324324324326
13,taxa158846,1,0,0.02702702702702703,0.0
14,taxa1678,23,23,0.6216216216216216,0.6216216216216216
15,taxa1730,36,37,0.972972972972973,1.0
16,taxa189330,32,37,0.8648648648648649,1.0
17,taxa191303,1,3,0.02702702702702703,0.08108108108108109
18,taxa207244,17,22,0.4594594594594595,0.5945945945945946
19,taxa216851,34,34,0.918918918918919,0.918918918918919
20,taxa2172,11,20,0.2972972972972973,0.5405405405405406
21,taxa2316,2,2,0.05405405405405406,0.05405405405405406
22,taxa239759,31,32,0.8378378378378378,0.8648648648648649
23,taxa239934,16,22,0.43243243243243246,0.5945945945945946
24,taxa244127,14,15,0.3783783783783784,0.40540540540540543
25,taxa283168,27,33,0.7297297297297297,0.8918918918918919
26,taxa292632,31,37,0.8378378378378378,1.0
27,taxa29465,20,18,0.5405405405405406,0.4864864864864865
28,taxa29521,3,3,0.08108108108108109,0.08108108108108109
29,taxa32207,3,1,0.08108108108108109,0.02702702702702703
30,taxa33024,7,7,0.1891891891891892,0.1891891891891892
31,taxa33042,26,34,0.7027027027027027,0.918918918918919
32,taxa35832,14,19,0.3783783783783784,0.5135135135135135
33,taxa375288,34,37,0.918918918918919,1.0
34,taxa397864,31,29,0.8378378378378378,0.7837837837837838
35,taxa39948,14,16,0.3783783783783784,0.43243243243243246
36,taxa40544,17,16,0.4594594594594595,0.43243243243243246
37,taxa447020,6,9,0.16216216216216217,0.24324324324324326
38,taxa459786,18,20,0.4864864864864865,0.5405405405405406
39,taxa52225,7,7,0.1891891891891892,0.1891891891891892
40,taxa561,16,19,0.43243243243243246,0.5135135135135135
41,taxa570,4,1,0.10810810810810811,0.02702702702702703
42,taxa572511,34,36,0.918918918918919,0.972972972972973
43,taxa577309,23,16,0.6216216216216216,0.43243243243243246
44,taxa577310,13,11,0.35135135135135137,0.2972972972972973
45,taxa61170,9,20,0.24324324324324326,0.5405405405405406
46,taxa644652,3,7,0.08108108108108109,0.1891891891891892
47,taxa674963,5,6,0.13513513513513514,0.16216216216216217
48,taxa724,15,12,0.40540540540540543,0.32432432432432434
49,taxa816,37,37,1.0,1.0
50,taxa830,11,15,0.2972972972972973,0.40540540540540543
51,taxa836,4,2,0.10810810810810811,0.05405405405405406
52,taxa838,23,18,0.6216216216216216,0.4864864864864865
53,taxa841,37,37,1.0,1.0
54,taxa84108,5,1,0.13513513513513514,0.02702702702702703
55,taxa84111,4,6,0.10810810810810811,0.16216216216216217
56,taxa846,8,6,0.21621621621621623,0.16216216216216217
57,taxa872,8,13,0.21621621621621623,0.35135135135135137
58,taxa904,8,4,0.21621621621621623,0.10810810810810811
59,taxa906,7,4,0.1891891891891892,0.10810810810810811
60,taxa946234,5,8,0.13513513513513514,0.21621621621621623
