,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa904,condition
0,8.123404799138233e-05,0.006119161277603954,0.07719522416364205,0.0002503540635367168,0.004650397280856542,,0.01857498144517589,,0.004126609008634192,0.15366337336176322,0.009891706749521365,0.00032281967210471174,0.014728760924770015,,0.1284727555516316,0.002625391707354241,0.0006380803447065033,0.014112853645272079,0.02426559784429429,2.8220264810902052e-05,,0.005885134652993546,0.0069282765843965335,0.053449181551848496,0.03936575761130778,2.882498477113567e-05,0.023490951575235026,0.00041765991920135036,0.014194390053243574,,,0.01697207040391665,,,0.0007277804721411561,,0.3538770813957098,,,0.020318389090529396,0.004596980351035906,,Control
1,4.291032136599809e-05,0.003174354126463482,0.04274423318094617,,,,0.0003190508600389504,,,0.08982725516203593,0.004912777451827612,0.0,0.027571547407777394,0.0023333118276899194,0.03268453937082565,0.0012009841709377583,0.0006029657392888012,0.007082020403706362,0.052354630684999154,0.0008267052031642172,0.06442293139689655,0.06631118746792455,0.00015104433120831327,0.005012935190168952,0.00040961687948671584,,,0.0003129929323166919,0.001362226013811873,,0.1285280235192986,0.00724094004095361,0.003251592704922278,0.0001168170395775524,0.00021344098674757635,,0.01911972858060633,7.431058005970492e-05,0.43153042336736575,0.005252425266122241,0.0010120777914653287,,Control
2,,0.0023159962196110805,0.21108334579403001,,0.0008169154033812292,,,,0.006755151467507446,0.06130149607382862,0.018989588536336983,0.0007083354414745283,0.0036523097205441194,0.04874819516601599,0.028050165584441906,0.008247766747253249,,0.012150692977226638,0.09851404524910838,,0.015347746827243226,0.02006255970999914,0.0007660121320147606,0.018161691983689197,0.019108944392383767,,,,0.0002054603816041735,,,0.016289354719959657,,,2.4117477361129252e-05,,0.4062337623952288,,,0.0024663455997559927,,,Control
3,,,0.0947354349963722,0.0011434929169285475,,,,,,0.08458236994385533,0.038571754597946616,,,0.08727111227800212,,,,,0.2806775263361821,,,0.009651652069687744,,0.015193282965242638,,0.002640009792423373,,,,,,0.020881841952332062,,,,,0.2629929356597922,,,0.10165858649123508,,,Control
4,,0.00037206182381597906,0.01817374220655922,0.024362380699996286,,,,0.0018000763422513734,0.0014033322844230318,0.11277241619162677,0.033431933610275445,0.0019682811962615458,0.01931806339332166,,0.0011193342338116537,,,0.011896938366938076,0.07245992895173232,0.004347221948539471,,0.07165618196514867,,0.014940166404980812,0.0009738817272038236,,,,,0.0020850901226574987,,0.01600769841926035,0.030930394271771505,,,,0.09669239781098041,0.22788507383035156,0.18845850611743586,0.04694489808065667,,,Control
5,,,0.025707658418531936,,,,,,,0.06300396268038465,0.00970602299445176,,,0.05001817250480765,0.027642781866901046,,,0.006154124327500766,0.17899258444234936,,,0.012777004007680897,,0.04688506240375312,0.004233899697908713,0.06998532618379222,,,,,0.052613303489749304,,,,,,0.4352421321567793,,,0.017037964825409153,,,Control
6,,,,,,0.019396868328521354,0.12896347128142463,,,0.05323640813279498,0.040550796449630194,,0.012121064150890305,0.013943506761949023,,,,,0.20969056132804922,,,0.012794755470327995,,0.0028790165430945193,,,,,,0.006439173081148768,,0.01222948376126664,0.003978420359382041,,,0.0020127976521774754,0.005145689885981468,0.21534017480386194,0.2592045973225322,0.0020732146869673423,,,Control
7,0.00031147748982761705,0.005944805095188473,0.03790284109797637,0.003325093086303465,2.6834049026111347e-05,,0.00293220210433625,,0.051481679989687626,0.13044284382998633,0.031827713659027125,0.0003636266794443995,0.07125007075581793,,0.0695905113992559,0.002493035045369288,7.69580273956401e-05,0.004950223851662187,0.07294790660495308,0.0007023432605475785,,0.019323654376233415,,,,0.027318884598703887,,0.0002551766171539645,0.0023885341450109983,,4.141557000633789e-05,0.06581237855694179,,,0.0016154097513719032,0.0004918225513955578,0.39038275783749155,,2.703657015083672e-05,0.005772763399734271,,,Control
8,,,0.0808659219162329,0.0033614892309340857,,,,,,0.06522133672467884,0.08349204703508288,,0.009011277798414735,0.04153406442349938,,0.003991742899856026,,,0.3488674912110594,,,0.013795234427473742,,0.027191396812474688,,0.014713723834989284,,,,,,0.0008385318525030549,0.001527475593774313,,,,0.2315486950201065,,,0.07403957121892021,,,Control
9,,0.0020588497386852325,0.05506931070566543,0.001949756235057041,,,,,0.005461436758415211,0.018475857789301383,0.011307677891792768,0.002906166164644804,0.040270035183411816,0.0014032795263182276,0.10318570186834483,0.001038860801432566,,0.010296267074621876,0.1838008560156489,0.0223360118260991,,0.0041943979628074925,0.000445658568013038,0.02895670582427105,0.014251587784797373,0.05432684918282305,0.017768617018324176,,0.0001810487932552967,,0.0008398484155354397,0.009250140100884749,,,,0.0008549862745032738,0.3572020029203958,,,0.052168089574950116,,,Control
