,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa906,taxa946234,condition
0,0.0001306529522864924,0.04876479869686827,0.00017059715983538132,0.001776758801605009,,0.0001440013963281464,,0.0005817696861487545,0.16094684154072192,0.005970496095934054,0.0001083044209743292,0.0020693122001845927,,0.0077046814510122715,0.0022080551185569355,,0.005315613341284421,0.04117671388206832,,,0.0050878807959677174,,0.010828722979639679,0.008405980386079474,,0.0007905919357397813,,0.00010456281165962314,,0.002738251270908391,0.015144214263560777,,1.0112457607313656e-05,0.00028264319012441655,,0.27551896374006407,0.3790310910542874,0.0010456281165962316,0.02394276025395617,,,,,Control
1,,0.005907040917096449,,,,,,,0.26252205969646203,0.004474966996604286,,,,,,,,0.13012164013426344,,,,,0.08093201856282607,0.011479156838272468,,,,,,,0.03583819732317895,,,,,0.413638483760195,,,0.05508643577110116,,,,,Control
2,,0.05687057206998065,9.162369127452906e-05,0.0,,0.034625757211594436,,0.010776464718601875,0.00035353583417751985,0.0037107088757945186,0.0006326590572094278,0.05319347542126143,,0.09459786716245375,0.0001135931288508526,0.001643860635607214,,0.06499450561577295,0.00020086342926924387,,,,0.00011683286158100169,,0.00414584547811267,,,0.0072953719000566734,,0.0006258758668056783,0.043120032705101896,,,0.0034073888989343093,,0.5442680117497007,5.811270584704936e-05,,0.072371073317379,,,,0.0027859676646325867,Control
3,,0.02603089023526494,,0.00038404747172647596,,,,,0.06862434907768583,0.015973729728651898,0.000532478004507649,0.001110533033474493,0.03079602918313153,0.0236380964511572,0.001088965334400053,,0.02115984574618847,0.16852715200364946,,,0.016019510221970283,,0.04651389682134844,0.00851242492762104,0.07574036722466644,0.0012429912608090288,,,,0.0871031874007199,0.006216075382770705,,0.00035637570687625043,,,0.3668085726313631,,,0.023279686055689017,,,0.010340796096327856,,Control
4,0.0013513249774948588,0.02661461683522821,0.0026761195037240224,0.0002504637238263376,,0.00039216276238717953,9.148431470929539e-05,0.0040876208304498835,0.08684677149820405,0.007028028354445202,0.00023816416595986558,0.08303431515655205,,0.11419580408207076,0.02464963540451111,0.0002873623974257534,0.00954669318763067,0.20711337305514507,0.0013244895785134653,,0.02933048119123149,0.001616426191674683,0.02946069386583439,0.01132667300415786,0.08114872178115488,,0.00019801271672634162,0.0023593804763527276,7.196766090464569e-05,0.0003535360517321437,0.008369493355799172,,0.0014785898241793448,0.00041615198268872805,5.7025222835460794e-05,0.10766077453467013,,,0.156405650396554,,,,1.7991915226161426e-05,Control
5,,0.005633792676069522,,,,,,,0.004109494657656946,0.05169413279762737,,0.01357938234680295,,,,,,0.015588379735106345,,,,,0.013887281946533473,,0.15577179749666328,,,,,,0.02527976713630272,,,,,0.36552452481811776,,0.25009967487042273,0.09883177151869701,,,,,Control
6,0.003716552313147478,0.05440671666177752,4.3705188964016834e-05,,0.0054304200803792805,0.0015205176225061982,0.001004514423769742,0.00805122087021462,0.07143603065848513,0.011453478494982614,3.514541693189372e-05,0.14164106539555057,,0.0868279106170478,,0.0011873914356560422,0.008238025306915663,0.03733228763130061,0.0,0.024781647768200563,0.060095339747925774,0.0014372360757936595,0.03029464447288973,0.024029394861377507,,0.0004150985919577819,6.27380938354435e-05,0.0051465377585139275,,,0.01912766658298231,,,0.0015255527825250948,,0.317077117805927,,,0.07995260101764612,0.00026313746258750225,0.003362278454217958,,0.00010402640599039027,Control
7,,0.06891569263437464,,,,,,,0.035299483745883466,0.0025175392472915194,,,,,,,,0.07514449641034013,,0.013831618781978031,,,0.033015962729995886,,,,,,,,,,,,,0.5500135441712695,,0.15690533563587614,0.06435632664299079,,,,,Control
8,,0.03638417793447219,,0.00781601725529319,0.021362869324490705,0.0008819198517568982,,,0.11714674367382816,0.0025388850917625176,0.00018312528266497226,0.0022884494498688376,,0.013333000378273943,0.000822933369012962,,0.01739032496311033,0.020444262757856484,,,0.00251946271329805,0.00013749810785955834,0.03740462353316083,,0.04495037171246701,,,0.0001329764959419047,,0.0005305700529737666,0.00834884811422578,,2.4766101639875603e-05,0.0001080048664875903,,0.6621777336715089,,,0.0030724352980456464,,,,,Control
9,0.01205305866742058,0.03130982647470665,0.00018511114689949765,0.0006165857504210055,,0.022239276106036494,,0.0038179564687751757,0.05250906336259762,0.010780927364136019,6.948178670904049e-05,0.0038117062330892053,,0.16547707319796848,0.000959515348391262,0.0002936569066458547,0.003899417873882327,0.15362662633736815,0.0003573051400479893,0.042064398678366824,0.004163907013993652,0.0016768340639511609,0.03312104060590618,0.015532044020826617,,0.005515624651679573,4.771013240290935e-05,0.010705403682930542,,0.012712146020506188,0.01875810317014037,0.01423678684550396,0.00010854575974635708,0.0007877380376218353,,0.3717504764242152,4.7605961808143176e-05,0.0033648143815423032,0.0026854137624772933,,0.00018177768786697997,,0.0005330409334185309,Control
