,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa904,taxa946234,condition
0,,,0.039235813889349234,0.0018298627230106934,0.0014651367243910206,0.07464918356246593,,,,0.08458693751142897,0.026771133155930552,0.0018818392385295789,0.022205435897652788,0.038192165525279466,,0.02739674342088056,,0.0056541990179666225,0.11600334653076795,0.001486728681587303,0.08651273975559018,0.0252765022632044,,0.011688038066843136,0.015280093873816382,,,,,,,0.02433280017522875,,,,0.003121373399843981,0.29996459586812296,,0.043564444813461625,0.04890088590464792,,,,Control
1,,0.00013065295228649237,0.04876479869686826,0.0001705971598353813,0.0017767588016050087,,0.00014400139632814643,,0.0005817696861487543,0.1609468415407219,0.005970496095934053,0.00010830442097432922,0.002069312200184593,,0.007704681451012271,0.002208055118556936,,0.005315613341284421,0.04117671388206831,,,0.0050878807959677174,,0.010828722979639677,0.008405980386079474,,0.0007905919357397813,,0.00010456281165962317,,0.0027382512709083913,0.015144214263560779,,1.0112457607313652e-05,0.0002826431901244166,,0.2755189637400641,0.3790310910542874,0.0010456281165962316,0.023942760253956166,,,,Control
2,,0.00103454116379141,0.000972778143651444,4.6322779634827544e-05,,,0.0010654232455612296,9.264544492968778e-05,0.0063153279802446284,0.060265852608054594,0.0033043564511782224,,0.12170574800041259,,0.016027719257159612,1.544092654494252e-05,0.00024705436735921105,0.0019918822684568006,,6.176370617977008e-05,,0.0037366987355576587,0.0005404324290729881,0.04456251583814358,0.0072726736585087106,0.06265921680371479,1.544092654494252e-05,,0.009187342147043415,1.544092654494252e-05,1.544092654494252e-05,0.004277138025028685,0.00013896765286467884,0.001466890308568886,3.088185308988504e-05,,0.19659385298749496,,0.43432150921351276,0.021941496706220455,,7.720451838474529e-05,,Control
3,,0.0015180520873933811,0.02652295746235163,0.0011549415732424254,0.000645233646546052,0.00306972931556641,0.007708255976715001,0.0013260402316608174,0.004471631145327653,0.05104788445581502,0.004734378815505208,0.000280892944317792,0.06008218066419084,0.0008542631040146573,0.047166436040574064,0.0003256922934662865,7.862952127436003e-05,0.007475545398758288,0.19649384096087527,0.001994442420329432,,0.007683549699495807,5.228299328542845e-05,0.002093165013533094,0.008074339445386106,0.0,4.295406703253827e-05,7.0223236079448e-05,0.00029360488778326876,,0.0016052929252088704,0.004562767578721273,0.0031952084994514396,2.2245901064584263e-05,1.9683009236867176e-05,0.005783831761118798,0.053463461261274936,0.011553516359348598,0.46515153969314604,0.019090263614952772,0.0002910419959555516,,,Control
4,,,0.029765948770112422,,0.0003484474111148082,,,,,0.048970409065663294,0.005159657444038607,,0.0013087073265259045,,0.009377399859060666,0.0011885166915271506,,0.00307329562299445,0.03791666613951476,,0.02137453383956785,0.0013448699474071081,,0.09923476520443159,,,,,,,0.0017004866244692107,0.005855708823215603,,0.0022221561525164334,,,0.3207403068361481,,0.2561578722968177,0.14514495201441613,,0.00911529993045812,,Control
5,,0.0006868317153341228,0.00878574497088787,0.03874882367449892,,,0.16784485803556762,0.0288469958903547,0.002461152914381007,0.004149618000336843,5.7236017204972756e-05,,0.04910862603437977,,0.001144720344099455,,0.00014309016579381952,0.0004578886287653325,,0.010874845724572577,,0.07752637819369554,,0.015282034519810318,0.0021177358289000696,0.01656983938175976,2.8618131383873978e-05,,0.0012019585713694046,0.00011447203440994551,0.0006009780578708264,0.40749178041228545,2.8618131383873978e-05,2.8618131383873978e-05,2.8618131383873978e-05,0.0756947254535241,0.052542821445466674,,0.00025756342801764096,0.0022322073721844646,,0.03494260065899324,,Control
6,,,0.08754128659279385,0.0016900815894239345,0.001131639867882903,,0.034427053026846226,,0.0009370853026008985,0.059632910385592715,0.014128805797077182,0.002313305062395607,0.007769414640885136,0.06500749333344498,0.011988286956994963,0.00873255916175135,,0.0023317244295228967,0.2559538511129066,0.0006894704013328922,,0.011665215443802092,0.00013730800949434652,0.060787679117879766,0.04826564913617355,,0.0006308633241096957,,,0.0015957869883916128,,0.006316901025205229,0.026714152353283463,6.164208657939795e-05,,0.00041893594665081487,0.1072415323238962,0.10561204626610128,0.06684189485053102,0.009377550977691634,5.787448875790673e-05,,,Control
7,,,0.05701061171581183,,0.00039015751277072966,,0.00010568669549683306,,,0.198442253236287,0.0201585442566337,0.0012521995218616132,0.005337533457301155,,0.009579316189821023,,,0.018138111089407494,0.08967571951218026,,,0.005765965594665838,2.8629825293090225e-05,0.07163588385143844,,,,,,,,0.03781563367143601,,2.5584099198080635e-05,0.0003944215293037431,,0.43671854282717293,,,0.04752520541392028,,,,Control
8,,,0.016528667108265255,,0.00011510185389628974,,0.050524500543820475,,,0.17261802540009652,0.010069878887498671,,0.005713386161608728,0.014915401159605176,0.01815246191212188,0.020179010982720413,,0.0011309830475209146,0.19563124064669654,,,0.002387392360344447,,0.03032279630038517,0.02942416362045419,,,,,,0.012593737477817847,0.0013435023674590906,0.003788343432856571,,,,0.1487768128030879,0.19250836175102015,0.010048207845734892,0.06322802433698879,,,,Control
9,,0.009691616014207404,0.01677371281148562,0.00019181376192230052,0.00018552478612156932,,0.0013298140765739606,,0.004860363943029589,0.1748994600711405,0.012169066739321244,0.0009751969894875713,0.06587519568097489,0.0014432185111742418,0.0245709270183631,,0.0,0.0034842954637921853,0.273284400367966,6.430984931715416e-05,0.031967574040771427,0.04402962675638667,0.0002006386150620362,0.011736750370567756,0.0013359001821875716,,,,0.0008423170169237352,,0.00015621004408267734,0.014335010292111768,0.0118752092732774,0.00012628669148242417,9.595759850793034e-05,6.897586362092245e-05,0.2533655910455534,,0.00011157860291619808,0.0396774526320936,6.238258253951076e-05,,0.0002136223070377392,Control
