item,value,type
MicrobiotaLoads_ori,0.4936375049412334,MicrobiotaLoadsFoldChange_ori
taxa191303,5.71662142172595,TaxaFoldChange
taxa283168,-5.17724695607974,TaxaFoldChange
taxa1357,9.975181164237902,TaxaFoldChange
taxa1017280,5.197242188284674,TaxaFoldChange
taxa239759,0.9417157920722801,TaxaFoldChange
taxa39948,-6.203460710885835,TaxaFoldChange
taxa35832,7.771579706437542,TaxaFoldChange
taxa872,-6.572974661445123,TaxaFoldChange
taxa29521,7.685496504710358,TaxaFoldChange
taxa1678,-5.642271326666604,TaxaFoldChange
taxa100883,7.267968306089291,TaxaFoldChange
taxa906,-0.6631698547090199,TaxaFoldChange
taxa216851,-1.5689174165791293,TaxaFoldChange
taxa40544,4.358272793544666,TaxaFoldChange
taxa459786,-3.2161646080988637,TaxaFoldChange
taxa84108,4.135609799686609,TaxaFoldChange
taxa52225,0.8613904600177769,TaxaFoldChange
taxa644652,-9.198923166280002,TaxaFoldChange
taxa561,2.593405920239512,TaxaFoldChange
taxa135858,-3.503960998194284,TaxaFoldChange
taxa61170,4.786466783448271,TaxaFoldChange
taxa570,9.85858745608494,TaxaFoldChange
taxa816,5.6443856254115765,TaxaFoldChange
taxa133925,-6.419661308973668,TaxaFoldChange
taxa572511,4.386937739760562,TaxaFoldChange
taxa946234,-5.396714667769724,TaxaFoldChange
taxa1350,8.293811783605708,TaxaFoldChange
taxa33024,2.8311994465834527,TaxaFoldChange
taxa239934,4.408839153628271,TaxaFoldChange
taxa841,-4.201138636675705,TaxaFoldChange
taxa830,8.296253614934255,TaxaFoldChange
taxa577309,-9.9769169620252,TaxaFoldChange
taxa1730,2.5111078632319845,TaxaFoldChange
taxa1263,0.18627407737275092,TaxaFoldChange
taxa904,-9.603985877108434,TaxaFoldChange
taxa84111,8.744291738017232,TaxaFoldChange
taxa375288,-2.588350361393797,TaxaFoldChange
taxa158846,-4.451926359473379,TaxaFoldChange
taxa2316,0.8404320904820128,TaxaFoldChange
taxa189330,8.07554696395507,TaxaFoldChange
taxa397864,3.222074858732709,TaxaFoldChange
taxa447020,2.014759427799822,TaxaFoldChange
taxa836,1.4075416130935743,TaxaFoldChange
changedTaxaCount,44,changedTaxaCount
totalTaxaCount,61,totalTaxaCount
MicrobiotaLoads,5.052086336991557,MicrobiotaLoadsFoldChange
taxa100883,0.31731050786291415,ranksums_on_loads
taxa1017280,0.025347318677468252,ranksums_on_loads
taxa102106,0.8946258095467281,ranksums_on_loads
taxa117563,,ranksums_on_loads
taxa1263,0.012865581294556078,ranksums_on_loads
taxa1301,0.949059680885933,ranksums_on_loads
taxa133925,,ranksums_on_loads
taxa1348911,0.8043534959231337,ranksums_on_loads
taxa1350,0.22067136191984693,ranksums_on_loads
taxa1357,,ranksums_on_loads
taxa135858,0.04550026389635839,ranksums_on_loads
taxa1485,0.2976214678911162,ranksums_on_loads
taxa1578,1.0,ranksums_on_loads
taxa158846,,ranksums_on_loads
taxa1678,0.0009502496592265861,ranksums_on_loads
taxa1730,2.8291625531403592e-06,ranksums_on_loads
taxa189330,9.633570086430965e-07,ranksums_on_loads
taxa191303,,ranksums_on_loads
taxa207244,0.6978013350845087,ranksums_on_loads
taxa216851,0.36326840504902125,ranksums_on_loads
taxa2172,0.12365771040283347,ranksums_on_loads
taxa2316,,ranksums_on_loads
taxa239759,0.3845046293802694,ranksums_on_loads
taxa239934,0.013543601483181442,ranksums_on_loads
taxa244127,0.25683925795785656,ranksums_on_loads
taxa283168,6.704106102318287e-06,ranksums_on_loads
taxa292632,0.05558371809347166,ranksums_on_loads
taxa29465,0.6682351417952492,ranksums_on_loads
taxa29521,,ranksums_on_loads
taxa32207,,ranksums_on_loads
taxa33024,0.2008251226951454,ranksums_on_loads
taxa33042,0.5041671132207985,ranksums_on_loads
taxa35832,0.0011937454448720057,ranksums_on_loads
taxa375288,2.5026202950457354e-05,ranksums_on_loads
taxa397864,0.00020408400998040687,ranksums_on_loads
taxa39948,0.0034147911781178164,ranksums_on_loads
taxa40544,0.01934898020033666,ranksums_on_loads
taxa447020,0.01853297487702655,ranksums_on_loads
taxa459786,0.014305878435429619,ranksums_on_loads
taxa52225,0.8272593465627113,ranksums_on_loads
taxa561,0.10374167823654154,ranksums_on_loads
taxa570,,ranksums_on_loads
taxa572511,6.106435759008868e-06,ranksums_on_loads
taxa577309,0.002413473367010068,ranksums_on_loads
taxa577310,0.456056540250256,ranksums_on_loads
taxa61170,0.004040984683985582,ranksums_on_loads
taxa644652,0.31731050786291415,ranksums_on_loads
taxa674963,1.0,ranksums_on_loads
taxa724,0.17452534056858338,ranksums_on_loads
taxa816,3.5092999853906445e-07,ranksums_on_loads
taxa830,0.014019277113959953,ranksums_on_loads
taxa836,,ranksums_on_loads
taxa838,0.7110254070787286,ranksums_on_loads
taxa841,5.246570836944621e-06,ranksums_on_loads
taxa84108,,ranksums_on_loads
taxa84111,0.22067136191984693,ranksums_on_loads
taxa846,1.0,ranksums_on_loads
taxa872,0.020921335337794014,ranksums_on_loads
taxa904,0.17971249487899976,ranksums_on_loads
taxa906,0.6547208460185769,ranksums_on_loads
taxa946234,0.06407750645105952,ranksums_on_loads
