,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.004479398146228574,,0.00674903133798836,,,,,,,0.001086123088691355,,0.007959441696326052,0.18786288798308964,0.01958328470724533,,0.00046569802825174026,0.045960299672888866,,0.05249058946145081,,,0.0013365179460097718,0.05346992055929878,,,,,,,0.05897678710227821,0.05431515489591725,,0.013836540699985094,0.0002275397532174627,0.0050853617912414795,,,,0.02197265437358711,,,0.0013316637646077992,,0.010099225535583073,,0.4390961028811387,,,0.012149308147682806,0.0006159753941544732,,,,,,0.0008504930331372716,Control
1,,,,,,,,,,,0.04711976230419016,,,,,,,,,,,,,,0.2664087868729705,,,,,,,,,,,,,,,,,,,,,,,,0.6864714508228393,,,,,,,,,,Control
2,6.506298238576838e-05,,0.0007856203106767546,3.0301918587764397e-05,0.011543916195635674,0.0017537615423453608,,,,,,0.008461228036429597,,0.0007718374982087412,0.22572497086860707,0.006490387197713029,,5.026672782451886e-05,0.0384891118821829,,0.03150396225455193,0.009962237120721832,5.4219151988140305e-05,0.005467216060381691,0.038653188157077856,0.00022995001095530912,,,0.04690280948443972,0.01385750315028475,0.0015279666439723207,0.051663656405835735,0.019010957538600493,,,0.0003000802038072588,0.0025525566002341867,4.0943060566745207e-05,2.6349494424142955e-05,,0.04225759630588197,0.0628247955228561,7.043422547992058e-05,0.0010238805467966009,8.816946211155526e-05,,0.008069228634765807,0.3075553526869695,0.00010266168404483389,,0.06049914860729748,,0.00020917444804396563,,0.000932366725777366,,,0.0004471306515358412,Control
3,,1.3906901315004101e-05,0.001704864288945211,,0.009808019795306653,0.00029387211172946626,,0.0,,,,0.0038182057376829523,,0.013159075461079759,0.041321768746706004,0.0016632450952287752,,0.0012769986754945372,0.032757959823063613,,0.0602493659671123,0.03568764653001495,0.0006078432487171137,0.009541352424835736,0.17647654748283054,0.0010370284951392841,,3.1975722001651775e-05,,0.004044878078094662,0.0003334611008743685,0.15848690477447266,0.027411517594158854,0.2288619160421081,0.00372430877624953,1.837335137237768e-05,0.001836218524723425,,3.268629360168848e-05,,0.002397671598981,,,4.720225628815261e-05,,,0.0003113318710446539,0.056517139393033794,,0.0881907669544414,0.03664773027189312,,,0.0016538046439711451,3.441196748749191e-05,,,,Control
4,,0.00010384035405037193,0.00023120311163199946,4.312440647396859e-05,0.014573837880177078,0.0012805636691652351,,,0.00814196836075888,,0.01159192087867637,0.0002766395492222881,,0.00033454085022230183,0.07838338361330859,0.0033098233276500928,,1.4073232881947793e-05,0.025442696157997373,0.0006348033260678594,0.008253347946710298,0.00830994244751413,0.00023472141985248643,0.005523341813796453,0.0664598370540783,0.0003036802609740306,,,,0.0016046501178180901,3.669092858507817e-05,0.013340721110442409,0.0005340791878699189,,,4.553696068230249e-05,0.00134670786371039,0.0037955509082613203,6.182170158855638e-05,,0.0033684282902942037,0.009919518196840902,0.001349723556470807,0.00031534093964764447,,,0.0009250134927120256,0.10452190061422624,,0.6096263124420548,0.015490407433159934,,,,,0.0002531171456910324,,1.7189448734379093e-05,Control
5,,,,,,,,,,,0.18417096316580736,,,,,0.09641898071620383,,,,,,,,,0.10844597831080433,,,,,,,,0.0224331955133609,,,,,,,,,,,,,,,0.4627289074542185,,,0.12580197483960506,,,,,,,,Control
6,,,,,0.025707658418531943,,,,,,,,,,0.06300396268038466,0.009706022994451762,,,,0.05001817250480765,0.027642781866901053,,,0.006154124327500767,0.17899258444234936,,,,,0.0127770040076809,,0.04688506240375313,0.004233899697908712,0.06998532618379223,,,,,0.05261330348974931,,,,,,,,,0.43524213215677937,,,0.017037964825409153,,,,,,,,Control
7,,,,,0.03638417793447217,,,0.007816017255293189,,,0.021362869324490705,0.000881919851756898,,,0.11714674367382817,0.002538885091762517,,0.00018312528266497226,0.002288449449868837,,0.013333000378273941,0.0008229333690129618,,0.017390324963110323,0.020444262757856484,,,,,0.00251946271329805,0.0001374981078595583,0.037404623533160826,,0.044950371712467005,,,0.00013297649594190466,,0.0005305700529737665,,0.008348848114225779,,2.4766101639875603e-05,0.00010800486648759027,,,,0.6621777336715089,,,0.003072435298045646,,,,,,,,Control
8,,,0.0025387387634360293,,0.01486924794788499,,,0.00042907974781157646,,,,0.03226829972834764,,0.0010716840364768552,0.12189479423514198,0.009499862168538178,,,0.03143653889207872,0.005568187990945261,0.054833772211045094,0.09723022220056177,,0.005407968435326077,0.23807834005229978,,,,,0.00301127476587689,,0.028816268884560185,0.0344994941103068,0.0002463197984360825,0.0026112335433549753,,0.0014063378104444265,,0.02119324986280312,,0.005069456395760579,0.00703991324994403,,,,,,0.10482095363126251,0.10153533587471193,0.020004091792199908,0.053347426156096285,,,,0.0012719077143482297,,,,Control
9,,,0.0024735079483105722,,0.054207831302659604,0.005955530814640952,,,,1.9152927787592798e-05,,0.002279198406723543,,0.006301004323927909,0.22457940530983,0.005297741015140185,8.052467489192242e-05,0.001113753048121525,0.08259350001117255,,0.01630624666561429,0.0012479265153647156,0.000752730656598405,0.0002559902068814822,0.10213545877285958,0.0009825657900495188,,,,0.11781315989430466,,0.023060228028991773,0.010388300897438233,0.052777334136932516,0.0005373117053530064,,0.00027730556199993226,,,,0.010702985560442985,,,0.00019884034170882634,,,0.011046605560589206,0.17015419857405428,,,0.09646166134761029,,,,,,,,Control
10,,,,,0.2488077990990309,,,,,,0.05188376022397269,,,,0.0303478170541811,,,,0.03261052729830189,,,,,,0.18457272212222048,,,,,,,,,,,,,,,,,,,,,,,,0.19867188091991794,0.08911946999688371,0.1639860232854914,,,,,,,,Control
11,,,,,0.12200394927798876,0.13159441523029344,,,,,,,,,0.07016345776315429,,,,0.022368542166269746,,,,,,0.19931970721177958,,,,,,,0.015736739743260793,,0.021165243207541602,,,,,,,,,,,,,,0.3961182368508154,,,0.021529708548896492,,,,,,,,Control
12,,,,,0.009934201946359633,0.007598350138965238,,0.0008852743754058913,,,,,,,0.09749570949867185,0.02723233272449052,,,0.01514796022362916,,0.0009426815941750128,,,,0.15540735723982016,,,,,0.006998174491229798,,0.045547988611141954,0.005886330239971351,,,,,,,,0.029479677487672492,,,,,,,0.47378595713383603,,,0.12365800429463102,,,,,,,,Control
13,,0.0004808349432565804,0.01448237312546793,,0.1423216351244112,0.0016630320141822847,,0.003619318262955717,,0.0,,0.0009821721825663164,,0.10261348173867631,0.11685288735569338,0.007413875056355812,0.00012954187058461124,0.0002748939694689191,0.18963399831493566,,0.0737015722507033,0.0035075246486559264,,0.0022167980105632728,0.08350350579062363,0.0002166511284422947,,1.703424597451187e-05,,0.0464136282127914,0.00017911458641462781,0.019460351007468547,0.024098459981762133,,0.012298521590651767,0.0006724957108380644,0.008558739588199653,,0.001211879499539973,,0.026964497367341984,,,,,,,0.0704615974654674,0.00018186862618296208,1.3566195895868734e-05,0.0454978589890838,,,7.119702808508556e-05,,,,0.000285094116759046,Control
14,,,,,0.007489484752891692,,,,,,,,,,0.17778552940224865,0.019509928819865727,,0.0017920407668041735,0.005457413249211357,,0.011090046914179408,,,,0.02527582302030252,,,,,,,0.04607245409690205,0.03479495268138801,,0.0019419841462428211,,,,,,0.013484894443096336,,,,,0.009066872927283023,,0.6360430316266279,,,0.0101955431529564,,,,,,,,Control
15,,0.00011408103990264276,0.004557693888594973,0.00021091375281735283,0.03846750127723358,0.07111031313782877,,,,,0.0045735300718529005,0.0012683068043641296,,0.024750945758046324,0.23625870674868532,0.02242262334949397,0.00013980222927061268,0.0008070401416985364,0.06787922741616532,,0.00041547285884967785,,,,0.019714232542751394,0.021201018155629334,,3.641313475230242e-05,,0.011418190731192896,0.0,0.03771139917722455,,,0.012201022694662753,4.660074309020422e-05,0.0015068582273258893,3.2781908018000806e-05,0.00012638686383555385,8.664510457680827e-05,0.012344052681030521,,,0.000144542997507062,0.0,,0.013453493315768958,0.25623953185418,4.1053035579465624e-05,,0.1405204052247301,,,,,,3.7825278482308615e-05,0.0001613878548578501,Control
16,,,,,0.08754128659279385,0.0016900815894239348,,0.001131639867882903,,,,0.03442705302684623,,0.0009370853026008986,0.05963291038559271,0.01412880579707718,,0.0023133050623956064,0.007769414640885135,0.06500749333344497,0.011988286956994965,0.008732559161751348,,0.0023317244295228967,0.2559538511129066,0.0006894704013328923,,,,0.011665215443802092,0.00013730800949434655,0.06078767911787976,0.048265649136173545,,0.0006308633241096956,,,0.0015957869883916128,,,0.006316901025205229,0.02671415235328346,6.164208657939795e-05,,,,0.0004189359466508149,0.10724153232389622,0.10561204626610125,0.06684189485053103,0.009377550977691633,,,5.787448875790672e-05,,,,,Control
17,,,,,0.036033983055619945,0.013840183811777287,,,,,,,,,0.09907688116780562,0.01546849406537681,,0.0015297835303414453,0.0008698156734256198,,0.0005497549374430865,,,0.008247835207708536,0.03750100365284301,0.0013117755250955522,,,,0.012204418570937377,,0.04717727486165206,0.013359840850126446,,,,,,,,0.050312499968517777,,0.00019554230045391803,,,,0.0006910974657979792,0.5723898905940326,,0.00038010360618888854,0.08885982115485609,,,,,,,,Control
18,,,0.0022123723387418226,,0.03586557411632205,,,,,,,,,0.0016356827383502278,0.1277837341077852,0.003994512667503167,,,0.039251661282005135,0.005329782746700159,0.05274239783941161,0.010959053805910007,0.0005986685094715232,0.0008249280267756518,0.10828207403256594,,0.000238481434035491,,,0.054631762378824576,,0.034202160978665366,,,0.014347092370062799,,0.001836471370365467,,,,0.0099911601649322,,,,,,,0.21740324940710862,0.23903809612527238,,0.038831083559190585,,,,,,,,Control
19,0.0036287264170676856,,0.00785264076497716,,0.10524013963573689,0.0001921982078881297,2.9809921833332414e-05,0.0002336289467073375,,,,0.0013782288945248166,,0.009139014680022317,0.07168538426606053,0.03193936075805722,2.6778404358756243e-05,0.00024242034738360842,0.019577135648483016,0.005627304837473275,0.08720301486433858,0.04019246498142589,,0.01194478515332506,0.16981045133838468,0.00024706867417795855,,,0.04575762371067036,0.05189765920367694,0.0003566075055926444,0.031076388783627867,0.05213250075737411,0.0035182781304106264,8.447828695818951e-05,,0.0005933690203570439,0.0004483614344898168,0.002201589040619707,,0.015785111490118162,0.004173490107249025,0.00013015315024180395,5.365785929999836e-05,,,0.0002567695300966023,0.06843256601584029,0.1353764548504987,0.014339077654745326,0.006122149539906591,,,0.00015996307207513636,0.0009131941139248308,,,0.0,Control
