,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa1017280,9,7,0.1836734693877551,0.14285714285714285,-17.20474225150068,-13.962092417204557,-3.242649834296124,-4.582803223700165,-2.014551710063018,0
1,taxa102106,27,23,0.5510204081632653,0.46938775510204084,-12.130561047235355,-9.127930191365678,-3.0026308558696755,-3.790556989757729,-2.188595355052806,1
2,taxa1263,46,40,0.9387755102040817,0.8163265306122449,-9.111944862205355,-5.650289302734575,-3.4616555594707794,-4.074885960639448,-2.8421115183955363,2
3,taxa1301,19,20,0.3877551020408163,0.40816326530612246,-13.760724780241544,-10.072714241556138,-3.6880105386854063,-4.903321092795034,-2.550845151082201,3
4,taxa1348911,24,23,0.4897959183673469,0.46938775510204084,-13.096966091210534,-10.717018817674452,-2.3799472735360787,-3.4577381296264567,-1.33547198031769,4
5,taxa135858,10,11,0.20408163265306123,0.22448979591836735,-10.098090744134206,-6.250911595337596,-3.8471791487966103,-5.2174280993401885,-2.5658021621943683,5
6,taxa1485,24,22,0.4897959183673469,0.4489795918367347,-12.537621723542863,-9.761898574495874,-2.77572314904699,-4.2306937473807755,-1.264352401513063,6
7,taxa1578,9,8,0.1836734693877551,0.16326530612244897,-14.129271868451854,-9.255805038336447,-4.873466830115404,-7.554521299762218,-2.1479367546697263,7
8,taxa1678,29,24,0.5918367346938775,0.4897959183673469,-12.315136016098254,-8.149105324015059,-4.166030692083195,-5.060759450278679,-3.2640239847207133,8
9,taxa1730,48,48,0.9795918367346939,0.9795918367346939,-7.239507848253214,-3.519353474880362,-3.720154373372852,-4.234917022051445,-3.218351943513752,9
10,taxa189330,47,45,0.9591836734693877,0.9183673469387755,-10.419742659101471,-6.850243160233251,-3.569499498868219,-4.1856307542256275,-2.8931128618014057,10
11,taxa207244,24,23,0.4897959183673469,0.46938775510204084,-14.770697746795268,-11.55985520429202,-3.210842542503248,-4.419395984039954,-2.0306818279406604,11
12,taxa216851,40,43,0.8163265306122449,0.8775510204081632,-9.758972707330432,-5.823557406615639,-3.9354153007147934,-4.6841283317037234,-3.1023031954970413,12
13,taxa2172,20,18,0.40816326530612246,0.3673469387755102,-11.23911187652145,-8.394691368179458,-2.844420508341994,-4.24867052741391,-1.5008527253037982,13
14,taxa239759,40,43,0.8163265306122449,0.8775510204081632,-9.654362753990577,-5.882473665914627,-3.771889088075951,-4.4168258503007864,-3.1162555859409893,14
15,taxa239934,24,23,0.4897959183673469,0.46938775510204084,-12.743441419731255,-7.853583844608299,-4.8898575751229565,-6.134606449462115,-3.676255385319669,15
16,taxa244127,20,11,0.40816326530612246,0.22448979591836735,-11.429595732357807,-11.022256268864032,-0.4073394634937736,-1.294535753513379,0.4653666426389607,16
17,taxa283168,39,36,0.7959183673469388,0.7346938775510204,-4.76390824657558,-7.513619133047132,2.749710886471552,2.2132970672977894,3.3254443600270394,17
18,taxa292632,46,49,0.9387755102040817,1.0,-4.593764410945023,-3.8832525818800194,-0.7105118290650041,-1.3310401779582435,-0.09732483423086961,18
19,taxa29465,20,16,0.40816326530612246,0.32653061224489793,-14.100702192309672,-10.67579525393302,-3.424906938376651,-4.967734299047844,-1.9893229944037771,19
20,taxa33024,15,11,0.30612244897959184,0.22448979591836735,-8.654787317558238,-5.37488349238574,-3.279903825172499,-4.411544055171983,-1.7896120343304978,20
21,taxa33042,40,42,0.8163265306122449,0.8571428571428571,-10.607116568436938,-6.388018935158131,-4.219097633278807,-4.986153149160159,-3.4411566873095274,21
22,taxa35832,21,19,0.42857142857142855,0.3877551020408163,-16.92000345287159,-10.549129792713135,-6.37087366015846,-7.406420500126157,-5.485472806547881,22
23,taxa375288,46,45,0.9387755102040817,0.9183673469387755,-3.1155100689403996,-5.1896633757871475,2.0741533068467475,1.506188008762721,2.650946760918863,23
24,taxa397864,42,33,0.8571428571428571,0.673469387755102,-0.6522954716086515,-6.564857766281535,5.912562294672885,5.342327844236875,6.517149395253584,24
25,taxa39948,18,17,0.3673469387755102,0.3469387755102041,-7.263652379663829,-4.851993318248319,-2.4116590614155102,-3.2444410429215202,-1.4384195393206163,25
26,taxa40544,24,23,0.4897959183673469,0.46938775510204084,-12.123416978315149,-7.949369211833953,-4.174047766481196,-5.433919452936944,-2.8754233578053925,26
27,taxa447020,10,8,0.20408163265306123,0.16326530612244897,-17.126830176489683,-12.650559184698487,-4.476270991791195,-5.70134212727419,-3.168051167239312,27
28,taxa459786,27,23,0.5510204081632653,0.46938775510204084,-14.711162502258924,-9.568876494992915,-5.1422860072660095,-6.108430597857445,-4.216167888683576,28
29,taxa52225,8,7,0.16326530612244897,0.14285714285714285,-3.4824084786670793,-10.114296543729587,6.631888065062509,5.266273921268914,8.232667971091287,29
30,taxa561,26,23,0.5306122448979592,0.46938775510204084,-13.049169117079265,-8.68515955777642,-4.364009559302843,-5.979989839527493,-2.7772545360819847,30
31,taxa572511,43,41,0.8775510204081632,0.8367346938775511,-10.29130794790142,-6.363282294629952,-3.9280256532714666,-4.498731888974206,-3.3394449586791772,31
