,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa102106,4,5,0.5,0.625,-16.10184411105651,-10.31160803704193,-5.790236074014583,-7.389761980697559,-4.203868584277254,0
1,taxa1263,7,8,0.875,1.0,-15.208994594708763,-4.253299089847853,-10.955695504860909,-11.660625035232762,-10.099064078791699,1
2,taxa1348911,5,4,0.625,0.5,-9.414825830563695,-7.873152172865551,-1.541673657698142,-3.673527966808784,0.4073461899882618,2
3,taxa1730,7,8,0.875,1.0,-11.115434539509014,-2.971413923316576,-8.144020616192437,-9.27437828291068,-6.969294579169136,3
4,taxa189330,7,7,0.875,0.875,-15.126692629113544,-6.084623918457643,-9.0420687106559,-9.993146662094363,-8.283405144140868,4
5,taxa207244,4,5,0.5,0.625,-17.07342280974776,-11.35402535520808,-5.719397454539678,-7.828423981121247,-3.4836330368235813,5
6,taxa216851,6,8,0.75,1.0,-13.121304998253757,-7.134568279589892,-5.986736718663866,-8.82487258952822,-3.091153301900248,6
7,taxa239759,6,7,0.75,0.875,-12.199016028755809,-5.138180358258447,-7.060835670497362,-8.747783285196482,-5.237665391630469,7
8,taxa239934,5,5,0.625,0.625,-17.032197498724788,-9.098513449682699,-7.933684049042087,-9.327156277030639,-6.653659925508267,8
9,taxa283168,6,7,0.75,0.875,-15.403087748744266,-6.723760657448595,-8.679327091295672,-10.450255820900905,-7.294940868550285,9
10,taxa292632,7,8,0.875,1.0,-5.935455744245541,-2.4923504303280923,-3.4431053139174477,-4.33683326571269,-2.3871742390140542,10
11,taxa33042,7,7,0.875,0.875,-13.66438007844467,-6.910748672877584,-6.753631405567087,-8.609607651830206,-5.138782488673372,11
12,taxa375288,7,7,0.875,0.875,-11.8227054043784,-4.726433782320946,-7.096271622057455,-7.748777525145743,-6.476197338579448,12
13,taxa397864,5,5,0.625,0.625,-11.984343982540523,-5.501148707926073,-6.483195274614447,-8.018680362425394,-5.139654250948152,13
14,taxa40544,4,5,0.5,0.625,-17.172853308261583,-9.288839427384616,-7.884013880876966,-9.66350358653445,-6.367307576569596,14
15,taxa572511,7,7,0.875,0.875,-14.568113606427879,-6.6597327875562895,-7.9083808188715885,-9.201388367354026,-6.701420385480898,15
16,taxa816,8,8,1.0,1.0,-0.04807077487068735,-1.6563920058750699,1.6083212310043826,1.133669865622989,2.103804036328256,16
17,taxa841,8,8,1.0,1.0,-8.027677037475485,-5.4953809919119045,-2.53229604556358,-3.6350203098500717,-1.4062091914553454,17
