item,value,type
0,MicrobiotaLoads_ori,0.2437551835872611,MicrobiotaLoadsFoldChange_ori
1,taxa1578,-1.6586091162634844,TaxaFoldChange
2,taxa100883,2.59980083125879,TaxaFoldChange
3,taxa244127,-2.301938643388044,TaxaFoldChange
4,taxa872,2.1653470376017374,TaxaFoldChange
5,taxa841,6.688739808056643,TaxaFoldChange
6,taxa52225,-1.5154221317244492,TaxaFoldChange
7,taxa838,-1.1901026278815436,TaxaFoldChange
8,taxa674963,8.928159469703473,TaxaFoldChange
9,taxa2172,-3.628751615290837,TaxaFoldChange
10,taxa102106,6.957638972100856,TaxaFoldChange
11,taxa239759,-8.49893346532828,TaxaFoldChange
12,changedTaxaCount,12.0,changedTaxaCount
13,totalTaxaCount,61.0,totalTaxaCount
14,MicrobiotaLoads,2.262483516346244,MicrobiotaLoadsFoldChange
15,taxa100883,0.06407750645105953,ranksums_on_loads
16,taxa1017280,0.5581846494226572,ranksums_on_loads
17,taxa102106,2.7371843205125936e-09,ranksums_on_loads
18,taxa117563,0.7696979437812898,ranksums_on_loads
19,taxa1263,0.4909508988269435,ranksums_on_loads
20,taxa1301,0.41173099632166704,ranksums_on_loads
21,taxa133925,0.06407750645105953,ranksums_on_loads
22,taxa1348911,0.4836759210534608,ranksums_on_loads
23,taxa1350,0.2967175263220605,ranksums_on_loads
24,taxa1357,0.0832645166635504,ranksums_on_loads
25,taxa135858,0.533964013468505,ranksums_on_loads
26,taxa1485,0.19392710842992575,ranksums_on_loads
27,taxa1578,0.6614159170078631,ranksums_on_loads
28,taxa158846,0.3545394797735013,ranksums_on_loads
29,taxa1678,0.2319514143677556,ranksums_on_loads
30,taxa1730,0.8719949168424044,ranksums_on_loads
31,taxa189330,0.2752196140096857,ranksums_on_loads
32,taxa191303,0.0864107329737,ranksums_on_loads
33,taxa207244,0.6746920418596747,ranksums_on_loads
34,taxa216851,0.7429444497915154,ranksums_on_loads
35,taxa2172,0.00018379081952250636,ranksums_on_loads
36,taxa2316,0.4385780260809998,ranksums_on_loads
37,taxa239759,2.846311780214686e-16,ranksums_on_loads
38,taxa239934,0.29298206311697583,ranksums_on_loads
39,taxa244127,0.002091405046195713,ranksums_on_loads
40,taxa283168,0.8248451444446582,ranksums_on_loads
41,taxa292632,0.5975777374051321,ranksums_on_loads
42,taxa29465,0.07612225552036518,ranksums_on_loads
43,taxa29521,1.0,ranksums_on_loads
44,taxa32207,,ranksums_on_loads
45,taxa33024,0.7064801424026955,ranksums_on_loads
46,taxa33042,0.5602985054645784,ranksums_on_loads
47,taxa35832,0.1740458047382718,ranksums_on_loads
48,taxa375288,0.8577497932658743,ranksums_on_loads
49,taxa397864,0.9297112499501392,ranksums_on_loads
50,taxa39948,0.8347166251226992,ranksums_on_loads
51,taxa40544,0.08185901795761473,ranksums_on_loads
52,taxa447020,0.9577911772450388,ranksums_on_loads
53,taxa459786,0.07138703353443833,ranksums_on_loads
54,taxa52225,0.2344826070931848,ranksums_on_loads
55,taxa561,0.032680310975095335,ranksums_on_loads
56,taxa570,0.4795001221869535,ranksums_on_loads
57,taxa572511,0.5784953405056155,ranksums_on_loads
58,taxa577309,0.5030674849246647,ranksums_on_loads
59,taxa577310,0.390029079838822,ranksums_on_loads
60,taxa61170,0.0915420124044095,ranksums_on_loads
61,taxa644652,,ranksums_on_loads
62,taxa674963,0.014305878435429647,ranksums_on_loads
63,taxa724,0.47676672399858006,ranksums_on_loads
64,taxa816,0.37466588689974056,ranksums_on_loads
65,taxa830,0.461503403354307,ranksums_on_loads
66,taxa836,0.22067136191984693,ranksums_on_loads
67,taxa838,0.6477916648293116,ranksums_on_loads
68,taxa841,2.7139124780188238e-18,ranksums_on_loads
69,taxa84108,,ranksums_on_loads
70,taxa84111,1.0,ranksums_on_loads
71,taxa846,0.5677091661973526,ranksums_on_loads
72,taxa872,0.07459201451936216,ranksums_on_loads
73,taxa904,0.047645425584361814,ranksums_on_loads
74,taxa906,0.006485307970671367,ranksums_on_loads
75,taxa946234,0.6650055421020291,ranksums_on_loads
76,qml_loads_delta,2.1099999999999994,qml_loads_delta
