,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa816,taxa830,taxa838,taxa841,taxa872,taxa946234,condition
20,0.0009339566283337165,0.058986204500947256,0.055463599079740696,0.0003129619965129489,0.001113511232231226,0.03046030584693557,0.06357827154361582,0.11893185147645903,0.010502476007645332,0.0009431860705901301,0.058942993930383145,0.07832492754887826,0.03605166977391223,,0.002120044838308562,0.0004681844344617305,0.1569172991631413,,0.04459530154265932,0.010903012825568575,0.009568099859209051,0.08825108781562595,,0.0023497320944625023,0.002101585953795734,0.014174220825313506,0.0012320256612056337,0.029806274007037867,,,0.0029210135941294024,0.058889085597203635,,0.00010613858594876148,0.04865898301614817,0.011771104797799697,0.0006208897517951266,Control
21,,,0.36506407053811674,,0.013250216899162904,,,0.10162710687109254,0.04333570444138176,0.0013383701772124487,0.018838644189853558,,,,,,0.017495652112670474,,0.026330303861311303,,0.03144575672167314,0.06810259561500541,0.05121934524844472,0.0005829096224876121,,,,0.038902972233825876,,,,0.1937060286742674,,,0.028760322793493942,,,Control
22,,0.004446727896851634,0.007862729485261157,,,0.0006249245198438611,0.0063162818116875,0.1893728033995239,0.01967202209035512,0.0013645788770190303,0.03838843981749666,,0.052342392316683015,,,0.0018598310472654176,0.04548940821510667,,,,0.05742233475730698,0.05682647649420004,,0.0133989302798753,0.00010490462378643262,0.005286271925066372,,0.021446905978847138,,,0.0012543522625624564,0.4621381302209241,,,0.013784774603460519,,0.0005967793768767695,Control
23,8.119343469484114e-05,0.006116101977745142,0.07715663009369178,0.00025022889799253766,0.004648072295601322,0.01856569480677323,0.0041245458934808625,0.15358654872598335,0.009886761350031244,0.00032265827708135994,0.014721397220142296,,0.1284085250688759,0.0026240791319676387,0.0006377613338127038,0.014105797866022977,0.024253466158808114,2.8206155973393934e-05,0.0058821923557086375,0.00692481276401088,0.05342245941360812,0.03934607653881454,2.8810573601395233e-05,0.02347920717733844,0.0004174511084062302,0.014187293509531818,,0.01696358514748445,,,0.0007274166152995631,0.35370015909279334,,,0.020308230828300966,0.004594682071794539,0.0004999541146284077,Control
24,,,0.008152428675695543,,,,,0.26382939294717167,0.01232869330702418,,0.0010064172378715169,,0.0008243881324909028,,,,0.13009385779912572,,,,0.08574600390256383,0.01483372922655811,,,,,,0.018461387486736626,,,,0.41032887029801945,,,0.054394830986742304,,,Control
25,,,0.0001793420429675854,0.002400614216571754,,,,0.014912884957596849,1.3224509178377488e-05,0.0012081056471901518,0.0001973769687085291,0.0337436763073339,0.11448272178361533,,,,0.010583467705767473,0.0001418199408416063,0.042565162755991336,,0.7462068387972031,0.0025452126736324452,0.00037124365174314366,,,,,2.9394722223241085e-05,,,,0.007135893502382176,0.0036609013274979613,,0.01962211848955516,,,Treat
26,,6.233047574717529e-07,4.93161958232041e-05,8.97860346117844e-05,9.740774109324965e-05,0.000673132132805186,1.1362292910775961e-06,0.0035652782100057735,2.1776516535555505e-06,0.00019282970820575843,0.0002399865766609973,,0.0036017727204145783,,6.155203291310671e-07,0.0002632254557406159,0.009248777831511972,4.04427125208202e-05,0.4618230176284688,1.3701490976461322e-05,0.2773797057470113,0.0015588288453543364,,,,,5.63031514499767e-06,1.4254664713145056e-05,0.00018052046641060896,7.453896519962199e-07,,0.0015082954013435142,,0.2358984678942562,0.0035503241312434997,,,Treat
27,,5.474911465601896e-07,1.1413975758699306e-05,1.6666319262510806e-05,,,9.375371991717456e-06,0.0009132703556219624,3.157516344335041e-07,0.00015855468761927162,0.00046228382354860753,,0.01472485216656241,,,9.963114397782904e-05,0.0023027141926548647,5.9559706781902715e-05,0.9088095262167193,3.17064165165195e-05,0.019388307618508346,1.0422123604620547e-06,,3.6327214280228715e-08,,,,7.752498988620288e-06,0.00010849632555844931,,,0.000249882612070337,,0.04776625073015109,0.0048778140553519716,,,Treat
28,8.637606903281091e-08,6.846074471313399e-06,2.1829959476316503e-05,4.737588185735904e-05,7.337292271247165e-06,0.0002249868505474503,,0.000543566750137116,9.638656499676369e-07,0.0003763711524731755,0.0009197621634823596,0.03837986192972947,0.007643130878119021,5.999032353963689e-06,9.23960568477384e-07,0.00019070666566765775,0.024252224054869775,7.855977544229935e-05,0.4474624913245209,0.0003301903434082005,0.47641726074198054,0.00014633307646013804,0.0015623693430181454,8.361302031338111e-08,3.4842883378899255e-05,7.580881489939428e-05,5.001908401763678e-05,1.0625232172829575e-05,,,2.204422954218386e-06,0.00016883467420901617,3.6647590736231745e-05,,0.0009734319641670499,2.8324227870564166e-05,0.0,Treat
29,,,7.091247885845609e-05,0.0003757059131337827,,,,0.00229991191505963,1.338877293686629e-06,,1.1608727937020101e-05,0.0004121463458698683,,,,0.00015270253895808888,0.0013071757991164467,0.0003218572991054338,0.6043752876805528,,0.045844763535605564,0.00022444505659779759,,,,,5.624877401902759e-06,1.0724730813885534e-05,5.869747945106416e-05,,,0.00019821632184383235,0.005344762560210472,0.32649735812424585,0.012486759737944372,,,Treat
30,3.913331452357628e-07,8.051914266874234e-06,0.00011162310003418758,1.5488057189559666e-05,,2.956337440008004e-05,0.0003354769176031986,0.011532059732125474,1.6861585234935625e-06,7.906722037609405e-05,0.0033652377745863418,0.0016202430090979099,0.322174601612017,0.00020480172470330722,3.0049436667909607e-06,0.00043964207734803023,0.08610402085337653,,0.19040773215955445,0.00020851657322245454,0.3666147817378297,0.0009912877427116907,,3.3168189697870955e-06,,0.0002897484124752175,1.9999710671007685e-05,4.719197888391369e-05,0.0006019956613323184,8.792339773212755e-07,4.075270553082975e-05,0.002622845154799782,,,0.011845178981970973,0.00015414138259484128,0.00012667194301561172,Treat
31,,5.799696278389461e-06,5.1908221303237087e-05,0.00015346300132015878,,2.1160763036035087e-05,0.0007819566512139628,0.01207654380978108,3.5462441824265685e-07,0.00010700148218982659,0.008244469570510263,,0.20264500335871025,1.2426410197631776e-05,,2.7869758694518808e-05,0.01733405059425821,0.0009749651752570504,0.7015916953020327,,,,,5.181402355550453e-06,,0.0001378649380386946,,2.2086869381485678e-05,,,8.800566689139498e-06,0.005319480733854622,,,0.050477917070479154,,,Treat
32,7.286797363328266e-08,3.481403421994353e-06,1.7471584114149325e-05,5.0883756481079046e-05,1.47076166911824e-05,4.599459588415908e-05,0.00011830309193621879,0.003151144274515767,7.701407884015272e-07,4.468633469417664e-05,0.0013160416279895894,,0.017521870617926448,1.8341649493072168e-05,5.70425089989919e-07,0.00044230849441956766,0.00514357788054275,2.2377238987428906e-05,0.25937605362289423,0.00024943207701875,0.15178292095650875,,0.0023640696514048007,2.8441192559896922e-09,5.443751948212386e-06,2.865996752895998e-05,,5.636387438534074e-06,0.00023165050846183093,,4.441248206299863e-06,0.0005112979898405381,0.0011789262136371616,0.5444555793380481,0.01189328184199489,,0.0,Treat
33,,,,,,,,,,,,,,,,,0.026849228853789472,,,,0.9681210694986891,,0.00044115680488443845,,,,,,0.0003751279435487607,,,0.004213416899088189,,,,,,Treat
34,1.8859307842181758e-07,1.792186850886062e-06,2.5874285736168704e-05,8.240551725474279e-05,7.712507863246334e-06,1.2075834146268004e-05,0.00012586975596782666,0.002674265150437018,1.2494837265006017e-06,4.177668488794513e-05,0.002556868510859536,,0.35796452480236046,0.0007590340987474214,7.580310075440151e-07,0.0002939705006089161,0.02590785619292899,9.322999369805744e-05,0.36265531025028985,0.0004741841507036669,0.18766892484411968,0.0003487812657036022,0.0016904151960250664,,6.097388521754812e-06,7.265219968092965e-05,1.0886405173851764e-05,1.1895741792762544e-05,,5.850564137260272e-06,3.368971244308082e-05,0.0007806499726914904,,,0.05568625400105343,,4.956177503539989e-06,Treat
35,,,0.0002413333213200416,,,,,0.005039124403240017,1.8676594968998838e-05,,0.00022849527148860016,0.06308225394117101,0.07694652281754553,0.0002689590520445072,,0.0009558322804706415,0.030517677091378332,,0.22121160517551863,,0.5714423820544523,0.001886270457550279,,,,,0.000496893454059781,4.5208108891336044e-05,,,,0.007114547675497674,,0.005374063735968657,0.015130154564433599,,,Treat
36,,,1.3739267158162917e-05,,,,,0.016373927467498352,4.361916329738746e-06,5.2662421168206516e-05,0.00011939266407173164,,0.031097618272650798,,,0.00017072997217715117,0.021206298521491983,,,,0.8862094091307481,0.0007012422274477918,,,,,,1.929000833138353e-05,,,,0.00575690195477246,,,0.03827442617615423,,,Treat
37,,,2.6406538516913958e-05,8.846702071266811e-06,,0.00011626631723225807,4.302934893280268e-05,0.004890967055104758,3.853783158896166e-06,0.00043810347416400024,0.00011961660506385748,0.022548230051478258,0.01899612727161406,0.00015919855637284047,,,0.011539465560942187,,0.19390588736681957,,0.7329996330913849,0.00013730029822716906,,,,,0.0017387961476070127,1.536664981162876e-05,,,,0.002629365848777348,0.002198636909714594,,0.007484902423005607,,,Treat
38,3.330308103679199e-06,1.9683516537669806e-05,3.748096371563236e-05,7.01883922887788e-06,2.3379014854095768e-05,0.0008432442139189139,0.00014476504028002434,0.0019909804459324796,2.3601258180496826e-06,1.5007573198574573e-05,0.0001445280507731405,,0.6387186681991933,3.638183913179188e-05,9.538480340893006e-07,0.00014785380351974435,0.023663106924907706,3.0969080416638044e-05,0.06339540960019605,0.0006057078182292998,0.2597977014609954,0.0005889268242566967,,1.3585151286073593e-06,1.809019902547029e-06,0.00040591562739072717,0.0004820050584009149,3.2829420499222736e-05,0.00043259969729493434,5.288650053780373e-07,7.852520690452891e-05,0.0033191915737266074,1.8050700774322969e-06,0.0036558847824638436,0.0011773042513786398,1.1979789053930872e-05,0.00018080563153083365,Treat
39,,2.1723823264358838e-06,2.487767280761412e-05,6.535831705210846e-06,,0.0054756383657449765,0.0,0.0002596009383933148,6.935207557434361e-08,3.110534236872935e-05,,,0.16106882627492042,2.8972736392907504e-06,6.144541910303115e-07,0.0007348999839971783,0.01302268091479996,3.5679934056751984e-06,0.09018439232780531,0.0027781352231775703,0.7143124527431255,,0.0019270363879299967,,,0.0005344973934769395,0.000789577540930388,0.00015560035753903404,,3.110519103394055e-06,,0.006618434755621105,2.719783001928795e-06,0.0,0.0019101780833347818,3.974170680712835e-06,0.00014640393389777446,Treat
40,,,,,,0.00868550179183869,,0.0035853944813522298,1.5767901595942212e-05,,0.0008163360008495148,0.026728077209887815,,,,,0.05736931067214209,,0.3460064992653154,,0.04011169074683757,,,,,,,3.801700482219019e-05,0.0002147238936750411,,,8.160558291569892e-05,0.01450284685678428,0.5002298058919435,0.00161442270003992,,,Treat
41,,,0.00022707793314393122,,0.0011611617557914667,,,0.006979776529304698,5.453094839231698e-06,,0.00013393874948670447,,0.05090118350688111,5.159630247234718e-05,,0.0002603918219721038,0.0010009530943448346,,0.2627802624150487,,0.6503591669611247,,0.0047324287240958435,1.6381982105235666e-06,,,,2.8573654827739137e-05,,,,0.01603794411273182,,,0.005338453145724352,,,Treat
42,,,7.109654005565041e-05,,2.5466379103588626e-05,,,0.0008500661863696362,4.135197584018515e-07,,9.549569641314031e-05,,0.011775244975624037,,,0.00011631452583483036,0.008511092519099615,,0.5445525533028203,,0.2012520910738939,,,,,,,6.096744000385157e-06,,,,0.0032185165960183708,,0.21195526788549682,0.01757028405551129,,,Treat
43,,3.0879168357670945e-06,1.4188551257589153e-06,8.359965976840229e-06,1.109486913212082e-05,,6.19055480585019e-05,0.0030752433416020237,7.757033266258549e-07,0.00015827644832209042,0.0014242784463678662,0.003045494009072072,0.12988137704935285,0.0008286965559649606,1.4686418951611246e-06,0.0003024038549993878,0.0046704134635651125,,0.13477888285852022,0.00025778570280211903,0.5206394982079109,0.00037941407015675926,,1.1571278287313605e-06,,1.3101260966562473e-05,,1.666178542368299e-05,0.00016635475843353474,,,0.0012058030868968934,,0.18142697238893218,0.017515168917313542,0.00012490516521762503,,Treat
44,2.8677908452181866e-08,3.550181578269179e-06,1.3019394781010835e-05,1.7375309356063453e-05,3.859481515202131e-06,8.487038064617754e-06,0.00016985922062599004,0.004672838585014778,4.4303622737754244e-07,0.0,0.002134770936510145,7.319647410054105e-05,0.037062500890551,2.581267092593108e-05,,0.00014484901615371482,0.003194076500318051,0.00020553502560744763,0.2836523285398588,,0.06605167583243987,6.918025084279147e-05,,,,2.3665117845194843e-05,1.7253028753601607e-05,5.628107172638173e-06,9.015439481587365e-06,,5.465136839950878e-06,0.0005008452247549723,0.0029829091951855337,0.5872455337685388,0.011706297919047592,,,Treat
45,,,0.0002243875150557311,,0.0008503755124984421,,,0.006514073340194189,3.2621515903593256e-06,,,,0.034980261433014206,,,0.0003309377313252634,,,0.27406088793880506,,0.6495542521471694,,0.00611761236924699,,,,,9.192667575146615e-06,,,,0.018573581383326647,,,0.00878117581019858,,,Treat
46,,1.7696552579254543e-07,1.00318278363767e-05,6.197863944038402e-05,1.458381231067688e-05,4.79771134640572e-06,1.4799094230066877e-05,0.004503697753638806,1.9888275037590803e-06,3.753798008872778e-05,0.000544655054840724,,0.02167732214591458,,5.00048318293586e-07,9.057012863937023e-05,0.009262387206015136,0.0001028185826194155,0.9156985951742198,1.3340721865116298e-05,0.02808449961204879,0.00016013079225027062,0.0009474129164738305,,,,5.390249200726769e-06,1.7363478255266407e-05,,4.759435753714219e-06,3.4875230595491547e-06,0.0011797385550460315,0.0007209893995570821,,0.016836446364001285,,,Treat
47,,8.082166413087549e-07,9.227556409972848e-06,4.434228379723669e-05,5.6061940658833775e-05,5.699145874035926e-06,7.743475466467585e-05,0.004120958412729019,1.5817910075403013e-06,,0.0012916802928170977,,0.052211834133870524,,6.77967880604521e-07,8.50478535249601e-05,0.009263559877915785,7.811475894461838e-05,0.8892539174168149,5.720030754499373e-05,0.023775782300060264,0.00016177479135731456,0.0010989503927162942,,,3.254330263546567e-07,1.0277581763563003e-05,1.4211792163778032e-05,,4.96533747002795e-06,,0.0010745997868012247,0.0005303398974424515,0.0006395370171078384,0.016131088958995003,,,Treat
48,2.331799460122682e-08,1.7966626706767173e-06,9.319865007775762e-06,5.352998811537157e-05,7.773197109070709e-06,1.146400394248632e-06,5.035125193719223e-05,0.002829199229534185,3.6475293864720316e-07,1.6250423799326013e-06,0.001387569726027892,,0.05239000784999292,6.417715962857102e-06,9.183192049546477e-08,9.713041238318623e-05,0.006935841076373159,0.00012780351253887715,0.7952589435801969,0.0001289294317489362,0.1105636550638485,0.0002774997702393435,,,,3.575812419834875e-05,1.6336648585737847e-06,6.774741658664856e-06,,3.5070067891201974e-06,2.953356360796886e-06,0.0006586921206506517,,,0.029129132621598556,3.0769247677831e-05,1.7594368927605621e-06,Treat
49,,,0.0006420779315994772,,,,,0.012733840062935816,8.447548208833012e-05,,,0.1707202112695289,0.019409852696604602,0.001093773576833314,,,0.08089348016750526,,,,0.5276187498564934,0.003924087125100554,,,,,0.0012703090031509834,,,,,0.0198223571294412,,,0.16178678569871816,,,Treat
