,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,3,2,0.075,0.05
1,taxa1017280,7,6,0.175,0.15
2,taxa102106,22,17,0.55,0.425
3,taxa117563,2,5,0.05,0.125
4,taxa1263,35,35,0.875,0.875
5,taxa1301,21,19,0.525,0.475
6,taxa133925,2,4,0.05,0.1
7,taxa1348911,22,18,0.55,0.45
8,taxa1350,4,5,0.1,0.125
9,taxa1357,1,3,0.025,0.075
10,taxa135858,8,10,0.2,0.25
11,taxa1485,19,16,0.475,0.4
12,taxa1578,10,8,0.25,0.2
13,taxa158846,4,3,0.1,0.075
14,taxa1678,23,20,0.575,0.5
15,taxa1730,38,40,0.95,1.0
16,taxa189330,38,38,0.95,0.95
17,taxa191303,3,5,0.075,0.125
18,taxa207244,17,24,0.425,0.6
19,taxa216851,33,37,0.825,0.925
20,taxa2172,16,14,0.4,0.35
21,taxa2316,2,1,0.05,0.025
22,taxa239759,35,34,0.875,0.85
23,taxa239934,21,15,0.525,0.375
24,taxa244127,18,11,0.45,0.275
25,taxa283168,32,27,0.8,0.675
26,taxa292632,36,38,0.9,0.95
27,taxa29465,18,17,0.45,0.425
28,taxa29521,6,1,0.15,0.025
29,taxa32207,1,3,0.025,0.075
30,taxa33024,6,9,0.15,0.225
31,taxa33042,32,33,0.8,0.825
32,taxa35832,15,15,0.375,0.375
33,taxa375288,37,38,0.925,0.95
34,taxa397864,27,30,0.675,0.75
35,taxa39948,16,15,0.4,0.375
36,taxa40544,14,18,0.35,0.45
37,taxa447020,5,6,0.125,0.15
38,taxa459786,20,17,0.5,0.425
39,taxa52225,7,7,0.175,0.175
40,taxa561,18,16,0.45,0.4
41,taxa570,2,2,0.05,0.05
42,taxa572511,37,39,0.925,0.975
43,taxa577309,17,17,0.425,0.425
44,taxa577310,14,9,0.35,0.225
45,taxa61170,14,11,0.35,0.275
46,taxa644652,2,2,0.05,0.05
47,taxa674963,5,0,0.125,0.0
48,taxa724,12,12,0.3,0.3
49,taxa816,39,40,0.975,1.0
50,taxa830,17,13,0.425,0.325
51,taxa836,3,2,0.075,0.05
52,taxa838,20,18,0.5,0.45
53,taxa841,39,40,0.975,1.0
54,taxa84108,3,1,0.075,0.025
55,taxa84111,6,2,0.15,0.05
56,taxa846,1,8,0.025,0.2
57,taxa872,10,6,0.25,0.15
58,taxa904,5,7,0.125,0.175
59,taxa906,6,5,0.15,0.125
60,taxa946234,7,9,0.175,0.225
